,Concept_ID,ja,lv
2319,geben::V,上げる,сетны
2320,geben::V,上げる,dot
2321,geben::V,上げる,padot
2322,reichen::V,渡す,сетны
2323,reichen::V,渡す,padot
2324,reichen::V,渡す,sniegt
2325,schenken::V,贈る,козьнавны
2326,schenken::V,贈る,dāvāt
2327,schenken::V,贈る,dāvināt
2328,versprechen::V,約束する,кыв сетны
2329,versprechen::V,約束する,solīt
2330,versprechen::V,約束する,apsolīt
2331,wünschen::V,望む,кӧсйыны
2332,wünschen::V,望む,vēlēt
2333,wünschen::V,望む,novēlēt
2334,loben::V,褒める,ошкыны
2335,loben::V,褒める,lielīt
2336,küssen::V,キスする,окавны
2337,küssen::V,キスする,bučot
2338,küssen::V,キスする,skūpstīt
2339,wiegen::V,揺する,гудрӧдлыны
2340,wiegen::V,揺する,šūpot
2341,zudecken::V,覆う,веввттьыны
2342,zudecken::V,覆う,apklāt
2343,zudecken::V,覆う,aizsegt
2344,wecken::V,起こす,садьмӧдны
2345,wecken::V,起こす,чуксавны
2346,wecken::V,起こす,modināt
2347,zeigen::V,見せる,петкӧдлыны
2348,zeigen::V,見せる,rādīt
2349,führen::V,案内する,нуӧдны
2350,führen::V,案内する,vadīt
2351,lehren::V,教える,велӧдны
2352,lehren::V,教える,mācīt
2353,lehren::V,教える,iemācīt
2354,unterrichten::V,通知する,велӧдны
2355,unterrichten::V,通知する,apmācīt
2356,aufziehen::V,育てる,быдтыны
2357,aufziehen::V,育てる,uzaudzināt
2358,leiten::V,導く,веськӧдлыны
2359,leiten::V,導く,vadīt
2360,leiten::V,導く,pārzināt
2361,antreiben::V,励ます,тэрмӧдны
2362,antreiben::V,励ます,urdīt
2363,antreiben::V,励ます,mudināt
2364,lassen::V,～させる,тшӧктыны
2365,lassen::V,～させる,ļaut
2366,einladen::V,誘う,корны
2367,einladen::V,誘う,ielūgt
2368,einladen::V,誘う,aicināt
2369,einladen::V,招待する,корны
2370,einladen::V,招待する,ielūgt
2371,einladen::V,招待する,aicināt
2372,vereinigen::V,一つにする,ӧтувтны
2373,vereinigen::V,一つにする,котыртны
2374,vereinigen::V,一つにする,vienot
2375,vereinigen::V,一つにする,apvienot
2376,besuchen::V,訪ねる,волыны
2377,besuchen::V,訪ねる,ветлыны
2378,besuchen::V,訪ねる,apciemot
2379,treffen::V,出会う,вочаӧдны
2380,treffen::V,出会う,паныдавны
2381,treffen::V,出会う,satikt
2382,treffen::V,出会う,sastapt
2383,sich versammeln::V,集まる,лӧсьӧдчыны
2384,sich versammeln::V,集まる,salasīties
2385,sich versammeln::V,集まる,sapulcēties
2386,spielen::V,遊ぶ,ворсны
2387,spielen::V,遊ぶ,spēlēt
2388,spielen::V,遊ぶ,spēlēties
2389,singen::V,歌う,сьывны
2390,singen::V,歌う,dziedāt
2391,tanzen::V,踊る,йӧктыны
2392,tanzen::V,踊る,diet
2393,tanzen::V,踊る,dejot
2394,tanzen::V,踊る,dancot
2395,sich trennen::V,別れる,торйӧдчыны
2396,sich trennen::V,別れる,šķirties
2397,sich trennen::V,別れる,izšķirties
2398,verlassen::V,別れる,эновтны
2399,verlassen::V,別れる,atstāt
2400,retten::V,救う,видзны
2401,retten::V,救う,мездыны
2402,retten::V,救う,glābt
2403,retten::V,助ける,видзны
2404,retten::V,助ける,мездыны
2405,retten::V,助ける,glābt
2406,bewachen::V,見張る,видзны
2407,bewachen::V,見張る,sargāt
2408,bewachen::V,軽微する,видзны
2409,bewachen::V,軽微する,sargāt
2410,schützen::V,保護する,видзны
2411,schützen::V,保護する,pasargāt
2412,schützen::V,保護する,aizsargāt
2413,verteidigen::V,守る,дорйыны
2414,verteidigen::V,守る,aizstāvēt
2415,sich schlagen::V,殴る,косясьны
2416,sich schlagen::V,殴る,kauties
2417,sich schlagen::V,殴る,izkauties
2418,schießen::V,撃つ,лыйны
2419,schießen::V,撃つ,šaut
2420,schießen::V,撃つ,šaudīt
2421,siegen::V,勝つ,вермыны
2422,siegen::V,勝つ,uzvarēt
2423,ärgern::V,怒らせる,лӧгӧдны
2424,ärgern::V,怒らせる,лёкмӧдны
2425,ärgern::V,怒らせる,скӧрмӧдны
2426,ärgern::V,怒らせる,sadusmot
2427,schlagen::V,殴る,вартны
2428,schlagen::V,殴る,sist
2429,schlagen::V,殴る,triekt
2430,treten::V,蹴る,лёгны
2431,treten::V,蹴る,майкны
2432,treten::V,蹴る,mīt
2433,treten::V,蹴る,paspert
2434,stechen::V,突く,бышткыны
2435,stechen::V,突く,durt
2436,stoßen::V,突く,тойлыны
2437,stoßen::V,突く,йӧткавны
2438,stoßen::V,突く,grūst
2439,stehlen::V,盗る,гусявны
2440,stehlen::V,盗る,zagt
2441,stören::V,構う,падмӧдны
2442,stören::V,構う,traucēt
2443,belästigen::V,邪魔する,дӧзмӧдны
2444,belästigen::V,邪魔する,apgrūtināt
2445,verbergen::V,隠す,дзебны
2446,verbergen::V,隠す,сайӧдны
2447,verbergen::V,隠す,slēpt
2448,verbergen::V,隠す,paslēpt
2449,täuschen::V,だます,пӧръявны
2450,täuschen::V,だます,ылӧдны
2451,täuschen::V,だます,mānīt
2452,täuschen::V,だます,maldināt
2453,betrügen::V,だます,сӧрны
2454,betrügen::V,だます,krāpt
2455,betrügen::V,だます,apkrāpt
2456,töten::V,殺す,вины
2457,töten::V,殺す,nāvēt
2458,töten::V,殺す,nogalināt
2459,wohnen::V,住む,овны
2460,wohnen::V,住む,dzīvot
2461,arbeiten::V,働く,уджавны
2462,arbeiten::V,働く,strādāt
2463,arbeiten::V,働く,darboties
2464,sammeln::V,集める,чукӧртны
2465,sammeln::V,集める,vākt
2466,sammeln::V,収集する,чукӧртны
2467,sammeln::V,収集する,vākt
2468,pflücken::V,摘む,вотны
2469,pflücken::V,摘む,ӧктыны
2470,pflücken::V,摘む,raut
2471,pflücken::V,摘む,plūkt
2472,jagen::V,狩りをする,кыйсьыны
2473,jagen::V,狩りをする,medīt
2474,fischen::V,釣る,чери кыйны
2475,fischen::V,釣る,zvejot
2476,fassen::V,捕る,кутны
2477,fassen::V,捕る,saķert
2478,hüten::V,放牧する,видзны
2479,hüten::V,放牧する,йирӧдны
2480,hüten::V,放牧する,ganīt
2481,treiben::V,追う,вӧтлыны
2482,treiben::V,追う,dzīt
2483,anbinden::V,繋ぐ,домавны
2484,anbinden::V,繋ぐ,piesiet
2485,anbinden::V,繋ぐ,piesaistīt
2486,füttern::V,餌をやる,вердны
2487,füttern::V,餌をやる,barot
2488,melken::V,搾乳する,лысьтыны
2489,melken::V,搾乳する,slaukt
2490,hacken::V,刻む,керавны
2491,hacken::V,刻む,kapāt
2492,gießen::V,水をやる,киськавны
2493,gießen::V,水をやる,liet
2494,gießen::V,水をやる,laistīt
2495,reifen::V,熟す,кисьмыны
2496,reifen::V,熟す,briest
2497,zubereiten::V,調理する,дасьтыны
2498,zubereiten::V,調理する,taisīt
2499,zubereiten::V,調理する,gatavot
2500,kochen::V,煮る,пуны
2501,kochen::V,煮る,vārīt
2502,backen::V,焼く,пӧжавны
2503,backen::V,焼く,cept
2504,braten::V,焼く,пражитны
2505,braten::V,焼く,cept
2506,braten::V,焼く,cepināt
2507,braten::V,炒める,пражитны
2508,braten::V,炒める,cept
2509,braten::V,炒める,cepināt
2510,umrühren::V,混ぜる,сорлавны
2511,umrühren::V,混ぜる,maisīt
2512,umrühren::V,混ぜる,apmaisīt
2513,stricken::V,編む,кӧртны
2514,stricken::V,編む,adīt
2515,nähen::V,縫う,вурны
2516,nähen::V,縫う,šūt
2517,färben::V,染める,мичӧдны
2518,färben::V,染める,краситны
2519,färben::V,染める,krāsot
2520,färben::V,染める,nokrāsot
2521,reinigen::V,掃除する,весавны
2522,reinigen::V,掃除する,tīrīt
2523,reinigen::V,掃除する,attīrīt
2524,waschen::V,洗う,мыськыны
2525,waschen::V,洗う,mazgāt
2526,waschen::V,洗濯する,мыськыны
2527,waschen::V,洗濯する,mazgāt
2528,abwischen::V,拭く,чышкыны
2529,abwischen::V,拭く,noslaucīt
2530,spülen::V,洗う,пожъявны
2531,spülen::V,洗う,skalot
2532,spülen::V,すすぐ,пожъявны
2533,spülen::V,すすぐ,skalot
2534,fegen::V,掃除する,чышкыны
2535,fegen::V,掃除する,slaucīt
2536,kehren::V,掃く,чышкыны
2537,kehren::V,掃く,mēzt
2538,baden::V,入浴する,купайтчыны
2539,baden::V,入浴する,peldēties
2540,sich waschen::V,洗う,мыссьыны
2541,sich waschen::V,洗う,mazgāties
2542,ausziehen::V,脱ぐ,пӧрччӧдны
2543,ausziehen::V,脱ぐ,noģērbt
2544,anziehen::V,着る,кӧмавны
2545,anziehen::V,着る,пасьтавны
2546,anziehen::V,着る,uzvilkt
2547,sich anziehen::V,着る,пасьтасьны
2548,sich anziehen::V,着る,apģērbties
2549,kämmen::V,梳く,сынавны
2550,kämmen::V,梳く,sukāt
2551,schmücken::V,飾る,мичмӧдны
2552,schmücken::V,飾る,rotāt
2553,schmücken::V,飾る,greznot
2554,sagen::V,言う,шуны
2555,sagen::V,言う,висьтавны
2556,sagen::V,言う,teikt
2557,sprechen::V,話す,сёрнитны
2558,sprechen::V,話す,runāt
2559,reden::V,話す,сёрнитны
2560,reden::V,話す,norunāt
2561,sich unterhalten::V,話をする,сёрнитны
2562,sich unterhalten::V,話をする,варовитны
2563,sich unterhalten::V,話をする,sarunāties
2564,fragen::V,聞く,юавны
2565,fragen::V,聞く,jautāt
2566,bitten::V,頼む,корны
2567,bitten::V,頼む,lūgt
2568,bitten::V,頼む,prasīt
2569,bitten::V,お願いする,корны
2570,bitten::V,お願いする,lūgt
2571,bitten::V,お願いする,prasīt
2572,erzählen::V,物語る,висьтавны
2573,erzählen::V,物語る,stāstīt
2574,mitteilen::V,伝える,юӧртны
2575,mitteilen::V,伝える,висьтавны
2576,mitteilen::V,伝える,pavēstīt
2577,nennen::V,名づける,шуны
2578,nennen::V,名づける,ним сетны
2579,nennen::V,名づける,saukt
2580,rufen::V,呼ぶ,корны
2581,rufen::V,呼ぶ,saukt
2582,prahlen::V,自慢する,ошйысьны
2583,prahlen::V,自慢する,lielīties
2584,übersetzen::V,訳す,вуджӧдны
2585,übersetzen::V,訳す,tulkot
2586,übersetzen::V,訳す,pārtulkot
2587,denken::V,考える,мӧвпавны
2588,denken::V,考える,domāt
2589,glauben::V,信じる,эскыны
2590,glauben::V,信じる,ticēt
2591,bemerken::V,気が付く,казявны
2592,bemerken::V,気が付く,ievērot
2593,bemerken::V,気が付く,ieraudzīt
2594,erkennen::V,認識する,тӧдмавны
2595,erkennen::V,認識する,pazīt
2596,erkennen::V,認識する,atpazīt
2597,begreifen::V,分かる,вежӧртны
2598,begreifen::V,分かる,гӧгӧрвоны
2599,begreifen::V,分かる,jēgt
2600,begreifen::V,分かる,apjēgt
2601,verstehen::V,聞き取る,вежӧртны
2602,verstehen::V,聞き取る,гӧгӧрвоны
2603,verstehen::V,聞き取る,saprast
2604,lernen::V,学ぶ,вeлöдчыны
2605,lernen::V,学ぶ,mācīties
2606,lernen::V,勉強する,вeлöдчыны
2607,lernen::V,勉強する,mācīties
2608,wissen::V,知っている,тӧдны
2609,wissen::V,知っている,zināt
2610,sich erinnern an::V,思い出す,казьтывны
2611,sich erinnern an::V,思い出す,дум вылӧ уськӧдны
2612,sich erinnern an::V,思い出す,atminēties
2613,vergessen::V,忘れる,вунӧдны
2614,vergessen::V,忘れる,mirst
2615,vergessen::V,忘れる,aizmirst
2616,messen::V,計る,муртавны
2617,messen::V,計る,mērīt
2618,messen::V,測定する,муртавны
2619,messen::V,測定する,mērīt
2620,zählen::V,数える,лыддьыны
2621,zählen::V,数える,skaitīt
2622,rechnen::V,計算する,лыддьыны
2623,rechnen::V,計算する,rēķināt
2624,lesen::V,読む,лыддьыны
2625,lesen::V,読む,lasīt
2626,malen::V,描く,серпасавны
2627,malen::V,描く,gleznot
2628,zeichnen::V,写生する,серпасавны
2629,zeichnen::V,写生する,zīmēt
2630,schreiben::V,書く,гижны
2631,schreiben::V,書く,rakstīt
2632,besitzen::V,所持する,лоны
2633,besitzen::V,所持する,piederēt
2634,kaufen::V,買う,ньӧбны
2635,kaufen::V,買う,pirkt
2636,verkaufen::V,売る,вузавны
2637,verkaufen::V,売る,pārdot
2638,bezahlen::V,払う,мынтыны
2639,bezahlen::V,払う,мынтысьны
2640,bezahlen::V,払う,apmaksāt
2641,zahlen::V,支払う,мынтыны
2642,zahlen::V,支払う,maksāt
2643,beherrschen::V,支配する,ас улын кутны
2644,beherrschen::V,支配する,valdīt
2645,ertragen::V,耐える,пыкны
2646,ertragen::V,耐える,лэптыны
2647,ertragen::V,耐える,panest
2648,ertragen::V,耐える,paciest
