,Concept_ID,ru,lv
2317,stechen::V,уколоть,durt
2318,stoßen::V,толкнуть,тойлыны
2319,stoßen::V,толкнуть,йӧткавны
2320,stoßen::V,толкнуть,grūst
2321,stehlen::V,украсть,гусявны
2322,stehlen::V,украсть,zagt
2323,stören::V,помешать,падмӧдны
2324,stören::V,помешать,traucēt
2325,belästigen::V,надоедать,дӧзмӧдны
2326,belästigen::V,надоедать,apgrūtināt
2327,verbergen::V,скрыть,дзебны
2328,verbergen::V,скрыть,сайӧдны
2329,verbergen::V,скрыть,slēpt
2330,verbergen::V,скрыть,paslēpt
2331,täuschen::V,обмануть,пӧръявны
2332,täuschen::V,обмануть,ылӧдны
2333,täuschen::V,обмануть,mānīt
2334,täuschen::V,обмануть,maldināt
2335,betrügen::V,смошенничать,сӧрны
2336,betrügen::V,смошенничать,krāpt
2337,betrügen::V,смошенничать,apkrāpt
2338,töten::V,убить,вины
2339,töten::V,убить,nāvēt
2340,töten::V,убить,nogalināt
2341,wohnen::V,проживать,овны
2342,wohnen::V,проживать,dzīvot
2343,arbeiten::V,работать,уджавны
2344,arbeiten::V,работать,strādāt
2345,arbeiten::V,работать,darboties
2346,sammeln::V,собрать,чукӧртны
2347,sammeln::V,собрать,vākt
2348,pflücken::V,рвать,вотны
2349,pflücken::V,рвать,ӧктыны
2350,pflücken::V,рвать,raut
2351,pflücken::V,рвать,plūkt
2352,pflücken::V,срывать,вотны
2353,pflücken::V,срывать,ӧктыны
2354,pflücken::V,срывать,raut
2355,pflücken::V,срывать,plūkt
2356,jagen::V,охотиться,кыйсьыны
2357,jagen::V,охотиться,medīt
2358,fischen::V,рыбачить,чери кыйны
2359,fischen::V,рыбачить,zvejot
2360,fassen::V,поймать,кутны
2361,fassen::V,поймать,saķert
2362,hüten::V,пасти,видзны
2363,hüten::V,пасти,йирӧдны
2364,hüten::V,пасти,ganīt
2365,treiben::V,гнать,вӧтлыны
2366,treiben::V,гнать,dzīt
2367,anbinden::V,привязать,домавны
2368,anbinden::V,привязать,piesiet
2369,anbinden::V,привязать,piesaistīt
2370,füttern::V,кормить,вердны
2371,füttern::V,кормить,barot
2372,melken::V,доить,лысьтыны
2373,melken::V,доить,slaukt
2374,hacken::V,рубить,керавны
2375,hacken::V,рубить,kapāt
2376,gießen::V,полить,киськавны
2377,gießen::V,полить,liet
2378,gießen::V,полить,laistīt
2379,reifen::V,созреть,кисьмыны
2380,reifen::V,созреть,briest
2381,zubereiten::V,приготовить,дасьтыны
2382,zubereiten::V,приготовить,taisīt
2383,zubereiten::V,приготовить,gatavot
2384,kochen::V,варить,пуны
2385,kochen::V,варить,vārīt
2386,backen::V,печь,пӧжавны
2387,backen::V,печь,cept
2388,braten::V,жарить,пражитны
2389,braten::V,жарить,cept
2390,braten::V,жарить,cepināt
2391,umrühren::V,перемешать,сорлавны
2392,umrühren::V,перемешать,maisīt
2393,umrühren::V,перемешать,apmaisīt
2394,stricken::V,вязать,кӧртны
2395,stricken::V,вязать,adīt
2396,nähen::V,шить,вурны
2397,nähen::V,шить,šūt
2398,färben::V,покрасить,мичӧдны
2399,färben::V,покрасить,краситны
2400,färben::V,покрасить,krāsot
2401,färben::V,покрасить,nokrāsot
2402,reinigen::V,очистить,весавны
2403,reinigen::V,очистить,tīrīt
2404,reinigen::V,очистить,attīrīt
2405,waschen::V,стирать,мыськыны
2406,waschen::V,стирать,mazgāt
2407,abwischen::V,вытереть,чышкыны
2408,abwischen::V,вытереть,noslaucīt
2409,spülen::V,полоскать,пожъявны
2410,spülen::V,полоскать,skalot
2411,fegen::V,подметать,чышкыны
2412,fegen::V,подметать,slaucīt
2413,kehren::V,мести,чышкыны
2414,kehren::V,мести,mēzt
2415,baden::V,купаться,купайтчыны
2416,baden::V,купаться,peldēties
2417,sich waschen::V,мыться,мыссьыны
2418,sich waschen::V,мыться,mazgāties
2419,ausziehen::V,снять,пӧрччӧдны
2420,ausziehen::V,снять,noģērbt
2421,anziehen::V,надеть,кӧмавны
2422,anziehen::V,надеть,пасьтавны
2423,anziehen::V,надеть,uzvilkt
2424,sich anziehen::V,одеться,пасьтасьны
2425,sich anziehen::V,одеться,apģērbties
2426,kämmen::V,причесать,сынавны
2427,kämmen::V,причесать,sukāt
2428,schmücken::V,украсить,мичмӧдны
2429,schmücken::V,украсить,rotāt
2430,schmücken::V,украсить,greznot
2431,sagen::V,сказать,шуны
2432,sagen::V,сказать,висьтавны
2433,sagen::V,сказать,teikt
2434,sprechen::V,говорить,сёрнитны
2435,sprechen::V,говорить,runāt
2436,reden::V,разговаривать,сёрнитны
2437,reden::V,разговаривать,norunāt
2438,sich unterhalten::V,беседовать,сёрнитны
2439,sich unterhalten::V,беседовать,варовитны
2440,sich unterhalten::V,беседовать,sarunāties
2441,fragen::V,спросить,юавны
2442,fragen::V,спросить,jautāt
2443,bitten::V,просить,корны
2444,bitten::V,просить,lūgt
2445,bitten::V,просить,prasīt
2446,erzählen::V,рассказать,висьтавны
2447,erzählen::V,рассказать,stāstīt
2448,mitteilen::V,сообщить,юӧртны
2449,mitteilen::V,сообщить,висьтавны
2450,mitteilen::V,сообщить,pavēstīt
2451,nennen::V,назвать,шуны
2452,nennen::V,назвать,ним сетны
2453,nennen::V,назвать,saukt
2454,rufen::V,звать,корны
2455,rufen::V,звать,saukt
2456,prahlen::V,хвастаться,ошйысьны
2457,prahlen::V,хвастаться,lielīties
2458,übersetzen::V,перевести,вуджӧдны
2459,übersetzen::V,перевести,tulkot
2460,übersetzen::V,перевести,pārtulkot
2461,denken::V,думать,мӧвпавны
2462,denken::V,думать,domāt
2463,glauben::V,верить,эскыны
2464,glauben::V,верить,ticēt
2465,bemerken::V,заметить,казявны
2466,bemerken::V,заметить,ievērot
2467,bemerken::V,заметить,ieraudzīt
2468,erkennen::V,узнать,тӧдмавны
2469,erkennen::V,узнать,pazīt
2470,erkennen::V,узнать,atpazīt
2471,begreifen::V,понять,вежӧртны
2472,begreifen::V,понять,гӧгӧрвоны
2473,begreifen::V,понять,jēgt
2474,begreifen::V,понять,apjēgt
2475,begreifen::V,постичь,вежӧртны
2476,begreifen::V,постичь,гӧгӧрвоны
2477,begreifen::V,постичь,jēgt
2478,begreifen::V,постичь,apjēgt
2479,verstehen::V,услышать,вежӧртны
2480,verstehen::V,услышать,гӧгӧрвоны
2481,verstehen::V,услышать,saprast
2482,lernen::V,учиться,вeлöдчыны
2483,lernen::V,учиться,mācīties
2484,wissen::V,знать,тӧдны
2485,wissen::V,знать,zināt
2486,sich erinnern an::V,вспомнить,казьтывны
2487,sich erinnern an::V,вспомнить,дум вылӧ уськӧдны
2488,sich erinnern an::V,вспомнить,atminēties
2489,vergessen::V,забыть,вунӧдны
2490,vergessen::V,забыть,mirst
2491,vergessen::V,забыть,aizmirst
2492,messen::V,мерить,муртавны
2493,messen::V,мерить,mērīt
2494,zählen::V,считать,лыддьыны
2495,zählen::V,считать,skaitīt
2496,rechnen::V,считать,лыддьыны
2497,rechnen::V,считать,rēķināt
2498,lesen::V,читать,лыддьыны
2499,lesen::V,читать,lasīt
2500,malen::V,рисовать,серпасавны
2501,malen::V,рисовать,gleznot
2502,zeichnen::V,рисовать,серпасавны
2503,zeichnen::V,рисовать,zīmēt
2504,schreiben::V,писать,гижны
2505,schreiben::V,писать,rakstīt
2506,besitzen::V,иметь,лоны
2507,besitzen::V,иметь,piederēt
2508,kaufen::V,купить,ньӧбны
2509,kaufen::V,купить,pirkt
2510,verkaufen::V,продать,вузавны
2511,verkaufen::V,продать,pārdot
2512,bezahlen::V,заплатить,мынтыны
2513,bezahlen::V,заплатить,мынтысьны
2514,bezahlen::V,заплатить,apmaksāt
2515,zahlen::V,платить,мынтыны
2516,zahlen::V,платить,maksāt
2517,beherrschen::V,владеть,ас улын кутны
2518,beherrschen::V,владеть,valdīt
2519,ertragen::V,вытерпеть,пыкны
2520,ertragen::V,вытерпеть,лэптыны
2521,ertragen::V,вытерпеть,panest
2522,ertragen::V,вытерпеть,paciest
