,Concept_ID,se,et
6458,beenden::V,luoppâđ,lõpetama
6459,beenden::V,looppted,lõpetama
6460,beenden::V,луэппьтэ,lõpetama
6461,aufhören::V,sluvhtedh,lakkama
6462,aufhören::V,hiejttet,lakkama
6463,aufhören::V,heaitit,lakkama
6464,aufhören::V,šluhttet,lakkama
6465,aufhören::V,joskâđ,lakkama
6466,aufhören::V,jõskkâd,lakkama
6467,aufhören::V,puu´tted,lakkama
6468,aufhören::V,е̄сскэ,lakkama
6469,gelingen::V,lyhkestidh,õnnestuma
6470,gelingen::V,vuorbástuvvat,õnnestuma
6471,gelingen::V,lihkustuvvat,õnnestuma
6472,gelingen::V,lukkuđ,õnnestuma
6473,gelingen::V,o´nnsted,õnnestuma
6474,gelingen::V,выййтэ,õnnestuma
6475,geraten::V,sååjhtedh,jõudma
6476,geraten::V,gevvat,jõudma
6477,geraten::V,gártat,jõudma
6478,geraten::V,šaddat,jõudma
6479,geraten::V,latkiitiiđ,jõudma
6480,geraten::V,suuijâđ,jõudma
6481,geraten::V,šõddâd,jõudma
6482,geraten::V,оччтэдтэ,jõudma
6483,geraten::V,очендэдтэ,jõudma
6484,öffnen::V,rïhpestidh,avama
6485,öffnen::V,rahpat,avama
6486,öffnen::V,rabádit,avama
6487,öffnen::V,rahpat,avama
6488,öffnen::V,ávustiđ,avama
6489,öffnen::V,čuáv'diđ,avama
6490,öffnen::V,riččâd,avama
6491,öffnen::V,ää´veed,avama
6492,öffnen::V,čåu´dded,avama
6493,öffnen::V,а̄вьдэ,avama
6494,schließen::V,steegkedh,sulgema
6495,schließen::V,dahppat,sulgema
6496,schließen::V,gokčat,sulgema
6497,schließen::V,kiddiđ,sulgema
6498,schließen::V,toppâđ,sulgema
6499,schließen::V,kä´tted,sulgema
6500,schließen::V,тэ̄ффкэ,sulgema
6501,schließen::V,ка̄ххьтэ,sulgema
6502,stellen::V,bïejedh,panema
6503,stellen::V,bïejedh,asetama
6504,stellen::V,biejadit,panema
6505,stellen::V,biejadit,asetama
6506,stellen::V,bidjat,panema
6507,stellen::V,bidjat,asetama
6508,stellen::V,asâttiđ,panema
6509,stellen::V,asâttiđ,asetama
6510,stellen::V,piijjâd,panema
6511,stellen::V,piijjâd,asetama
6512,stellen::V,cää´ǩǩed,panema
6513,stellen::V,cää´ǩǩed,asetama
6514,stellen::V,пыййе,panema
6515,stellen::V,пыййе,asetama
6516,setzen::V,bïejedh,panema
6517,setzen::V,biejadit,panema
6518,setzen::V,bidjat,panema
6519,setzen::V,i'štâttiđ,panema
6520,setzen::V,piijjâd,panema
6521,setzen::V,пыййе,panema
6522,legen::V,bïejedh,panema
6523,legen::V,bïejedh,asetama
6524,legen::V,biedjat,panema
6525,legen::V,biedjat,asetama
6526,legen::V,biejadit,panema
6527,legen::V,biejadit,asetama
6528,legen::V,bidjat,panema
6529,legen::V,bidjat,asetama
6530,legen::V,asâttiđ,panema
6531,legen::V,asâttiđ,asetama
6532,legen::V,piijjâd,panema
6533,legen::V,piijjâd,asetama
6534,legen::V,пыййе,panema
6535,legen::V,пыййе,asetama
6536,berühren::V,gaajesjidh,riivama
6537,berühren::V,gaajesjidh,puudutama
6538,berühren::V,duohttat,riivama
6539,berühren::V,duohttat,puudutama
6540,berühren::V,giehtadit,riivama
6541,berühren::V,giehtadit,puudutama
6542,berühren::V,guoskat,riivama
6543,berühren::V,guoskat,puudutama
6544,berühren::V,guoskkahit,riivama
6545,berühren::V,guoskkahit,puudutama
6546,berühren::V,kuos'kâđ,riivama
6547,berühren::V,kuos'kâđ,puudutama
6548,berühren::V,kuo'skâttiđ,riivama
6549,berühren::V,kuo'skâttiđ,puudutama
6550,berühren::V,nja'vhâstiđ,riivama
6551,berühren::V,nja'vhâstiđ,puudutama
6552,berühren::V,kuõskted,riivama
6553,berühren::V,kuõskted,puudutama
6554,berühren::V,njaauksted,riivama
6555,berühren::V,njaauksted,puudutama
6556,berühren::V,кӯсскэ,riivama
6557,berühren::V,кӯсскэ,puudutama
6558,berühren::V,лыксаххьтэ,riivama
6559,berühren::V,лыксаххьтэ,puudutama
6560,verbinden::V,ektiedidh,ühendama
6561,verbinden::V,gårredidh,ühendama
6562,verbinden::V,tjadnat,ühendama
6563,verbinden::V,ovttastahttit,ühendama
6564,verbinden::V,o'vtâstittiđ,ühendama
6565,verbinden::V,lahteđ,ühendama
6566,verbinden::V,lâ´htted,ühendama
6567,verbinden::V,чӯллмдэ,ühendama
6568,bedecken::V,gaptjedh,katma
6569,bedecken::V,jávvet,katma
6570,bedecken::V,gåbttjåt,katma
6571,bedecken::V,gokčat,katma
6572,bedecken::V,luáv'diđ,katma
6573,bedecken::V,kä´tted,katma
6574,bedecken::V,tu´vdded,katma
6575,bedecken::V,аййдэ,katma
6576,bedecken::V,тэ̄ффкэ,katma
6577,bedecken::V,ка̄ххьтэ,katma
6578,aufhängen::V,gævnjodh,riputama
6579,aufhängen::V,gæhtsasjidh,riputama
6580,aufhängen::V,gahtsot,riputama
6581,aufhängen::V,gatsostit,riputama
6582,aufhängen::V,heŋget,riputama
6583,aufhängen::V,heŋgiđ,riputama
6584,aufhängen::V,he'ŋgâstiđ,riputama
6585,aufhängen::V,kååccad,riputama
6586,aufhängen::V,коадсэ,riputama
6587,anzünden::V,tsïhkijehtedh,süütama
6588,anzünden::V,buollidit,süütama
6589,anzünden::V,tsahkkidit,süütama
6590,anzünden::V,cahkkedit,süütama
6591,anzünden::V,cokkiittiđ,süütama
6592,anzünden::V,cõ´ǩǩted,süütama
6593,anzünden::V,puâl'lted,süütama
6594,anzünden::V,пуэллхэ,süütama
6595,aufheben::V,bijjiedidh,üles tõstma
6596,aufheben::V,låpptit,üles tõstma
6597,aufheben::V,bajidit,üles tõstma
6598,aufheben::V,pajediđ,üles tõstma
6599,aufheben::V,pââi´ded,üles tõstma
6600,aufheben::V,пайнэ,üles tõstma
6601,zurücklassen::V,laehpedh,jätma
6602,zurücklassen::V,guodet,jätma
6603,zurücklassen::V,guođđit,jätma
6604,zurücklassen::V,kyeđđiḋ,jätma
6605,zurücklassen::V,kue´đđed,jätma
6606,zurücklassen::V,кӯдтӭ,jätma
6607,verlieren::V,dassedh,kaotama
6608,verlieren::V,biestedh,kaotama
6609,verlieren::V,masset,kaotama
6610,verlieren::V,láhppet,kaotama
6611,verlieren::V,láhppit,kaotama
6612,verlieren::V,läppiđ,kaotama
6613,verlieren::V,monâttiđ,kaotama
6614,verlieren::V,lä´pped,kaotama
6615,verlieren::V,rââ´ppted,kaotama
6616,verlieren::V,ка̄дхэ,kaotama
6617,verlieren::V,кӯдтъе,kaotama
6618,fallen lassen::V,gahtjehtidh,maha pillama
6619,fallen lassen::V,gahtjehtidh,kukkuda laskma
6620,fallen lassen::V,luojttet,maha pillama
6621,fallen lassen::V,luojttet,kukkuda laskma
6622,fallen lassen::V,luojttalit,maha pillama
6623,fallen lassen::V,luojttalit,kukkuda laskma
6624,fallen lassen::V,gahčahit,maha pillama
6625,fallen lassen::V,gahčahit,kukkuda laskma
6626,fallen lassen::V,lyeš'tiđ,maha pillama
6627,fallen lassen::V,lyeš'tiđ,kukkuda laskma
6628,fallen lassen::V,kočâttiđ,maha pillama
6629,fallen lassen::V,kočâttiđ,kukkuda laskma
6630,fallen lassen::V,rõpsted,maha pillama
6631,fallen lassen::V,rõpsted,kukkuda laskma
6632,fallen lassen::V,kõõččted,maha pillama
6633,fallen lassen::V,kõõččted,kukkuda laskma
6634,fallen lassen::V,ёҏтэ,maha pillama
6635,fallen lassen::V,ёҏтэ,kukkuda laskma
6636,fallen lassen::V,кэчхэ,maha pillama
6637,fallen lassen::V,кэчхэ,kukkuda laskma
6638,machen::V,daajhtodh,tegema
6639,machen::V,dahkat,tegema
6640,machen::V,dahkat,tegema
6641,machen::V,rähtiđ,tegema
6642,machen::V,raajjâd,tegema
6643,machen::V,tue´j'jeed,tegema
6644,machen::V,тӯййше,tegema
6645,machen::V,ӣллькье,tegema
6646,herstellen::V,skaepiedidh,valmistama
6647,herstellen::V,buvtadit,valmistama
6648,herstellen::V,dudjot,valmistama
6649,herstellen::V,a'mnâstiđ,valmistama
6650,herstellen::V,va'lmâštiđ,valmistama
6651,herstellen::V,vaalmšted,valmistama
6652,herstellen::V,лыххкэ,valmistama
6653,herstellen::V,ӣллькье,valmistama
6654,bauen::V,bigkedh,ehitama
6655,bauen::V,biggit,ehitama
6656,bauen::V,ráhkadit,ehitama
6657,bauen::V,huksiđ,ehitama
6658,bauen::V,raajjâd,ehitama
6659,bauen::V,тӯййше,ehitama
6660,reparieren::V,davvodh,parandama
6661,reparieren::V,divvot,parandama
6662,reparieren::V,divvut,parandama
6663,reparieren::V,tivvoođ,parandama
6664,reparieren::V,čihtâđ,parandama
6665,reparieren::V,teevvad,parandama
6666,reparieren::V,чиннэ,parandama
6667,verbessern::V,bueriedidh,parandama
6668,verbessern::V,báredit,parandama
6669,verbessern::V,buoredit,parandama
6670,verbessern::V,buoridit,parandama
6671,verbessern::V,pye'rediđ,parandama
6672,verbessern::V,pue´reed,parandama
6673,verbessern::V,шӣгнэ,parandama
6674,ändern::V,jeatjahtehtedh,muutma
6675,ändern::V,jeatjahtehtedh,ümber tegema
6676,ändern::V,rievddadit,muutma
6677,ändern::V,rievddadit,ümber tegema
6678,ändern::V,muhttit,muutma
6679,ändern::V,muhttit,ümber tegema
6680,ändern::V,molsut,muutma
6681,ändern::V,molsut,ümber tegema
6682,ändern::V,mutteđ,muutma
6683,ändern::V,mutteđ,ümber tegema
6684,ändern::V,mu´tted,muutma
6685,ändern::V,mu´tted,ümber tegema
6686,ändern::V,вуайхе,muutma
6687,ändern::V,вуайхе,ümber tegema
6688,ändern::V,ка̄вьсе,muutma
6689,ändern::V,ка̄вьсе,ümber tegema
6690,graben::V,berkedh,kaevama
6691,graben::V,kroehkedh,kaevama
6692,graben::V,bállet,kaevama
6693,graben::V,goaivut,kaevama
6694,graben::V,roggat,kaevama
6695,graben::V,kuái'vuđ,kaevama
6696,graben::V,rääppad,kaevama
6697,graben::V,kuäivvad,kaevama
6698,graben::V,ра̄бпэ,kaevama
6699,graben::V,куаййве,kaevama
6700,beugen::V,sojjedidh,painutama
6701,beugen::V,såjådit,painutama
6702,beugen::V,sojahit,painutama
6703,beugen::V,sujâttiđ,painutama
6704,beugen::V,kå´mrded,painutama
6705,beugen::V,njikklõõttâd,painutama
6706,beugen::V,сойхьтэ,painutama
6707,beugen::V,то̄а̄ххкэ,painutama
6708,beugen::V,нигклаххьтэ,painutama
6709,biegen::V,sojjehtidh,painutama
6710,biegen::V,såjådit,painutama
6711,biegen::V,niejddet,painutama
6712,biegen::V,sojahit,painutama
6713,biegen::V,čipteđ,painutama
6714,biegen::V,soojted,painutama
6715,biegen::V,сойхьтэ,painutama
6716,drehen::V,jårrehtidh,keerama
6717,drehen::V,bådnjåt,keerama
6718,drehen::V,botnjat,keerama
6719,drehen::V,jurâttiđ,keerama
6720,drehen::V,jåårǥlâ´tted,keerama
6721,drehen::V,чоӊӊтэ,keerama
6722,wenden::V,jarkelidh,ümber pöörama
6723,wenden::V,jårggålit,ümber pöörama
6724,wenden::V,jorgalit,ümber pöörama
6725,wenden::V,jurgâliđ,ümber pöörama
6726,wenden::V,jåårǥlâ´tted,ümber pöörama
6727,wenden::V,вӣррлаххътэ,ümber pöörama
6728,wenden::V,ка̄вьсе,ümber pöörama
6729,umdrehen::V,jarkedh,ümber keerama
6730,umdrehen::V,måttsåstit,ümber keerama
6731,umdrehen::V,botnjat,ümber keerama
6732,umdrehen::V,jorgođ,ümber keerama
6733,umdrehen::V,jårǥsted,ümber keerama
6734,umdrehen::V,коамьхе,ümber keerama
6735,umdrehen::V,калльтлэ,ümber keerama
6736,heben::V,luknjedh,tõstma
6737,heben::V,baavhkestidh,tõstma
6738,heben::V,bajedit,tõstma
6739,heben::V,loktet,tõstma
6740,heben::V,bajidit,tõstma
6741,heben::V,pajediđ,tõstma
6742,heben::V,kokkiđ,tõstma
6743,heben::V,kaggâd,tõstma
6744,heben::V,pââ´jeed,tõstma
6745,heben::V,пайнэ,tõstma
6746,heben::V,пайнэллэ,tõstma
6747,hochheben::V,lutnjedh,üles tõstma
6748,hochheben::V,lutnjedh,kõrgele tõstma
6749,hochheben::V,låggŋit,üles tõstma
6750,hochheben::V,låggŋit,kõrgele tõstma
6751,hochheben::V,loktet,üles tõstma
6752,hochheben::V,loktet,kõrgele tõstma
6753,hochheben::V,pajediđ,üles tõstma
6754,hochheben::V,pajediđ,kõrgele tõstma
6755,hochheben::V,kuåstteed,üles tõstma
6756,hochheben::V,kuåstteed,kõrgele tõstma
6757,hochheben::V,пайнэ,üles tõstma
6758,hochheben::V,пайнэ,kõrgele tõstma
6759,ergreifen::V,fihkelidh,haarama
6760,ergreifen::V,sårjjot,haarama
6761,ergreifen::V,doahppit,haarama
6762,ergreifen::V,fáhtet,haarama
6763,ergreifen::V,tuáppuđ,haarama
6764,ergreifen::V,poppâ´tted,haarama
6765,ergreifen::V,каццсе,haarama
6766,ergreifen::V,туэрркэ,haarama
6767,ergreifen::V,ро̄а̄ппчье,haarama
6768,halten::V,steeredh,hoidma
6769,halten::V,utniedidh,hoidma
6770,halten::V,anedit,hoidma
6771,halten::V,adnalit,hoidma
6772,halten::V,doallat,hoidma
6773,halten::V,toollâd,hoidma
6774,halten::V,tue´rjjeed,hoidma
6775,halten::V,туаррье,hoidma
6776,drücken::V,dïelkestidh,pigistama
6777,drücken::V,dieddet,pigistama
6778,drücken::V,deaddit,pigistama
6779,drücken::V,čárvet,pigistama
6780,drücken::V,čárvuđ,pigistama
6781,drücken::V,čärvvad,pigistama
6782,drücken::V,teä´d'ded,pigistama
6783,drücken::V,пе̄ррэ,pigistama
6784,drücken::V,ра̄ппче,pigistama
6785,schieben::V,vuetjedh,lükkama
6786,schieben::V,sjáhtjat,lükkama
6787,schieben::V,cáhkit,lükkama
6788,schieben::V,cuggâđ,lükkama
6789,schieben::V,oi´ǧǧeed,lükkama
6790,schieben::V,оййкье,lükkama
6791,kratzen::V,våhtsodh,kraapima
6792,kratzen::V,skreepedh,kraapima
6793,kratzen::V,ruohkkat,kraapima
6794,kratzen::V,ruohkastit,kraapima
6795,kratzen::V,gazzut,kraapima
6796,kratzen::V,kazzođ,kraapima
6797,kratzen::V,võckkâd,kraapima
6798,kratzen::V,кышшкэ,kraapima
6799,kratzen::V,каххьце,kraapima
6800,lecken::V,njåalodh,lakkuma
6801,lecken::V,njoallot,lakkuma
6802,lecken::V,njolodit,lakkuma
6803,lecken::V,njuálluđ,lakkuma
6804,lecken::V,njuällad,lakkuma
6805,lecken::V,нюаллэ,lakkuma
6806,beißen::V,gaektjedh,purema
6807,beißen::V,gaektjedh,hammustama
6808,beißen::V,gássket,purema
6809,beißen::V,gássket,hammustama
6810,beißen::V,gáskestit,purema
6811,beißen::V,gáskestit,hammustama
6812,beißen::V,gáskit,purema
6813,beißen::V,gáskit,hammustama
6814,beißen::V,käskiđ,purema
6815,beißen::V,käskiđ,hammustama
6816,beißen::V,kä´cǩǩed,purema
6817,beißen::V,kä´cǩǩed,hammustama
6818,beißen::V,ка̄ццьке,purema
6819,beißen::V,ка̄ццьке,hammustama
6820,abreißen::V,bïhkedh,rebima
6821,abreißen::V,bïhkedh,ära rebima
6822,abreißen::V,gajkkot,rebima
6823,abreißen::V,gajkkot,ära rebima
6824,abreißen::V,gaikkihit,rebima
6825,abreißen::V,gaikkihit,ära rebima
6826,abreißen::V,roottâđ,rebima
6827,abreißen::V,roottâđ,ära rebima
6828,abreißen::V,ra´šǩǩeed,rebima
6829,abreißen::V,ra´šǩǩeed,ära rebima
6830,abreißen::V,rååttad,rebima
6831,abreißen::V,rååttad,ära rebima
6832,abreißen::V,ро̄дтҍе,rebima
6833,abreißen::V,ро̄дтҍе,ära rebima
6834,abreißen::V,пӯттҍкье,rebima
6835,abreißen::V,пӯттҍкье,ära rebima
6836,abschneiden::V,tjoehpestidh,ära lõikama
6837,abschneiden::V,jallat,ära lõikama
6838,abschneiden::V,čuohppat,ära lõikama
6839,abschneiden::V,jogâldiđ,ära lõikama
6840,abschneiden::V,geerelidh,ära lõikama
6841,abschneiden::V,е̄дтэ,ära lõikama
6842,abschneiden::V,е̄дтлэ,ära lõikama
6843,binden::V,gårredidh,siduma
6844,binden::V,tjadnat,siduma
6845,binden::V,gárrat,siduma
6846,binden::V,čoonnâđ,siduma
6847,binden::V,čõõnnâd,siduma
6848,binden::V,čuõlmmâd,siduma
6849,binden::V,ко̄ррэ,siduma
6850,binden::V,чӯллмдэ,siduma
6851,binden::V,ко̄а̄ррэ,siduma
6852,stecken::V,rïjtedh,pistma
6853,stecken::V,tsævkkat,pistma
6854,stecken::V,cáhkit,pistma
6855,stecken::V,cuggâđ,pistma
6856,stecken::V,čuõ´ǧ'ǧeed,pistma
6857,stecken::V,чогксэ,pistma
6858,stecken::V,це̄ӈькхэ,pistma
6859,brechen::V,dåajodh,murdma
6860,brechen::V,tsåapkodh,murdma
6861,brechen::V,doaddjut,murdma
6862,brechen::V,cuvket,murdma
6863,brechen::V,moorrâđ,murdma
6864,brechen::V,mu´rdded,murdma
6865,brechen::V,муррьтэ,murdma
6866,klopfen::V,beenghkedh,koputama
6867,klopfen::V,goalkkalit,koputama
6868,klopfen::V,tsábbmet,koputama
6869,klopfen::V,goalkit,koputama
6870,klopfen::V,skoalkit,koputama
6871,klopfen::V,skuá'lkuttiđ,koputama
6872,klopfen::V,kuälkted,koputama
6873,klopfen::V,та̄гкэ,koputama
6874,hauen::V,beenghkedh,lööma
6875,hauen::V,tjuollat,lööma
6876,hauen::V,čuollat,lööma
6877,hauen::V,čurmâđ,lööma
6878,hauen::V,čâ´cǩǩed,lööma
6879,hauen::V,та̄гкэ,lööma
6880,hauen::V,ва̄сстэ,lööma
6881,kleben::V,njamkedh,kleepima
6882,kleben::V,dædnjodit,kleepima
6883,kleben::V,liibmet,kleepima
6884,kleben::V,taṃadiđ,kleepima
6885,kleben::V,li´jmmjed,kleepima
6886,kleben::V,нямхэ,kleepima
6887,reiben::V,daanjedh,hõõruma
6888,reiben::V,ruvvit,hõõruma
6889,reiben::V,ruvvet,hõõruma
6890,reiben::V,fiärruđ,hõõruma
6891,reiben::V,heârrad,hõõruma
6892,reiben::V,ru´vvjed,hõõruma
6893,reiben::V,е̄ррэ,hõõruma
6894,streichen::V,daejdedh,silitama
6895,streichen::V,badtjadidh,silitama
6896,streichen::V,vuojddat,silitama
6897,streichen::V,málet,silitama
6898,streichen::V,njuohtat,silitama
6899,streichen::V,njuottâđ,silitama
6900,streichen::V,puák'suđ,silitama
6901,streichen::V,påhssad,silitama
6902,streichen::V,мо̄а̄шшэ,silitama
6903,schleifen::V,slijhpedh,lihvima
6904,schleifen::V,slijhpedh,teritama
6905,schleifen::V,sadjet,lihvima
6906,schleifen::V,sadjet,teritama
6907,schleifen::V,sadjit,lihvima
6908,schleifen::V,sadjit,teritama
6909,schleifen::V,šliipet,lihvima
6910,schleifen::V,šliipet,teritama
6911,schleifen::V,saijeeđ,lihvima
6912,schleifen::V,saijeeđ,teritama
6913,schleifen::V,sââjjad,lihvima
6914,schleifen::V,sââjjad,teritama
6915,schleifen::V,tabǯsted,lihvima
6916,schleifen::V,tabǯsted,teritama
6917,schleifen::V,то̄а̄мчсе,lihvima
6918,schleifen::V,то̄а̄мчсе,teritama
6919,schneiden::V,bietskedh,lõikama
6920,schneiden::V,suoddat,lõikama
6921,schneiden::V,tjuohppat,lõikama
6922,schneiden::V,biesskedit,lõikama
6923,schneiden::V,čuohppat,lõikama
6924,schneiden::V,čuop'pâđ,lõikama
6925,schneiden::V,čuõp'pâd,lõikama
6926,schneiden::V,е̄дтэ,lõikama
6927,schneiden::V,пе̄ррэ,lõikama
6928,schneiden::V,чӯххпэ,lõikama
6929,rütteln::V,firredh,raputama
6930,rütteln::V,doargestit,raputama
6931,rütteln::V,šluvgit,raputama
6932,rütteln::V,pušteđ,raputama
6933,rütteln::V,pu´štted,raputama
6934,rütteln::V,пушшьтэ,raputama
6935,schütteln::V,firredh,raputama
6936,schütteln::V,firredh,loksutama
6937,schütteln::V,sjavnnjet,raputama
6938,schütteln::V,sjavnnjet,loksutama
6939,schütteln::V,sillnat,raputama
6940,schütteln::V,sillnat,loksutama
6941,schütteln::V,skullhet,raputama
6942,schütteln::V,skullhet,loksutama
6943,schütteln::V,salkalit,raputama
6944,schütteln::V,salkalit,loksutama
6945,schütteln::V,pušteđ,raputama
6946,schütteln::V,pušteđ,loksutama
6947,schütteln::V,pu´štted,raputama
6948,schütteln::V,pu´štted,loksutama
6949,schütteln::V,пушшьтэ,raputama
6950,schütteln::V,пушшьтэ,loksutama
6951,schwenken::V,svinhtedh,vehkima
6952,schwenken::V,svinhtedh,lehvitama
6953,schwenken::V,svikkastit,vehkima
6954,schwenken::V,svikkastit,lehvitama
6955,schwenken::V,šlivgut,vehkima
6956,schwenken::V,šlivgut,lehvitama
6957,schwenken::V,hiä'iluttiđ,vehkima
6958,schwenken::V,hiä'iluttiđ,lehvitama
6959,schwenken::V,heeilted,vehkima
6960,schwenken::V,heeilted,lehvitama
6961,schwenken::V,маххъе,vehkima
6962,schwenken::V,маххъе,lehvitama
6963,schütten::V,gurhkedh,kallama
6964,schütten::V,hállit,kallama
6965,schütten::V,liejkkit,kallama
6966,schütten::V,leškiđ,kallama
6967,schütten::V,virâttiđ,kallama
6968,schütten::V,väällad,kallama
6969,schütten::V,ва̄ллэ,kallama
6970,füllen::V,dievhtedh,täitma
6971,füllen::V,dievddet,täitma
6972,füllen::V,deavdit,täitma
6973,füllen::V,tevdiđ,täitma
6974,füllen::V,tiudded,täitma
6975,füllen::V,тӣввтэ,täitma
6976,einwickeln::V,gïesedh,sisse mähkima
6977,einwickeln::V,giessat,sisse mähkima
6978,einwickeln::V,gárrat,sisse mähkima
6979,einwickeln::V,giessat,sisse mähkima
6980,einwickeln::V,gurpat,sisse mähkima
6981,einwickeln::V,kiessâđ,sisse mähkima
6982,einwickeln::V,ǩiõssâd,sisse mähkima
6983,einwickeln::V,кӣссэ,sisse mähkima
6984,tragen::V,guedtedh,kandma
6985,tragen::V,guoddet,kandma
6986,tragen::V,guoddit,kandma
6987,tragen::V,kyed'diđ,kandma
6988,tragen::V,kue´d'ded,kandma
6989,tragen::V,кӯннҌтэ,kandma
6990,schleppen::V,fatnehtidh,tassima
6991,schleppen::V,fatnehtidh,lohistama
6992,schleppen::V,sliehpit,tassima
6993,schleppen::V,sliehpit,lohistama
6994,schleppen::V,feastit,tassima
6995,schleppen::V,feastit,lohistama
6996,schleppen::V,vie'šidiđ,tassima
6997,schleppen::V,vie'šidiđ,lohistama
6998,schleppen::V,hinnađ,tassima
6999,schleppen::V,hinnađ,lohistama
7000,schleppen::V,nje´ʒʒed,tassima
7001,schleppen::V,nje´ʒʒed,lohistama
7002,schleppen::V,чуввкэ,tassima
7003,schleppen::V,чуввкэ,lohistama
7004,ziehen::V,giesedh,vedama
7005,ziehen::V,giesedh,tõmbama
7006,ziehen::V,giesset,vedama
7007,ziehen::V,giesset,tõmbama
7008,ziehen::V,geassit,vedama
7009,ziehen::V,geassit,tõmbama
7010,ziehen::V,keessiđ,vedama
7011,ziehen::V,keessiđ,tõmbama
7012,ziehen::V,ǩie´ssed,vedama
7013,ziehen::V,ǩie´ssed,tõmbama
7014,ziehen::V,ке̄ссе,vedama
7015,ziehen::V,ке̄ссе,tõmbama
7016,aufbewahren::V,vöörhkedh,säilitama
7017,aufbewahren::V,vöörhkedh,alal hoidma
7018,aufbewahren::V,vuorkkit,säilitama
7019,aufbewahren::V,vuorkkit,alal hoidma
7020,aufbewahren::V,seailluhit,säilitama
7021,aufbewahren::V,seailluhit,alal hoidma
7022,aufbewahren::V,siä'iluttiđ,säilitama
7023,aufbewahren::V,siä'iluttiđ,alal hoidma
7024,aufbewahren::V,seeilted,säilitama
7025,aufbewahren::V,seeilted,alal hoidma
7026,aufbewahren::V,рӯкнэ,säilitama
7027,aufbewahren::V,рӯкнэ,alal hoidma
7028,werfen::V,slampestidh,viskama
7029,werfen::V,bálkkot,viskama
7030,werfen::V,suhppet,viskama
7031,werfen::V,šlivgiđ,viskama
7032,werfen::V,čeâǥǥted,viskama
7033,werfen::V,суэххпэ,viskama
7034,fangen::V,bivtedh,püüdma
7035,fangen::V,giddit,püüdma
7036,fangen::V,bivdit,püüdma
7037,fangen::V,toppiđ,püüdma
7038,fangen::V,tää´vted,püüdma
7039,fangen::V,та̄бпэ,püüdma
7040,fangen::V,со̄а̄гкэ,püüdma
7041,packen::V,doerelidh,kinni haarama
7042,packen::V,doerelidh,kinni võtma
7043,packen::V,kreemsedh,kinni haarama
7044,packen::V,kreemsedh,kinni võtma
7045,packen::V,doahppit,kinni haarama
7046,packen::V,doahppit,kinni võtma
7047,packen::V,doahput,kinni haarama
7048,packen::V,doahput,kinni võtma
7049,packen::V,tuáppuđ,kinni haarama
7050,packen::V,tuáppuđ,kinni võtma
7051,packen::V,ká'ivâstiđ,kinni haarama
7052,packen::V,ká'ivâstiđ,kinni võtma
7053,packen::V,tää´vted,kinni haarama
7054,packen::V,tää´vted,kinni võtma
7055,packen::V,каццсе,kinni haarama
7056,packen::V,каццсе,kinni võtma
7057,packen::V,туэрркэ,kinni haarama
7058,packen::V,туэрркэ,kinni võtma
7059,packen::V,ро̄а̄ппчье,kinni haarama
7060,packen::V,ро̄а̄ппчье,kinni võtma
7061,verstecken::V,tjïekedh,peitma
7062,verstecken::V,tjiehkat,peitma
7063,verstecken::V,čiehkat,peitma
7064,verstecken::V,čieḥâđ,peitma
7065,verstecken::V,peittad,peitma
7066,verstecken::V,пе̄йхьтэ,peitma
7067,teilen::V,juekedh,jagama
7068,teilen::V,juekedh,jaotama
7069,teilen::V,juohket,jagama
7070,teilen::V,juohket,jaotama
7071,teilen::V,juohkit,jagama
7072,teilen::V,juohkit,jaotama
7073,teilen::V,jyeḥiđ,jagama
7074,teilen::V,jyeḥiđ,jaotama
7075,teilen::V,jue´ǩǩed,jagama
7076,teilen::V,jue´ǩǩed,jaotama
7077,teilen::V,ю̄гке,jagama
7078,teilen::V,ю̄гке,jaotama
7079,teilen::V,ра̄ттҍке,jagama
7080,teilen::V,ра̄ттҍке,jaotama
7081,schicken::V,saadtodh,saatma
7082,schicken::V,sáddit,saatma
7083,schicken::V,sáddet,saatma
7084,schicken::V,vuo'lgâttiđ,saatma
7085,schicken::V,vuõltteed,saatma
7086,schicken::V,вӯлкхэ,saatma
7087,bringen::V,buektedh,viima
7088,bringen::V,doalvvot,viima
7089,bringen::V,buktit,viima
7090,bringen::V,tuál'vuđ,viima
7091,bringen::V,pu´htted,viima
7092,bringen::V,пыххьтэ,viima
7093,hinzufügen::V,dievhtedh,lisama
7094,hinzufügen::V,duoddit,lisama
7095,hinzufügen::V,lasedit,lisama
7096,hinzufügen::V,lasihit,lisama
7097,hinzufügen::V,lasettiđ,lisama
7098,hinzufügen::V,lââ´zzted,lisama
7099,hinzufügen::V,лажьхе,lisama
7100,bekommen::V,åadtjodh,saama
7101,bekommen::V,åttjudit,saama
7102,bekommen::V,oažžut,saama
7103,bekommen::V,juksâđ,saama
7104,bekommen::V,uáž'žuđ,saama
7105,bekommen::V,vuäǯ'ǯâd,saama
7106,bekommen::V,вуаннче,saama
7107,erhalten::V,åadtjodh,saama
7108,erhalten::V,oadtjot,saama
7109,erhalten::V,oažžut,saama
7110,erhalten::V,uáž'žuđ,saama
7111,erhalten::V,vuäǯ'ǯâd,saama
7112,erhalten::V,ва̄лльтэ,saama
7113,nehmen::V,vaeltedh,võtma
7114,nehmen::V,válldet,võtma
7115,nehmen::V,váldit,võtma
