,Concept_ID,nl,se
6851,aufhängen::V,ophangen,gatsostit
6852,aufhängen::V,ophangen,heŋget
6853,aufhängen::V,ophangen,heŋgiđ
6854,aufhängen::V,ophangen,he'ŋgâstiđ
6855,aufhängen::V,ophangen,kååccad
6856,aufhängen::V,ophangen,коадсэ
6857,anzünden::V,aansteken,tsïhkijehtedh
6858,anzünden::V,aansteken,buollidit
6859,anzünden::V,aansteken,tsahkkidit
6860,anzünden::V,aansteken,cahkkedit
6861,anzünden::V,aansteken,cokkiittiđ
6862,anzünden::V,aansteken,cõ´ǩǩted
6863,anzünden::V,aansteken,puâl'lted
6864,anzünden::V,aansteken,пуэллхэ
6865,aufheben::V,oprapen,bijjiedidh
6866,aufheben::V,oprapen,låpptit
6867,aufheben::V,oprapen,bajidit
6868,aufheben::V,oprapen,pajediđ
6869,aufheben::V,oprapen,pââi´ded
6870,aufheben::V,oprapen,пайнэ
6871,zurücklassen::V,achterlaten,laehpedh
6872,zurücklassen::V,achterlaten,guodet
6873,zurücklassen::V,achterlaten,guođđit
6874,zurücklassen::V,achterlaten,kyeđđiḋ
6875,zurücklassen::V,achterlaten,kue´đđed
6876,zurücklassen::V,achterlaten,кӯдтӭ
6877,verlieren::V,verliezen,dassedh
6878,verlieren::V,verliezen,biestedh
6879,verlieren::V,verliezen,masset
6880,verlieren::V,verliezen,láhppet
6881,verlieren::V,verliezen,láhppit
6882,verlieren::V,verliezen,läppiđ
6883,verlieren::V,verliezen,monâttiđ
6884,verlieren::V,verliezen,lä´pped
6885,verlieren::V,verliezen,rââ´ppted
6886,verlieren::V,verliezen,ка̄дхэ
6887,verlieren::V,verliezen,кӯдтъе
6888,fallen lassen::V,laten vallen,gahtjehtidh
6889,fallen lassen::V,laten vallen,luojttet
6890,fallen lassen::V,laten vallen,luojttalit
6891,fallen lassen::V,laten vallen,gahčahit
6892,fallen lassen::V,laten vallen,lyeš'tiđ
6893,fallen lassen::V,laten vallen,kočâttiđ
6894,fallen lassen::V,laten vallen,rõpsted
6895,fallen lassen::V,laten vallen,kõõččted
6896,fallen lassen::V,laten vallen,ёҏтэ
6897,fallen lassen::V,laten vallen,кэчхэ
6898,machen::V,maken,daajhtodh
6899,machen::V,maken,dahkat
6900,machen::V,maken,dahkat
6901,machen::V,maken,rähtiđ
6902,machen::V,maken,raajjâd
6903,machen::V,maken,tue´j'jeed
6904,machen::V,maken,тӯййше
6905,machen::V,maken,ӣллькье
6906,herstellen::V,produceren,skaepiedidh
6907,herstellen::V,produceren,buvtadit
6908,herstellen::V,produceren,dudjot
6909,herstellen::V,produceren,a'mnâstiđ
6910,herstellen::V,produceren,va'lmâštiđ
6911,herstellen::V,produceren,vaalmšted
6912,herstellen::V,produceren,лыххкэ
6913,herstellen::V,produceren,ӣллькье
6914,herstellen::V,voortbrengen,skaepiedidh
6915,herstellen::V,voortbrengen,buvtadit
6916,herstellen::V,voortbrengen,dudjot
6917,herstellen::V,voortbrengen,a'mnâstiđ
6918,herstellen::V,voortbrengen,va'lmâštiđ
6919,herstellen::V,voortbrengen,vaalmšted
6920,herstellen::V,voortbrengen,лыххкэ
6921,herstellen::V,voortbrengen,ӣллькье
6922,bauen::V,bouwen,bigkedh
6923,bauen::V,bouwen,biggit
6924,bauen::V,bouwen,ráhkadit
6925,bauen::V,bouwen,huksiđ
6926,bauen::V,bouwen,raajjâd
6927,bauen::V,bouwen,тӯййше
6928,reparieren::V,repareren,davvodh
6929,reparieren::V,repareren,divvot
6930,reparieren::V,repareren,divvut
6931,reparieren::V,repareren,tivvoođ
6932,reparieren::V,repareren,čihtâđ
6933,reparieren::V,repareren,teevvad
6934,reparieren::V,repareren,чиннэ
6935,reparieren::V,herstellen,davvodh
6936,reparieren::V,herstellen,divvot
6937,reparieren::V,herstellen,divvut
6938,reparieren::V,herstellen,tivvoođ
6939,reparieren::V,herstellen,čihtâđ
6940,reparieren::V,herstellen,teevvad
6941,reparieren::V,herstellen,чиннэ
6942,verbessern::V,verbeteren,bueriedidh
6943,verbessern::V,verbeteren,báredit
6944,verbessern::V,verbeteren,buoredit
6945,verbessern::V,verbeteren,buoridit
6946,verbessern::V,verbeteren,pye'rediđ
6947,verbessern::V,verbeteren,pue´reed
6948,verbessern::V,verbeteren,шӣгнэ
6949,ändern::V,wijzigen,jeatjahtehtedh
6950,ändern::V,wijzigen,rievddadit
6951,ändern::V,wijzigen,muhttit
6952,ändern::V,wijzigen,molsut
6953,ändern::V,wijzigen,mutteđ
6954,ändern::V,wijzigen,mu´tted
6955,ändern::V,wijzigen,вуайхе
6956,ändern::V,wijzigen,ка̄вьсе
6957,ändern::V,veranderen,jeatjahtehtedh
6958,ändern::V,veranderen,rievddadit
6959,ändern::V,veranderen,muhttit
6960,ändern::V,veranderen,molsut
6961,ändern::V,veranderen,mutteđ
6962,ändern::V,veranderen,mu´tted
6963,ändern::V,veranderen,вуайхе
6964,ändern::V,veranderen,ка̄вьсе
6965,graben::V,graven,berkedh
6966,graben::V,graven,kroehkedh
6967,graben::V,graven,bállet
6968,graben::V,graven,goaivut
6969,graben::V,graven,roggat
6970,graben::V,graven,kuái'vuđ
6971,graben::V,graven,rääppad
6972,graben::V,graven,kuäivvad
6973,graben::V,graven,ра̄бпэ
6974,graben::V,graven,куаййве
6975,beugen::V,buigen,sojjedidh
6976,beugen::V,buigen,såjådit
6977,beugen::V,buigen,sojahit
6978,beugen::V,buigen,sujâttiđ
6979,beugen::V,buigen,kå´mrded
6980,beugen::V,buigen,njikklõõttâd
6981,beugen::V,buigen,сойхьтэ
6982,beugen::V,buigen,то̄а̄ххкэ
6983,beugen::V,buigen,нигклаххьтэ
6984,biegen::V,buigen,sojjehtidh
6985,biegen::V,buigen,såjådit
6986,biegen::V,buigen,niejddet
6987,biegen::V,buigen,sojahit
6988,biegen::V,buigen,čipteđ
6989,biegen::V,buigen,soojted
6990,biegen::V,buigen,сойхьтэ
6991,drehen::V,draaien,jårrehtidh
6992,drehen::V,draaien,bådnjåt
6993,drehen::V,draaien,botnjat
6994,drehen::V,draaien,jurâttiđ
6995,drehen::V,draaien,jåårǥlâ´tted
6996,drehen::V,draaien,чоӊӊтэ
6997,wenden::V,keren,jarkelidh
6998,wenden::V,keren,jårggålit
6999,wenden::V,keren,jorgalit
7000,wenden::V,keren,jurgâliđ
7001,wenden::V,keren,jåårǥlâ´tted
7002,wenden::V,keren,вӣррлаххътэ
7003,wenden::V,keren,ка̄вьсе
7004,wenden::V,wenden,jarkelidh
7005,wenden::V,wenden,jårggålit
7006,wenden::V,wenden,jorgalit
7007,wenden::V,wenden,jurgâliđ
7008,wenden::V,wenden,jåårǥlâ´tted
7009,wenden::V,wenden,вӣррлаххътэ
7010,wenden::V,wenden,ка̄вьсе
7011,umdrehen::V,omdraaien,jarkedh
7012,umdrehen::V,omdraaien,måttsåstit
7013,umdrehen::V,omdraaien,botnjat
7014,umdrehen::V,omdraaien,jorgođ
7015,umdrehen::V,omdraaien,jårǥsted
7016,umdrehen::V,omdraaien,коамьхе
7017,umdrehen::V,omdraaien,калльтлэ
7018,heben::V,heffen,luknjedh
7019,heben::V,heffen,baavhkestidh
7020,heben::V,heffen,bajedit
7021,heben::V,heffen,loktet
7022,heben::V,heffen,bajidit
7023,heben::V,heffen,pajediđ
7024,heben::V,heffen,kokkiđ
7025,heben::V,heffen,kaggâd
7026,heben::V,heffen,pââ´jeed
7027,heben::V,heffen,пайнэ
7028,heben::V,heffen,пайнэллэ
7029,heben::V,optillen,luknjedh
7030,heben::V,optillen,baavhkestidh
7031,heben::V,optillen,bajedit
7032,heben::V,optillen,loktet
7033,heben::V,optillen,bajidit
7034,heben::V,optillen,pajediđ
7035,heben::V,optillen,kokkiđ
7036,heben::V,optillen,kaggâd
7037,heben::V,optillen,pââ´jeed
7038,heben::V,optillen,пайнэ
7039,heben::V,optillen,пайнэллэ
7040,hochheben::V,tillen,lutnjedh
7041,hochheben::V,tillen,låggŋit
7042,hochheben::V,tillen,loktet
7043,hochheben::V,tillen,pajediđ
7044,hochheben::V,tillen,kuåstteed
7045,hochheben::V,tillen,пайнэ
7046,ergreifen::V,pakken,fihkelidh
7047,ergreifen::V,pakken,sårjjot
7048,ergreifen::V,pakken,doahppit
7049,ergreifen::V,pakken,fáhtet
7050,ergreifen::V,pakken,tuáppuđ
7051,ergreifen::V,pakken,poppâ´tted
7052,ergreifen::V,pakken,каццсе
7053,ergreifen::V,pakken,туэрркэ
7054,ergreifen::V,pakken,ро̄а̄ппчье
7055,ergreifen::V,grijpen,fihkelidh
7056,ergreifen::V,grijpen,sårjjot
7057,ergreifen::V,grijpen,doahppit
7058,ergreifen::V,grijpen,fáhtet
7059,ergreifen::V,grijpen,tuáppuđ
7060,ergreifen::V,grijpen,poppâ´tted
7061,ergreifen::V,grijpen,каццсе
7062,ergreifen::V,grijpen,туэрркэ
7063,ergreifen::V,grijpen,ро̄а̄ппчье
7064,halten::V,houden,steeredh
7065,halten::V,houden,utniedidh
7066,halten::V,houden,anedit
7067,halten::V,houden,adnalit
7068,halten::V,houden,doallat
7069,halten::V,houden,toollâd
7070,halten::V,houden,tue´rjjeed
7071,halten::V,houden,туаррье
7072,drücken::V,drukken,dïelkestidh
7073,drücken::V,drukken,dieddet
7074,drücken::V,drukken,deaddit
7075,drücken::V,drukken,čárvet
7076,drücken::V,drukken,čárvuđ
7077,drücken::V,drukken,čärvvad
7078,drücken::V,drukken,teä´d'ded
7079,drücken::V,drukken,пе̄ррэ
7080,drücken::V,drukken,ра̄ппче
7081,schieben::V,duwen,vuetjedh
7082,schieben::V,duwen,sjáhtjat
7083,schieben::V,duwen,cáhkit
7084,schieben::V,duwen,cuggâđ
7085,schieben::V,duwen,oi´ǧǧeed
7086,schieben::V,duwen,оййкье
7087,schieben::V,schuiven,vuetjedh
7088,schieben::V,schuiven,sjáhtjat
7089,schieben::V,schuiven,cáhkit
7090,schieben::V,schuiven,cuggâđ
7091,schieben::V,schuiven,oi´ǧǧeed
7092,schieben::V,schuiven,оййкье
7093,kratzen::V,krassen,våhtsodh
7094,kratzen::V,krassen,skreepedh
7095,kratzen::V,krassen,ruohkkat
7096,kratzen::V,krassen,ruohkastit
7097,kratzen::V,krassen,gazzut
7098,kratzen::V,krassen,kazzođ
7099,kratzen::V,krassen,võckkâd
7100,kratzen::V,krassen,кышшкэ
7101,kratzen::V,krassen,каххьце
7102,lecken::V,likken,njåalodh
7103,lecken::V,likken,njoallot
7104,lecken::V,likken,njolodit
7105,lecken::V,likken,njuálluđ
7106,lecken::V,likken,njuällad
7107,lecken::V,likken,нюаллэ
7108,beißen::V,bijten,gaektjedh
7109,beißen::V,bijten,gássket
7110,beißen::V,bijten,gáskestit
7111,beißen::V,bijten,gáskit
7112,beißen::V,bijten,käskiđ
7113,beißen::V,bijten,kä´cǩǩed
7114,beißen::V,bijten,ка̄ццьке
7115,abreißen::V,afrukken,bïhkedh
7116,abreißen::V,afrukken,gajkkot
7117,abreißen::V,afrukken,gaikkihit
7118,abreißen::V,afrukken,roottâđ
7119,abreißen::V,afrukken,ra´šǩǩeed
7120,abreißen::V,afrukken,rååttad
7121,abreißen::V,afrukken,ро̄дтҍе
7122,abreißen::V,afrukken,пӯттҍкье
7123,abreißen::V,afscheuren,bïhkedh
7124,abreißen::V,afscheuren,gajkkot
7125,abreißen::V,afscheuren,gaikkihit
7126,abreißen::V,afscheuren,roottâđ
7127,abreißen::V,afscheuren,ra´šǩǩeed
7128,abreißen::V,afscheuren,rååttad
7129,abreißen::V,afscheuren,ро̄дтҍе
7130,abreißen::V,afscheuren,пӯттҍкье
7131,abschneiden::V,afsnijden,tjoehpestidh
7132,abschneiden::V,afsnijden,jallat
7133,abschneiden::V,afsnijden,čuohppat
7134,abschneiden::V,afsnijden,jogâldiđ
7135,abschneiden::V,afsnijden,geerelidh
7136,abschneiden::V,afsnijden,е̄дтэ
7137,abschneiden::V,afsnijden,е̄дтлэ
7138,binden::V,binden,gårredidh
7139,binden::V,binden,tjadnat
7140,binden::V,binden,gárrat
7141,binden::V,binden,čoonnâđ
7142,binden::V,binden,čõõnnâd
7143,binden::V,binden,čuõlmmâd
7144,binden::V,binden,ко̄ррэ
7145,binden::V,binden,чӯллмдэ
7146,binden::V,binden,ко̄а̄ррэ
7147,stecken::V,steken,rïjtedh
7148,stecken::V,steken,tsævkkat
7149,stecken::V,steken,cáhkit
7150,stecken::V,steken,cuggâđ
7151,stecken::V,steken,čuõ´ǧ'ǧeed
7152,stecken::V,steken,чогксэ
7153,stecken::V,steken,це̄ӈькхэ
7154,brechen::V,breken,dåajodh
7155,brechen::V,breken,tsåapkodh
7156,brechen::V,breken,doaddjut
7157,brechen::V,breken,cuvket
7158,brechen::V,breken,moorrâđ
7159,brechen::V,breken,mu´rdded
7160,brechen::V,breken,муррьтэ
7161,klopfen::V,kloppen,beenghkedh
7162,klopfen::V,kloppen,goalkkalit
7163,klopfen::V,kloppen,tsábbmet
7164,klopfen::V,kloppen,goalkit
7165,klopfen::V,kloppen,skoalkit
7166,klopfen::V,kloppen,skuá'lkuttiđ
7167,klopfen::V,kloppen,kuälkted
7168,klopfen::V,kloppen,та̄гкэ
7169,hauen::V,houwen,beenghkedh
7170,hauen::V,houwen,tjuollat
7171,hauen::V,houwen,čuollat
7172,hauen::V,houwen,čurmâđ
7173,hauen::V,houwen,čâ´cǩǩed
7174,hauen::V,houwen,та̄гкэ
7175,hauen::V,houwen,ва̄сстэ
7176,kleben::V,plakken,njamkedh
7177,kleben::V,plakken,dædnjodit
7178,kleben::V,plakken,liibmet
7179,kleben::V,plakken,taṃadiđ
7180,kleben::V,plakken,li´jmmjed
7181,kleben::V,plakken,нямхэ
7182,reiben::V,wrijven,daanjedh
7183,reiben::V,wrijven,ruvvit
7184,reiben::V,wrijven,ruvvet
7185,reiben::V,wrijven,fiärruđ
7186,reiben::V,wrijven,heârrad
7187,reiben::V,wrijven,ru´vvjed
7188,reiben::V,wrijven,е̄ррэ
7189,streichen::V,smeren,daejdedh
7190,streichen::V,smeren,badtjadidh
7191,streichen::V,smeren,vuojddat
7192,streichen::V,smeren,málet
7193,streichen::V,smeren,njuohtat
7194,streichen::V,smeren,njuottâđ
7195,streichen::V,smeren,puák'suđ
7196,streichen::V,smeren,påhssad
7197,streichen::V,smeren,мо̄а̄шшэ
7198,schleifen::V,slijpen,slijhpedh
7199,schleifen::V,slijpen,sadjet
7200,schleifen::V,slijpen,sadjit
7201,schleifen::V,slijpen,šliipet
7202,schleifen::V,slijpen,saijeeđ
7203,schleifen::V,slijpen,sââjjad
7204,schleifen::V,slijpen,tabǯsted
7205,schleifen::V,slijpen,то̄а̄мчсе
7206,schneiden::V,snijden,bietskedh
7207,schneiden::V,snijden,suoddat
7208,schneiden::V,snijden,tjuohppat
7209,schneiden::V,snijden,biesskedit
7210,schneiden::V,snijden,čuohppat
7211,schneiden::V,snijden,čuop'pâđ
7212,schneiden::V,snijden,čuõp'pâd
7213,schneiden::V,snijden,е̄дтэ
7214,schneiden::V,snijden,пе̄ррэ
7215,schneiden::V,snijden,чӯххпэ
7216,rütteln::V,schudden,firredh
7217,rütteln::V,schudden,doargestit
7218,rütteln::V,schudden,šluvgit
7219,rütteln::V,schudden,pušteđ
7220,rütteln::V,schudden,pu´štted
7221,rütteln::V,schudden,пушшьтэ
7222,schütteln::V,schudden,firredh
7223,schütteln::V,schudden,sjavnnjet
7224,schütteln::V,schudden,sillnat
7225,schütteln::V,schudden,skullhet
7226,schütteln::V,schudden,salkalit
7227,schütteln::V,schudden,pušteđ
7228,schütteln::V,schudden,pu´štted
7229,schütteln::V,schudden,пушшьтэ
7230,schwenken::V,wuiven,svinhtedh
7231,schwenken::V,wuiven,svikkastit
7232,schwenken::V,wuiven,šlivgut
7233,schwenken::V,wuiven,hiä'iluttiđ
7234,schwenken::V,wuiven,heeilted
7235,schwenken::V,wuiven,маххъе
7236,schwenken::V,zwaaien,svinhtedh
7237,schwenken::V,zwaaien,svikkastit
7238,schwenken::V,zwaaien,šlivgut
7239,schwenken::V,zwaaien,hiä'iluttiđ
7240,schwenken::V,zwaaien,heeilted
7241,schwenken::V,zwaaien,маххъе
7242,schütten::V,gieten,gurhkedh
7243,schütten::V,gieten,hállit
7244,schütten::V,gieten,liejkkit
7245,schütten::V,gieten,leškiđ
7246,schütten::V,gieten,virâttiđ
7247,schütten::V,gieten,väällad
7248,schütten::V,gieten,ва̄ллэ
7249,schütten::V,storten,gurhkedh
7250,schütten::V,storten,hállit
7251,schütten::V,storten,liejkkit
7252,schütten::V,storten,leškiđ
7253,schütten::V,storten,virâttiđ
7254,schütten::V,storten,väällad
7255,schütten::V,storten,ва̄ллэ
7256,füllen::V,vullen,dievhtedh
7257,füllen::V,vullen,dievddet
7258,füllen::V,vullen,deavdit
7259,füllen::V,vullen,tevdiđ
7260,füllen::V,vullen,tiudded
7261,füllen::V,vullen,тӣввтэ
7262,einwickeln::V,inwikkelen,gïesedh
7263,einwickeln::V,inwikkelen,giessat
7264,einwickeln::V,inwikkelen,gárrat
7265,einwickeln::V,inwikkelen,giessat
7266,einwickeln::V,inwikkelen,gurpat
7267,einwickeln::V,inwikkelen,kiessâđ
7268,einwickeln::V,inwikkelen,ǩiõssâd
7269,einwickeln::V,inwikkelen,кӣссэ
7270,tragen::V,dragen,guedtedh
7271,tragen::V,dragen,guoddet
7272,tragen::V,dragen,guoddit
7273,tragen::V,dragen,kyed'diđ
7274,tragen::V,dragen,kue´d'ded
7275,tragen::V,dragen,кӯннҌтэ
7276,schleppen::V,slepen,fatnehtidh
7277,schleppen::V,slepen,sliehpit
7278,schleppen::V,slepen,feastit
7279,schleppen::V,slepen,vie'šidiđ
7280,schleppen::V,slepen,hinnađ
7281,schleppen::V,slepen,nje´ʒʒed
7282,schleppen::V,slepen,чуввкэ
7283,ziehen::V,trekken,giesedh
7284,ziehen::V,trekken,giesset
7285,ziehen::V,trekken,geassit
7286,ziehen::V,trekken,keessiđ
7287,ziehen::V,trekken,ǩie´ssed
7288,ziehen::V,trekken,ке̄ссе
7289,aufbewahren::V,bewaren,vöörhkedh
7290,aufbewahren::V,bewaren,vuorkkit
7291,aufbewahren::V,bewaren,seailluhit
7292,aufbewahren::V,bewaren,siä'iluttiđ
7293,aufbewahren::V,bewaren,seeilted
7294,aufbewahren::V,bewaren,рӯкнэ
7295,werfen::V,gooien,slampestidh
7296,werfen::V,gooien,bálkkot
7297,werfen::V,gooien,suhppet
7298,werfen::V,gooien,šlivgiđ
7299,werfen::V,gooien,čeâǥǥted
7300,werfen::V,gooien,суэххпэ
7301,fangen::V,vangen,bivtedh
7302,fangen::V,vangen,giddit
7303,fangen::V,vangen,bivdit
7304,fangen::V,vangen,toppiđ
7305,fangen::V,vangen,tää´vted
7306,fangen::V,vangen,та̄бпэ
7307,fangen::V,vangen,со̄а̄гкэ
7308,packen::V,pakken,doerelidh
7309,packen::V,pakken,kreemsedh
7310,packen::V,pakken,doahppit
7311,packen::V,pakken,doahput
7312,packen::V,pakken,tuáppuđ
7313,packen::V,pakken,ká'ivâstiđ
7314,packen::V,pakken,tää´vted
7315,packen::V,pakken,каццсе
7316,packen::V,pakken,туэрркэ
7317,packen::V,pakken,ро̄а̄ппчье
7318,packen::V,vastpakken,doerelidh
7319,packen::V,vastpakken,kreemsedh
7320,packen::V,vastpakken,doahppit
7321,packen::V,vastpakken,doahput
7322,packen::V,vastpakken,tuáppuđ
7323,packen::V,vastpakken,ká'ivâstiđ
7324,packen::V,vastpakken,tää´vted
7325,packen::V,vastpakken,каццсе
7326,packen::V,vastpakken,туэрркэ
7327,packen::V,vastpakken,ро̄а̄ппчье
7328,verstecken::V,verstoppen,tjïekedh
7329,verstecken::V,verstoppen,tjiehkat
7330,verstecken::V,verstoppen,čiehkat
7331,verstecken::V,verstoppen,čieḥâđ
7332,verstecken::V,verstoppen,peittad
7333,verstecken::V,verstoppen,пе̄йхьтэ
7334,teilen::V,delen,juekedh
7335,teilen::V,delen,juohket
7336,teilen::V,delen,juohkit
7337,teilen::V,delen,jyeḥiđ
7338,teilen::V,delen,jue´ǩǩed
7339,teilen::V,delen,ю̄гке
7340,teilen::V,delen,ра̄ттҍке
7341,schicken::V,sturen,saadtodh
7342,schicken::V,sturen,sáddit
7343,schicken::V,sturen,sáddet
7344,schicken::V,sturen,vuo'lgâttiđ
7345,schicken::V,sturen,vuõltteed
7346,schicken::V,sturen,вӯлкхэ
7347,bringen::V,brengen,buektedh
7348,bringen::V,brengen,doalvvot
7349,bringen::V,brengen,buktit
7350,bringen::V,brengen,tuál'vuđ
7351,bringen::V,brengen,pu´htted
7352,bringen::V,brengen,пыххьтэ
7353,hinzufügen::V,toevoegen,dievhtedh
7354,hinzufügen::V,toevoegen,duoddit
7355,hinzufügen::V,toevoegen,lasedit
7356,hinzufügen::V,toevoegen,lasihit
7357,hinzufügen::V,toevoegen,lasettiđ
7358,hinzufügen::V,toevoegen,lââ´zzted
7359,hinzufügen::V,toevoegen,лажьхе
7360,bekommen::V,verkrijgen,åadtjodh
7361,bekommen::V,verkrijgen,åttjudit
7362,bekommen::V,verkrijgen,oažžut
7363,bekommen::V,verkrijgen,juksâđ
7364,bekommen::V,verkrijgen,uáž'žuđ
7365,bekommen::V,verkrijgen,vuäǯ'ǯâd
7366,bekommen::V,verkrijgen,вуаннче
7367,erhalten::V,krijgen,åadtjodh
7368,erhalten::V,krijgen,oadtjot
7369,erhalten::V,krijgen,oažžut
7370,erhalten::V,krijgen,uáž'žuđ
7371,erhalten::V,krijgen,vuäǯ'ǯâd
7372,erhalten::V,krijgen,ва̄лльтэ
7373,nehmen::V,nemen,vaeltedh
7374,nehmen::V,nemen,válldet
7375,nehmen::V,nemen,váldit
7376,nehmen::V,nemen,väldiđ
7377,nehmen::V,nemen,vä´ldded
7378,nehmen::V,nemen,ва̄лльтэ
7379,wählen::V,kiezen,veeljedh
7380,wählen::V,kiezen,válljit
7381,wählen::V,kiezen,válljet
7382,wählen::V,kiezen,valjiđ
7383,wählen::V,kiezen,vaalšed
7384,wählen::V,kiezen,va´lljeed
7385,wählen::V,kiezen,воалшэ
7386,wählen::V,verkiezen,veeljedh
7387,wählen::V,verkiezen,válljit
7388,wählen::V,verkiezen,válljet
7389,wählen::V,verkiezen,valjiđ
7390,wählen::V,verkiezen,vaalšed
7391,wählen::V,verkiezen,va´lljeed
7392,wählen::V,verkiezen,воалшэ
7393,auswählen::V,uitkiezen,veeljedh
7394,auswählen::V,uitkiezen,tjuolldet
7395,auswählen::V,uitkiezen,válljet
7396,auswählen::V,uitkiezen,valjiđ
7397,auswählen::V,uitkiezen,vaalšed
7398,auswählen::V,uitkiezen,va´lljeed
7399,auswählen::V,uitkiezen,воалшэ
7400,bewahren::V,bewaren,vaarjelidh
7401,bewahren::V,bewaren,bisodit
7402,bewahren::V,bewaren,várjjalit
7403,bewahren::V,bewaren,seailluhit
7404,bewahren::V,bewaren,varjâliđ
7405,bewahren::V,bewaren,varjjled
7406,bewahren::V,bewaren,ӣшшьтэ
7407,bewahren::V,bewaren,во̄а̄ррьдэ
7408,behindern::V,hinderen,hööptdeh
7409,behindern::V,hinderen,hieredit
7410,behindern::V,hinderen,muhttet
7411,behindern::V,hinderen,eastadit
7412,behindern::V,hinderen,estiđ
7413,behindern::V,hinderen,coggâđ
7414,behindern::V,hinderen,hettiđ
7415,behindern::V,hinderen,cõggâd
7416,behindern::V,hinderen,е̄кхэллэ
7417,verderben::V,bederven,biejstedh
7418,verderben::V,bederven,spedjat
7419,verderben::V,bederven,billistit
7420,verderben::V,bederven,pillediđ
7421,verderben::V,bederven,tårmmad
7422,verderben::V,bederven,pe´llsted
7423,verderben::V,bederven,тоаррмэ
7424,verderben::V,bederven,ма̄ййкэ
7425,beschädigen::V,beschadigen,fæjloedidh
7426,beschädigen::V,beschadigen,vahágahttet
7427,beschädigen::V,beschadigen,bilidit
7428,beschädigen::V,beschadigen,vahâgittiđ
7429,beschädigen::V,beschadigen,pä´rtteed
7430,beschädigen::V,beschadigen,муррьтэ
7431,zerbrechen::V,breken,tsööpkedh
7432,zerbrechen::V,breken,doadjet
7433,zerbrechen::V,breken,cuvket
7434,zerbrechen::V,breken,cuov'kkiđ
7435,zerbrechen::V,breken,muårrâd
7436,zerbrechen::V,breken,cu´vǩǩeed
7437,zerbrechen::V,breken,муррьтэ
7438,zerbrechen::V,stukbreken,tsööpkedh
7439,zerbrechen::V,stukbreken,doadjet
7440,zerbrechen::V,stukbreken,cuvket
7441,zerbrechen::V,stukbreken,cuov'kkiđ
7442,zerbrechen::V,stukbreken,muårrâd
7443,zerbrechen::V,stukbreken,cu´vǩǩeed
7444,zerbrechen::V,stukbreken,муррьтэ
7445,zerreißen::V,scheuren,gejhkielidh
7446,zerreißen::V,scheuren,gajkudit
7447,zerreißen::V,scheuren,gaikkodit
7448,zerreißen::V,scheuren,ráisket
7449,zerreißen::V,scheuren,kiškođ
7450,zerreißen::V,scheuren,ra´šǩǩeed
7451,zerreißen::V,scheuren,пуатткэ
7452,zerreißen::V,verscheuren,gejhkielidh
7453,zerreißen::V,verscheuren,gajkudit
7454,zerreißen::V,verscheuren,gaikkodit
7455,zerreißen::V,verscheuren,ráisket
7456,zerreißen::V,verscheuren,kiškođ
7457,zerreißen::V,verscheuren,ra´šǩǩeed
7458,zerreißen::V,verscheuren,пуатткэ
7459,zerstören::V,vernielen,eerjedh
7460,zerstören::V,vernielen,biejsstet
7461,zerstören::V,vernielen,håhkkidit
7462,zerstören::V,vernielen,heavahit
7463,zerstören::V,vernielen,duš'šadit
7464,zerstören::V,vernielen,bilidit
7465,zerstören::V,vernielen,hevâttiđ
7466,zerstören::V,vernielen,hiâvted
7467,zerstören::V,vernielen,ёҏтэ
7468,verbrennen::V,branden,båeltedh
7469,verbrennen::V,branden,boalldet
7470,verbrennen::V,branden,boaldit
7471,verbrennen::V,branden,puál'diđ
7472,verbrennen::V,branden,puä´ldded
7473,verbrennen::V,branden,пуэлльтэ
7474,verbrennen::V,verbranden,båeltedh
7475,verbrennen::V,verbranden,boalldet
7476,verbrennen::V,verbranden,boaldit
7477,verbrennen::V,verbranden,puál'diđ
7478,verbrennen::V,verbranden,puä´ldded
7479,verbrennen::V,verbranden,пуэлльтэ
7480,geben::V,geven,vedtedh
7481,geben::V,geven,vaddet
7482,geben::V,geven,addit
7483,geben::V,geven,addliđ
7484,geben::V,geven,ä´n
7485,geben::V,geven,аннҍтэ
7486,reichen::V,reiken,geelkedh
7487,reichen::V,reiken,lagádit
7488,reichen::V,reiken,geiget
7489,reichen::V,reiken,keigiđ
7490,reichen::V,reiken,vuõiggâ´stted
7491,reichen::V,reiken,аннҍтэ
7492,reichen::V,aanreiken,geelkedh
7493,reichen::V,aanreiken,lagádit
7494,reichen::V,aanreiken,geiget
7495,reichen::V,aanreiken,keigiđ
7496,reichen::V,aanreiken,vuõiggâ´stted
7497,reichen::V,aanreiken,аннҍтэ
7498,schenken::V,schenken,vedtedh
7499,schenken::V,schenken,vaddet
7500,schenken::V,schenken,skeaŋkut
7501,schenken::V,schenken,skeŋket
7502,schenken::V,schenken,skeŋkkiđ
7503,schenken::V,schenken,sǩiâŋkkâd
7504,schenken::V,schenken,ла̄ххе
7505,versprechen::V,beloven,luhpiedidh
7506,versprechen::V,beloven,jáhttet
7507,versprechen::V,beloven,lohpidit
7508,versprechen::V,beloven,lopediđ
7509,versprechen::V,beloven,lå´ppeed
7510,versprechen::V,beloven,о̄а̄шштҍе
7511,wünschen::V,wensen,lahkoehtidh
7512,wünschen::V,wensen,sávvat
7513,wünschen::V,wensen,sávadit
7514,wünschen::V,wensen,doaivvuhit
7515,wünschen::V,wensen,tuá'ivuttiđ
