,Concept_ID,os,lv
1443,süß::A,адджын,чӧскыд
1444,süß::A,адджын,salds
1445,bitter::A,судзаг,курыд
1446,bitter::A,судзаг,sūrs
1447,bitter::A,судзаг,rūgts
1448,sauer::A,туаг,шома
1449,sauer::A,туаг,skābs
1450,hell::A,рухс,югыд
1451,hell::A,рухс,gaišs
1452,dunkel::A,талынг,пемыд
1453,dunkel::A,талынг,tumšs
1454,schwarz::A,сау,сьӧд
1455,schwarz::A,сау,melns
1456,weiß::A,урс,еджыд
1457,weiß::A,урс,balts
1458,rot::A,сырх,гӧрд
1459,rot::A,сырх,sarkans
1460,gelb::A,бур,виж
1461,gelb::A,бур,dzeltens
1462,blau::A,цъӕх,лӧз
1463,blau::A,цъӕх,zils
1464,grün::A,цъӕх,веж
1465,grün::A,цъӕх,турунвиж
1466,grün::A,цъӕх,zaļš
1467,grün::A,кӕрдӕгхуыз,веж
1468,grün::A,кӕрдӕгхуыз,турунвиж
1469,grün::A,кӕрдӕгхуыз,zaļš
1470,grau::A,цъӕх,руд
1471,grau::A,цъӕх,pelēks
1472,grau::A,фӕныкхуыз,руд
1473,grau::A,фӕныкхуыз,pelēks
1474,bunt::A,хъулон,сера
1475,bunt::A,хъулон,raibs
1476,bunt::A,хъулон,krāsains
1477,bunt::A,гæрæм,сера
1478,bunt::A,гæрæм,raibs
1479,bunt::A,гæрæм,krāsains
1480,billig::A,аслам,донтӧг
1481,billig::A,аслам,lēts
1482,teuer::A,зынаргъ,дона
1483,teuer::A,зынаргъ,dārgs
1484,wertvoll::A,зынаргъ,дона
1485,wertvoll::A,зынаргъ,vērtīgs
1486,blind::A,куырм,синтӧм
1487,blind::A,куырм,akls
1488,taub::A,къуырма,пельтӧм
1489,taub::A,къуырма,kurls
1490,kräftig::A,домбай,вынйӧра
1491,kräftig::A,домбай,spēcīgs
1492,kräftig::A,тыхджын,вынйӧра
1493,kräftig::A,тыхджын,spēcīgs
1494,stark::A,тыхджын,ён
1495,stark::A,тыхджын,вына
1496,stark::A,тыхджын,stiprs
1497,schwach::A,ӕнӕбон,жеб
1498,schwach::A,ӕнӕбон,vājš
1499,fett::A,нард,госа
1500,fett::A,нард,brangs
1501,schlank::A,гуырвидыц,веськыд
1502,schlank::A,гуырвидыц,slaids
1503,schlank::A,хæрзконд,веськыд
1504,schlank::A,хæрзконд,slaids
1505,schlank::A,рæхснæг,веськыд
1506,schlank::A,рæхснæг,slaids
1507,schlank::A,сагамад,веськыд
1508,schlank::A,сагамад,slaids
1509,hübsch::A,аив,мича
1510,hübsch::A,аив,лӧсьыд
1511,hübsch::A,аив,glīts
1512,hübsch::A,рӕсугъд,мича
1513,hübsch::A,рӕсугъд,лӧсьыд
1514,hübsch::A,рӕсугъд,glīts
1515,böse::A,фыдзӕрдӕ,лёк
1516,böse::A,фыдзӕрдӕ,ļauns
1517,böse::A,фыдзӕрдӕ,negants
1518,dumm::A,ӕдылы,йӧй
1519,dumm::A,ӕдылы,вежӧртӧм
1520,dumm::A,ӕдылы,stulbs
1521,dumm::A,ӕдылы,muļķīgs
1522,faul::A,зивӕг,дыш
1523,faul::A,зивӕг,slinks
1524,faul::A,зивӕггӕнаг,дыш
1525,faul::A,зивӕггӕнаг,slinks
1526,fleißig::A,æнæзивæг,зільысь
1527,fleißig::A,æнæзивæг,čakls
1528,fleißig::A,æнæзивæг,cītīgs
1529,fleißig::A,æнувыд,зільысь
1530,fleißig::A,æнувыд,čakls
1531,fleißig::A,æнувыд,cītīgs
1532,geizig::A,чъынды,топыд
1533,geizig::A,чъынды,skops
1534,geizig::A,чъынды,sīksts
1535,geizig::A,æлгъин,топыд
1536,geizig::A,æлгъин,skops
1537,geizig::A,æлгъин,sīksts
1538,geizig::A,мæрддзæст,топыд
1539,geizig::A,мæрддзæст,skops
1540,geizig::A,мæрддзæст,sīksts
1541,klug::A,зондджын,юра
1542,klug::A,зондджын,вежӧра
1543,klug::A,зондджын,gudrs
1544,geschickt::A,хӕрзарӕхст,кипода
1545,geschickt::A,хӕрзарӕхст,кужысь
1546,geschickt::A,хӕрзарӕхст,manīgs
1547,lieb::A,уарзон,муса
1548,lieb::A,уарзон,мича
1549,lieb::A,уарзон,лӧсьыд
1550,lieb::A,уарзон,mīļš
1551,lustig::A,хъӕлдзӕг,кыпыд
1552,lustig::A,хъӕлдзӕг,jautrs
1553,sanft::A,мынчын,мелі
1554,sanft::A,мынчын,liegs
1555,hungrig::A,ӕххормаг,тшыг
1556,hungrig::A,ӕххормаг,izsalcis
1557,krank::A,нӕфӕразгӕ,висьысь
1558,krank::A,нӕфӕразгӕ,slims
1559,nackt::A,бӕгънӕг,пасьтӧм
1560,nackt::A,бӕгънӕг,pliks
1561,traurig::A,ӕрхӕндӕг,гажтӧм
1562,traurig::A,ӕрхӕндӕг,bēdīgs
1563,traurig::A,ӕрхӕндӕг,skumīgs
1564,lebendig::A,цардӕгас,ловъя
1565,lebendig::A,цардӕгас,dzīvs
1566,gut::A,хорз,бур
1567,gut::A,хорз,labs
1568,schlecht::A,цауд,лёк
1569,schlecht::A,цауд,омӧль
1570,schlecht::A,цауд,slikts
1571,richtig::A,раст,инӧд
1572,richtig::A,раст,riktīgs
1573,schlimm::A,ӕвзӕр,омӧль
1574,schlimm::A,ӕвзӕр,туйтӧм
1575,schlimm::A,ӕвзӕр,nelāgs
1576,schlimm::A,ӕвзӕр,nejauks
1577,wahr::A,ӕцӕг,абу ылӧг
1578,wahr::A,ӕцӕг,īsts
1579,wahr::A,ӕцӕг,patiess
1580,alt::A,зӕронд,важ
1581,alt::A,зӕронд,sens
1582,alt::A,зӕронд,vęcs
1583,neu::A,ног,выль
1584,neu::A,ног,jauns
1585,ehemalig::A,раздӕры,вӧвлӧм
1586,ehemalig::A,раздӕры,bijušais
1587,alt[Lebewesen]::A,ацӕргӕ,пӧрысь
1588,alt[Lebewesen]::A,ацӕргӕ,vecs
1589,jung::A,ӕрыгон,том
1590,jung::A,ӕрыгон,jauns
1591,arm::A,мӕгуыр,гӧль
1592,arm::A,мӕгуыр,nabags
1593,reich::A,хъӕздыг,озыр
1594,reich::A,хъӕздыг,bagāts
1595,bekannt::A,зонгӕ,тӧдса
1596,bekannt::A,зонгӕ,zināms
1597,bekannt::A,зонгӕ,pazīstams
1598,berühmt::A,номдзыд,нималан
1599,berühmt::A,номдзыд,кывсян
1600,berühmt::A,номдзыд,slavens
1601,fremd::A,æцæгæлон,йӧз
1602,fremd::A,æцæгæлон,svešs
1603,verschieden::A,æндæр æмæ æндæр,абу ӧткодь
1604,verschieden::A,æндæр æмæ æндæр,разнӧй
1605,verschieden::A,æндæр æмæ æндæр,dažāds
1606,verschieden::A,алы,абу ӧткодь
1607,verschieden::A,алы,разнӧй
1608,verschieden::A,алы,dažāds
1609,verschieden::A,алыхуызон,абу ӧткодь
1610,verschieden::A,алыхуызон,разнӧй
1611,verschieden::A,алыхуызон,dažāds
1612,nah::A,хӕстӕг,матыс
1613,nah::A,хӕстӕг,tuvs
1614,fern::A,дард,ылі
1615,fern::A,дард,tāls
1616,fern::A,дӕрддаг,ылі
1617,fern::A,дӕрддаг,tāls
1618,linker::A,галиу,шуйга
1619,linker::A,галиу,kreisais
1620,rechter::A,рахиз,веськыд
1621,rechter::A,рахиз,labais
1622,anderer::A,иннӕ,мукӧд
1623,anderer::A,иннӕ,otrs
1624,anderer::A,ӕндӕр,мукӧд
1625,anderer::A,ӕндӕр,otrs
1626,erster::A,фыццаг,медводдза
1627,erster::A,фыццаг,pirmais
1628,erster::A,фыццӕгӕм,медводдза
1629,erster::A,фыццӕгӕм,pirmais
1630,zweiter::A,дыккаг,мӧд
1631,zweiter::A,дыккаг,otrais
1632,zweiter::A,дыккæгæм,мӧд
1633,zweiter::A,дыккæгæм,otrais
1634,dritter::A,æртыккаг,коймӧд
1635,dritter::A,æртыккаг,trešais
1636,dritter::A,æртыккæгæм,коймӧд
1637,dritter::A,æртыккæгæм,trešais
1638,letzter::A,фӕстаг,бӧръя
1639,letzter::A,фӕстаг,beidzamais
1640,allein::ADV,иунæг,ӧтка
1641,allein::ADV,иунæг,viens pats
1642,auf einmal::ADV,уайтагъд,ӧтпырйӧ
1643,auf einmal::ADV,уайтагъд,reizē
1644,auf einmal::ADV,æвиппайды,ӧтпырйӧ
1645,auf einmal::ADV,æвиппайды,reizē
1646,auf einmal::ADV,æваст,ӧтпырйӧ
1647,auf einmal::ADV,æваст,reizē
1648,zusammen::ADV,иумӕ,тшӧтш
1649,zusammen::ADV,иумӕ,kopā
1650,zusammen::ADV,иумӕ,vienviet
1651,lange::ADV,бирæ рæстæг,дыр
1652,lange::ADV,бирæ рæстæг,ilgi
1653,plötzlich::ADV,æвиппайды,друг
1654,plötzlich::ADV,æвиппайды,pēkšņi
1655,plötzlich::ADV,æваст,друг
1656,plötzlich::ADV,æваст,pēkšņi
1657,sofort::ADV,уыцы сахат,дзик пыр
1658,sofort::ADV,уыцы сахат,tūlīt
1659,sofort::ADV,уайтагъд,дзик пыр
1660,sofort::ADV,уайтагъд,tūlīt
1661,später::ADV,фæстæдæр,сэсся
1662,später::ADV,фæстæдæр,vēlāk
1663,jetzt::ADV,ныр,ӧні
1664,jetzt::ADV,ныр,tagad
1665,heute::ADV,абон,талун
1666,heute::ADV,абон,šodien
1667,morgen::ADV,райсом,аски
1668,morgen::ADV,райсом,rīt
1669,bald::ADV,тагъд,регыд
1670,bald::ADV,тагъд,drīz
1671,bald::ADV,рæхджы,регыд
1672,bald::ADV,рæхджы,drīz
1673,dann::ADV,стæй,бӧрын
1674,dann::ADV,стæй,бӧрти
1675,dann::ADV,стæй,tad
1676,gestern::ADV,знон,тӧнлун
1677,gestern::ADV,знон,vakar
1678,einst::ADV,кӕддӕр,ӧтчыд
1679,einst::ADV,кӕддӕр,ӧтпыр
1680,einst::ADV,кӕддӕр,citreiz
1681,damals::ADV,уæд,сэки
1682,damals::ADV,уæд,toreiz
1683,danach::ADV,стæй,сэсся
1684,danach::ADV,стæй,pēc tam
1685,danach::ADV,уый фæстæ,сэсся
1686,danach::ADV,уый фæстæ,pēc tam
1687,vorher::ADV,раздæр,войдӧр
1688,vorher::ADV,раздæр,iepriekš
1689,vorher::ADV,раздæр,pirms tam
1690,zuerst::ADV,фыццаг,войдӧр
1691,zuerst::ADV,фыццаг,vis'pirms
1692,einmal::ADV,иу хатт,ӧтчыдысь
1693,einmal::ADV,иу хатт,reiz
1694,einmal::ADV,иу хатт,vienreiz
1695,manchmal::ADV,хатт,корсюрӧ
1696,manchmal::ADV,хатт,dažkārt
1697,oft::ADV,арæх,тшӧкыда
1698,oft::ADV,арæх,bieži
1699,immer::ADV,ӕдзух,век
1700,immer::ADV,ӕдзух,allaž
1701,immer::ADV,ӕдзух,vien'mēr
1702,niemals::ADV,никуы,оз некор
1703,niemals::ADV,никуы,nemūžam
1704,niemals::ADV,никæд,оз некор
1705,niemals::ADV,никæд,nemūžam
1706,hier::ADV,ам,со
1707,hier::ADV,ам,тонӧ
1708,hier::ADV,ам,te
1709,hier::ADV,ам,šeit
1710,hierhin::ADV,ардӕм,татчӧ
1711,hierhin::ADV,ардӕм,талань
1712,hierhin::ADV,ардӕм,šurp
1713,hierhin::ADV,ардӕм,uz šejieni
1714,von hier::ADV,ардыгæй,тасянь
1715,von hier::ADV,ардыгæй,no šejienes
1716,dort::ADV,уым,сэні
1717,dort::ADV,уым,tur
1718,dorthin::ADV,уырдӕм,сэтчӧ
1719,dorthin::ADV,уырдӕм,turp
1720,dorthin::ADV,уырдӕм,uz turieni
1721,geradeaus::ADV,æргом,веськыда
1722,geradeaus::ADV,æргом,taisni uz priekšu
1723,vorwärts::ADV,размӕ,водзӧ
1724,vorwärts::ADV,размӕ,uz priekšu
1725,rückwärts::ADV,фӕстӕмӕ,бӧрӧ
1726,rückwärts::ADV,фӕстӕмӕ,atmuguriski
1727,zurück::ADV,фӕстӕмӕ,бӧр
1728,zurück::ADV,фӕстӕмӕ,atpakāļ
1729,unten::ADV,дæлæ,улын
1730,unten::ADV,дæлæ,уліын
1731,unten::ADV,дæлæ,lejā
1732,unten::ADV,дæлæ,apakšā
1733,unten::ADV,дæлейы,улын
1734,unten::ADV,дæлейы,уліын
1735,unten::ADV,дæлейы,lejā
1736,unten::ADV,дæлейы,apakšā
1737,unten::ADV,бынæй,улын
1738,unten::ADV,бынæй,уліын
1739,unten::ADV,бынæй,lejā
1740,unten::ADV,бынæй,apakšā
1741,hinab::ADV,дӕлӕмӕ,улӧ
1742,hinab::ADV,дӕлӕмӕ,увлан
1743,hinab::ADV,дӕлӕмӕ,uz leju
1744,hinab::ADV,уырдыгмӕ,улӧ
1745,hinab::ADV,уырдыгмӕ,увлан
1746,hinab::ADV,уырдыгмӕ,uz leju
1747,oben::ADV,уӕле,вылын
1748,oben::ADV,уӕле,выліын
1749,oben::ADV,уӕле,virsū
1750,hinauf::ADV,уӕлӕмӕ,выліӧ
1751,hinauf::ADV,уӕлӕмӕ,augšā
1752,hinauf::ADV,уӕлӕмӕ,uz augšu
1753,überall::ADV,алыран,быдлаын
1754,überall::ADV,алыран,visur
1755,überall::ADV,алкæм,быдлаын
1756,überall::ADV,алкæм,visur
1757,überall::ADV,кæмдæриддæр,быдлаын
1758,überall::ADV,кæмдæриддæр,visur
1759,nicht::ADV,нӕ,oз
1760,nicht::ADV,нӕ,ne
1761,ein wenig::ADV,чысыл,неуна
1762,ein wenig::ADV,чысыл,drusku
1763,kaum::ADV,цъус,мырдэм
1764,kaum::ADV,цъус,diezin vai
1765,sehr::ADV,тынг,зэв
1766,sehr::ADV,тынг,ļoti
1767,sehr::ADV,тынг,gaužām
1768,sehr::ADV,иттӕг,зэв
1769,sehr::ADV,иттӕг,ļoti
1770,sehr::ADV,иттӕг,gaužām
1771,so::ADV,афтӕ,тадз
1772,so::ADV,афтӕ,сідз
1773,so::ADV,афтӕ,tā
1774,so::ADV,афтӕ,tik
1775,noch::ADV,ма,на
1776,noch::ADV,ма,нӧшта
1777,noch::ADV,ма,vēl
1778,nur::ADV,канд,куш
1779,nur::ADV,канд,сӧмын
1780,nur::ADV,канд,vien
1781,nur::ADV,канд,tikai
1782,nur::ADV,ӕрмӕст,куш
1783,nur::ADV,ӕрмӕст,сӧмын
1784,nur::ADV,ӕрмӕст,vien
1785,nur::ADV,ӕрмӕст,tikai
1786,schon::ADV,нырид,нин
1787,schon::ADV,нырид,jau
1788,wieder::ADV,ногӕй,бара
1789,wieder::ADV,ногӕй,atkal
1790,vergebens::ADV,дзæгъæлы,весьшӧрӧ
1791,vergebens::ADV,дзæгъæлы,velti
1792,vergebens::ADV,уæгъды,весьшӧрӧ
1793,vergebens::ADV,уæгъды,velti
1794,vergebens::ADV,æнæхъуаджы,весьшӧрӧ
1795,vergebens::ADV,æнæхъуаджы,velti
1796,vor::PRP,разы,водзын
1797,vor::PRP,разы,priekš
1798,hinter::PRP,фӕстӕ,бӧрнын
1799,hinter::PRP,фӕстӕ,aiz
1800,unter::PRP,бын,улын
1801,unter::PRP,бын,zem
1802,durch::PRP,æхсæнты,пыр
1803,durch::PRP,æхсæнты,пырыс
1804,durch::PRP,æхсæнты,caur
1805,durch::PRP,æхсæнты,cauri
1806,neben::PRP,цур,бердын
1807,neben::PRP,цур,līdzās
1808,zwischen::PRP,астӕу,костын
1809,zwischen::PRP,астӕу,starp
1810,wegen::PRP,тыххай,вӧсна
1811,wegen::PRP,тыххай,pēc
1812,dies::PRN,ай,тайӧ
1813,dies::PRN,ай,šis
1814,das::PRN,уый,ciйö
1815,das::PRN,уый,tas
1816,alles::PRN,алцы,став
1817,alles::PRN,алцы,viss
1818,alles::PRN,æппæтдæр,став
1819,alles::PRN,æппæтдæр,viss
1820,alles::PRN,иууылдӕр,став
1821,alles::PRN,иууылдӕр,viss
1822,ich::PRN,æз,ме
1823,ich::PRN,æз,es
1824,du::PRN,ды,тэ
1825,du::PRN,ды,tu
1826,er::PRN,уый,сійӧ
1827,er::PRN,уый,viņš
1828,wir::PRN,мах,ми
1829,wir::PRN,мах,mēs
1830,ihr::PRN,сымах,тi
1831,ihr::PRN,сымах,jūs
1832,sie::PRN,уыдон,найö
1833,sie::PRN,уыдон,viņi
1834,sie::PRN,уыдон,viņas
1835,was::FPRN,цы,мый
1836,was::FPRN,цы,kas
1837,wer::FPRN,чи,код
1838,wer::FPRN,чи,kas
1839,wo::FADV,кӕм,кыті
1840,wo::FADV,кӕм,kur
1841,wohin::FADV,кӕдӕм,кытчӧ
1842,wohin::FADV,кӕдӕм,kurp
1843,wohin::FADV,кӕдӕм,uz kurieni
1844,wie::FADV,куыд,кыдзи
1845,wie::FADV,куыд,kā
1846,warum::FADV,цӕмӕн,мыйла
1847,warum::FADV,цӕмӕн,kāpēc
1848,wieviel::FNUM,цал,кымын
1849,wieviel::FNUM,цал,cik
1850,eins::NUM,иу,ӧтик
1851,eins::NUM,иу,viens
1852,zwei::NUM,дыууӕ,кык
1853,zwei::NUM,дыууӕ,divi
1854,drei::NUM,ӕртӕ,куим
1855,drei::NUM,ӕртӕ,trīs
1856,vier::NUM,цыппар,нель
1857,vier::NUM,цыппар,četri
1858,fünf::NUM,фондз,вит
1859,fünf::NUM,фондз,pieci
1860,sechs::NUM,ӕхсӕз,квайт
1861,sechs::NUM,ӕхсӕз,seši
1862,sieben::NUM,авд,сизим
1863,sieben::NUM,авд,septiņi
1864,acht::NUM,аст,кӧкъямыс
1865,acht::NUM,аст,astoņi
1866,neun::NUM,фараст,ӧкмыс
1867,neun::NUM,фараст,deviņi
1868,zehn::NUM,дӕс,дас
1869,zehn::NUM,дӕс,desmit
1870,elf::NUM,иуæндæс,дас ӧтик
1871,elf::NUM,иуæндæс,vienpadsmit
1872,zwölf::NUM,дыууадæс,дас кык
1873,zwölf::NUM,дыууадæс,divpadsmit
1874,zwanzig::NUM,дыууын,кызь
1875,zwanzig::NUM,дыууын,divdesmit
1876,dreißig::NUM,æртын,комын
1877,dreißig::NUM,æртын,trīsdesmit
1878,dreißig::NUM,дæсæмæссæдз,комын
1879,dreißig::NUM,дæсæмæссæдз,trīsdesmit
1880,vierzig::NUM,цыппор,нелямын
1881,vierzig::NUM,цыппор,četrdesmit
1882,vierzig::NUM,цыппур,нелямын
1883,vierzig::NUM,цыппур,četrdesmit
1884,vierzig::NUM,дыууиссæдзы,нелямын
1885,vierzig::NUM,дыууиссæдзы,četrdesmit
1886,fünfzig::NUM,фӕндзай,ветымын
1887,fünfzig::NUM,фӕндзай,piecdesmit
1888,sechzig::NUM,æхсай,квайтымын
1889,sechzig::NUM,æхсай,sešdesmit
1890,sechzig::NUM,æртиссæдзы,квайтымын
1891,sechzig::NUM,æртиссæдзы,sešdesmit
1892,siebzig::NUM,æвдай,сизимдас
1893,siebzig::NUM,æвдай,septiņdesmit
1894,siebzig::NUM,дæс æмæ æртиссæдзы,сизимдас
1895,siebzig::NUM,дæс æмæ æртиссæдзы,septiņdesmit
1896,achtzig::NUM,цыппарыссæдзы,кӧкъямысдас
1897,achtzig::NUM,цыппарыссæдзы,astoņdesmit
1898,achtzig::NUM,æстай,кӧкъямысдас
1899,achtzig::NUM,æстай,astoņdesmit
1900,neunzig::NUM,нæуæдз,ӧкмысдас
1901,neunzig::NUM,нæуæдз,deviņdesmit
1902,neunzig::NUM,дæс æмæ цыппарыссæдзы,ӧкмысдас
1903,neunzig::NUM,дæс æмæ цыппарыссæдзы,deviņdesmit
1904,hundert::NUM,сӕдӕ,сё
1905,hundert::NUM,сӕдӕ,simt
1906,tausend::NUM,мин,сюрс
1907,tausend::NUM,мин,tūkstoš
1908,und::CNJ,ӕмӕ,и
1909,und::CNJ,ӕмӕ,un
1910,oder::CNJ,кӕнӕ,либӧ
1911,oder::CNJ,кӕнӕ,jeb
1912,stehen::V,лӕууын,сулавны
1913,stehen::V,лӕууын,stāvēt
1914,sitzen::V,бадын,пукавны
1915,sitzen::V,бадын,sēdēt
1916,liegen::V,хуыссын,куйлыны
1917,liegen::V,хуыссын,gulēt
1918,hängen::V,ауыгъд уын,ӧшавны
1919,hängen::V,ауыгъд уын,karāties
1920,werden::V,суӕвын,лоны
1921,werden::V,суӕвын,tapt
1922,passieren::V,æрцæуын,лоны
1923,passieren::V,æрцæуын,notikt
1924,beginnen::V,райдайын,кутчысьны
1925,beginnen::V,райдайын,кутны
1926,beginnen::V,райдайын,sākties
1927,enden::V,фæуын,помасьны
1928,enden::V,фæуын,beigties
1929,wechseln::V,ивын,вежсьыны
1930,wechseln::V,ивын,mainīties
1931,aufgehen[Sonne]::V,скæсын,петны
1932,aufgehen[Sonne]::V,скæсын,lēkt
1933,aufgehen[Sonne]::V,скæсын,uzlēkt
1934,untergehen[Sonne]::V, аныгуылын,пуксьыны
1935,untergehen[Sonne]::V, аныгуылын,noiet
1936,untergehen[Sonne]::V, аныгуылын,rietēt
1937,scheinen[Sonne]::V,рухс кӕнын,югъявны
1938,scheinen[Sonne]::V,рухс кӕнын,югвидзны
1939,scheinen[Sonne]::V,рухс кӕнын,spīdēt
1940,donnern::V,нæрын,гымавны
1941,donnern::V,нæрын,dārdēt
1942,wehen::V,дымын,пӧльтны
1943,wehen::V,дымын,pūst
1944,strömen::V,кӕлын,киссьыны
1945,strömen::V,кӕлын,līt
1946,strömen::V,кӕлын,plūst
1947,fließen::V,цæуын,визувтны
1948,fließen::V,цæуын,tecēt
1949,fließen::V,уайын,визувтны
1950,fließen::V,уайын,tecēt
1951,fließen::V,кæлын,визувтны
1952,fließen::V,кæлын,tecēt
1953,sich drehen::V,зилын,бергавны
1954,sich drehen::V,зилын,grozīties
1955,schwanken::V,æнкъуысын,легны
1956,schwanken::V,æнкъуысын,лайкъявны
1957,schwanken::V,æнкъуысын,līgoties
1958,schwanken::V,æнкъуысын,grīļoties
1959,schwingen::V,æнкъуысын,лайкъявны
1960,schwingen::V,æнкъуысын,люллявны
1961,schwingen::V,æнкъуысын,vēzēties
1962,schwingen::V,змæлын,лайкъявны
1963,schwingen::V,змæлын,люллявны
1964,schwingen::V,змæлын,vēzēties
1965,fallen::V,хауын,усьны
1966,fallen::V,хауын,krist
1967,brennen::V,судзын,сотчыны
1968,brennen::V,судзын,degt
1969,rauchen::V,фæздæг кæнын,тшынӧдны
1970,rauchen::V,фæздæг кæнын,dūmot
1971,regnen::V,уарын,зэрны
1972,regnen::V,уарын,līt
1973,gefrieren::V,сӕлын,кынмыны
1974,gefrieren::V,сӕлын,sasalt
1975,tauen::V,стайын,сывны
1976,tauen::V,стайын,kust
1977,schmelzen::V,тайын,сывны
1978,schmelzen::V,тайын,kust
1979,schmelzen::V,тайын,nokust
1980,trocknen::V,хус кæнын,косьмыны
1981,trocknen::V,хус кæнын,žūt
1982,trocknen::V,хус кæнын,kaltēties
1983,sieden::V,фыцын,пуны
1984,sieden::V,фыцын,virt
1985,sieden::V,фыцын,vārīties
1986,faulen::V,ӕмбийын,сісьмыны
1987,faulen::V,ӕмбийын,pūt
1988,faulen::V,ӕмбийын,trudēt
1989,verfaulen::V,бамбийын,сісьмыны
1990,verfaulen::V,бамбийын,sapūt
1991,verfaulen::V,бамбийын,satrūdēt
1992,reißen::V,скъуийын,орны
1993,reißen::V,скъуийын,plīst
1994,reißen::V,скъуийын,satrūkt
1995,versinken::V,дӕлдон_кӕнын,вӧйны
1996,versinken::V,дӕлдон_кӕнын,grimt
1997,versinken::V,дӕлдон_кӕнын,nogrimt
1998,vergehen::V,аивгъуийын,кольны
1999,vergehen::V,аивгъуийын,ордйыны
2000,vergehen::V,аивгъуийын,paiet
2001,erscheinen::V,разынын,петкӧдчыны
2002,erscheinen::V,разынын,parādīties
2003,verschwinden::V,фæтары уын,бырны
2004,verschwinden::V,фæтары уын,nozust
2005,verschwinden::V,фæдæлдзæх уын,бырны
2006,verschwinden::V,фæдæлдзæх уын,nozust
2007,verschwinden::V,фесæфын,бырны
2008,verschwinden::V,фесæфын,nozust
2009,verschwinden::V,æрбайсæфын,бырны
2010,verschwinden::V,æрбайсæфын,nozust
2011,sinken::V,дæлæмæ æрхауын,вӧйны
2012,sinken::V,дæлæмæ æрхауын,kristies
2013,abnehmen::V,фæкъаддæр уын,чинны
2014,abnehmen::V,фæкъаддæр уын,noplakt
2015,abnehmen::V,фæкъаддæр уын,mazināties
2016,abnehmen::V,фæцух уын,чинны
2017,abnehmen::V,фæцух уын,noplakt
2018,abnehmen::V,фæцух уын,mazināties
2019,zunehmen::V,фæфылдæр уын,содны
2020,zunehmen::V,фæфылдæр уын,ыдждыны
2021,zunehmen::V,фæфылдæр уын,pieaugt
2022,zunehmen::V,фæфылдæр уын,pieņemties
2023,zunehmen::V,сбирæ уын,содны
2024,zunehmen::V,сбирæ уын,ыдждыны
2025,zunehmen::V,сбирæ уын,pieaugt
2026,zunehmen::V,сбирæ уын,pieņemties
2027,zunehmen::V,сахадын,содны
2028,zunehmen::V,сахадын,ыдждыны
2029,zunehmen::V,сахадын,pieaugt
2030,zunehmen::V,сахадын,pieņemties
2031,steigen::V,сыстын,лыбны
2032,steigen::V,сыстын,kāpt
2033,wachsen::V,рӕзын,быдмыны
2034,wachsen::V,рӕзын,augt
2035,glänzen::V,ӕрттивын,югъявны
2036,glänzen::V,ӕрттивын,дзирдавны
2037,glänzen::V,ӕрттивын,zaigot
2038,glänzen::V,ӕрттивын,laistīties
2039,funkeln::V,тыбар-тыбур_кӕнын,югъявны
2040,funkeln::V,тыбар-тыбур_кӕнын,дзирдавны
2041,funkeln::V,тыбар-тыбур_кӕнын,mirdzēt
2042,funkeln::V,тыбар-тыбур_кӕнын,dzirkstēt
2043,lärmen::V,хъæлæба кæнын,жувгыны
2044,lärmen::V,хъæлæба кæнын,ыугыны
2045,lärmen::V,хъæлæба кæнын,шумитны
2046,lärmen::V,хъæлæба кæнын,ālēties
2047,lärmen::V,хъæлæба кæнын,trokšņot
2048,läuten::V,цæгъдын,жургыны
2049,läuten::V,цæгъдын,zvanīt
2050,klingeln::V,цæгъдын,звӧнитны
2051,klingeln::V,цæгъдын,zvanīt
2052,klirren::V,дзыгъал-мыгъул кæнын,гольскöдчыны
2053,klirren::V,дзыгъал-мыгъул кæнын,tinkšķēt
2054,klirren::V,дзыгъал-мыгъул кæнын,džinkstēt
2055,klirren::V,дзæгъ-дзæгъ кæнын,гольскöдчыны
2056,klirren::V,дзæгъ-дзæгъ кæнын,tinkšķēt
2057,klirren::V,дзæгъ-дзæгъ кæнын,džinkstēt
2058,brausen::V,абухын,буавны
2059,brausen::V,абухын,krākt
2060,brausen::V,абухын,brāzmot
2061,klingen::V,зæлын,шыавны
2062,klingen::V,зæлын,юргыны
2063,klingen::V,зæлын,skanēt
2064,klingen::V,зæлын,izklausīties
2065,klingen::V,азæлын,шыавны
2066,klingen::V,азæлын,юргыны
2067,klingen::V,азæлын,skanēt
2068,klingen::V,азæлын,izklausīties
2069,klingen::V,хъуысын,шыавны
2070,klingen::V,хъуысын,юргыны
2071,klingen::V,хъуысын,skanēt
2072,klingen::V,хъуысын,izklausīties
2073,bellen::V,рæйын,увтны
2074,bellen::V,рæйын,riet
2075,heulen::V,ниуын,омлявны
2076,heulen::V,ниуын,вурзавны
2077,heulen::V,ниуын,kaukt
2078,heulen::V,ниуын,gaudot
2079,blasen::V,фу кӕнын,пӧльтны
2080,blasen::V,фу кӕнын,pūst
2081,pfeifen::V,æхситт кæнын,шутьлявны
2082,pfeifen::V,æхситт кæнын,svilpt
2083,pfeifen::V,æхситт кæнын,svilpot
2084,pfeifen::V,къуыззитт кæнын,шутьлявны
2085,pfeifen::V,къуыззитт кæнын,svilpt
2086,pfeifen::V,къуыззитт кæнын,svilpot
2087,schreien::V,хъӕр кӕнын,горзыны
2088,schreien::V,хъӕр кӕнын,brēkt
