,Concept_ID,br,se
5789,flüchten::V,tuzañ,báhtarit
5790,flüchten::V,tuzañ,gárgidit
5791,flüchten::V,tuzañ,kárgáđ
5792,flüchten::V,tuzañ,uiddâd
5793,flüchten::V,tuzañ,по̄а̄ччке
5794,sehen::V,gwelet,vuejnedh
5795,sehen::V,gwelet,vuojnnet
5796,sehen::V,gwelet,oaidnít
5797,sehen::V,gwelet,uái'niđ
5798,sehen::V,gwelet,vuei´nned
5799,sehen::V,gwelet,уййнэ
5800,anschauen::V,sellout ouzh,aalpesidh
5801,anschauen::V,sellout ouzh,vaarjedidh
5802,anschauen::V,sellout ouzh,gehtjadit
5803,anschauen::V,sellout ouzh,geahččat
5804,anschauen::V,sellout ouzh,keččâđ
5805,anschauen::V,sellout ouzh,ǩiččâd
5806,anschauen::V,sellout ouzh,выльшхе
5807,ansehen::V,sellout ouzh,gïehtjed
5808,ansehen::V,sellout ouzh,ájttsat
5809,ansehen::V,sellout ouzh,geahččat
5810,ansehen::V,sellout ouzh,keččâđ
5811,ansehen::V,sellout ouzh,ǩiččâd
5812,ansehen::V,sellout ouzh,кӣххче
5813,hören::V,klevet,govledh
5814,hören::V,klevet,gullat
5815,hören::V,klevet,gullat
5816,hören::V,klevet,kuullâđ
5817,hören::V,klevet,kuullâd
5818,hören::V,klevet,куллэ
5819,zuhören::V,selaou,goltelidh
5820,zuhören::V,selaou,gullut
5821,zuhören::V,selaou,liehket
5822,zuhören::V,selaou,guldalit
5823,zuhören::V,selaou,kuldâliđ
5824,zuhören::V,selaou,kuvddled
5825,zuhören::V,selaou,куллэ
5826,probieren::V,blasa,damtedh
5827,probieren::V,blasa,smååhkedh
5828,probieren::V,blasa,smáhkkut
5829,probieren::V,blasa,geahččalit
5830,probieren::V,blasa,njaddeđ
5831,probieren::V,blasa,keččalistiđ
5832,probieren::V,blasa,njâ´dded
5833,probieren::V,blasa,кӣхчле
5834,riechen::V,klevet,hepsedh
5835,riechen::V,klevet,hapsijdit
5836,riechen::V,klevet,háisut
5837,riechen::V,klevet,apseđ
5838,riechen::V,klevet,â´ppsed
5839,riechen::V,klevet,аппьсе
5840,fühlen::V,santout,damtedh
5841,fühlen::V,santout,dåbddåt
5842,fühlen::V,santout,dovdat
5843,fühlen::V,santout,tubdâđ
5844,fühlen::V,santout,tobddâd
5845,fühlen::V,santout,куллэ
5846,fühlen::V,santout,туссвэ
5847,fühlen::V,santout,то̄ммтэ
5848,scheinen::V,diskouez bezañ,vååjnedh
5849,scheinen::V,diskouez bezañ,lijkkut
5850,scheinen::V,diskouez bezañ,oidnot
5851,scheinen::V,diskouez bezañ,dovdot
5852,scheinen::V,diskouez bezañ,va'ikkutiđ
5853,scheinen::V,diskouez bezañ,vaikkted
5854,scheinen::V,diskouez bezañ,ыдтӭ
5855,zu sehen sein::V,bezañ gwelus,vååjnedh
5856,zu sehen sein::V,bezañ gwelus,vuojnnut
5857,zu sehen sein::V,bezañ gwelus,oidnot
5858,zu sehen sein::V,bezañ gwelus,oinuđ
5859,zu sehen sein::V,bezañ gwelus,kue´stted
5860,zu sehen sein::V,bezañ gwelus,кӯсстъе
5861,zu sehen sein::V,bezañ gwelus,кӯссьтэ
5862,vernehmen::V,merzhañ,govledh
5863,vernehmen::V,merzhañ,gullat
5864,vernehmen::V,merzhañ,gullat
5865,vernehmen::V,merzhañ,kuullâđ
5866,vernehmen::V,merzhañ,kuullâd
5867,vernehmen::V,merzhañ,кулсэ
5868,frieren::V,anoued,gåalodh
5869,frieren::V,anoued,goallot
5870,frieren::V,anoued,goallut
5871,frieren::V,anoued,kolmuđ
5872,frieren::V,anoued,kõlmmstõõllâd
5873,frieren::V,anoued,калльме
5874,tun::V,ober,darjodh
5875,tun::V,ober,barggat
5876,tun::V,ober,dahkat
5877,tun::V,ober,porgâđ
5878,tun::V,ober,raajjâd
5879,tun::V,ober,лыххкэ
5880,können::V,gouzout,maehtedh
5881,können::V,gouzout,ååjmedidh
5882,können::V,gouzout,buktet
5883,können::V,gouzout,veadjit
5884,können::V,gouzout,vaijeeđ
5885,können::V,gouzout,mä´tted
5886,können::V,gouzout,vuei´tted
5887,können::V,gouzout,вуэййе
5888,können::V,gouzout,ма̄ххьтэ
5889,wollen::V,fellout da,sïjhtedh
5890,wollen::V,fellout da,sihtat
5891,wollen::V,fellout da,hálijdit
5892,wollen::V,fellout da,dáhttut
5893,wollen::V,fellout da,háliidit
5894,wollen::V,fellout da,halijdiđ
5895,wollen::V,fellout da,tättad
5896,wollen::V,fellout da,туввэ
5897,wollen::V,fellout da,та̄ххтэ
5898,wollen::V,kaout c'hoant da,sïjhtedh
5899,wollen::V,kaout c'hoant da,sihtat
5900,wollen::V,kaout c'hoant da,hálijdit
5901,wollen::V,kaout c'hoant da,dáhttut
5902,wollen::V,kaout c'hoant da,háliidit
5903,wollen::V,kaout c'hoant da,halijdiđ
5904,wollen::V,kaout c'hoant da,tättad
5905,wollen::V,kaout c'hoant da,туввэ
5906,wollen::V,kaout c'hoant da,та̄ххтэ
5907,anfangen::V,kregiñ,aelkedh
5908,anfangen::V,kregiñ,álgadit
5909,anfangen::V,kregiñ,-goahtet
5910,anfangen::V,kregiñ,álgit
5911,anfangen::V,kregiñ,älgiđ
5912,anfangen::V,kregiñ,a'lgâttiđ
5913,anfangen::V,kregiñ,aalǥted
5914,anfangen::V,kregiñ,олкхэ
5915,anfangen::V,kregiñ,о̄а̄лкхэ
5916,beenden::V,achuiñ,orrijidh
5917,beenden::V,achuiñ,låhpadit
5918,beenden::V,achuiñ,hiejttet
5919,beenden::V,achuiñ,loahpahit
5920,beenden::V,achuiñ,luoppâđ
5921,beenden::V,achuiñ,looppted
5922,beenden::V,achuiñ,луэппьтэ
5923,aufhören::V,paouez,sluvhtedh
5924,aufhören::V,paouez,hiejttet
5925,aufhören::V,paouez,heaitit
5926,aufhören::V,paouez,šluhttet
5927,aufhören::V,paouez,joskâđ
5928,aufhören::V,paouez,jõskkâd
5929,aufhören::V,paouez,puu´tted
5930,aufhören::V,paouez,е̄сскэ
5931,öffnen::V,digeriñ,rïhpestidh
5932,öffnen::V,digeriñ,rahpat
5933,öffnen::V,digeriñ,rabádit
5934,öffnen::V,digeriñ,rahpat
5935,öffnen::V,digeriñ,ávustiđ
5936,öffnen::V,digeriñ,čuáv'diđ
5937,öffnen::V,digeriñ,riččâd
5938,öffnen::V,digeriñ,ää´veed
5939,öffnen::V,digeriñ,čåu´dded
5940,öffnen::V,digeriñ,а̄вьдэ
5941,schließen::V,serriñ,steegkedh
5942,schließen::V,serriñ,dahppat
5943,schließen::V,serriñ,gokčat
5944,schließen::V,serriñ,kiddiđ
5945,schließen::V,serriñ,toppâđ
5946,schließen::V,serriñ,kä´tted
5947,schließen::V,serriñ,тэ̄ффкэ
5948,schließen::V,serriñ,ка̄ххьтэ
5949,stellen::V,lakaat,bïejedh
5950,stellen::V,lakaat,biejadit
5951,stellen::V,lakaat,bidjat
5952,stellen::V,lakaat,asâttiđ
5953,stellen::V,lakaat,piijjâd
5954,stellen::V,lakaat,cää´ǩǩed
5955,stellen::V,lakaat,пыййе
5956,setzen::V,lakaat,bïejedh
5957,setzen::V,lakaat,biejadit
5958,setzen::V,lakaat,bidjat
5959,setzen::V,lakaat,i'štâttiđ
5960,setzen::V,lakaat,piijjâd
5961,setzen::V,lakaat,пыййе
5962,legen::V,lakaat,bïejedh
5963,legen::V,lakaat,biedjat
5964,legen::V,lakaat,biejadit
5965,legen::V,lakaat,bidjat
5966,legen::V,lakaat,asâttiđ
5967,legen::V,lakaat,piijjâd
5968,legen::V,lakaat,пыййе
5969,berühren::V,touch,gaajesjidh
5970,berühren::V,touch,duohttat
5971,berühren::V,touch,giehtadit
5972,berühren::V,touch,guoskat
5973,berühren::V,touch,guoskkahit
5974,berühren::V,touch,kuos'kâđ
5975,berühren::V,touch,kuo'skâttiđ
5976,berühren::V,touch,nja'vhâstiđ
5977,berühren::V,touch,kuõskted
5978,berühren::V,touch,njaauksted
5979,berühren::V,touch,кӯсскэ
5980,berühren::V,touch,лыксаххьтэ
5981,verbinden::V,eren,ektiedidh
5982,verbinden::V,eren,gårredidh
5983,verbinden::V,eren,tjadnat
5984,verbinden::V,eren,ovttastahttit
5985,verbinden::V,eren,o'vtâstittiđ
5986,verbinden::V,eren,lahteđ
5987,verbinden::V,eren,lâ´htted
5988,verbinden::V,eren,чӯллмдэ
5989,bedecken::V,goloiñ,gaptjedh
5990,bedecken::V,goloiñ,jávvet
5991,bedecken::V,goloiñ,gåbttjåt
5992,bedecken::V,goloiñ,gokčat
5993,bedecken::V,goloiñ,luáv'diđ
5994,bedecken::V,goloiñ,kä´tted
5995,bedecken::V,goloiñ,tu´vdded
5996,bedecken::V,goloiñ,аййдэ
5997,bedecken::V,goloiñ,тэ̄ффкэ
5998,bedecken::V,goloiñ,ка̄ххьтэ
5999,aufhängen::V,istribilhañ,gævnjodh
6000,aufhängen::V,istribilhañ,gæhtsasjidh
6001,aufhängen::V,istribilhañ,gahtsot
6002,aufhängen::V,istribilhañ,gatsostit
6003,aufhängen::V,istribilhañ,heŋget
6004,aufhängen::V,istribilhañ,heŋgiđ
6005,aufhängen::V,istribilhañ,he'ŋgâstiđ
6006,aufhängen::V,istribilhañ,kååccad
6007,aufhängen::V,istribilhañ,коадсэ
6008,anzünden::V,alumiñ,tsïhkijehtedh
6009,anzünden::V,alumiñ,buollidit
6010,anzünden::V,alumiñ,tsahkkidit
6011,anzünden::V,alumiñ,cahkkedit
6012,anzünden::V,alumiñ,cokkiittiđ
6013,anzünden::V,alumiñ,cõ´ǩǩted
6014,anzünden::V,alumiñ,puâl'lted
6015,anzünden::V,alumiñ,пуэллхэ
6016,anzünden::V,c'hwezzañ,tsïhkijehtedh
6017,anzünden::V,c'hwezzañ,buollidit
6018,anzünden::V,c'hwezzañ,tsahkkidit
6019,anzünden::V,c'hwezzañ,cahkkedit
6020,anzünden::V,c'hwezzañ,cokkiittiđ
6021,anzünden::V,c'hwezzañ,cõ´ǩǩted
6022,anzünden::V,c'hwezzañ,puâl'lted
6023,anzünden::V,c'hwezzañ,пуэллхэ
6024,aufheben::V,dastum,bijjiedidh
6025,aufheben::V,dastum,låpptit
6026,aufheben::V,dastum,bajidit
6027,aufheben::V,dastum,pajediđ
6028,aufheben::V,dastum,pââi´ded
6029,aufheben::V,dastum,пайнэ
6030,zurücklassen::V,lezel,laehpedh
6031,zurücklassen::V,lezel,guodet
6032,zurücklassen::V,lezel,guođđit
6033,zurücklassen::V,lezel,kyeđđiḋ
6034,zurücklassen::V,lezel,kue´đđed
6035,zurücklassen::V,lezel,кӯдтӭ
6036,verlieren::V,koll,dassedh
6037,verlieren::V,koll,biestedh
6038,verlieren::V,koll,masset
6039,verlieren::V,koll,láhppet
6040,verlieren::V,koll,láhppit
6041,verlieren::V,koll,läppiđ
6042,verlieren::V,koll,monâttiđ
6043,verlieren::V,koll,lä´pped
6044,verlieren::V,koll,rââ´ppted
6045,verlieren::V,koll,ка̄дхэ
6046,verlieren::V,koll,кӯдтъе
6047,fallen lassen::V,laoskel,gahtjehtidh
6048,fallen lassen::V,laoskel,luojttet
6049,fallen lassen::V,laoskel,luojttalit
6050,fallen lassen::V,laoskel,gahčahit
6051,fallen lassen::V,laoskel,lyeš'tiđ
6052,fallen lassen::V,laoskel,kočâttiđ
6053,fallen lassen::V,laoskel,rõpsted
6054,fallen lassen::V,laoskel,kõõččted
6055,fallen lassen::V,laoskel,ёҏтэ
6056,fallen lassen::V,laoskel,кэчхэ
6057,fallen lassen::V,lezel da gouezhel,gahtjehtidh
6058,fallen lassen::V,lezel da gouezhel,luojttet
6059,fallen lassen::V,lezel da gouezhel,luojttalit
6060,fallen lassen::V,lezel da gouezhel,gahčahit
6061,fallen lassen::V,lezel da gouezhel,lyeš'tiđ
6062,fallen lassen::V,lezel da gouezhel,kočâttiđ
6063,fallen lassen::V,lezel da gouezhel,rõpsted
6064,fallen lassen::V,lezel da gouezhel,kõõččted
6065,fallen lassen::V,lezel da gouezhel,ёҏтэ
6066,fallen lassen::V,lezel da gouezhel,кэчхэ
6067,machen::V,ober,daajhtodh
6068,machen::V,ober,dahkat
6069,machen::V,ober,dahkat
6070,machen::V,ober,rähtiđ
6071,machen::V,ober,raajjâd
6072,machen::V,ober,tue´j'jeed
6073,machen::V,ober,тӯййше
6074,machen::V,ober,ӣллькье
6075,herstellen::V,fardañ,skaepiedidh
6076,herstellen::V,fardañ,buvtadit
6077,herstellen::V,fardañ,dudjot
6078,herstellen::V,fardañ,a'mnâstiđ
6079,herstellen::V,fardañ,va'lmâštiđ
6080,herstellen::V,fardañ,vaalmšted
6081,herstellen::V,fardañ,лыххкэ
6082,herstellen::V,fardañ,ӣллькье
6083,bauen::V,sevel,bigkedh
6084,bauen::V,sevel,biggit
6085,bauen::V,sevel,ráhkadit
6086,bauen::V,sevel,huksiđ
6087,bauen::V,sevel,raajjâd
6088,bauen::V,sevel,тӯййше
6089,reparieren::V,adaozañ,davvodh
6090,reparieren::V,adaozañ,divvot
6091,reparieren::V,adaozañ,divvut
6092,reparieren::V,adaozañ,tivvoođ
6093,reparieren::V,adaozañ,čihtâđ
6094,reparieren::V,adaozañ,teevvad
6095,reparieren::V,adaozañ,чиннэ
6096,verbessern::V,gwellaat,bueriedidh
6097,verbessern::V,gwellaat,báredit
6098,verbessern::V,gwellaat,buoredit
6099,verbessern::V,gwellaat,buoridit
6100,verbessern::V,gwellaat,pye'rediđ
6101,verbessern::V,gwellaat,pue´reed
6102,verbessern::V,gwellaat,шӣгнэ
6103,ändern::V,cheñch,jeatjahtehtedh
6104,ändern::V,cheñch,rievddadit
6105,ändern::V,cheñch,muhttit
6106,ändern::V,cheñch,molsut
6107,ändern::V,cheñch,mutteđ
6108,ändern::V,cheñch,mu´tted
6109,ändern::V,cheñch,вуайхе
6110,ändern::V,cheñch,ка̄вьсе
6111,graben::V,kleuzañ,berkedh
6112,graben::V,kleuzañ,kroehkedh
6113,graben::V,kleuzañ,bállet
6114,graben::V,kleuzañ,goaivut
6115,graben::V,kleuzañ,roggat
6116,graben::V,kleuzañ,kuái'vuđ
6117,graben::V,kleuzañ,rääppad
6118,graben::V,kleuzañ,kuäivvad
6119,graben::V,kleuzañ,ра̄бпэ
6120,graben::V,kleuzañ,куаййве
6121,beugen::V,plegañ,sojjedidh
6122,beugen::V,plegañ,såjådit
6123,beugen::V,plegañ,sojahit
6124,beugen::V,plegañ,sujâttiđ
6125,beugen::V,plegañ,kå´mrded
6126,beugen::V,plegañ,njikklõõttâd
6127,beugen::V,plegañ,сойхьтэ
6128,beugen::V,plegañ,то̄а̄ххкэ
6129,beugen::V,plegañ,нигклаххьтэ
6130,biegen::V,krommañ,sojjehtidh
6131,biegen::V,krommañ,såjådit
6132,biegen::V,krommañ,niejddet
6133,biegen::V,krommañ,sojahit
6134,biegen::V,krommañ,čipteđ
6135,biegen::V,krommañ,soojted
6136,biegen::V,krommañ,сойхьтэ
6137,drehen::V,treiñ,jårrehtidh
6138,drehen::V,treiñ,bådnjåt
6139,drehen::V,treiñ,botnjat
6140,drehen::V,treiñ,jurâttiđ
6141,drehen::V,treiñ,jåårǥlâ´tted
6142,drehen::V,treiñ,чоӊӊтэ
6143,wenden::V,treiñ,jarkelidh
6144,wenden::V,treiñ,jårggålit
6145,wenden::V,treiñ,jorgalit
6146,wenden::V,treiñ,jurgâliđ
6147,wenden::V,treiñ,jåårǥlâ´tted
6148,wenden::V,treiñ,вӣррлаххътэ
6149,wenden::V,treiñ,ка̄вьсе
6150,umdrehen::V,treiñ,jarkedh
6151,umdrehen::V,treiñ,måttsåstit
6152,umdrehen::V,treiñ,botnjat
6153,umdrehen::V,treiñ,jorgođ
6154,umdrehen::V,treiñ,jårǥsted
6155,umdrehen::V,treiñ,коамьхе
6156,umdrehen::V,treiñ,калльтлэ
6157,heben::V,sevel,luknjedh
6158,heben::V,sevel,baavhkestidh
6159,heben::V,sevel,bajedit
6160,heben::V,sevel,loktet
6161,heben::V,sevel,bajidit
6162,heben::V,sevel,pajediđ
6163,heben::V,sevel,kokkiđ
6164,heben::V,sevel,kaggâd
6165,heben::V,sevel,pââ´jeed
6166,heben::V,sevel,пайнэ
6167,heben::V,sevel,пайнэллэ
6168,hochheben::V,sevel,lutnjedh
6169,hochheben::V,sevel,låggŋit
6170,hochheben::V,sevel,loktet
6171,hochheben::V,sevel,pajediđ
6172,hochheben::V,sevel,kuåstteed
6173,hochheben::V,sevel,пайнэ
6174,ergreifen::V,kemer,fihkelidh
6175,ergreifen::V,kemer,sårjjot
6176,ergreifen::V,kemer,doahppit
6177,ergreifen::V,kemer,fáhtet
6178,ergreifen::V,kemer,tuáppuđ
6179,ergreifen::V,kemer,poppâ´tted
6180,ergreifen::V,kemer,каццсе
6181,ergreifen::V,kemer,туэрркэ
6182,ergreifen::V,kemer,ро̄а̄ппчье
6183,halten::V,dalc'hen,steeredh
6184,halten::V,dalc'hen,utniedidh
6185,halten::V,dalc'hen,anedit
6186,halten::V,dalc'hen,adnalit
6187,halten::V,dalc'hen,doallat
6188,halten::V,dalc'hen,toollâd
6189,halten::V,dalc'hen,tue´rjjeed
6190,halten::V,dalc'hen,туаррье
6191,drücken::V,bountañ,dïelkestidh
6192,drücken::V,bountañ,dieddet
6193,drücken::V,bountañ,deaddit
6194,drücken::V,bountañ,čárvet
6195,drücken::V,bountañ,čárvuđ
6196,drücken::V,bountañ,čärvvad
6197,drücken::V,bountañ,teä´d'ded
6198,drücken::V,bountañ,пе̄ррэ
6199,drücken::V,bountañ,ра̄ппче
6200,schieben::V,poulzañ,vuetjedh
6201,schieben::V,poulzañ,sjáhtjat
6202,schieben::V,poulzañ,cáhkit
6203,schieben::V,poulzañ,cuggâđ
6204,schieben::V,poulzañ,oi´ǧǧeed
6205,schieben::V,poulzañ,оййкье
6206,kratzen::V,skrabat,våhtsodh
6207,kratzen::V,skrabat,skreepedh
6208,kratzen::V,skrabat,ruohkkat
6209,kratzen::V,skrabat,ruohkastit
6210,kratzen::V,skrabat,gazzut
6211,kratzen::V,skrabat,kazzođ
6212,kratzen::V,skrabat,võckkâd
6213,kratzen::V,skrabat,кышшкэ
6214,kratzen::V,skrabat,каххьце
6215,lecken::V,lipat,njåalodh
6216,lecken::V,lipat,njoallot
6217,lecken::V,lipat,njolodit
6218,lecken::V,lipat,njuálluđ
6219,lecken::V,lipat,njuällad
6220,lecken::V,lipat,нюаллэ
6221,beißen::V,kregiñ,gaektjedh
6222,beißen::V,kregiñ,gássket
6223,beißen::V,kregiñ,gáskestit
6224,beißen::V,kregiñ,gáskit
6225,beißen::V,kregiñ,käskiđ
6226,beißen::V,kregiñ,kä´cǩǩed
6227,beißen::V,kregiñ,ка̄ццьке
6228,abreißen::V,diframmañ,bïhkedh
6229,abreißen::V,diframmañ,gajkkot
6230,abreißen::V,diframmañ,gaikkihit
6231,abreißen::V,diframmañ,roottâđ
6232,abreißen::V,diframmañ,ra´šǩǩeed
6233,abreißen::V,diframmañ,rååttad
6234,abreißen::V,diframmañ,ро̄дтҍе
6235,abreißen::V,diframmañ,пӯттҍкье
6236,abschneiden::V,troc'hañ,tjoehpestidh
6237,abschneiden::V,troc'hañ,jallat
6238,abschneiden::V,troc'hañ,čuohppat
6239,abschneiden::V,troc'hañ,jogâldiđ
6240,abschneiden::V,troc'hañ,geerelidh
6241,abschneiden::V,troc'hañ,е̄дтэ
6242,abschneiden::V,troc'hañ,е̄дтлэ
6243,binden::V,stagañ,gårredidh
6244,binden::V,stagañ,tjadnat
6245,binden::V,stagañ,gárrat
6246,binden::V,stagañ,čoonnâđ
6247,binden::V,stagañ,čõõnnâd
6248,binden::V,stagañ,čuõlmmâd
6249,binden::V,stagañ,ко̄ррэ
6250,binden::V,stagañ,чӯллмдэ
6251,binden::V,stagañ,ко̄а̄ррэ
6252,stecken::V,sankañ,rïjtedh
6253,stecken::V,sankañ,tsævkkat
6254,stecken::V,sankañ,cáhkit
6255,stecken::V,sankañ,cuggâđ
6256,stecken::V,sankañ,čuõ´ǧ'ǧeed
6257,stecken::V,sankañ,чогксэ
6258,stecken::V,sankañ,це̄ӈькхэ
6259,brechen::V,darnaouiñ,dåajodh
6260,brechen::V,darnaouiñ,tsåapkodh
6261,brechen::V,darnaouiñ,doaddjut
6262,brechen::V,darnaouiñ,cuvket
6263,brechen::V,darnaouiñ,moorrâđ
6264,brechen::V,darnaouiñ,mu´rdded
6265,brechen::V,darnaouiñ,муррьтэ
6266,klopfen::V,skoiñ,beenghkedh
6267,klopfen::V,skoiñ,goalkkalit
6268,klopfen::V,skoiñ,tsábbmet
6269,klopfen::V,skoiñ,goalkit
6270,klopfen::V,skoiñ,skoalkit
6271,klopfen::V,skoiñ,skuá'lkuttiđ
6272,klopfen::V,skoiñ,kuälkted
6273,klopfen::V,skoiñ,та̄гкэ
6274,hauen::V,dornañ,beenghkedh
6275,hauen::V,dornañ,tjuollat
6276,hauen::V,dornañ,čuollat
6277,hauen::V,dornañ,čurmâđ
6278,hauen::V,dornañ,čâ´cǩǩed
6279,hauen::V,dornañ,та̄гкэ
6280,hauen::V,dornañ,ва̄сстэ
6281,kleben::V,pegañ,njamkedh
6282,kleben::V,pegañ,dædnjodit
6283,kleben::V,pegañ,liibmet
6284,kleben::V,pegañ,taṃadiđ
6285,kleben::V,pegañ,li´jmmjed
6286,kleben::V,pegañ,нямхэ
6287,reiben::V,taravat,daanjedh
6288,reiben::V,taravat,ruvvit
6289,reiben::V,taravat,ruvvet
6290,reiben::V,taravat,fiärruđ
6291,reiben::V,taravat,heârrad
6292,reiben::V,taravat,ru´vvjed
6293,reiben::V,taravat,е̄ррэ
6294,reiben::V,trekiñ,daanjedh
6295,reiben::V,trekiñ,ruvvit
6296,reiben::V,trekiñ,ruvvet
6297,reiben::V,trekiñ,fiärruđ
6298,reiben::V,trekiñ,heârrad
6299,reiben::V,trekiñ,ru´vvjed
6300,reiben::V,trekiñ,е̄ррэ
6301,streichen::V,toazañ,daejdedh
6302,streichen::V,toazañ,badtjadidh
6303,streichen::V,toazañ,vuojddat
6304,streichen::V,toazañ,málet
6305,streichen::V,toazañ,njuohtat
6306,streichen::V,toazañ,njuottâđ
6307,streichen::V,toazañ,puák'suđ
6308,streichen::V,toazañ,påhssad
6309,streichen::V,toazañ,мо̄а̄шшэ
6310,schleifen::V,lemmañ,slijhpedh
6311,schleifen::V,lemmañ,sadjet
6312,schleifen::V,lemmañ,sadjit
6313,schleifen::V,lemmañ,šliipet
6314,schleifen::V,lemmañ,saijeeđ
6315,schleifen::V,lemmañ,sââjjad
6316,schleifen::V,lemmañ,tabǯsted
6317,schleifen::V,lemmañ,то̄а̄мчсе
6318,schneiden::V,troc'hañ,bietskedh
6319,schneiden::V,troc'hañ,suoddat
6320,schneiden::V,troc'hañ,tjuohppat
6321,schneiden::V,troc'hañ,biesskedit
6322,schneiden::V,troc'hañ,čuohppat
6323,schneiden::V,troc'hañ,čuop'pâđ
6324,schneiden::V,troc'hañ,čuõp'pâd
6325,schneiden::V,troc'hañ,е̄дтэ
6326,schneiden::V,troc'hañ,пе̄ррэ
6327,schneiden::V,troc'hañ,чӯххпэ
6328,rütteln::V,tordorosañ,firredh
6329,rütteln::V,tordorosañ,doargestit
6330,rütteln::V,tordorosañ,šluvgit
6331,rütteln::V,tordorosañ,pušteđ
6332,rütteln::V,tordorosañ,pu´štted
6333,rütteln::V,tordorosañ,пушшьтэ
6334,schütteln::V,hejañ,firredh
6335,schütteln::V,hejañ,sjavnnjet
6336,schütteln::V,hejañ,sillnat
6337,schütteln::V,hejañ,skullhet
6338,schütteln::V,hejañ,salkalit
6339,schütteln::V,hejañ,pušteđ
6340,schütteln::V,hejañ,pu´štted
6341,schütteln::V,hejañ,пушшьтэ
6342,schütten::V,diskargañ,gurhkedh
6343,schütten::V,diskargañ,hállit
6344,schütten::V,diskargañ,liejkkit
6345,schütten::V,diskargañ,leškiđ
6346,schütten::V,diskargañ,virâttiđ
6347,schütten::V,diskargañ,väällad
6348,schütten::V,diskargañ,ва̄ллэ
6349,füllen::V,kargañ,dievhtedh
6350,füllen::V,kargañ,dievddet
6351,füllen::V,kargañ,deavdit
6352,füllen::V,kargañ,tevdiđ
6353,füllen::V,kargañ,tiudded
6354,füllen::V,kargañ,тӣввтэ
6355,einwickeln::V,gronnañ,gïesedh
6356,einwickeln::V,gronnañ,giessat
6357,einwickeln::V,gronnañ,gárrat
6358,einwickeln::V,gronnañ,giessat
6359,einwickeln::V,gronnañ,gurpat
6360,einwickeln::V,gronnañ,kiessâđ
6361,einwickeln::V,gronnañ,ǩiõssâd
6362,einwickeln::V,gronnañ,кӣссэ
6363,tragen::V,dougen,guedtedh
6364,tragen::V,dougen,guoddet
6365,tragen::V,dougen,guoddit
6366,tragen::V,dougen,kyed'diđ
6367,tragen::V,dougen,kue´d'ded
6368,tragen::V,dougen,кӯннҌтэ
6369,schleppen::V,stlejal,fatnehtidh
6370,schleppen::V,stlejal,sliehpit
6371,schleppen::V,stlejal,feastit
6372,schleppen::V,stlejal,vie'šidiđ
6373,schleppen::V,stlejal,hinnađ
6374,schleppen::V,stlejal,nje´ʒʒed
6375,schleppen::V,stlejal,чуввкэ
6376,ziehen::V,sachañ,giesedh
6377,ziehen::V,sachañ,giesset
6378,ziehen::V,sachañ,geassit
6379,ziehen::V,sachañ,keessiđ
6380,ziehen::V,sachañ,ǩie´ssed
6381,ziehen::V,sachañ,ке̄ссе
6382,aufbewahren::V,miret,vöörhkedh
6383,aufbewahren::V,miret,vuorkkit
6384,aufbewahren::V,miret,seailluhit
6385,aufbewahren::V,miret,siä'iluttiđ
6386,aufbewahren::V,miret,seeilted
6387,aufbewahren::V,miret,рӯкнэ
6388,werfen::V,teuler,slampestidh
6389,werfen::V,teuler,bálkkot
6390,werfen::V,teuler,suhppet
6391,werfen::V,teuler,šlivgiđ
6392,werfen::V,teuler,čeâǥǥted
6393,werfen::V,teuler,суэххпэ
6394,fangen::V,tapañ,bivtedh
6395,fangen::V,tapañ,giddit
6396,fangen::V,tapañ,bivdit
6397,fangen::V,tapañ,toppiđ
6398,fangen::V,tapañ,tää´vted
6399,fangen::V,tapañ,та̄бпэ
6400,fangen::V,tapañ,со̄а̄гкэ
6401,packen::V,krapat,doerelidh
6402,packen::V,krapat,kreemsedh
6403,packen::V,krapat,doahppit
6404,packen::V,krapat,doahput
6405,packen::V,krapat,tuáppuđ
6406,packen::V,krapat,ká'ivâstiđ
6407,packen::V,krapat,tää´vted
6408,packen::V,krapat,каццсе
6409,packen::V,krapat,туэрркэ
6410,packen::V,krapat,ро̄а̄ппчье
6411,verstecken::V,kuzhat,tjïekedh
6412,verstecken::V,kuzhat,tjiehkat
6413,verstecken::V,kuzhat,čiehkat
6414,verstecken::V,kuzhat,čieḥâđ
6415,verstecken::V,kuzhat,peittad
6416,verstecken::V,kuzhat,пе̄йхьтэ
6417,teilen::V,rannañ,juekedh
6418,teilen::V,rannañ,juohket
6419,teilen::V,rannañ,juohkit
6420,teilen::V,rannañ,jyeḥiđ
6421,teilen::V,rannañ,jue´ǩǩed
6422,teilen::V,rannañ,ю̄гке
6423,teilen::V,rannañ,ра̄ттҍке
6424,schicken::V,kas,saadtodh
6425,schicken::V,kas,sáddit
6426,schicken::V,kas,sáddet
6427,schicken::V,kas,vuo'lgâttiđ
6428,schicken::V,kas,vuõltteed
6429,schicken::V,kas,вӯлкхэ
6430,bringen::V,degas,buektedh
6431,bringen::V,degas,doalvvot
6432,bringen::V,degas,buktit
6433,bringen::V,degas,tuál'vuđ
6434,bringen::V,degas,pu´htted
6435,bringen::V,degas,пыххьтэ
6436,hinzufügen::V,lakat ouzhpenn,dievhtedh
