,Concept_ID,fa,lv
2212,abfahren::V,حرکت کردن,aizbraukt
2213,anhalten::V,ایست کردن,джӧмдыны
2214,anhalten::V,ایست کردن,apstāties
2215,hineingehen::V,داخل شدن,пырны
2216,hineingehen::V,داخل شدن,ieiet
2217,eintreten::V,وارد شدن,пырны
2218,eintreten::V,وارد شدن,ienākt
2219,kommen::V,آمدن,воны
2220,kommen::V,آمدن,локны
2221,kommen::V,آمدن,nākt
2222,ankommen::V,رسیدن,воны
2223,ankommen::V,رسیدن,локны
2224,ankommen::V,رسیدن,nonākt
2225,ankommen::V,رسیدن,ierasties
2226,zurückkommen::V,برگشتن,косны
2227,zurückkommen::V,برگشتن,бергӧдчыны
2228,zurückkommen::V,برگشتن,atgriezties
2229,bleiben::V,ماندن,кольны
2230,bleiben::V,ماندن,palikt
2231,warten::V,منتظر بودن,виччысьны
2232,warten::V,منتظر بودن,gaidīt
2233,erwarten::V,انتظار داشتن,виччысьны
2234,erwarten::V,انتظار داشتن,sagaidīt
2235,suchen::V,جستجو کردن,корсьны
2236,suchen::V,جستجو کردن,meklēt
2237,finden::V,یافتن,казявны
2238,finden::V,یافتن,rast
2239,finden::V,یافتن,atrast
2240,finden::V,پیدا کردن,казявны
2241,finden::V,پیدا کردن,rast
2242,finden::V,پیدا کردن,atrast
2243,versuchen::V,سعی کردن,заводитчывны
2244,versuchen::V,سعی کردن,mēģināt
2245,versuchen::V,کوشش کردن,заводитчывны
2246,versuchen::V,کوشش کردن,mēģināt
2247,vorbereiten::V,آماده کردن,дасьтыны
2248,vorbereiten::V,آماده کردن,gatavot
2249,vorbereiten::V,آماده کردن,sagatavot
2250,lieben::V,عاشق بودن,радейтны
2251,lieben::V,عاشق بودن,mīlēt
2252,mögen::V,میل داشتن,радейтны
2253,mögen::V,میل داشتن,gribēties
2254,mögen::V,دوست داشتن,радейтны
2255,mögen::V,دوست داشتن,gribēties
2256,lachen::V,خندیدن,серавны
2257,lachen::V,خندیدن,серавлыны
2258,lachen::V,خندیدن,smiet
2259,lachen::V,خندیدن,smieties
2260,rühren::V,به رقت آوردن,нормӧдны
2261,rühren::V,به رقت آوردن,aizgrābt
2262,weinen::V,گریه کردن,бӧрдны
2263,weinen::V,گریه کردن,raudāt
2264,schimpfen::V,فحاشی کردن,видчыны
2265,schimpfen::V,فحاشی کردن,rāties
2266,schimpfen::V,فحاشی کردن,lamāties
2267,sich ärgern::V,ناراحت شدن,скӧравны
2268,sich ärgern::V,ناراحت شدن,īgt
2269,sich ärgern::V,ناراحت شدن,pukoties
2270,sich ärgern::V,ناراحت شدن,dusmoties
2271,sich fürchten::V,واهمه کردن,повны
2272,sich fürchten::V,واهمه کردن,bīties
2273,sich fürchten::V,واهمه کردن,baidīties
2274,fürchten::V,ترسیدن,повны
2275,fürchten::V,ترسیدن,baidīties no
2276,fliehen::V,گریختن,пышйыны
2277,fliehen::V,گریختن,bēgt
2278,flüchten::V,فرار کردن,пышйыны
2279,flüchten::V,فرار کردن,aizbēgt
2280,sehen::V,دیدن,аддзыны
2281,sehen::V,دیدن,redzēt
2282,anschauen::V,نگاه کردن,видзӧдны
2283,anschauen::V,نگاه کردن,paraudzīties
2284,ansehen::V,تماشا کردن,видзӧдны
2285,ansehen::V,تماشا کردن,aplūkot
2286,hören::V,شنیدن,кывны
2287,hören::V,شنیدن,dzirdēt
2288,zuhören::V,گوش دادن,кывзыны
2289,zuhören::V,گوش دادن,klausīties
2290,probieren::V,چشیدن,видлыны
2291,probieren::V,چشیدن,nogaršot
2292,riechen::V,بوییدن,чушкыны
2293,riechen::V,بوییدن,ost
2294,riechen::V,بوییدن,ostīt
2295,riechen::V,بو کردن,чушкыны
2296,riechen::V,بو کردن,ost
2297,riechen::V,بو کردن,ostīt
2298,fühlen::V,احساس کردن,вежӧртны
2299,fühlen::V,احساس کردن,гӧгӧрвоны
2300,fühlen::V,احساس کردن,just
2301,fühlen::V,احساس کردن,izjust
2302,scheinen::V,بنظر آمدن,кажитчыны
2303,scheinen::V,بنظر آمدن,šķist
2304,scheinen::V,بنظر آمدن,likties
2305,zu sehen sein::V,دیده شدن,тыдавны
2306,zu sehen sein::V,دیده شدن,parādīties
2307,vernehmen::V,شنیدن,кывны
2308,vernehmen::V,شنیدن,saklausīt
2309,frieren::V,سرد بودن,кынмыны
2310,frieren::V,سرد بودن,salt
2311,tun::V,کردن,керны
2312,tun::V,کردن,darīt
2313,können::V,توانستن,кужны
2314,können::V,توانستن,prast
2315,wollen::V,خواستن,кӧсйыны
2316,wollen::V,خواستن,gribēt
2317,anfangen::V,شروع کردن,заводитны
2318,anfangen::V,شروع کردن,пондыны
2319,anfangen::V,شروع کردن,sākt
2320,anfangen::V,شروع کردن,iesākt
2321,beenden::V,تمام کردن,помавны
2322,beenden::V,تمام کردن,beigt
2323,beenden::V,تمام کردن,pabeigt
2324,beenden::V,پایان دادن,помавны
2325,beenden::V,پایان دادن,beigt
2326,beenden::V,پایان دادن,pabeigt
2327,aufhören::V,دست کشیدن,дугӧдны
2328,aufhören::V,دست کشیدن,pārtraukt
2329,gelingen::V,موفق شدن,артмыны
2330,gelingen::V,موفق شدن,izdoties
2331,geraten::V,نتیجه دادن,сюрны
2332,geraten::V,نتیجه دادن,веськавны
2333,geraten::V,نتیجه دادن,veikties
2334,öffnen::V,گشودن,восьтыны
2335,öffnen::V,گشودن,atvērt
2336,öffnen::V,گشودن,attaisīt
2337,öffnen::V,باز کردن,восьтыны
2338,öffnen::V,باز کردن,atvērt
2339,öffnen::V,باز کردن,attaisīt
2340,schließen::V,بستن,пӧдлавны
2341,schließen::V,بستن,slēgt
2342,schließen::V,بستن,aizvērt
2343,schließen::V,بستن,aiztaisīt
2344,schließen::V,قفل کردن,пӧдлавны
2345,schließen::V,قفل کردن,slēgt
2346,schließen::V,قفل کردن,aizvērt
2347,schließen::V,قفل کردن,aiztaisīt
2348,stellen::V,گذاردن,сувтӧдны
2349,stellen::V,گذاردن,likt
2350,stellen::V,گذاردن,nolikt
2351,setzen::V,نشاندن,пуксьӧдны
2352,setzen::V,نشاندن,sēdināt
2353,legen::V,گذاشتن,пуктыны
2354,legen::V,گذاشتن,likt
2355,berühren::V,دست زدن,вӧрзьӧдны
2356,berühren::V,دست زدن,инмӧдчывны
2357,berühren::V,دست زدن,skart
2358,berühren::V,دست زدن,aizskart
2359,berühren::V,لمس کردن,вӧрзьӧдны
2360,berühren::V,لمس کردن,инмӧдчывны
2361,berühren::V,لمس کردن,skart
2362,berühren::V,لمس کردن,aizskart
2363,verbinden::V,وصل کردن,йитны
2364,verbinden::V,وصل کردن,saistīt
2365,verbinden::V,وصل کردن,savienot
2366,bedecken::V,پوشاندن,вевттьыны
2367,bedecken::V,پوشاندن,apsegt
2368,bedecken::V,پوشاندن,pārsegt
2369,aufhängen::V,آویختن,ӧшӧдны
2370,aufhängen::V,آویختن,джагӧдны
2371,aufhängen::V,آویختن,uzkārt
2372,anzünden::V,سوزاندن,ӧзтыны
2373,anzünden::V,سوزاندن,aizdegt
2374,anzünden::V,سوزاندن,aizdedzināt
2375,aufheben::V,برداشتن,чеччӧдны
2376,aufheben::V,برداشتن,сувтӧдны
2377,aufheben::V,برداشتن,pacelt
2378,aufheben::V,بلند کردن,чеччӧдны
2379,aufheben::V,بلند کردن,сувтӧдны
2380,aufheben::V,بلند کردن,pacelt
2381,zurücklassen::V,گذاشتن,кольны
2382,zurücklassen::V,گذاشتن,atstāt
2383,verlieren::V,گم کردن,воштыны
2384,verlieren::V,گم کردن,zaudēt
2385,verlieren::V,گم کردن,pazaudēt
2386,fallen lassen::V,انداختن,уськӧдны
2387,fallen lassen::V,انداختن,nomest
2388,machen::V,کردن,вӧчны
2389,machen::V,کردن,лӧсьӧдны
2390,machen::V,کردن,darīt
2391,machen::V,ساختن,вӧчны
2392,machen::V,ساختن,лӧсьӧдны
2393,machen::V,ساختن,darīt
2394,herstellen::V,ساختن,лӧсьӧдны
2395,herstellen::V,ساختن,ražot
2396,herstellen::V,ساختن,izgatavot
2397,herstellen::V,تولید کردن,лӧсьӧдны
2398,herstellen::V,تولید کردن,ražot
2399,herstellen::V,تولید کردن,izgatavot
2400,bauen::V,ساختن,лэптыны
2401,bauen::V,ساختن,celt
2402,bauen::V,ساختن,būvēt
2403,bauen::V,بنا کردن,лэптыны
2404,bauen::V,بنا کردن,celt
2405,bauen::V,بنا کردن,būvēt
2406,reparieren::V,درست کردن,дзоньтавны
2407,reparieren::V,درست کردن,labot
2408,reparieren::V,درست کردن,remontēt
2409,reparieren::V,تعمیر کردن,дзоньтавны
2410,reparieren::V,تعمیر کردن,labot
2411,reparieren::V,تعمیر کردن,remontēt
2412,verbessern::V,بهتر کردن,бурмӧдны
2413,verbessern::V,بهتر کردن,labot
2414,verbessern::V,بهتر کردن,izlabot
2415,ändern::V,تغییر دادن,вежны
2416,ändern::V,تغییر دادن,mainīt
2417,graben::V,کندن,кодйыны
2418,graben::V,کندن,rakt
2419,graben::V,گود کردن,кодйыны
2420,graben::V,گود کردن,rakt
2421,beugen::V,کج کردن,куснявны
2422,beugen::V,کج کردن,liekt
2423,biegen::V,خم کردن,куснявны
2424,biegen::V,خم کردن,liekt
2425,drehen::V,چرخاندن,бергӧдлыны
2426,drehen::V,چرخاندن,griezt
2427,wenden::V,برگرداندن,бергӧдны
2428,wenden::V,برگرداندن,apgriezt
2429,umdrehen::V,برگرداندن,бергӧдны
2430,umdrehen::V,برگرداندن,apgriezt
2431,heben::V,برداشتن,лэптыны
2432,heben::V,برداشتن,celt
2433,heben::V,برداشتن,cilāt
2434,heben::V,برداشتن,pacelt
2435,hochheben::V,برآوردن,кыпӧдны
2436,hochheben::V,برآوردن,pacelt
2437,hochheben::V,بلند کردن,кыпӧдны
2438,hochheben::V,بلند کردن,pacelt
2439,ergreifen::V,گرفتن,кутны
2440,ergreifen::V,گرفتن,paķert
2441,ergreifen::V,گرفتن,satvert
2442,halten::V,نگاه داشتن,кутны
2443,halten::V,نگاه داشتن,turēt
2444,halten::V,نگاه داشتن,saturēt
2445,drücken::V,فشار دادن,личкыны
2446,drücken::V,فشار دادن,топӧдны
2447,drücken::V,فشار دادن,spiest
2448,drücken::V,فشار آوردن,личкыны
2449,drücken::V,فشار آوردن,топӧдны
2450,drücken::V,فشار آوردن,spiest
2451,schieben::V,هل دادن,ӧтдортны
2452,schieben::V,هل دادن,йӧткыштны
2453,schieben::V,هل دادن,stumt
2454,kratzen::V,خاریدن,гуджӧдны
2455,kratzen::V,خاریدن,kasīt
2456,kratzen::V,خاریدن,skrāpēt
2457,lecken::V,لیسیدن,нювны
2458,lecken::V,لیسیدن,lakt
2459,lecken::V,لیسیدن,laizīt
2460,beißen::V,گاز زدن,курччыны
2461,beißen::V,گاز زدن,kost
2462,abreißen::V,پاره کردن,орӧдны
2463,abreißen::V,پاره کردن,atraut
2464,abreißen::V,پاره کردن,atplēst
2465,abschneiden::V,بریدن,вундавны
2466,abschneiden::V,بریدن,nogriezt
2467,abschneiden::V,قطع کردن,вундавны
2468,abschneiden::V,قطع کردن,nogriezt
2469,binden::V,بستن,гӧрддзавны
2470,binden::V,بستن,кӧртавны
2471,binden::V,بستن,siet
2472,binden::V,بستن,aptīt
2473,stecken::V,فرو کردن,сюйны
2474,stecken::V,فرو کردن,bāzt
2475,stecken::V,فرو کردن,spraust
2476,brechen::V,شکستن,чегны
2477,brechen::V,شکستن,lauzt
2478,brechen::V,شکستن,lauzīt
2479,klopfen::V,کوبیدن,камгыны
2480,klopfen::V,کوبیدن,klauvēt
2481,hauen::V,زدن,нӧйнты
2482,hauen::V,زدن,кучкыны
2483,hauen::V,زدن,cirst
2484,hauen::V,زدن,dauzīt
2485,kleben::V,چسباندن,лемавны
2486,kleben::V,چسباندن,ляскавны
2487,kleben::V,چسباندن,līmēt
2488,kleben::V,چسباندن,lipināt
2489,reiben::V,مالش دادن,тільны
2490,reiben::V,مالش دادن,зыравны
2491,reiben::V,مالش دادن,rīvēt
2492,reiben::V,مالش دادن,berzēt
2493,streichen::V,مالیدن,мавтны
2494,streichen::V,مالیدن,ziest
2495,streichen::V,مالیدن,triept
2496,schleifen::V,تیز کردن,кеслыны
2497,schleifen::V,تیز کردن,trīt
2498,schleifen::V,تیز کردن,asināt
2499,schneiden::V,چیدن,шырны
2500,schneiden::V,چیدن,griezt
2501,schneiden::V,چیدن,sagriezt
2502,schneiden::V,بریدن,шырны
2503,schneiden::V,بریدن,griezt
2504,schneiden::V,بریدن,sagriezt
2505,rütteln::V,لرزاندن,легӧдны
2506,rütteln::V,لرزاندن,катлӧдлыны
2507,rütteln::V,لرزاندن,kratīt
2508,rütteln::V,لرزاندن,purināt
2509,rütteln::V,تکان دادن,легӧдны
2510,rütteln::V,تکان دادن,катлӧдлыны
2511,rütteln::V,تکان دادن,kratīt
2512,rütteln::V,تکان دادن,purināt
2513,schütteln::V,تکان دادن,тракӧдны
2514,schütteln::V,تکان دادن,kratīt
2515,schwenken::V,تاب دادن,ӧвтны
2516,schwenken::V,تاب دادن,шенасьны
2517,schwenken::V,تاب دادن,vēzēt
2518,schwenken::V,تاب دادن,vēcināt
2519,schütten::V,ریختن,кисьтны
2520,schütten::V,ریختن,bērt
2521,füllen::V,پر کردن,тыртны
2522,füllen::V,پر کردن,pildīt
2523,füllen::V,پر کردن,piepildīt
2524,einwickeln::V,پیچیدن,тубыртны
2525,einwickeln::V,پیچیدن,ietīt
2526,tragen::V,بردن,нуны
2527,tragen::V,بردن,nest
2528,tragen::V,حمل کردن,нуны
2529,tragen::V,حمل کردن,nest
2530,schleppen::V,کشیدن,кыскавны
2531,schleppen::V,کشیدن,stiept
2532,schleppen::V,کشیدن,staipīt
2533,ziehen::V,کشیدن,кыскыны
2534,ziehen::V,کشیدن,vilkt
2535,aufbewahren::V,نگهداری کردن,видзны
2536,aufbewahren::V,نگهداری کردن,glabāt
2537,aufbewahren::V,نگهداری کردن,uzglabāt
2538,werfen::V,انداختن,чӧвтны
2539,werfen::V,انداختن,шыбитны
2540,werfen::V,انداختن,mest
2541,werfen::V,انداختن,sviest
2542,werfen::V,پرتاب کردن,чӧвтны
2543,werfen::V,پرتاب کردن,шыбитны
2544,werfen::V,پرتاب کردن,mest
2545,werfen::V,پرتاب کردن,sviest
2546,fangen::V,گرفتن,кутны
2547,fangen::V,گرفتن,ķert
2548,fangen::V,گرفتن,uzķert
2549,packen::V,گرفتن,босьтны
2550,packen::V,گرفتن,paķert
2551,packen::V,گرفتن,satvert
2552,verstecken::V,قایم کردن,дзебны
2553,verstecken::V,قایم کردن,slēpt
2554,verstecken::V,قایم کردن,noglabāt
2555,verstecken::V,پنهان کردن,дзебны
2556,verstecken::V,پنهان کردن,slēpt
2557,verstecken::V,پنهان کردن,noglabāt
2558,teilen::V,قسمت کردن,юкны
2559,teilen::V,قسمت کردن,dalīt
2560,teilen::V,تقسیم کردن,юкны
2561,teilen::V,تقسیم کردن,dalīt
2562,schicken::V,فرستادن,ыстыны
2563,schicken::V,فرستادن,sūtīt
2564,schicken::V,فرستادن,atsūtīt
2565,schicken::V,ارسال کردن,ыстыны
2566,schicken::V,ارسال کردن,sūtīt
2567,schicken::V,ارسال کردن,atsūtīt
2568,bringen::V,آوردن,вайны
2569,bringen::V,آوردن,atvest
2570,hinzufügen::V,افزودن,содтыны
2571,hinzufügen::V,افزودن,pievienot
2572,hinzufügen::V,اضافه کردن,содтыны
2573,hinzufügen::V,اضافه کردن,pievienot
2574,bekommen::V,گرفتن,босьтны
2575,bekommen::V,گرفتن,dabūt
2576,erhalten::V,دریافت کردن,босьтны
2577,erhalten::V,دریافت کردن,saņemt
2578,nehmen::V,گرفتن,босьтны
2579,nehmen::V,گرفتن,ņemt
2580,nehmen::V,گرفتن,paņemt
2581,nehmen::V,برداشتن,босьтны
2582,nehmen::V,برداشتن,ņemt
2583,nehmen::V,برداشتن,paņemt
2584,wählen::V,انتخاب کردن,бӧрйыны
2585,wählen::V,انتخاب کردن,ievēlēt
2586,auswählen::V,برگزیدن,бӧрйыны
2587,auswählen::V,برگزیدن,izvēlēt
2588,bewahren::V,حفظ کردن,видзны
2589,bewahren::V,حفظ کردن,saglabāt
2590,bewahren::V,حفاظت کردن,видзны
2591,bewahren::V,حفاظت کردن,saglabāt
2592,behindern::V,مانع بودن,конйӧдлыны
2593,behindern::V,مانع بودن,джӧмдӧдны
2594,behindern::V,مانع بودن,kavēt
2595,behindern::V,مانع بودن,aizkavēt
2596,verderben::V,از بین بردن,тшыкӧдны
2597,verderben::V,از بین بردن,sabojāt
2598,beschädigen::V,صدمه زدن,тшыкӧдны
2599,beschädigen::V,صدمه زدن,bojāt
2600,beschädigen::V,صدمه زدن,maitāt
2601,zerbrechen::V,شکستن,жуглыны
2602,zerbrechen::V,شکستن,salauzt
2603,zerbrechen::V,شکستن,sadauzīt
2604,zerreißen::V,دریدن,орӧдны
2605,zerreißen::V,دریدن,pārraut
2606,zerreißen::V,پاره کردن,орӧдны
2607,zerreißen::V,پاره کردن,pārraut
2608,zerstören::V,خراب کردن,жугӧдны
2609,zerstören::V,خراب کردن,кисьтны
2610,zerstören::V,خراب کردن,косявны
2611,zerstören::V,خراب کردن,graut
2612,zerstören::V,خراب کردن,sagraut
2613,zerstören::V,ویران کردن,жугӧдны
2614,zerstören::V,ویران کردن,кисьтны
2615,zerstören::V,ویران کردن,косявны
2616,zerstören::V,ویران کردن,graut
2617,zerstören::V,ویران کردن,sagraut
2618,verbrennen::V,سوزاندن,сотны
2619,verbrennen::V,سوزاندن,сотчыны
2620,verbrennen::V,سوزاندن,dedzināt
2621,verbrennen::V,سوزاندن,sadedzināt
2622,geben::V,دادن,сетны
2623,geben::V,دادن,dot
2624,geben::V,دادن,padot
2625,reichen::V,دادن,сетны
2626,reichen::V,دادن,padot
2627,reichen::V,دادن,sniegt
2628,schenken::V,هدیه دادن,козьнавны
2629,schenken::V,هدیه دادن,dāvāt
2630,schenken::V,هدیه دادن,dāvināt
2631,versprechen::V,قول دادن,кыв сетны
2632,versprechen::V,قول دادن,solīt
2633,versprechen::V,قول دادن,apsolīt
2634,versprechen::V,وعده دادن,кыв сетны
2635,versprechen::V,وعده دادن,solīt
2636,versprechen::V,وعده دادن,apsolīt
2637,wünschen::V,آرزو کردن,кӧсйыны
2638,wünschen::V,آرزو کردن,vēlēt
2639,wünschen::V,آرزو کردن,novēlēt
2640,loben::V,ستایش کردن,ошкыны
2641,loben::V,ستایش کردن,lielīt
2642,küssen::V,بوسیدن,окавны
2643,küssen::V,بوسیدن,bučot
2644,küssen::V,بوسیدن,skūpstīt
2645,wiegen::V,نوسان کردن,гудрӧдлыны
2646,wiegen::V,نوسان کردن,šūpot
2647,zudecken::V,پوشاندن,веввттьыны
2648,zudecken::V,پوشاندن,apklāt
2649,zudecken::V,پوشاندن,aizsegt
2650,wecken::V,بیدار کردن,садьмӧдны
2651,wecken::V,بیدار کردن,чуксавны
2652,wecken::V,بیدار کردن,modināt
2653,zeigen::V,نشان دادن,петкӧдлыны
2654,zeigen::V,نشان دادن,rādīt
2655,führen::V,رهنمائی کردن,нуӧдны
2656,führen::V,رهنمائی کردن,vadīt
2657,lehren::V,آموختن,велӧдны
2658,lehren::V,آموختن,mācīt
2659,lehren::V,آموختن,iemācīt
2660,lehren::V,یاد دادن,велӧдны
2661,lehren::V,یاد دادن,mācīt
2662,lehren::V,یاد دادن,iemācīt
2663,unterrichten::V,درس دادن,велӧдны
2664,unterrichten::V,درس دادن,apmācīt
2665,unterrichten::V,تدریس کردن,велӧдны
2666,unterrichten::V,تدریس کردن,apmācīt
2667,aufziehen::V,تربیت کردن,быдтыны
2668,aufziehen::V,تربیت کردن,uzaudzināt
2669,leiten::V,اداره کردن,веськӧдлыны
2670,leiten::V,اداره کردن,vadīt
2671,leiten::V,اداره کردن,pārzināt
2672,antreiben::V,عجله دادن,тэрмӧдны
2673,antreiben::V,عجله دادن,urdīt
2674,antreiben::V,عجله دادن,mudināt
2675,lassen::V,وادار کردن,тшӧктыны
2676,lassen::V,وادار کردن,ļaut
2677,einladen::V,دعوت کردن,корны
2678,einladen::V,دعوت کردن,ielūgt
2679,einladen::V,دعوت کردن,aicināt
2680,einladen::V,مهمان کردن,корны
2681,einladen::V,مهمان کردن,ielūgt
2682,einladen::V,مهمان کردن,aicināt
2683,vereinigen::V,یکی کردن,ӧтувтны
2684,vereinigen::V,یکی کردن,котыртны
2685,vereinigen::V,یکی کردن,vienot
2686,vereinigen::V,یکی کردن,apvienot
2687,vereinigen::V,متحد کردن,ӧтувтны
2688,vereinigen::V,متحد کردن,котыртны
2689,vereinigen::V,متحد کردن,vienot
2690,vereinigen::V,متحد کردن,apvienot
2691,besuchen::V,دیدار کردن,волыны
2692,besuchen::V,دیدار کردن,ветлыны
2693,besuchen::V,دیدار کردن,apciemot
2694,treffen::V,ملاقات کردن,вочаӧдны
2695,treffen::V,ملاقات کردن,паныдавны
2696,treffen::V,ملاقات کردن,satikt
2697,treffen::V,ملاقات کردن,sastapt
2698,sich versammeln::V,جمع شدن,лӧсьӧдчыны
2699,sich versammeln::V,جمع شدن,salasīties
2700,sich versammeln::V,جمع شدن,sapulcēties
2701,spielen::V,بازی کردن,ворсны
2702,spielen::V,بازی کردن,spēlēt
2703,spielen::V,بازی کردن,spēlēties
2704,singen::V,آواز خواندن,сьывны
2705,singen::V,آواز خواندن,dziedāt
2706,tanzen::V,رقصیدن,йӧктыны
2707,tanzen::V,رقصیدن,diet
2708,tanzen::V,رقصیدن,dejot
2709,tanzen::V,رقصیدن,dancot
2710,sich trennen::V,جدا شدن,торйӧдчыны
2711,sich trennen::V,جدا شدن,šķirties
2712,sich trennen::V,جدا شدن,izšķirties
2713,verlassen::V,ترک کردن,эновтны
2714,verlassen::V,ترک کردن,atstāt
2715,retten::V,نجات دادن,видзны
2716,retten::V,نجات دادن,мездыны
2717,retten::V,نجات دادن,glābt
2718,bewachen::V,حراست کردن,видзны
2719,bewachen::V,حراست کردن,sargāt
2720,schützen::V,حفظ کردن,видзны
2721,schützen::V,حفظ کردن,pasargāt
2722,schützen::V,حفظ کردن,aizsargāt
2723,verteidigen::V,دفاع کردن,дорйыны
2724,verteidigen::V,دفاع کردن,aizstāvēt
2725,sich schlagen::V,کتک‌کاری کردن,косясьны
2726,sich schlagen::V,کتک‌کاری کردن,kauties
2727,sich schlagen::V,کتک‌کاری کردن,izkauties
2728,schießen::V,تیر زدن,лыйны
2729,schießen::V,تیر زدن,šaut
2730,schießen::V,تیر زدن,šaudīt
2731,siegen::V,پیروز شدن,вермыны
2732,siegen::V,پیروز شدن,uzvarēt
2733,ärgern::V,ناراحت کردن,лӧгӧдны
2734,ärgern::V,ناراحت کردن,лёкмӧдны
2735,ärgern::V,ناراحت کردن,скӧрмӧдны
2736,ärgern::V,ناراحت کردن,sadusmot
2737,schlagen::V,زدن,вартны
2738,schlagen::V,زدن,sist
2739,schlagen::V,زدن,triekt
2740,schlagen::V,کوبیدن,вартны
2741,schlagen::V,کوبیدن,sist
2742,schlagen::V,کوبیدن,triekt
2743,treten::V,لگد زدن,лёгны
2744,treten::V,لگد زدن,майкны
2745,treten::V,لگد زدن,mīt
2746,treten::V,لگد زدن,paspert
2747,stechen::V,چاقو زدن,бышткыны
2748,stechen::V,چاقو زدن,durt
2749,stoßen::V,هل دادن,тойлыны
2750,stoßen::V,هل دادن,йӧткавны
2751,stoßen::V,هل دادن,grūst
2752,stehlen::V,دزدیدن,гусявны
2753,stehlen::V,دزدیدن,zagt
2754,stören::V,مزاحم شدن,падмӧдны
2755,stören::V,مزاحم شدن,traucēt
2756,belästigen::V,زحمت دادن,дӧзмӧдны
2757,belästigen::V,زحمت دادن,apgrūtināt
2758,verbergen::V,پنهان کردن,дзебны
2759,verbergen::V,پنهان کردن,сайӧдны
2760,verbergen::V,پنهان کردن,slēpt
2761,verbergen::V,پنهان کردن,paslēpt
2762,täuschen::V,گول زدن,пӧръявны
2763,täuschen::V,گول زدن,ылӧдны
2764,täuschen::V,گول زدن,mānīt
2765,täuschen::V,گول زدن,maldināt
2766,täuschen::V,فریب دادن,пӧръявны
2767,täuschen::V,فریب دادن,ылӧдны
2768,täuschen::V,فریب دادن,mānīt
2769,täuschen::V,فریب دادن,maldināt
2770,betrügen::V,گول زدن,сӧрны
2771,betrügen::V,گول زدن,krāpt
2772,betrügen::V,گول زدن,apkrāpt
2773,betrügen::V,فریب دادن,сӧрны
2774,betrügen::V,فریب دادن,krāpt
2775,betrügen::V,فریب دادن,apkrāpt
2776,töten::V,کشتن,вины
2777,töten::V,کشتن,nāvēt
2778,töten::V,کشتن,nogalināt
2779,wohnen::V,منزل داشتن,овны
2780,wohnen::V,منزل داشتن,dzīvot
2781,wohnen::V,سکونت داشتن,овны
2782,wohnen::V,سکونت داشتن,dzīvot
2783,arbeiten::V,کار کردن,уджавны
2784,arbeiten::V,کار کردن,strādāt
2785,arbeiten::V,کار کردن,darboties
2786,sammeln::V,جمع کردن,чукӧртны
2787,sammeln::V,جمع کردن,vākt
2788,pflücken::V,چیدن,вотны
2789,pflücken::V,چیدن,ӧктыны
2790,pflücken::V,چیدن,raut
2791,pflücken::V,چیدن,plūkt
2792,jagen::V,شکار کردن,кыйсьыны
2793,jagen::V,شکار کردن,medīt
2794,fischen::V,صید کردن,чери кыйны
2795,fischen::V,صید کردن,zvejot
2796,fischen::V,ماهی‌گیری کردن,чери кыйны
2797,fischen::V,ماهی‌گیری کردن,zvejot
2798,fassen::V,گرفتن,кутны
2799,fassen::V,گرفتن,saķert
2800,hüten::V,چراندن,видзны
2801,hüten::V,چراندن,йирӧдны
2802,hüten::V,چراندن,ganīt
2803,hüten::V,مراقبت کردن,видзны
2804,hüten::V,مراقبت کردن,йирӧдны
2805,hüten::V,مراقبت کردن,ganīt
2806,treiben::V,راندن,вӧтлыны
2807,treiben::V,راندن,dzīt
2808,anbinden::V,متصل کردن,домавны
2809,anbinden::V,متصل کردن,piesiet
2810,anbinden::V,متصل کردن,piesaistīt
2811,füttern::V,غذا دادن,вердны
2812,füttern::V,غذا دادن,barot
2813,melken::V,دوشیدن,лысьтыны
2814,melken::V,دوشیدن,slaukt
2815,hacken::V,خرد کردن,керавны
2816,hacken::V,خرد کردن,kapāt
2817,gießen::V,ریختن,киськавны
2818,gießen::V,ریختن,liet
2819,gießen::V,ریختن,laistīt
2820,reifen::V,رسیدن,кисьмыны
2821,reifen::V,رسیدن,briest
2822,zubereiten::V,طبخ کردن,дасьтыны
2823,zubereiten::V,طبخ کردن,taisīt
2824,zubereiten::V,طبخ کردن,gatavot
2825,zubereiten::V,آماده کردن,дасьтыны
2826,zubereiten::V,آماده کردن,taisīt
2827,zubereiten::V,آماده کردن,gatavot
2828,kochen::V,پختن,пуны
2829,kochen::V,پختن,vārīt
2830,kochen::V,آشپزی کردن,пуны
2831,kochen::V,آشپزی کردن,vārīt
2832,backen::V,پختن,пӧжавны
2833,backen::V,پختن,cept
2834,braten::V,سرخ کردن,пражитны
2835,braten::V,سرخ کردن,cept
2836,braten::V,سرخ کردن,cepināt
2837,umrühren::V,هم زدن,сорлавны
2838,umrühren::V,هم زدن,maisīt
2839,umrühren::V,هم زدن,apmaisīt
2840,stricken::V,بافتن,кӧртны
2841,stricken::V,بافتن,adīt
2842,nähen::V,دوختن,вурны
2843,nähen::V,دوختن,šūt
2844,färben::V,رنگ زدن,мичӧдны
2845,färben::V,رنگ زدن,краситны
2846,färben::V,رنگ زدن,krāsot
2847,färben::V,رنگ زدن,nokrāsot
2848,reinigen::V,پاک کردن,весавны
2849,reinigen::V,پاک کردن,tīrīt
2850,reinigen::V,پاک کردن,attīrīt
2851,reinigen::V,تمیز کردن,весавны
