,Concept_ID,te,se
3628,schmutzig::A,ముఱికియైన,duolvas
3629,schmutzig::A,ముఱికియైన,duolvvas
3630,schmutzig::A,ముఱికియైన,tuol'vii
3631,schmutzig::A,ముఱికియైన,sähssai
3632,schmutzig::A,ముఱికియైన,са̄ккьс
3633,roh::A,పచ్చి,saajpe
3634,roh::A,పచ్చి,saajpes
3635,roh::A,పచ్చి,njuoskas
3636,roh::A,పచ్చి,njuoskkas
3637,roh::A,పచ్చి,njuoskâs
3638,roh::A,పచ్చి,njuõckas
3639,roh::A,పచ్చి,ню̄ццк
3640,reif::A,పండివ,njoetseldh
3641,reif::A,పండివ,láddam
3642,reif::A,పండివ,givssas
3643,reif::A,పండివ,кӣркна
3644,reif::A,పండివ,са̄ххьплуввма
3645,lecker::A,రుచి గల,hearskoes
3646,lecker::A,రుచి గల,hærssko
3647,lecker::A,రుచి గల,njálggat
3648,lecker::A,రుచి గల,njäälgis
3649,lecker::A,రుచి గల,njõ´ddi
3650,lecker::A,రుచి గల,шӣг
3651,süß::A,తియ్యని,sieties
3652,süß::A,తియ్యని,hálmes
3653,süß::A,తియ్యని,hálmmá
3654,süß::A,తియ్యని,njálggat
3655,süß::A,తియ్యని,njäälgis
3656,süß::A,తియ్యని,njää´ljes
3657,süß::A,తియ్యని,ня̄ллькесь
3658,bitter::A,చేదైన,bihtseds
3659,bitter::A,చేదైన,baetjkies
3660,bitter::A,చేదైన,bitjes
3661,bitter::A,చేదైన,tsibtsa
3662,bitter::A,చేదైన,bahča
3663,bitter::A,చేదైన,pišker
3664,bitter::A,చేదైన,poččâ
3665,bitter::A,చేదైన,pe´čǩǩer
3666,bitter::A,చేదైన,пыччкар
3667,sauer::A,పుల్లని,baetjkies
3668,sauer::A,పుల్లని,goastes
3669,sauer::A,పుల్లని,suvres
3670,sauer::A,పుల్లని,suvrris
3671,sauer::A,పుల్లని,suuvres
3672,sauer::A,పుల్లని,kuástis
3673,sauer::A,పుల్లని,kuä´stt
3674,sauer::A,పుల్లని,кӯцц
3675,hell::A,కాంతిగల,tjuavkeds
3676,hell::A,కాంతిగల,tjuovggat
3677,hell::A,కాంతిగల,čuovgat
3678,hell::A,కాంతిగల,čuovvâd
3679,hell::A,కాంతిగల,čuõvvâd
3680,hell::A,కాంతిగల,чуввесь
3681,dunkel::A,చీకటియైన,sjuevnjeds
3682,dunkel::A,చీకటియైన,sjævnnjat
3683,dunkel::A,చీకటియైన,seavdnjat
3684,dunkel::A,చీకటియైన,sevŋâd
3685,dunkel::A,చీకటియైన,seu´nnjed
3686,dunkel::A,చీకటియైన,се̄ввьнесь
3687,schwarz::A,నల్లని,tjeehpes
3688,schwarz::A,నల్లని,tjáhppat
3689,schwarz::A,నల్లని,čáhppes
3690,schwarz::A,నల్లని,čappâd
3691,schwarz::A,నల్లని,čappâd
3692,schwarz::A,నల్లని,чо̄а̄хпесь
3693,weiß::A,తెలుపు,veelkes
3694,weiß::A,తెలుపు,bedjat
3695,weiß::A,తెలుపు,vielggat
3696,weiß::A,తెలుపు,vielgat
3697,weiß::A,తెలుపు,viel'gâd
3698,weiß::A,తెలుపు,viõlggâd
3699,weiß::A,తెలుపు,вӣллькесь
3700,rot::A,ఎఱ్ఱని,rööpses
3701,rot::A,ఎఱ్ఱని,ruoppsat
3702,rot::A,ఎఱ్ఱని,ruoksat
3703,rot::A,ఎఱ్ఱని,ruop'sâd
3704,rot::A,ఎఱ్ఱని,ruõpssâd
3705,rot::A,ఎఱ్ఱని,рӯппсесь
3706,gelb::A,పసుపు పచ్చ,viskes
3707,gelb::A,పసుపు పచ్చ,visská
3708,gelb::A,పసుపు పచ్చ,fiskes
3709,gelb::A,పసుపు పచ్చ,viskâd
3710,gelb::A,పసుపు పచ్చ,viskkâd
3711,gelb::A,పసుపు పచ్చ,руччк'сь
3712,blau::A,నీలవర్ణము,plaave
3713,blau::A,నీలవర్ణము,alek
3714,blau::A,నీలవర్ణము,lahtte
3715,blau::A,నీలవర్ణము,alit
3716,blau::A,నీలవర్ణము,čuov'jâd
3717,blau::A,నీలవర్ణము,ââ´liǩ
3718,blau::A,నీలవర్ణము,алехь
3719,grün::A,ఆకుపచ్చని,kruana
3720,grün::A,ఆకుపచ్చని,kroenes
3721,grün::A,ఆకుపచ్చని,ruodná
3722,grün::A,ఆకుపచ్చని,ruoná
3723,grün::A,ఆకుపచ్చని,ruonas
3724,grün::A,ఆకుపచ్చని,ruánáá
3725,grün::A,ఆకుపచ్చని,ruânn
3726,grün::A,ఆకుపచ్చని,ruõnâs
3727,grün::A,ఆకుపచ్చని,руэнн
3728,grau::A,నెరిసిన,kraevies
3729,grau::A,నెరిసిన,rávuk
3730,grau::A,నెరిసిన,rávvat
3731,grau::A,నెరిసిన,ránis
3732,grau::A,నెరిసిన,räänis
3733,grau::A,నెరిసిన,rää´nes
3734,grau::A,నెరిసిన,кӯввесь
3735,bunt::A,రంగేలీ,girjak
3736,bunt::A,రంగేలీ,girjái
3737,bunt::A,రంగేలీ,máŋggaivnat
3738,bunt::A,రంగేలీ,ivdnái
3739,bunt::A,రంగేలీ,kirjáá
3740,bunt::A,రంగేలీ,ǩe´rjj
3741,bunt::A,రంగేలీ,ǩeârjaž
3742,bunt::A,రంగేలీ,кыррьй
3743,billig::A,చౌకయైన,aelpies
3744,billig::A,చౌకయైన,liehties
3745,billig::A,చౌకయైన,álbbe
3746,billig::A,చౌకయైన,hálbi
3747,billig::A,చౌకయైన,hälbi
3748,billig::A,చౌకయైన,hä´lbb
3749,billig::A,చౌకయైన,вӯгас
3750,billig::A,చౌకయైన,вӯгкесь
3751,teuer::A,వెలపొడుగైన,dovres
3752,teuer::A,వెలపొడుగైన,divras
3753,teuer::A,వెలపొడుగైన,divrras
3754,teuer::A,వెలపొడుగైన,tiivrâs
3755,teuer::A,వెలపొడుగైన,kaallâš
3756,teuer::A,వెలపొడుగైన,ко̄а̄ллэш
3757,wertvoll::A,విలుప్తెన,aarvoes
3758,wertvoll::A,విలుప్తెన,árvulasj
3759,wertvoll::A,విలుప్తెన,árvvolaš
3760,wertvoll::A,విలుప్తెన,tiivrâs
3761,wertvoll::A,విలుప్తెన,kaallâš
3762,wertvoll::A,విలుప్తెన,а̄ррвъесь
3763,wertvoll::A,విలుప్తెన,ко̄а̄ллшэсь
3764,blind::A,గ్రుడ్డి,tjelmehts
3765,blind::A,గ్రుడ్డి,tjalmedibme
3766,blind::A,గ్రుడ్డి,čalmmeheapme
3767,blind::A,గ్రుడ్డి,čuovggaheapme
3768,blind::A,గ్రుడ్డి,šoohâd
3769,blind::A,గ్రుడ్డి,ča'lmettem
3770,blind::A,గ్రుడ్డి,čââ´lmte´m
3771,blind::A,గ్రుడ్డి,чальмхем
3772,taub::A,చెవిటి,bieljehts
3773,taub::A,చెవిటి,bieljedibme
3774,taub::A,చెవిటి,bealjeheapmi
3775,taub::A,చెవిటి,pel'jittem
3776,taub::A,చెవిటి,pee´lljte´m
3777,taub::A,చెవిటి,пе̄лльйхем
3778,taub::A,చెవిటి,кулхэмесь
3779,taub::A,చెవిటి,кулнаххьтэм
3780,kräftig::A,శక్తి గల,veaksehks
3781,kräftig::A,శక్తి గల,gievrra
3782,kräftig::A,శక్తి గల,gievra
3783,kräftig::A,శక్తి గల,viek'sâ
3784,kräftig::A,శక్తి గల,viõhss
3785,kräftig::A,శక్తి గల,вӣгкъесь
3786,kräftig::A,శక్తి గల,тоаввсамусс
3787,stark::A,బలమైన,raavtehtje
3788,stark::A,బలమైన,nanos
3789,stark::A,బలమైన,gievrra
3790,stark::A,బలమైన,kievra
3791,stark::A,బలమైన,nanus
3792,stark::A,బలమైన,viek'sâ
3793,stark::A,బలమైన,raavâs
3794,stark::A,బలమైన,роавас
3795,schwach::A,బలహీనమైన,dåsmoes
3796,schwach::A,బలహీనమైన,fámodibme
3797,schwach::A,బలహీనమైన,fámoheapme
3798,schwach::A,బలహీనమైన,njuoras
3799,schwach::A,బలహీనమైన,hiäju
3800,schwach::A,బలహీనమైన,njuorâs
3801,schwach::A,బలహీనమైన,rââ´šš
3802,schwach::A,బలహీనమైన,njuõrâs
3803,schwach::A,బలహీనమైన,рашшь
3804,schwach::A,బలహీనమైన,ражесь
3805,schwach::A,బలహీనమైన,са̄мхэм
3806,fett::A,క్రొవ్విన,buajtehks
3807,fett::A,క్రొవ్విన,buojdák
3808,fett::A,క్రొవ్విన,buoidi
3809,fett::A,క్రొవ్విన,puáidáh
3810,fett::A,క్రొవ్విన,pueidaǥ
3811,fett::A,క్రొవ్విన,пуййт
3812,schlank::A,సన్నని,siegkies
3813,schlank::A,సన్నని,bievrek
3814,schlank::A,సన్నని,njuorro
3815,schlank::A,సన్నని,seaggi
3816,schlank::A,సన్నని,šoođbâs
3817,schlank::A,సన్నని,seä´ǧ'ǧ
3818,schlank::A,సన్నని,се̄ӈькесь
3819,hübsch::A,సాగప్తెన,faavroes
3820,hübsch::A,సాగప్తెన,fávrro
3821,hübsch::A,సాగప్తెన,fávru
3822,hübsch::A,సాగప్తెన,muččâd
3823,hübsch::A,సాగప్తెన,mooččâd
3824,hübsch::A,సాగప్తెన,мо̄джесь
3825,böse::A,చెడ్డ,vesties
3826,böse::A,చెడ్డ,bahá
3827,böse::A,చెడ్డ,bahá
3828,böse::A,చెడ్డ,paa
3829,böse::A,చెడ్డ,ilbâd
3830,böse::A,చెడ్డ,paas
3831,böse::A,చెడ్డ,ilbbâd
3832,böse::A,చెడ్డ,поасс
3833,böse::A,చెడ్డ,кэ̄рряй
3834,dumm::A,తెలివిలేని,gåffoeh
3835,dumm::A,తెలివిలేని,jalla
3836,dumm::A,తెలివిలేని,doavki
3837,dumm::A,తెలివిలేని,tuhme
3838,dumm::A,తెలివిలేని,tu´hmm
3839,dumm::A,తెలివిలేని,о̄менэш
3840,dumm::A,తెలివిలేని,то̄ӆӆкхем
3841,faul::A,సోమరియైన,aeblehts
3842,faul::A,సోమరియైన,lájkke
3843,faul::A,సోమరియైన,láiki
3844,faul::A,సోమరియైన,läški
3845,faul::A,సోమరియైన,lä´šǩǩ
3846,faul::A,సోమరియైన,ла̄шькесь
3847,fleißig::A,శ్రద్దగల,rudtjege
3848,fleißig::A,శ్రద్దగల,vïssjeles
3849,fleißig::A,శ్రద్దగల,vissjal
3850,fleißig::A,శ్రద్దగల,viššal
3851,fleißig::A,శ్రద్దగల,doaimmalaš
3852,fleißig::A,శ్రద్దగల,viššâl
3853,fleißig::A,శ్రద్దగల,re´ttev
3854,geizig::A,పిసినారియైన,saejkies
3855,geizig::A,పిసినారియైన,hánes
3856,geizig::A,పిసినారియైన,gáhcci
3857,geizig::A,పిసినారియైన,gárži
3858,geizig::A,పిసినారియైన,käcci
3859,geizig::A,పిసినారియైన,häänis
3860,geizig::A,పిసినారియైన,kä´cc
3861,geizig::A,పిసినారియైన,сыннҍ
3862,geizig::A,పిసినారియైన,скухьпесь
3863,klug::A,తెలివిగల,vihtehks
3864,klug::A,తెలివిగల,vijses
3865,klug::A,తెలివిగల,jiermmá
3866,klug::A,తెలివిగల,fihtolaš
3867,klug::A,తెలివిగల,jiä'rmálâš
3868,klug::A,తెలివిగల,hitrai
3869,klug::A,తెలివిగల,то̄ӆӆкэш
3870,klug::A,తెలివిగల,вӣллвэсь
3871,geschickt::A,నిపుణతగల,tjiehpies
3872,geschickt::A,నిపుణతగల,tjiehppe
3873,geschickt::A,నిపుణతగల,čeahppi
3874,geschickt::A,నిపుణతగల,čeppi
3875,geschickt::A,నిపుణతగల,čeä´p'p
3876,geschickt::A,నిపుణతగల,чепесь
3877,lieb::A,ప్రియమైన,boerehks
3878,lieb::A,ప్రియమైన,lådje
3879,lieb::A,ప్రియమైన,gieres
3880,lieb::A,ప్రియమైన,ráhkis
3881,lieb::A,ప్రియమైన,láđis
3882,lieb::A,ప్రియమైన,räähis
3883,lieb::A,ప్రియమైన,pue´rr
3884,lieb::A,ప్రియమైన,rää´ǩǩes
3885,lieb::A,ప్రియమైన,мӣлса
3886,lustig::A,ఉల్లాసము గల,lustes
3887,lustig::A,ఉల్లాసము గల,suohtas
3888,lustig::A,ఉల్లాసము గల,hávski
3889,lustig::A,ఉల్లాసము గల,hitruu
3890,lustig::A,ఉల్లాసము గల,iilooš
3891,lustig::A,ఉల్లాసము గల,hää´sǩ
3892,lustig::A,ఉల్లాసము గల,viä´s'sel
3893,lustig::A,ఉల్లాసము గల,руэняс
3894,sanft::A,సాధువైన,lïemkeds
3895,sanft::A,సాధువైన,lines
3896,sanft::A,సాధువైన,lágŋet
3897,sanft::A,సాధువైన,linis
3898,sanft::A,సాధువైన,láđis
3899,sanft::A,సాధువైన,liägus
3900,sanft::A,సాధువైన,pivvâl
3901,sanft::A,సాధువైన,heä´nn
3902,sanft::A,సాధువైన,э̄йвсесь
3903,hungrig::A,ఆకలిగొనిన,nælggomin
3904,hungrig::A,ఆకలిగొనిన,nealggas
3905,hungrig::A,ఆకలిగొనిన,neälǥlaž
3906,hungrig::A,ఆకలిగొనిన,не̄лльк
3907,krank::A,వ్యాధిగల,skïemtje
3908,krank::A,వ్యాధిగల,skibás
3909,krank::A,వ్యాధిగల,buohcci
3910,krank::A,వ్యాధిగల,pyec'cee
3911,krank::A,వ్యాధిగల,puõcci
3912,krank::A,వ్యాధిగల,panntiõrvas
3913,krank::A,వ్యాధిగల,кэ̄бп
3914,nackt::A,దిగంబరమైన,båadtsoeh
3915,nackt::A,దిగంబరమైన,rihtso
3916,nackt::A,దిగంబరమైన,álás
3917,nackt::A,దిగంబరమైన,pie'tittem
3918,nackt::A,దిగంబరమైన,piät'táá
3919,nackt::A,దిగంబరమైన,päälljas
3920,nackt::A,దిగంబరమైన,пефта
3921,nackt::A,దిగంబరమైన,па̄льяс
3922,traurig::A,విచారముగల,håjnoes
3923,traurig::A,విచారముగల,suohtas
3924,traurig::A,విచారముగల,hådje
3925,traurig::A,విచారముగల,ahkit
3926,traurig::A,విచారముగల,ahheev
3927,traurig::A,విచారముగల,â´ǩǩed
3928,traurig::A,విచారముగల,чуэввесь
3929,lebendig::A,ప్రాణముతో నున్న,jielije
3930,lebendig::A,ప్రాణముతో నున్న,viesso
3931,lebendig::A,ప్రాణముతో నున్న,ealli
3932,lebendig::A,ప్రాణముతో నున్న,eeleev
3933,lebendig::A,ప్రాణముతో నున్న,jie´lli
3934,lebendig::A,ప్రాణముతో నున్న,е̄лльгденҍ
3935,gut::A,మంచి,buerie
3936,gut::A,మంచి,buorre
3937,gut::A,మంచి,buorre
3938,gut::A,మంచి,pyeṛi
3939,gut::A,మంచి,šiõǥǥ
3940,gut::A,మంచి,pue´rr
3941,gut::A,మంచి,шувв
3942,gut::A,మంచి,пуррь
3943,schlecht::A,చెడ్డ,nåake
3944,schlecht::A,చెడ్డ,skraape
3945,schlecht::A,చెడ్డ,mådtan
3946,schlecht::A,చెడ్డ,nievrre
3947,schlecht::A,చెడ్డ,headju
3948,schlecht::A,చెడ్డ,heittot
3949,schlecht::A,చెడ్డ,hyeṇi
3950,schlecht::A,చెడ్డ,niev'ri
3951,schlecht::A,చెడ్డ,hue´nn
3952,schlecht::A,చెడ్డ,нюэссь
3953,schlecht::A,చెడ్డ,ню̄э̄зесь
3954,richtig::A,సరియైన,rïekte
3955,richtig::A,సరియైన,duolla
3956,richtig::A,సరియైన,rievtes
3957,richtig::A,సరియైన,riekta
3958,richtig::A,సరియైన,vuoi'gâ
3959,richtig::A,సరియైన,vuõiǥâs
3960,richtig::A,సరియైన,вӯййк
3961,richtig::A,సరియైన,вӯйкэсс
3962,schlimm::A,అసహ్యమైన,nåake
3963,schlimm::A,అసహ్యమైన,bahá
3964,schlimm::A,అసహ్యమైన,vearrái
3965,schlimm::A,అసహ్యమైన,niev'ri
3966,schlimm::A,అసహ్యమైన,neu´rr
3967,schlimm::A,అసహ్యమైన,ню̄э̄зесь
3968,wahr::A,నిజమైన,saetnies
3969,wahr::A,నిజమైన,sádnes
3970,wahr::A,నిజమైన,duohta
3971,wahr::A,నిజమైన,tuotâ
3972,wahr::A,నిజమైన,tuõtt
3973,wahr::A,నిజమైన,вӯйкас
3974,alt::A,ముసలి,båeries
3975,alt::A,ముసలి,oames
3976,alt::A,ముసలి,boaris
3977,alt::A,ముసలి,uámis
3978,alt::A,ముసలి,vuä´mes
3979,alt::A,ముసలి,вуэммь
3980,neu::A,క్రొత్త,orre
3981,neu::A,క్రొత్త,ådås
3982,neu::A,క్రొత్త,ođas
3983,neu::A,క్రొత్త,uuđâs
3984,neu::A,క్రొత్త,oođâs
3985,neu::A,క్రొత్త,о̄дт
3986,ehemalig::A,పూర్వపు,evtebe
3987,ehemalig::A,పూర్వపు,åvdep
3988,ehemalig::A,పూర్వపు,dološ
3989,ehemalig::A,పూర్వపు,oovdiš
3990,ehemalig::A,పూర్వపు,tuâl'jõž
3991,ehemalig::A,పూర్వపు,туллъя
3992,ehemalig::A,పూర్వపు,э̄ввтлэсь
3993,alt[Lebewesen]::A,ముసలి,voeres
3994,alt[Lebewesen]::A,ముసలి,vuoras
3995,alt[Lebewesen]::A,ముసలి,boares
3996,alt[Lebewesen]::A,ముసలి,vuoras
3997,alt[Lebewesen]::A,ముసలి,puáris
3998,alt[Lebewesen]::A,ముసలి,puä´res
3999,alt[Lebewesen]::A,ముసలి,пуэресь
4000,jung::A,పసి,noere
4001,jung::A,పసి,nuorra
4002,jung::A,పసి,nuorra
4003,jung::A,పసి,nuoṛâ
4004,jung::A,పసి,nuõrr
4005,jung::A,పసి,нӯрр
4006,arm::A,బీద,giefies
4007,arm::A,బీద,hædjo
4008,arm::A,బీద,geafi
4009,arm::A,బీద,kevhi
4010,arm::A,బీద,ǩeeu´h
4011,arm::A,బీద,ва̄йваш
4012,reich::A,ధనవంతుడైన,ræjhkoes
4013,reich::A,ధనవంతుడైన,boanndá
4014,reich::A,ధనవంతుడైన,rikkis
4015,reich::A,ధనవంతుడైన,riges
4016,reich::A,ధనవంతుడైన,ree´ǧǧes
4017,reich::A,ధనవంతుడైన,ва̄птэк
4018,bekannt::A,తెలిసిన,åehpies
4019,bekannt::A,తెలిసిన,oahpes
4020,bekannt::A,తెలిసిన,dieđus
4021,bekannt::A,తెలిసిన,uápis
4022,bekannt::A,తెలిసిన,tuubdâs
4023,bekannt::A,తెలిసిన,toobdâs
4024,bekannt::A,తెలిసిన,томтас
4025,berühmt::A,ప్రపిద్దికెక్కివ,byögke
4026,berühmt::A,ప్రపిద్దికెక్కివ,mihtos
4027,berühmt::A,ప్రపిద్దికెక్కివ,beakkán
4028,berühmt::A,ప్రపిద్దికెక్కివ,beakkálmas
4029,berühmt::A,ప్రపిద్దికెక్కివ,mááinuh
4030,berühmt::A,ప్రపిద్దికెక్కివ,peeggâlm
4031,berühmt::A,ప్రపిద్దికెక్కివ,snäätnai
4032,berühmt::A,ప్రపిద్దికెక్కివ,куллъей
4033,fremd::A,అన్యమైన,ammes
4034,fremd::A,అన్యమైన,amás
4035,fremd::A,అన్యమైన,vieres
4036,fremd::A,అన్యమైన,amas
4037,fremd::A,అన్యమైన,vie'res
4038,fremd::A,అన్యమైన,puigâ
4039,fremd::A,అన్యమైన,vee´res
4040,fremd::A,అన్యమైన,е̄ххк
4041,fremd::A,అన్యమైన,вӣресь
4042,verschieden::A,భేదమైన,ovmese
4043,verschieden::A,భేదమైన,moattelágásj
4044,verschieden::A,భేదమైన,iesjgeŋgalágásj
4045,verschieden::A,భేదమైన,eará
4046,verschieden::A,భేదమైన,eresláván
4047,verschieden::A,భేదమైన,jee´res
4048,verschieden::A,భేదమైన,jee´resnallšem
4049,verschieden::A,భేదమైన,югке
4050,verschieden::A,భేదమైన,югкеналшэм
4051,nah::A,దగ్గఱనున్న,gietskies
4052,nah::A,దగ్గఱనున్న,lahka
4053,nah::A,దగ్గఱనున్న,lagas
4054,nah::A,దగ్గఱనున్న,a'ldemuš
4055,nah::A,దగ్గఱనున్న,âlddlõs
4056,nah::A,దగ్గఱనున్న,альтэсь
4057,fern::A,దూరమందున్న,gahkese
4058,fern::A,దూరమందున్న,guhkken
4059,fern::A,దూరమందున్న,gáiddus
4060,fern::A,దూరమందున్న,kuhás
4061,fern::A,దూరమందున్న,ku´ǩes
4062,fern::A,దూరమందున్న,туммплэсь
4063,linker::A,ఎడమప్రక్కగ,gårroeh
4064,linker::A,ఎడమప్రక్కగ,gåro
4065,linker::A,ఎడమప్రక్కగ,gurut
4066,linker::A,ఎడమప్రక్కగ,čižet
4067,linker::A,ఎడమప్రక్కగ,či´ǯǯ
4068,linker::A,ఎడమప్రక్కగ,чинч
4069,rechter::A,కుడి,åelkies
4070,rechter::A,కుడి,oalges
4071,rechter::A,కుడి,olgeš
4072,rechter::A,కుడి,uál'gis
4073,rechter::A,కుడి,vuõiǥâs
4074,rechter::A,కుడి,вуэлькесь
4075,anderer::A,వేఱ్తెన,jeatjebe
4076,anderer::A,వేఱ్తెన,nubbe
4077,anderer::A,వేఱ్తెన,eará
4078,anderer::A,వేఱ్తెన,nubbi
4079,anderer::A,వేఱ్తెన,nubbe
4080,anderer::A,వేఱ్తెన,nu´bb
4081,anderer::A,వేఱ్తెన,jee´res
4082,anderer::A,వేఱ్తెన,мудта
4083,anderer::A,వేఱ్తెన,е̄ресь
4084,erster::A,మొదటి,voestes
4085,erster::A,మొదటి,vuostasj
4086,erster::A,మొదటి,vuosttaš
4087,erster::A,మొదటి,vuos'muš
4088,erster::A,మొదటి,vuõs's
4089,erster::A,మొదటి,õõu´dmõs
4090,erster::A,మొదటి,авьтмусс
4091,zweiter::A,రెండన,mubpie
4092,zweiter::A,రెండన,nubbe
4093,zweiter::A,రెండన,nubbi
4094,zweiter::A,రెండన,nubbe
4095,zweiter::A,రెండన,nu´bb
4096,zweiter::A,రెండన,ныммьп
4097,dritter::A,మూడో,gåalmede
4098,dritter::A,మూడో,goalmát
4099,dritter::A,మూడో,goalmmát
4100,dritter::A,మూడో,kuálmád
4101,dritter::A,మూడో,kuälmad
4102,dritter::A,మూడో,кӯа̄ллмант
4103,letzter::A,కడపటి,minngemes
4104,letzter::A,కడపటి,maŋemus
4105,letzter::A,కడపటి,maŋimus
4106,letzter::A,కడపటి,majemuš
4107,letzter::A,కడపటి,mââi´mõs
4108,letzter::A,కడపటి,маӈьмусс
4109,allein::ADV,ఒంటిగా,oktegh
4110,allein::ADV,ఒంటిగా,oktegimse
4111,allein::ADV,ఒంటిగా,oktebisnie
4112,allein::ADV,ఒంటిగా,aktu
4113,allein::ADV,ఒంటిగా,okto
4114,allein::ADV,ఒంటిగా,ohtuu
4115,allein::ADV,ఒంటిగా,õhttu
4116,allein::ADV,ఒంటిగా,о̄ххтэ
4117,auf einmal::ADV,హరాత్తుగ,avtatrajes
4118,auf einmal::ADV,హరాత్తుగ,hávális
4119,auf einmal::ADV,హరాత్తుగ,hávil
4120,auf einmal::ADV,హరాత్తుగ,tove
4121,auf einmal::ADV,హరాత్తుగ,аххтан
4122,zusammen::ADV,కలిసి,ektine
4123,zusammen::ADV,కలిసి,ektesne
4124,zusammen::ADV,కలిసి,tjåenghkesne
4125,zusammen::ADV,కలిసి,siegen
4126,zusammen::ADV,కలిసి,oktan
4127,zusammen::ADV,కలిసి,ovttas
4128,zusammen::ADV,కలిసి,čoahkis
4129,zusammen::ADV,కలిసి,oovtâst
4130,zusammen::ADV,కలిసి,õõutsââ´jest
4131,zusammen::ADV,కలిసి,аххтан
4132,zusammen::ADV,కలిసి,эфтэсьт
4133,lange::ADV,బహుకాలము,guhkiem
4134,lange::ADV,బహుకాలము,guhkev
4135,lange::ADV,బహుకాలము,mælggadav
4136,lange::ADV,బహుకాలము,guhká
4137,lange::ADV,బహుకాలము,kuhe
4138,lange::ADV,బహుకాలము,kuhháá
4139,lange::ADV,బహుకాలము,kuu´ǩǩ
4140,lange::ADV,బహుకాలము,кугкь
4141,plötzlich::ADV,హరాత్తుగ,faahketji
4142,plötzlich::ADV,హరాత్తుగ,hæhkkat
4143,plötzlich::ADV,హరాత్తుగ,fáhkkestaga
4144,plötzlich::ADV,హరాత్తుగ,fakkist
4145,plötzlich::ADV,హరాత్తుగ,kruu´ta
4146,plötzlich::ADV,హరాత్తుగ,а̄йнханна
4147,sofort::ADV,తక్షణము,dallegh
4148,sofort::ADV,తక్షణము,dalá
4149,sofort::ADV,తక్షణము,dalánagi
4150,sofort::ADV,తక్షణము,dakkavide
4151,sofort::ADV,తక్షణము,dakkaviđe
4152,sofort::ADV,తక్షణము,tállán
4153,sofort::ADV,తక్షణము,naraaz
4154,sofort::ADV,తక్షణము,атть
4155,später::ADV,ఇటీవలి,mænngan 
4156,später::ADV,ఇటీవలి,maŋŋebut
4157,später::ADV,ఇటీవలి,maŋŋel
4158,später::ADV,ఇటీవలి,maŋ̣eláá
4159,später::ADV,ఇటీవలి,mâ´ŋŋlakast
4160,später::ADV,ఇటీవలి,маӈӈа
4161,jetzt::ADV,ఇప్పుడు,daelie
4162,jetzt::ADV,ఇప్పుడు,dal
4163,jetzt::ADV,ఇప్పుడు,dal
4164,jetzt::ADV,ఇప్పుడు,tääl
4165,jetzt::ADV,ఇప్పుడు,ââ´n
4166,jetzt::ADV,ఇప్పుడు,атть
4167,heute::ADV,నేడు,daenbien
4168,heute::ADV,నేడు,uddni
4169,heute::ADV,నేడు,odne
4170,heute::ADV,నేడు,onne
4171,heute::ADV,నేడు,tä´bbe
4172,heute::ADV,నేడు,та̄ррьм
4173,morgen::ADV,ఱేపు,jirreden
4174,morgen::ADV,ఱేపు,idet
4175,morgen::ADV,ఱేపు,ihttin
4176,morgen::ADV,ఱేపు,itten
4177,morgen::ADV,ఱేపు,jâđđa
4178,morgen::ADV,ఱేపు,янта
4179,bald::ADV,శీఘ్రముగ,varke
4180,bald::ADV,శీఘ్రముగ,ruvva
4181,bald::ADV,శీఘ్రముగ,farga
4182,bald::ADV,శీఘ్రముగ,vorgâ
4183,bald::ADV,శీఘ్రముగ,sõrgg
4184,bald::ADV,శీఘ్రముగ,вэхтэнне
4185,dann::ADV,అప్పుడు,die
4186,dann::ADV,అప్పుడు,dalloj
4187,dann::ADV,అప్పుడు,de
4188,dann::ADV,అప్పుడు,te
4189,dann::ADV,అప్పుడు,de
4190,dann::ADV,అప్పుడు,teä
4191,dann::ADV,అప్పుడు,â´tte
4192,dann::ADV,అప్పుడు,те
4193,gestern::ADV,నిన్నటి దినము,jååktan
4194,gestern::ADV,నిన్నటి దినము,iektu
4195,gestern::ADV,నిన్నటి దినము,ikte
4196,gestern::ADV,నిన్నటి దినము,jieh't
4197,gestern::ADV,నిన్నటి దినము,jåhtta
4198,gestern::ADV,నిన్నటి దినము,яххта
4199,einst::ADV,పూర్వమొకప్పుడు,dejpeli
4200,einst::ADV,పూర్వమొకప్పుడు,åvdebut
4201,einst::ADV,పూర్వమొకప్పుడు,áigi
4202,einst::ADV,పూర్వమొకప్పుడు,dolin
4203,einst::ADV,పూర్వమొకప్పుడు,tovle
4204,einst::ADV,పూర్వమొకప్పుడు,tuu´l
4205,einst::ADV,పూర్వమొకప్పుడు,э̄ххьтэшьт
4206,damals::ADV,అప్పుడు,aejkien
4207,damals::ADV,అప్పుడు,dalloj
4208,damals::ADV,అప్పుడు,dalle
4209,damals::ADV,అప్పుడు,talle
4210,damals::ADV,అప్పుడు,te´l
4211,damals::ADV,అప్పుడు,teä´l
4212,damals::ADV,అప్పుడు,танна
4213,danach::ADV,అప్పుడు,mïnngesne
4214,danach::ADV,అప్పుడు,dan maŋŋela
4215,danach::ADV,అప్పుడు,maŋŋil
4216,danach::ADV,అప్పుడు,das maŋŋá
4217,danach::ADV,అప్పుడు,maŋ̣a
4218,danach::ADV,అప్పుడు,mâ´ŋŋlest
4219,danach::ADV,అప్పుడు,маӈӈа
