,Concept_ID,ga,lv
2960,stricken::V,cniotáil,adīt
2961,nähen::V,fuaigh,вурны
2962,nähen::V,fuaigh,šūt
2963,färben::V,dathaigh,мичӧдны
2964,färben::V,dathaigh,краситны
2965,färben::V,dathaigh,krāsot
2966,färben::V,dathaigh,nokrāsot
2967,reinigen::V,glan,весавны
2968,reinigen::V,glan,tīrīt
2969,reinigen::V,glan,attīrīt
2970,waschen::V,nigh,мыськыны
2971,waschen::V,nigh,mazgāt
2972,abwischen::V,glan,чышкыны
2973,abwischen::V,glan,noslaucīt
2974,spülen::V,sruthlaigh,пожъявны
2975,spülen::V,sruthlaigh,skalot
2976,fegen::V,scuab,чышкыны
2977,fegen::V,scuab,slaucīt
2978,kehren::V,scuab,чышкыны
2979,kehren::V,scuab,mēzt
2980,baden::V,folc,купайтчыны
2981,baden::V,folc,peldēties
2982,sich waschen::V,nigh é féin,мыссьыны
2983,sich waschen::V,nigh é féin,mazgāties
2984,ausziehen::V,bain de,пӧрччӧдны
2985,ausziehen::V,bain de,noģērbt
2986,anziehen::V,cuir ar,кӧмавны
2987,anziehen::V,cuir ar,пасьтавны
2988,anziehen::V,cuir ar,uzvilkt
2989,sich anziehen::V,gléas é féin,пасьтасьны
2990,sich anziehen::V,gléas é féin,apģērbties
2991,kämmen::V,cíor,сынавны
2992,kämmen::V,cíor,sukāt
2993,schmücken::V,maisigh,мичмӧдны
2994,schmücken::V,maisigh,rotāt
2995,schmücken::V,maisigh,greznot
2996,sagen::V,abair,шуны
2997,sagen::V,abair,висьтавны
2998,sagen::V,abair,teikt
2999,sprechen::V,labhair,сёрнитны
3000,sprechen::V,labhair,runāt
3001,reden::V,caintigh,сёрнитны
3002,reden::V,caintigh,norunāt
3003,sich unterhalten::V,caintigh,сёрнитны
3004,sich unterhalten::V,caintigh,варовитны
3005,sich unterhalten::V,caintigh,sarunāties
3006,sich unterhalten::V,tá ag comhrá,сёрнитны
3007,sich unterhalten::V,tá ag comhrá,варовитны
3008,sich unterhalten::V,tá ag comhrá,sarunāties
3009,fragen::V,fiafraigh,юавны
3010,fragen::V,fiafraigh,jautāt
3011,fragen::V,cuir ceist,юавны
3012,fragen::V,cuir ceist,jautāt
3013,bitten::V,iarr,корны
3014,bitten::V,iarr,lūgt
3015,bitten::V,iarr,prasīt
3016,erzählen::V,inis,висьтавны
3017,erzählen::V,inis,stāstīt
3018,erzählen::V,eachtraigh,висьтавны
3019,erzählen::V,eachtraigh,stāstīt
3020,mitteilen::V,aithris,юӧртны
3021,mitteilen::V,aithris,висьтавны
3022,mitteilen::V,aithris,pavēstīt
3023,mitteilen::V,cuir in iúl,юӧртны
3024,mitteilen::V,cuir in iúl,висьтавны
3025,mitteilen::V,cuir in iúl,pavēstīt
3026,nennen::V,ainmnigh,шуны
3027,nennen::V,ainmnigh,ним сетны
3028,nennen::V,ainmnigh,saukt
3029,rufen::V,glaoigh,корны
3030,rufen::V,glaoigh,saukt
3031,prahlen::V,maígh,ошйысьны
3032,prahlen::V,maígh,lielīties
3033,übersetzen::V,aistrigh,вуджӧдны
3034,übersetzen::V,aistrigh,tulkot
3035,übersetzen::V,aistrigh,pārtulkot
3036,denken::V,síl,мӧвпавны
3037,denken::V,síl,domāt
3038,denken::V,ceap,мӧвпавны
3039,denken::V,ceap,domāt
3040,glauben::V,creid,эскыны
3041,glauben::V,creid,ticēt
3042,bemerken::V,tabhair faoi deara,казявны
3043,bemerken::V,tabhair faoi deara,ievērot
3044,bemerken::V,tabhair faoi deara,ieraudzīt
3045,erkennen::V,aithin,тӧдмавны
3046,erkennen::V,aithin,pazīt
3047,erkennen::V,aithin,atpazīt
3048,begreifen::V,tuig,вежӧртны
3049,begreifen::V,tuig,гӧгӧрвоны
3050,begreifen::V,tuig,jēgt
3051,begreifen::V,tuig,apjēgt
3052,verstehen::V,tuig,вежӧртны
3053,verstehen::V,tuig,гӧгӧрвоны
3054,verstehen::V,tuig,saprast
3055,lernen::V,foghlaim,вeлöдчыны
3056,lernen::V,foghlaim,mācīties
3057,wissen::V,tá a fhios ag,тӧдны
3058,wissen::V,tá a fhios ag,zināt
3059,sich erinnern an::V,cuimhnigh ar,казьтывны
3060,sich erinnern an::V,cuimhnigh ar,дум вылӧ уськӧдны
3061,sich erinnern an::V,cuimhnigh ar,atminēties
3062,sich erinnern an::V,is cuimhne ar,казьтывны
3063,sich erinnern an::V,is cuimhne ar,дум вылӧ уськӧдны
3064,sich erinnern an::V,is cuimhne ar,atminēties
3065,vergessen::V,dearmad,вунӧдны
3066,vergessen::V,dearmad,mirst
3067,vergessen::V,dearmad,aizmirst
3068,messen::V,tomhais,муртавны
3069,messen::V,tomhais,mērīt
3070,zählen::V,cuntais,лыддьыны
3071,zählen::V,cuntais,skaitīt
3072,rechnen::V,ríomh,лыддьыны
3073,rechnen::V,ríomh,rēķināt
3074,rechnen::V,áirigh,лыддьыны
3075,rechnen::V,áirigh,rēķināt
3076,lesen::V,léigh,лыддьыны
3077,lesen::V,léigh,lasīt
3078,malen::V,péinteáil,серпасавны
3079,malen::V,péinteáil,gleznot
3080,zeichnen::V,línigh,серпасавны
3081,zeichnen::V,línigh,zīmēt
3082,zeichnen::V,tarraing,серпасавны
3083,zeichnen::V,tarraing,zīmēt
3084,schreiben::V,scríobh,гижны
3085,schreiben::V,scríobh,rakstīt
3086,besitzen::V,is le,лоны
3087,besitzen::V,is le,piederēt
3088,kaufen::V,ceannaigh,ньӧбны
3089,kaufen::V,ceannaigh,pirkt
3090,verkaufen::V,díol,вузавны
3091,verkaufen::V,díol,pārdot
3092,bezahlen::V,íoc as,мынтыны
3093,bezahlen::V,íoc as,мынтысьны
3094,bezahlen::V,íoc as,apmaksāt
3095,zahlen::V,íoc,мынтыны
3096,zahlen::V,íoc,maksāt
3097,beherrschen::V,rialaigh,ас улын кутны
3098,beherrschen::V,rialaigh,valdīt
3099,ertragen::V,seas,пыкны
3100,ertragen::V,seas,лэптыны
3101,ertragen::V,seas,panest
3102,ertragen::V,seas,paciest
3103,ertragen::V,fulaing,пыкны
3104,ertragen::V,fulaing,лэптыны
3105,ertragen::V,fulaing,panest
3106,ertragen::V,fulaing,paciest
3107,ertragen::V,foighnigh,пыкны
3108,ertragen::V,foighnigh,лэптыны
3109,ertragen::V,foighnigh,panest
3110,ertragen::V,foighnigh,paciest
3111,Ader::N,,сӧн
3112,Ader::N,,asinsvads
3113,vorwärts::ADV,,водзӧ
3114,vorwärts::ADV,,uz priekšu
