,Concept_ID,uz,se
4088,nah::A,yaqindagi,gietskies
4089,nah::A,yaqindagi,lahka
4090,nah::A,yaqindagi,lagas
4091,nah::A,yaqindagi,a'ldemuš
4092,nah::A,yaqindagi,âlddlõs
4093,nah::A,yaqindagi,альтэсь
4094,fern::A,uzoq,gahkese
4095,fern::A,uzoq,guhkken
4096,fern::A,uzoq,gáiddus
4097,fern::A,uzoq,kuhás
4098,fern::A,uzoq,ku´ǩes
4099,fern::A,uzoq,туммплэсь
4100,linker::A,so'l,gårroeh
4101,linker::A,so'l,gåro
4102,linker::A,so'l,gurut
4103,linker::A,so'l,čižet
4104,linker::A,so'l,či´ǯǯ
4105,linker::A,so'l,чинч
4106,rechter::A,o'ng,åelkies
4107,rechter::A,o'ng,oalges
4108,rechter::A,o'ng,olgeš
4109,rechter::A,o'ng,uál'gis
4110,rechter::A,o'ng,vuõiǥâs
4111,rechter::A,o'ng,вуэлькесь
4112,anderer::A,boshqa,jeatjebe
4113,anderer::A,boshqa,nubbe
4114,anderer::A,boshqa,eará
4115,anderer::A,boshqa,nubbi
4116,anderer::A,boshqa,nubbe
4117,anderer::A,boshqa,nu´bb
4118,anderer::A,boshqa,jee´res
4119,anderer::A,boshqa,мудта
4120,anderer::A,boshqa,е̄ресь
4121,erster::A,birinchi,voestes
4122,erster::A,birinchi,vuostasj
4123,erster::A,birinchi,vuosttaš
4124,erster::A,birinchi,vuos'muš
4125,erster::A,birinchi,vuõs's
4126,erster::A,birinchi,õõu´dmõs
4127,erster::A,birinchi,авьтмусс
4128,zweiter::A,ikkinchi,mubpie
4129,zweiter::A,ikkinchi,nubbe
4130,zweiter::A,ikkinchi,nubbi
4131,zweiter::A,ikkinchi,nubbe
4132,zweiter::A,ikkinchi,nu´bb
4133,zweiter::A,ikkinchi,ныммьп
4134,dritter::A,uchinchi,gåalmede
4135,dritter::A,uchinchi,goalmát
4136,dritter::A,uchinchi,goalmmát
4137,dritter::A,uchinchi,kuálmád
4138,dritter::A,uchinchi,kuälmad
4139,dritter::A,uchinchi,кӯа̄ллмант
4140,letzter::A,oxirgi,minngemes
4141,letzter::A,oxirgi,maŋemus
4142,letzter::A,oxirgi,maŋimus
4143,letzter::A,oxirgi,majemuš
4144,letzter::A,oxirgi,mââi´mõs
4145,letzter::A,oxirgi,маӈьмусс
4146,allein::ADV,o'zicha,oktegh
4147,allein::ADV,o'zicha,oktegimse
4148,allein::ADV,o'zicha,oktebisnie
4149,allein::ADV,o'zicha,aktu
4150,allein::ADV,o'zicha,okto
4151,allein::ADV,o'zicha,ohtuu
4152,allein::ADV,o'zicha,õhttu
4153,allein::ADV,o'zicha,о̄ххтэ
4154,auf einmal::ADV,varakay,avtatrajes
4155,auf einmal::ADV,varakay,hávális
4156,auf einmal::ADV,varakay,hávil
4157,auf einmal::ADV,varakay,tove
4158,auf einmal::ADV,varakay,аххтан
4159,zusammen::ADV,barobar,ektine
4160,zusammen::ADV,barobar,ektesne
4161,zusammen::ADV,barobar,tjåenghkesne
4162,zusammen::ADV,barobar,siegen
4163,zusammen::ADV,barobar,oktan
4164,zusammen::ADV,barobar,ovttas
4165,zusammen::ADV,barobar,čoahkis
4166,zusammen::ADV,barobar,oovtâst
4167,zusammen::ADV,barobar,õõutsââ´jest
4168,zusammen::ADV,barobar,аххтан
4169,zusammen::ADV,barobar,эфтэсьт
4170,lange::ADV,uzoq,guhkiem
4171,lange::ADV,uzoq,guhkev
4172,lange::ADV,uzoq,mælggadav
4173,lange::ADV,uzoq,guhká
4174,lange::ADV,uzoq,kuhe
4175,lange::ADV,uzoq,kuhháá
4176,lange::ADV,uzoq,kuu´ǩǩ
4177,lange::ADV,uzoq,кугкь
4178,plötzlich::ADV,qo'qqisdan,faahketji
4179,plötzlich::ADV,qo'qqisdan,hæhkkat
4180,plötzlich::ADV,qo'qqisdan,fáhkkestaga
4181,plötzlich::ADV,qo'qqisdan,fakkist
4182,plötzlich::ADV,qo'qqisdan,kruu´ta
4183,plötzlich::ADV,qo'qqisdan,а̄йнханна
4184,sofort::ADV,darrov,dallegh
4185,sofort::ADV,darrov,dalá
4186,sofort::ADV,darrov,dalánagi
4187,sofort::ADV,darrov,dakkavide
4188,sofort::ADV,darrov,dakkaviđe
4189,sofort::ADV,darrov,tállán
4190,sofort::ADV,darrov,naraaz
4191,sofort::ADV,darrov,атть
4192,später::ADV,so'ngra,mænngan 
4193,später::ADV,so'ngra,maŋŋebut
4194,später::ADV,so'ngra,maŋŋel
4195,später::ADV,so'ngra,maŋ̣eláá
4196,später::ADV,so'ngra,mâ´ŋŋlakast
4197,später::ADV,so'ngra,маӈӈа
4198,jetzt::ADV,hozirgina,daelie
4199,jetzt::ADV,hozirgina,dal
4200,jetzt::ADV,hozirgina,dal
4201,jetzt::ADV,hozirgina,tääl
4202,jetzt::ADV,hozirgina,ââ´n
4203,jetzt::ADV,hozirgina,атть
4204,heute::ADV,bugun,daenbien
4205,heute::ADV,bugun,uddni
4206,heute::ADV,bugun,odne
4207,heute::ADV,bugun,onne
4208,heute::ADV,bugun,tä´bbe
4209,heute::ADV,bugun,та̄ррьм
4210,morgen::ADV,ärta,jirreden
4211,morgen::ADV,ärta,idet
4212,morgen::ADV,ärta,ihttin
4213,morgen::ADV,ärta,itten
4214,morgen::ADV,ärta,jâđđa
4215,morgen::ADV,ärta,янта
4216,bald::ADV,toz,varke
4217,bald::ADV,toz,ruvva
4218,bald::ADV,toz,farga
4219,bald::ADV,toz,vorgâ
4220,bald::ADV,toz,sõrgg
4221,bald::ADV,toz,вэхтэнне
4222,dann::ADV,keyin,die
4223,dann::ADV,keyin,dalloj
4224,dann::ADV,keyin,de
4225,dann::ADV,keyin,te
4226,dann::ADV,keyin,de
4227,dann::ADV,keyin,teä
4228,dann::ADV,keyin,â´tte
4229,dann::ADV,keyin,те
4230,gestern::ADV,kecha,jååktan
4231,gestern::ADV,kecha,iektu
4232,gestern::ADV,kecha,ikte
4233,gestern::ADV,kecha,jieh't
4234,gestern::ADV,kecha,jåhtta
4235,gestern::ADV,kecha,яххта
4236,einst::ADV,avvallari,dejpeli
4237,einst::ADV,avvallari,åvdebut
4238,einst::ADV,avvallari,áigi
4239,einst::ADV,avvallari,dolin
4240,einst::ADV,avvallari,tovle
4241,einst::ADV,avvallari,tuu´l
4242,einst::ADV,avvallari,э̄ххьтэшьт
4243,damals::ADV,ugal,aejkien
4244,damals::ADV,ugal,dalloj
4245,damals::ADV,ugal,dalle
4246,damals::ADV,ugal,talle
4247,damals::ADV,ugal,te´l
4248,damals::ADV,ugal,teä´l
4249,damals::ADV,ugal,танна
4250,danach::ADV,so'ngra,mïnngesne
4251,danach::ADV,so'ngra,dan maŋŋela
4252,danach::ADV,so'ngra,maŋŋil
4253,danach::ADV,so'ngra,das maŋŋá
4254,danach::ADV,so'ngra,maŋ̣a
4255,danach::ADV,so'ngra,mâ´ŋŋlest
4256,danach::ADV,so'ngra,маӈӈа
4257,vorher::ADV,avval,aarebi
4258,vorher::ADV,avval,åvddål
4259,vorher::ADV,avval,árat
4260,vorher::ADV,avval,ovdâl
4261,vorher::ADV,avval,ouddâl
4262,vorher::ADV,avval,а̄йка
4263,zuerst::ADV,avval,voestegh
4264,zuerst::ADV,avval,álgon
4265,zuerst::ADV,avval,vuos
4266,zuerst::ADV,avval,vuohččan
4267,zuerst::ADV,avval,vuoč'čin
4268,zuerst::ADV,avval,vuõ´ste
4269,zuerst::ADV,avval,vuõs'smõõssân
4270,zuerst::ADV,avval,э̄ввтла
4271,zuerst::ADV,avval,э̄ввтэль
4272,einmal::ADV,bir marta,ikth
4273,einmal::ADV,bir marta,akti
4274,einmal::ADV,bir marta,okte
4275,einmal::ADV,bir marta,ohtii
4276,einmal::ADV,bir marta,kojo
4277,einmal::ADV,bir marta,måttmešt
4278,einmal::ADV,bir marta,э̄фт вэ̄рр
4279,manchmal::ADV,onda-sonda,muvhtene
4280,manchmal::ADV,onda-sonda,muhttijn
4281,manchmal::ADV,onda-sonda,duolla dálla
4282,manchmal::ADV,onda-sonda,muhtumin
4283,manchmal::ADV,onda-sonda,kuásnii
4284,manchmal::ADV,onda-sonda,måttmešt
4285,manchmal::ADV,onda-sonda,kuä´ss-ne
4286,manchmal::ADV,onda-sonda,мудта вэ̄р
4287,oft::ADV,tez-tez,daamtaj
4288,oft::ADV,tez-tez,álu
4289,oft::ADV,tez-tez,ábaj
4290,oft::ADV,tez-tez,dájvvá
4291,oft::ADV,tez-tez,dávjá
4292,oft::ADV,tez-tez,távjá
4293,oft::ADV,tez-tez,täujja
4294,oft::ADV,tez-tez,то̄а̄ййв
4295,immer::ADV,har vaqt,iktesth
4296,immer::ADV,har vaqt,eejnegen
4297,immer::ADV,har vaqt,agev
4298,immer::ADV,har vaqt,álo
4299,immer::ADV,har vaqt,ain
4300,immer::ADV,har vaqt,ovttuu
4301,immer::ADV,har vaqt,pâi
4302,immer::ADV,har vaqt,пай
4303,niemals::ADV,hargiz,ij gåessie
4304,niemals::ADV,hargiz,ij goassak
4305,niemals::ADV,hargiz,ij ihkenis
4306,niemals::ADV,hargiz,ii goassege
4307,niemals::ADV,hargiz,ij kuás'sin
4308,niemals::ADV,hargiz,ij ni kuä´ss
4309,niemals::ADV,hargiz,эйй никуэссь
4310,hier::ADV,shu erda,daagkoe
4311,hier::ADV,shu erda,dála
4312,hier::ADV,shu erda,dánna
4313,hier::ADV,shu erda,dá
4314,hier::ADV,shu erda,dás
4315,hier::ADV,shu erda,taa
4316,hier::ADV,shu erda,tää
4317,hier::ADV,shu erda,ta´ltte
4318,hier::ADV,shu erda,тала
4319,hier::ADV,shu erda,тэста
4320,hierhin::ADV,beri,diekie
4321,hierhin::ADV,beri,dási
4322,hierhin::ADV,beri,diehki
4323,hierhin::ADV,beri,deike
4324,hierhin::ADV,beri,teehi
4325,hierhin::ADV,beri,tii´ǩ
4326,hierhin::ADV,beri,тӣге
4327,von hier::ADV,shu erdan,daebpede
4328,von hier::ADV,shu erdan,dássta
4329,von hier::ADV,shu erdan,dáppelt
4330,von hier::ADV,shu erdan,dáppe
4331,von hier::ADV,shu erdan,tástán
4332,von hier::ADV,shu erdan,tääiǥ
4333,von hier::ADV,shu erdan,tääi´ben
4334,von hier::ADV,shu erdan,тэста
4335,dort::ADV,ana,dagkoe
4336,dort::ADV,ana,dale
4337,dort::ADV,ana,dakko
4338,dort::ADV,ana,tuo
4339,dort::ADV,ana,tovben
4340,dort::ADV,ana,to´ben
4341,dort::ADV,ana,тёллэ
4342,dort::ADV,ana,тамьпе
4343,dorthin::ADV,u yerga,dahkoe
4344,dorthin::ADV,u yerga,dåhku
4345,dorthin::ADV,u yerga,dohko
4346,dorthin::ADV,u yerga,diehko
4347,dorthin::ADV,u yerga,tuohu
4348,dorthin::ADV,u yerga,tok
4349,dorthin::ADV,u yerga,tok-aa
4350,dorthin::ADV,u yerga,то̄гэ
4351,geradeaus::ADV,to'g'ri,njuolgga
4352,geradeaus::ADV,to'g'ri,njuolga
4353,geradeaus::ADV,to'g'ri,njuol'gist
4354,geradeaus::ADV,to'g'ri,vuoi'gist
4355,geradeaus::ADV,to'g'ri,vui´jǧǧest
4356,geradeaus::ADV,to'g'ri,вӯййкесьт
4357,vorwärts::ADV,ilgari,fraamme
4358,vorwärts::ADV,ilgari,åvddån
4359,vorwärts::ADV,ilgari,ovddas
4360,vorwärts::ADV,ilgari,oovdâs
4361,vorwärts::ADV,ilgari,ooudâs
4362,vorwärts::ADV,ilgari,ooudårra
4363,vorwärts::ADV,ilgari,эвтэс
4364,rückwärts::ADV,qoloq,mænngese
4365,rückwärts::ADV,qoloq,ruoptobadáj
4366,rückwärts::ADV,qoloq,maŋás
4367,rückwärts::ADV,qoloq,majaskulij
4368,rückwärts::ADV,qoloq,mââjas
4369,rückwärts::ADV,qoloq,mâ´ŋŋla
4370,rückwärts::ADV,qoloq,мо̄а̄з
4371,rückwärts::ADV,qoloq,мо̄а̄ст
4372,zurück::ADV,orqada,bååstede
4373,zurück::ADV,orqada,ruoptus
4374,zurück::ADV,orqada,maŋus
4375,zurück::ADV,orqada,ruoktot
4376,zurück::ADV,orqada,maassâd
4377,zurück::ADV,orqada,vä´st
4378,zurück::ADV,orqada,mååusat
4379,zurück::ADV,orqada,мо̄а̄з
4380,zurück::ADV,orqada,мо̄а̄ст
4381,unten::ADV,pastda,vuelnie
4382,unten::ADV,pastda,vuollen
4383,unten::ADV,pastda,vuollin
4384,unten::ADV,pastda,vyellin
4385,unten::ADV,pastda,vue´llen
4386,unten::ADV,pastda,вӯлльн
4387,hinab::ADV,tubanga,våålese
4388,hinab::ADV,tubanga,vuolus
4389,hinab::ADV,tubanga,vulos
4390,hinab::ADV,tubanga,vuá'lás
4391,hinab::ADV,tubanga,vuâlas
4392,hinab::ADV,tubanga,валас
4393,oben::ADV,ustida,bijjene
4394,oben::ADV,ustida,baddjen
4395,oben::ADV,ustida,badjin
4396,oben::ADV,ustida,paijeen
4397,oben::ADV,ustida,pâ´jjen
4398,oben::ADV,ustida,tunââ´lmest
4399,oben::ADV,ustida,пайенҍ
4400,hinauf::ADV,yuqorida,bæjjese
4401,hinauf::ADV,yuqorida,bajás
4402,hinauf::ADV,yuqorida,bajás
4403,hinauf::ADV,yuqorida,pajas
4404,hinauf::ADV,yuqorida,pââjas
4405,hinauf::ADV,yuqorida,пайяс
4406,überall::ADV,har erda,gaajhkene lehkesne
4407,überall::ADV,har erda,juohkka sajen
4408,überall::ADV,har erda,juohke sajis
4409,überall::ADV,har erda,jya'hisaajeest
4410,überall::ADV,har erda,vee´zz
4411,überall::ADV,har erda,pukvee´zz
4412,überall::ADV,har erda,пугквесь
4413,nicht::ADV,ämas,ij
4414,nicht::ADV,ämas,ij
4415,nicht::ADV,ämas,ii
4416,nicht::ADV,ämas,ij
4417,nicht::ADV,ämas,ij
4418,nicht::ADV,ämas,эйй
4419,ein wenig::ADV,biroz,ånnetje
4420,ein wenig::ADV,biroz,ahtjetje
4421,ein wenig::ADV,biroz,binná
4422,ein wenig::ADV,biroz,veahá
4423,ein wenig::ADV,biroz,ucánjii
4424,ein wenig::ADV,biroz,occanj
4425,ein wenig::ADV,biroz,simmna
4426,ein wenig::ADV,biroz,сада
4427,ein wenig::ADV,biroz,садаматта
4428,kaum::ADV,arang,jallan
4429,kaum::ADV,arang,vánet
4430,kaum::ADV,arang,báljo
4431,kaum::ADV,arang,illá
4432,kaum::ADV,arang,illvaa
4433,kaum::ADV,arang,мале
4434,kaum::ADV,arang,элэлэ
4435,sehr::ADV,ancha,sagk
4436,sehr::ADV,ancha,riek
4437,sehr::ADV,ancha,sieldes
4438,sehr::ADV,ancha,hui
4439,sehr::ADV,ancha,ollu
4440,sehr::ADV,ancha,čuuvtij
4441,sehr::ADV,ancha,sami
4442,sehr::ADV,ancha,čuu´t
4443,sehr::ADV,ancha,пэре
4444,sehr::ADV,ancha,чофта
4445,so::ADV,shunday,numhtie
4446,so::ADV,shunday,nav
4447,so::ADV,shunday,nuov
4448,so::ADV,shunday,nåv
4449,so::ADV,shunday,nu
4450,so::ADV,shunday,näävt
4451,so::ADV,shunday,de
4452,so::ADV,shunday,nu´t
4453,so::ADV,shunday,nääi´t
4454,so::ADV,shunday,те̄льнэ
4455,noch::ADV,hali,annje
4456,noch::ADV,hali,ájn
4457,noch::ADV,hali,vilá
4458,noch::ADV,hali,ain
4459,noch::ADV,hali,vela
4460,noch::ADV,hali,võl
4461,noch::ADV,hali,veâl
4462,noch::ADV,hali,вя̄л
4463,nur::ADV,yolg'iz,ajve
4464,nur::ADV,yolg'iz,barre
4465,nur::ADV,yolg'iz,dåssjå
4466,nur::ADV,yolg'iz,dušše
4467,nur::ADV,yolg'iz,váá
4468,nur::ADV,yolg'iz,pâi
4469,nur::ADV,yolg'iz,leša
4470,nur::ADV,yolg'iz,tåå´lǩ
4471,nur::ADV,yolg'iz,лэша
4472,nur::ADV,yolg'iz,лышшэ
4473,schon::ADV,endi,joe
4474,schon::ADV,endi,juo
4475,schon::ADV,endi,juo
4476,schon::ADV,endi,juo
4477,schon::ADV,endi,ju´n
4478,schon::ADV,endi,ё
4479,wieder::ADV,yana,vihth
4480,wieder::ADV,yana,aajmoen
4481,wieder::ADV,yana,vas
4482,wieder::ADV,yana,ådåsis
4483,wieder::ADV,yana,fas
4484,wieder::ADV,yana,vuot
4485,wieder::ADV,yana,vest
4486,wieder::ADV,yana,däs
4487,wieder::ADV,yana,e´pet
4488,wieder::ADV,yana,аввта
4489,wieder::ADV,yana,о̄дтсэ
4490,vergebens::ADV,bekorga,dåssjåj
4491,vergebens::ADV,bekorga,duššás
4492,vergebens::ADV,bekorga,tušás
4493,vergebens::ADV,bekorga,jääutai
4494,vergebens::ADV,bekorga,пусьтэльт
4495,vor::PRP,burun,åvteste
4496,vor::PRP,burun,ålggolin
4497,vor::PRP,burun,ovddas
4498,vor::PRP,burun,oovdâst
4499,vor::PRP,burun,ooudâst
4500,vor::PRP,burun,авьтэмьбе̄лльт
4501,hinter::PRP,ketida,duekesne
4502,hinter::PRP,ketida,duogen
4503,hinter::PRP,ketida,maŋŋelin
4504,hinter::PRP,ketida,maŋil
4505,hinter::PRP,ketida,duogás
4506,hinter::PRP,ketida,tyeḥin
4507,hinter::PRP,ketida,tue´ǩǩen
4508,hinter::PRP,ketida,маӈельт
4509,unter::PRP,ostida,nuelesne
4510,unter::PRP,ostida,vuolen
4511,unter::PRP,ostida,vuolde
4512,unter::PRP,ostida,vyel'ni
4513,unter::PRP,ostida,vue´llen
4514,unter::PRP,ostida,вӯлльнҍ
4515,durch::PRP,bo'ylab,vieken
4516,durch::PRP,bo'ylab,tjadá
4517,durch::PRP,bo'ylab,-rájge
4518,durch::PRP,bo'ylab,čađa
4519,durch::PRP,bo'ylab,čoođâ
4520,durch::PRP,bo'ylab,čõõđ
4521,durch::PRP,bo'ylab,pääi´ǩ
4522,durch::PRP,bo'ylab,че̄д
4523,neben::PRP,yonida,baaltese
4524,neben::PRP,yonida,báldan
4525,neben::PRP,yonida,bálddas
4526,neben::PRP,yonida,paaldâst
4527,neben::PRP,yonida,paaldâst
4528,neben::PRP,yonida,поалльтэ
4529,zwischen::PRP,orada,gaskesne
4530,zwischen::PRP,orada,gasska
4531,zwischen::PRP,orada,gaskkas
4532,zwischen::PRP,orada,kooskâst
4533,zwischen::PRP,orada,kâskka
4534,zwischen::PRP,orada,кэскэсьт
4535,zwischen::PRP,orada,кэ̄скэль
4536,wegen::PRP,sababli,dïete
4537,wegen::PRP,sababli,gaevhtieh
4538,wegen::PRP,sababli,diehti
4539,wegen::PRP,sababli,dihte
4540,wegen::PRP,sababli,geažil
4541,wegen::PRP,sababli,tet
4542,wegen::PRP,sababli,diõtt
4543,wegen::PRP,sababli,ǩeäč'ča
4544,wegen::PRP,sababli,гуэйке
4545,dies::PRN,o'sha,dihte
4546,dies::PRN,o'sha,dát
4547,dies::PRN,o'sha,dát
4548,dies::PRN,o'sha,táát
4549,dies::PRN,o'sha,tät
4550,dies::PRN,o'sha,tiett-aa
4551,dies::PRN,o'sha,тэдт
4552,das::PRN,narigi,dohte
4553,das::PRN,narigi,dat
4554,das::PRN,narigi,dat
4555,das::PRN,narigi,tot
4556,das::PRN,narigi,tõt
4557,das::PRN,narigi,тудт
4558,alles::PRN,har nima,gaajhke
4559,alles::PRN,har nima,gájkka
4560,alles::PRN,har nima,buot
4561,alles::PRN,har nima,puoh
4562,alles::PRN,har nima,puk
4563,alles::PRN,har nima,пугк
4564,ich::PRN,men,manne
4565,ich::PRN,men,mån
4566,ich::PRN,men,månnå
4567,ich::PRN,men,mun
4568,ich::PRN,men,mun
4569,ich::PRN,men,munnâ
4570,ich::PRN,men,mon
4571,ich::PRN,men,мунн
4572,du::PRN,sen,datne
4573,du::PRN,sen,dån
4574,du::PRN,sen,don
4575,du::PRN,sen,tun
4576,du::PRN,sen,ton
4577,du::PRN,sen,то̄нн
4578,er::PRN,u,dïhte
4579,er::PRN,u,sån
4580,er::PRN,u,son
4581,er::PRN,u,sun
4582,er::PRN,u,son
4583,er::PRN,u,со̄нн
4584,wir::PRN,biz,mijjieh
4585,wir::PRN,biz,mij
4586,wir::PRN,biz,mii
4587,wir::PRN,biz,mij
4588,wir::PRN,biz,mij
4589,wir::PRN,biz,мыйй
4590,ihr::PRN,siz,dijjie
4591,ihr::PRN,siz,dij
4592,ihr::PRN,siz,dii
4593,ihr::PRN,siz,tij
4594,ihr::PRN,siz,tij
4595,ihr::PRN,siz,тыйй
4596,sie::PRN,ular,dah
4597,sie::PRN,ular,sij
4598,sie::PRN,ular,sii
4599,sie::PRN,ular,sij
4600,sie::PRN,ular,sij
4601,sie::PRN,ular,сыйй
4602,was::FPRN,nima,mij
4603,was::FPRN,nima,mij
4604,was::FPRN,nima,mii
4605,was::FPRN,nima,mii
4606,was::FPRN,nima,mii
4607,was::FPRN,nima,мӣ
4608,wer::FPRN,kim,gie
4609,wer::FPRN,kim,guhti
4610,wer::FPRN,kim,gii
4611,wer::FPRN,kim,guhte
4612,wer::FPRN,kim,kii
4613,wer::FPRN,kim,ǩii
4614,wer::FPRN,kim,kåå´tt
4615,wer::FPRN,kim,ке̄
4616,wo::FADV,qaerda,gusnie
4617,wo::FADV,qaerda,gånnå
4618,wo::FADV,qaerda,gos
4619,wo::FADV,qaerda,kost
4620,wo::FADV,qaerda,ko´st
4621,wo::FADV,qaerda,касьт
4622,wohin::FADV,qayerga,gogka
4623,wohin::FADV,qayerga,gåsi
4624,wohin::FADV,qayerga,gosa
4625,wohin::FADV,qayerga,kuus
4626,wohin::FADV,qayerga,koozz
4627,wohin::FADV,qayerga,ко̄з
4628,wie::FADV,qanday,guktie
4629,wie::FADV,qanday,gumhtie
4630,wie::FADV,qanday,gåktu
4631,wie::FADV,qanday,mot
4632,wie::FADV,qanday,mahte
4633,wie::FADV,qanday,mä´htt
4634,wie::FADV,qanday,ко̄ххт
4635,warum::FADV,nega,man
4636,warum::FADV,nega,manen
4637,warum::FADV,nega,manne
4638,warum::FADV,nega,mane
4639,warum::FADV,nega,mondiet
4640,warum::FADV,nega,mõõzz
4641,warum::FADV,nega,mää´nn
4642,warum::FADV,nega,мэ̄йт
4643,warum::FADV,nega,мэ̄ннгуэйке
4644,wieviel::FNUM,qancha,man jeenje
4645,wieviel::FNUM,qancha,makta
4646,wieviel::FNUM,qancha,olugo
4647,wieviel::FNUM,qancha,kalle
4648,wieviel::FNUM,qancha,kâ´ll
4649,wieviel::FNUM,qancha,мэ̄ннве̄рьт
4650,wieviel::FNUM,qancha,мэ̄нлянчверьт
4651,eins::NUM,bir,akte
4652,eins::NUM,bir,akta
4653,eins::NUM,bir,okta
4654,eins::NUM,bir,ohtâ
4655,eins::NUM,bir,õhtt
4656,eins::NUM,bir,э̄ххт
4657,eins::NUM,bir,о̄ххтэ
4658,zwei::NUM,ikki,göökte
4659,zwei::NUM,ikki,guokta
4660,zwei::NUM,ikki,guokte
4661,zwei::NUM,ikki,kyeh'ti
4662,zwei::NUM,ikki,kuõ´htt
4663,zwei::NUM,ikki,кӯххт
4664,drei::NUM,uch,golme
4665,drei::NUM,uch,gålmmå
4666,drei::NUM,uch,golbma
4667,drei::NUM,uch,kulmâ
4668,drei::NUM,uch,koumm
4669,drei::NUM,uch,ко̄ллм
4670,vier::NUM,to'rt,njieljie
4671,vier::NUM,to'rt,niellja
4672,vier::NUM,to'rt,njeallje
4673,vier::NUM,to'rt,nelji
4674,vier::NUM,to'rt,nellj
4675,vier::NUM,to'rt,не̄лльй
4676,fünf::NUM,besh,vïjhte
4677,fünf::NUM,besh,vihtta
4678,fünf::NUM,besh,vihtta
4679,fünf::NUM,besh,vittâ
4680,fünf::NUM,besh,vitt
4681,fünf::NUM,besh,выдт
4682,sechs::NUM,olti,govhte
4683,sechs::NUM,olti,guhtta
4684,sechs::NUM,olti,guhtta
4685,sechs::NUM,olti,kuttâ
4686,sechs::NUM,olti,kutt
4687,sechs::NUM,olti,кудт
4688,sieben::NUM,etti,tjïjhtje
4689,sieben::NUM,etti,giehtja
4690,sieben::NUM,etti,čieža
4691,sieben::NUM,etti,čiččâm
4692,sieben::NUM,etti,čiččâm
4693,sieben::NUM,etti,кыджемь
4694,acht::NUM,sakkiz,gaektsie
4695,acht::NUM,sakkiz,gáktsa
4696,acht::NUM,sakkiz,gávcci
4697,acht::NUM,sakkiz,käävci
4698,acht::NUM,sakkiz,kääu´c
4699,acht::NUM,sakkiz,ка̄ххц
4700,neun::NUM,to'qqiz,uktsie
4701,neun::NUM,to'qqiz,aktse
4702,neun::NUM,to'qqiz,ovcci
4703,neun::NUM,to'qqiz,oovce
4704,neun::NUM,to'qqiz,å´hcc
4705,neun::NUM,to'qqiz,аххц
4706,zehn::NUM,o'n,luhkie
4707,zehn::NUM,o'n,låhke
4708,zehn::NUM,o'n,lågev
4709,zehn::NUM,o'n,logi
4710,zehn::NUM,o'n,loṿe
4711,zehn::NUM,o'n,lååi
4712,zehn::NUM,o'n,лоагкь
4713,elf::NUM,o'n bir,luhkieakte
4714,elf::NUM,o'n bir,lågenanakta
4715,elf::NUM,o'n bir,oktanuppelohkái
4716,elf::NUM,o'n bir,ohtnubáloh
4717,elf::NUM,o'n bir,õtmlo
4718,elf::NUM,o'n bir,õhttmlo
4719,elf::NUM,o'n bir,э̄ххтэмплоагкь
4720,zwölf::NUM,o'n ikki,luhkiegöökte
4721,zwölf::NUM,o'n ikki,lågenanguokta
4722,zwölf::NUM,o'n ikki,guoktenuppelohkái
4723,zwölf::NUM,o'n ikki,kyeh'tnubáloh
4724,zwölf::NUM,o'n ikki,kuâtmlo
4725,zwölf::NUM,o'n ikki,kuâhttmlo
4726,zwölf::NUM,o'n ikki,кӯххтэмплоагкь
4727,zwanzig::NUM,yigirma,göökteluhkie
4728,zwanzig::NUM,yigirma,guoktalåhke
4729,zwanzig::NUM,yigirma,guoktelogi
4730,zwanzig::NUM,yigirma,kyeh'tilov
4731,zwanzig::NUM,yigirma,kuâhttlo
4732,zwanzig::NUM,yigirma,кӯххтлоагкь
4733,dreißig::NUM,o'ttiz,golmeluhkie
4734,dreißig::NUM,o'ttiz,gålmmålåhke
4735,dreißig::NUM,o'ttiz,golbmalogi
4736,dreißig::NUM,o'ttiz,kulmâlov
4737,dreißig::NUM,o'ttiz,koummlo
4738,dreißig::NUM,o'ttiz,ко̄ллмлоагкь
4739,vierzig::NUM,qirq,njieljieluhkie
4740,vierzig::NUM,qirq,nielljalåhke
4741,vierzig::NUM,qirq,njealljelogi
4742,vierzig::NUM,qirq,neljilov
4743,vierzig::NUM,qirq,nelljlo
4744,vierzig::NUM,qirq,не̄лльйлоагкь
4745,fünfzig::NUM,ällik,vïjhteluhkie
4746,fünfzig::NUM,ällik,vihttalåhke
4747,fünfzig::NUM,ällik,vihttalogi
4748,fünfzig::NUM,ällik,vittâlov
4749,fünfzig::NUM,ällik,vittlo
4750,fünfzig::NUM,ällik,выдтлоагкъ
4751,sechzig::NUM,oltmish,govhteluhkie
4752,sechzig::NUM,oltmish,guhttalåhke
4753,sechzig::NUM,oltmish,guhttalogi
4754,sechzig::NUM,oltmish,kuttâlov
4755,sechzig::NUM,oltmish,kuttlo
4756,sechzig::NUM,oltmish,кудтлоагкь
4757,siebzig::NUM,etmish,tjïjhtjeluhkie
4758,siebzig::NUM,etmish,gietjavlåhke
4759,siebzig::NUM,etmish,čiežalogi
4760,siebzig::NUM,etmish,čiččâmlov
4761,siebzig::NUM,etmish,čičmlo
4762,siebzig::NUM,etmish,кыджемьлоагкь
4763,achtzig::NUM,sakson,gaektsieluhkie
4764,achtzig::NUM,sakson,gáktsalåhke
4765,achtzig::NUM,sakson,gávccilogi
