,Concept_ID,ps,se
707,Wald::N,ځنګل,vue´mm
708,Wald::N,ځنګل,meä´c'c
709,Wald::N,ځنګل,ля̄ммт
710,Hügel::N,تپه,deava
711,Hügel::N,تپه,dievvá
712,Hügel::N,تپه,dievvá
713,Hügel::N,تپه,čummâ
714,Hügel::N,تپه,pä´rcc
715,Hügel::N,تپه,teä´rmm
716,Hügel::N,تپه,ка̄ннҌт
717,Anhöhe::N,غونډۍ,deava
718,Anhöhe::N,غونډۍ,jalladahke
719,Anhöhe::N,غونډۍ,dievásj
720,Anhöhe::N,غونډۍ,aláš
721,Anhöhe::N,غونډۍ,luohkká
722,Anhöhe::N,غونډۍ,tiävá
723,Anhöhe::N,غونډۍ,poorááš
724,Anhöhe::N,غونډۍ,ču´lpp
725,Anhöhe::N,غونډۍ,škâu´ŋŋ
726,Anhöhe::N,غونډۍ,ка̄ннҌт
727,Berg::N,غ‍‍‍‍‍ر,bïerje
728,Berg::N,غ‍‍‍‍‍ر,várre
729,Berg::N,غ‍‍‍‍‍ر,várri
730,Berg::N,غ‍‍‍‍‍ر,vääṛi
731,Berg::N,غ‍‍‍‍‍ر,vää´rr
732,Berg::N,غ‍‍‍‍‍ر,те̄ррьм
733,Gipfel::N,څوکه,dalvese
734,Gipfel::N,څوکه,tjåhkkå
735,Gipfel::N,څوکه,čohkka
736,Gipfel::N,څوکه,čokke
737,Gipfel::N,څوکه,čå´ǩǩ
738,Gipfel::N,څوکه,ла̄ддҍв
739,Höhle::N,کاز,beajoe
740,Höhle::N,کاز,rájgge
741,Höhle::N,کاز,sluoggo
742,Höhle::N,کاز,biedju
743,Höhle::N,کاز,kuovđâšm
744,Höhle::N,کاز,skuõrr
745,Höhle::N,کاز,вуэӈӈк
746,Abhang::N,لمن,boelte
747,Abhang::N,لمن,brijrie
748,Abhang::N,لمن,bállte
749,Abhang::N,لمن,vielti
750,Abhang::N,لمن,luohkká
751,Abhang::N,لمن,viel'tti
752,Abhang::N,لمن,vie´ltt
753,Abhang::N,لمن,луэххк
754,Quelle::N,چینه,aajege
755,Quelle::N,چینه,gaaltije
756,Quelle::N,چینه,ája
757,Quelle::N,چینه,ája
758,Quelle::N,چینه,gáldu
759,Quelle::N,چینه,aajâ
760,Quelle::N,چینه,käldee
761,Quelle::N,چینه,lädd
762,Quelle::N,چینه,käivv
763,Quelle::N,چینه,ка̄ййв
764,Bach::N,واله,johketje
765,Bach::N,واله,jåhkå
766,Bach::N,واله,jågåsj
767,Bach::N,واله,jogaš
768,Bach::N,واله,aajâ
769,Bach::N,واله,vuäjj
770,Bach::N,واله,вуэйй
771,Fluss::N,سیند,johke
772,Fluss::N,سیند,ædno
773,Fluss::N,سیند,jåhkå
774,Fluss::N,سیند,johka
775,Fluss::N,سیند,juuhâ
776,Fluss::N,سیند,jokk
777,Fluss::N,سیند,jeänn
778,Fluss::N,سیند,ё̄гк
779,Ufer::N,غاړه,beala
780,Ufer::N,غاړه,gádde
781,Ufer::N,غاړه,gáddi
782,Ufer::N,غاړه,riddo
783,Ufer::N,غاړه,redd
784,Ufer::N,غاړه,рыннт
785,Küste::N,ساحل,mïere
786,Küste::N,ساحل,gaedtie
787,Küste::N,ساحل,merragádde
788,Küste::N,ساحل,merraguovllo
789,Küste::N,ساحل,gáddi
790,Küste::N,ساحل,riddo
791,Küste::N,ساحل,miârr'redd
792,Küste::N,ساحل,рыннт
793,Festland::N,وچه,gaedtie
794,Festland::N,وچه,gádde
795,Festland::N,وچه,nannán
796,Festland::N,وچه,kušknjâs
797,Festland::N,وچه,eennâm
798,Festland::N,وچه,jânnam
799,Festland::N,وچه,ма̄ннтэр
800,Meer::N,بحر,mearoe
801,Meer::N,بحر,merra
802,Meer::N,بحر,nuorre
803,Meer::N,بحر,áhpi
804,Meer::N,بحر,mearra
805,Meer::N,بحر,meeṛâ
806,Meer::N,بحر,miârr
807,Meer::N,بحر,ме̄рр
808,Meer::N,سمندر,mearoe
809,Meer::N,سمندر,merra
810,Meer::N,سمندر,nuorre
811,Meer::N,سمندر,áhpi
812,Meer::N,سمندر,mearra
813,Meer::N,سمندر,meeṛâ
814,Meer::N,سمندر,miârr
815,Meer::N,سمندر,ме̄рр
816,Bucht::N,کارۍ,loekte
817,Bucht::N,کارۍ,oagge
818,Bucht::N,کارۍ,luokta
819,Bucht::N,کارۍ,luokta
820,Bucht::N,کارۍ,čuáj̣á
821,Bucht::N,کارۍ,luhtt
822,Bucht::N,کارۍ,вӯнн
823,Bucht::N,کارۍ,лӯххт
824,Insel::N,ټاپو,sååle
825,Insel::N,ټاپو,suoloj
826,Insel::N,ټاپو,suolu
827,Insel::N,ټاپو,suálui
828,Insel::N,ټاپو,suâl
829,Insel::N,ټاپو,суэл
830,Insel::N,جزيره,sååle
831,Insel::N,جزيره,suoloj
832,Insel::N,جزيره,suolu
833,Insel::N,جزيره,suálui
834,Insel::N,جزيره,suâl
835,Insel::N,جزيره,суэл
836,Blume::N,ګل,rïesege
837,Blume::N,ګل,giedjek
838,Blume::N,ګل,rássi
839,Blume::N,ګل,kukká
840,Blume::N,ګل,heä´rvvrää´ss
841,Blume::N,ګل,ывьнэнч
842,Gras::N,واښه,kraesie
843,Gras::N,واښه,rásse
844,Gras::N,واښه,rássi
845,Gras::N,واښه,rääsi
846,Gras::N,واښه,rää´ss
847,Gras::N,واښه,ра̄ссь
848,Wurzel::N,ریښه,roehtse
849,Wurzel::N,ریښه,ruohttsa
850,Wurzel::N,ریښه,ruohtas
851,Wurzel::N,ریښه,veedis
852,Wurzel::N,ریښه,vue´ddes
853,Wurzel::N,ریښه,вуэнҍтэсь
854,Baum::N,ونه,moere
855,Baum::N,ونه,muorra
856,Baum::N,ونه,muorra
857,Baum::N,ونه,muoṛâ
858,Baum::N,ونه,muõrr
859,Baum::N,ونه,мӯрр
860,Stamm::N,ډډ,ståamhpe
861,Stamm::N,ډډ,mátta
862,Stamm::N,ډډ,galda
863,Stamm::N,ډډ,ruŋgo
864,Stamm::N,ډډ,stokk
865,Stamm::N,ډډ,мӯрр
866,Stamm::N,ډډ,кэ̄ллт
867,Rinde::N,پوستکی,gïrre
868,Rinde::N,پوستکی,baarhkoe
869,Rinde::N,پوستکی,bárkko
870,Rinde::N,پوستکی,ostu
871,Rinde::N,پوستکی,bárku
872,Rinde::N,پوستکی,korrâ
873,Rinde::N,پوستکی,kõrr
874,Rinde::N,پوستکی,pärkk
875,Rinde::N,پوستکی,кэ̄рр
876,Rinde::N,پوستکی,па̄ҏҏк
877,Ast::N,ښاخ,åeksie
878,Ast::N,ښاخ,oakse
879,Ast::N,ښاخ,oaksi
880,Ast::N,ښاخ,uák'si
881,Ast::N,ښاخ,å´hss
882,Ast::N,ښاخ,вуэккьс
883,Zweig::N,څانګه,åeksie
884,Zweig::N,څانګه,oakse
885,Zweig::N,څانګه,rissi
886,Zweig::N,څانګه,syeṛi
887,Zweig::N,څانګه,sue´rr
888,Zweig::N,څانګه,рыссе
889,Blatt::N,پاڼه,plienie
890,Blatt::N,پاڼه,lassta
891,Blatt::N,پاڼه,lasta
892,Blatt::N,پاڼه,lostâ
893,Blatt::N,پاڼه,lõstt
894,Blatt::N,پاڼه,лэ̄сст
895,Birke::N,توس,såekie
896,Birke::N,توس,soahke
897,Birke::N,توس,soahki
898,Birke::N,توس,suáhi
899,Birke::N,توس,suâ´ǩǩ
900,Birke::N,توس,пе̄ссьмӯрр
901,Kiefer[Baum]::N,نښتر,bietsie
902,Kiefer[Baum]::N,نښتر,hájkka
903,Kiefer[Baum]::N,نښتر,biehtse
904,Kiefer[Baum]::N,نښتر,beahci
905,Kiefer[Baum]::N,نښتر,peeci
906,Kiefer[Baum]::N,نښتر,pie´cc
907,Kiefer[Baum]::N,نښتر,пе̄дзь
908,Weide[Baum]::N,وله,saalje
909,Weide[Baum]::N,وله,sállja
910,Weide[Baum]::N,وله,sieđga
911,Weide[Baum]::N,وله,puájui
912,Weide[Baum]::N,وله,puäi
913,Weide[Baum]::N,وله,пуай
914,Tanne::N,ناجو,goese
915,Tanne::N,ناجو,guossa
916,Tanne::N,ناجو,guossa
917,Tanne::N,ناجو,kuosâ
918,Tanne::N,ناجو,kuõss
919,Tanne::N,ناجو,кӯсс
920,Horn::N,ښکر,tjåervie
921,Horn::N,ښکر,tjoarvve
922,Horn::N,ښکر,čoarvi
923,Horn::N,ښکر,čuár'vi
924,Horn::N,ښکر,čuä´rvv
925,Horn::N,ښکر,чуэррьв
926,Feder::N,بڼکه,badtse
927,Feder::N,بڼکه,dålgge
928,Feder::N,بڼکه,bozza
929,Feder::N,بڼکه,puzzâ
930,Feder::N,بڼکه,tolge
931,Feder::N,بڼکه,poʒʒ
932,Feder::N,بڼکه,по̄ннц
933,Fell::N,پوستکی,njaltja
934,Fell::N,پوستکی,duollje
935,Fell::N,پوستکی,náhkki
936,Fell::N,پوستکی,dorkkas
937,Fell::N,پوستکی,turkkâ
938,Fell::N,پوستکی,tyel'ji
939,Fell::N,پوستکی,nähki
940,Fell::N,پوستکی,torkk
941,Fell::N,پوستکی,čåu´dd
942,Fell::N,پوستکی,tue´l'lj
943,Fell::N,پوستکی,тӯлльй
944,Flügel::N,وزر,såaja
945,Flügel::N,وزر,såajoe
946,Flügel::N,وزر,soadje
947,Flügel::N,وزر,soadji
948,Flügel::N,وزر,suáj̣á
949,Flügel::N,وزر,suäjj
950,Flügel::N,وزر,суэйй
951,Klaue::N,پنجه,gadtse
952,Klaue::N,پنجه,guober
953,Klaue::N,پنجه,gazza
954,Klaue::N,پنجه,kozzâ
955,Klaue::N,پنجه,kõʒʒ
956,Klaue::N,پنجه,кэ̄ннц
957,Klaue::N,منګول,gadtse
958,Klaue::N,منګول,guober
959,Klaue::N,منګول,gazza
960,Klaue::N,منګول,kozzâ
961,Klaue::N,منګول,kõʒʒ
962,Klaue::N,منګول,кэ̄ннц
963,Kralle::N,پنجه,gadtse
964,Kralle::N,پنجه,gadtsa
965,Kralle::N,پنجه,gazza
966,Kralle::N,پنجه,kozzâ
967,Kralle::N,پنجه,kõʒʒ
968,Kralle::N,پنجه,ке̄бпель
969,Kralle::N,منګول,gadtse
970,Kralle::N,منګول,gadtsa
971,Kralle::N,منګول,gazza
972,Kralle::N,منګول,kozzâ
973,Kralle::N,منګول,kõʒʒ
974,Kralle::N,منګول,ке̄бпель
975,Schwanz::N,لکۍ,siejpie
976,Schwanz::N,لکۍ,siejbbe
977,Schwanz::N,لکۍ,bađuš
978,Schwanz::N,لکۍ,seaibi
979,Schwanz::N,لکۍ,seibi
980,Schwanz::N,لکۍ,sei´bb
981,Schwanz::N,لکۍ,piä´cciǩ
982,Schwanz::N,لکۍ,пиджь
983,Schwanz::N,لکۍ,се̄ййп
984,Schwanz::N,لکۍ,пе̄цехь
985,Ei::N,وۍ,munnie
986,Ei::N,وۍ,månne
987,Ei::N,وۍ,monni
988,Ei::N,وۍ,maṇe
989,Ei::N,وۍ,mââ´nn
990,Ei::N,وۍ,маннҍ
991,Ei::N,هګۍ,munnie
992,Ei::N,هګۍ,månne
993,Ei::N,هګۍ,monni
994,Ei::N,هګۍ,maṇe
995,Ei::N,هګۍ,mââ´nn
996,Ei::N,هګۍ,маннҍ
997,Nest::N,جاله,biesie
998,Nest::N,جاله,biesse
999,Nest::N,جاله,beassi
1000,Nest::N,جاله,peesi
1001,Nest::N,جاله,piervâl
1002,Nest::N,جاله,piä´ss
1003,Nest::N,جاله,пе̄ссь
1004,Bau::N,کاز,biesie
1005,Bau::N,کاز,biedjo
1006,Bau::N,کاز,liesso
1007,Bau::N,کاز,biedju
1008,Bau::N,کاز,piäju
1009,Bau::N,کاز,вуэӈӈк
1010,Tier::N,ژوی,juvre
1011,Tier::N,ژوی,udos
1012,Tier::N,ژوی,divrre
1013,Tier::N,ژوی,luohtok
1014,Tier::N,ژوی,ealli
1015,Tier::N,ژوی,ellee
1016,Tier::N,ژوی,jie´lli
1017,Tier::N,ژوی,жыва
1018,Tier::N,حیوان,juvre
1019,Tier::N,حیوان,udos
1020,Tier::N,حیوان,divrre
1021,Tier::N,حیوان,luohtok
1022,Tier::N,حیوان,ealli
1023,Tier::N,حیوان,ellee
1024,Tier::N,حیوان,jie´lli
1025,Tier::N,حیوان,жыва
1026,Herde::N,رمه,dåehkie
1027,Herde::N,رمه,ællo
1028,Herde::N,رمه,fuovva
1029,Herde::N,رمه,doahkki
1030,Herde::N,رمه,čagge
1031,Herde::N,رمه,tukk
1032,Herde::N,رمه,vâ´lvv
1033,Herde::N,رمه,чуэз
1034,Herde::N,رمه,чӣгар
1035,Herde::N,غېله,dåehkie
1036,Herde::N,غېله,ællo
1037,Herde::N,غېله,fuovva
1038,Herde::N,غېله,doahkki
1039,Herde::N,غېله,čagge
1040,Herde::N,غېله,tukk
1041,Herde::N,غېله,vâ´lvv
1042,Herde::N,غېله,чуэз
1043,Herde::N,غېله,чӣгар
1044,Kuh::N,غوا,govse
1045,Kuh::N,غوا,gussa
1046,Kuh::N,غوا,gussa
1047,Kuh::N,غوا,kussâ
1048,Kuh::N,غوا,kuss
1049,Kuh::N,غوا,лӣххьм
1050,Bulle::N,غوئی,vuaksa
1051,Bulle::N,غوئی,vuoksá
1052,Bulle::N,غوئی,heargi
1053,Bulle::N,غوئی,vuák'sá
1054,Bulle::N,غوئی,ergi
1055,Bulle::N,غوئی,vuâhss
1056,Bulle::N,غوئی,е̄ррьк
1057,Pferd::N,آس,hierkie
1058,Pferd::N,آس,råsse
1059,Pferd::N,آس,hæssta
1060,Pferd::N,آس,heavuš
1061,Pferd::N,آس,hiävuš
1062,Pferd::N,آس,heävaš
1063,Pferd::N,آس,ро̄ссь
1064,Schaf::N,پسه,sïrve
1065,Schaf::N,پسه,sávttsa
1066,Schaf::N,پسه,sávza
1067,Schaf::N,پسه,savzâ
1068,Schaf::N,پسه,sauʒʒ
1069,Schaf::N,پسه,ла̄мьпесь
1070,Schwein::N,سرکوزی,snurke
1071,Schwein::N,سرکوزی,svijnne
1072,Schwein::N,سرکوزی,spiidni
1073,Schwein::N,سرکوزی,šahe
1074,Schwein::N,سرکوزی,šââ´ǩǩ
1075,Schwein::N,سرکوزی,ша̄гкь
1076,Hund::N,سپی,bïenje
1077,Hund::N,سپی,bena
1078,Hund::N,سپی,beana
1079,Hund::N,سپی,peenuv
1080,Hund::N,سپی,piânnai
1081,Hund::N,سپی,пе̄ннэ
1082,Katze::N,پشه,gaahtoe
1083,Katze::N,پشه,gáhtto
1084,Katze::N,پشه,bussá
1085,Katze::N,پشه,kissá
1086,Katze::N,پشه,kaass
1087,Katze::N,پشه,ко̄а̄сс
1088,Bär::N,خرس,gumsie
1089,Bär::N,خرس,biernna
1090,Bär::N,خرس,guovža
1091,Bär::N,خرس,bierdna
1092,Bär::N,خرس,kuob'žâ
1093,Bär::N,خرس,kue´bǯǯ
1094,Bär::N,خرس,та̄лл
1095,Eichhörnchen::N,خړ لمی,åeruve
1096,Eichhörnchen::N,خړ لمی,oarre
1097,Eichhörnchen::N,خړ لمی,oarri
1098,Eichhörnchen::N,خړ لمی,uár'ree
1099,Eichhörnchen::N,خړ لمی,vuä´r'rev
1100,Eichhörnchen::N,خړ لمی,вуэррев
1101,Elch::N,ګوزن,ïelje
1102,Elch::N,ګوزن,ællja
1103,Elch::N,ګوزن,sarvva
1104,Elch::N,ګوزن,ealga
1105,Elch::N,ګوزن,sorvâ
1106,Elch::N,ګوزن,sõrvv
1107,Elch::N,ګوزن,сэ̄ррв
1108,Fuchs::N,سپلم,riepie
1109,Fuchs::N,سپلم,riebij
1110,Fuchs::N,سپلم,rieban
1111,Fuchs::N,سپلم,riemnjis
1112,Fuchs::N,سپلم,rie´mjj
1113,Fuchs::N,سپلم,рӣммьн
1114,Hase::N,سوی,njåemele
1115,Hase::N,سوی,njoammel
1116,Hase::N,سوی,njoammil
1117,Hase::N,سوی,njuámmil
1118,Hase::N,سوی,njue´m'mel
1119,Hase::N,سوی,нюэммель
1120,Maus::N,مږک,snjeara
1121,Maus::N,مږک,snjierrá
1122,Maus::N,مږک,sáhpán
1123,Maus::N,مږک,säplig
1124,Maus::N,مږک,sä´ppli
1125,Maus::N,مږک,са̄хпьлинк
1126,Wolf::N,لېوه,sïejpe
1127,Wolf::N,لېوه,stálppe
1128,Wolf::N,لېوه,stáhkke
1129,Wolf::N,لېوه,ruomas
1130,Wolf::N,لېوه,kumpe
1131,Wolf::N,لېوه,návdi
1132,Wolf::N,لېوه,kumppi
1133,Wolf::N,لېوه,ku´mpp
1134,Wolf::N,لېوه,pââ´ldes
1135,Wolf::N,لېوه,чиррм
1136,Wolf::N,لېوه,пальтӭсь
1137,Vogel::N,مرغه,ledtie
1138,Vogel::N,مرغه,lådde
1139,Vogel::N,مرغه,loddi
1140,Vogel::N,مرغه,lodde
1141,Vogel::N,مرغه,lå´dd
1142,Vogel::N,مرغه,лоаннҍт
1143,Schwarm::N,سېل,dåehkie
1144,Schwarm::N,سېل,doahkke
1145,Schwarm::N,سېل,doahkki
1146,Schwarm::N,سېل,tuák'ki
1147,Schwarm::N,سېل,parvv
1148,Schwarm::N,سېل,туххк
1149,Huhn::N,چرګه,vöönhtse
1150,Huhn::N,چرګه,vuonntsá
1151,Huhn::N,چرګه,vuonccis
1152,Huhn::N,چرګه,kääṇi
1153,Huhn::N,چرګه,kää´nn
1154,Huhn::N,چرګه,ка̄ннҌ
1155,Hahn::N,چرګ,deere
1156,Hahn::N,چرګ,hádna
1157,Hahn::N,چرګ,åresvuonntsá
1158,Hahn::N,چرګ,vuonccis
1159,Hahn::N,چرګ,kääṇi
1160,Hahn::N,چرګ,åå´reskää´nn
1161,Hahn::N,چرګ,пе̄ттэх
1162,Gans::N,بته,gaase
1163,Gans::N,بته,gássa
1164,Gans::N,بته,čuonji
1165,Gans::N,بته,čuá'njá
1166,Gans::N,بته,čue´nj
1167,Gans::N,بته,чуэнь
1168,Adler::N,عقاب,aarhtse
1169,Adler::N,عقاب,goasskem
1170,Adler::N,عقاب,goaskin
1171,Adler::N,عقاب,kuás'kim
1172,Adler::N,عقاب,kuä´cǩǩem
1173,Adler::N,عقاب,куэцькем
1174,Ente::N,ایلۍ,tjååtsele
1175,Ente::N,ایلۍ,vuojatjis
1176,Ente::N,ایلۍ,čáhceloddi
1177,Ente::N,ایلۍ,vuonjâč
1178,Ente::N,ایلۍ,vuõnjâč
1179,Ente::N,ایلۍ,ча̄дзьлоаннҍт
1180,Eule::N,ګونګی,snjågloe
1181,Eule::N,ګونګی,skunjok
1182,Eule::N,ګونګی,skuolfi
1183,Eule::N,ګونګی,ijjâlodde
1184,Eule::N,ګونګی,iiđsaž
1185,Eule::N,ګونګی,кунньлоаннҍт
1186,Eule::N,ګونګی,чӯзэм вуэһпэй
1187,Kranich::N,کلنګ,goerke
1188,Kranich::N,کلنګ,guorgga
1189,Kranich::N,کلنګ,guorga
1190,Kranich::N,کلنګ,kuor'gâ
1191,Kranich::N,کلنګ,kuõrgg
1192,Kranich::N,کلنګ,кӯррк
1193,Krähe::N,کارغه,voerhtje
1194,Krähe::N,کارغه,gárránis
1195,Krähe::N,کارغه,vuoratjis
1196,Krähe::N,کارغه,vuoražas
1197,Krähe::N,کارغه,vuorččis
1198,Krähe::N,کارغه,vuorâč
1199,Krähe::N,کارغه,vuõrâč
1200,Krähe::N,کارغه,вӯрэч
1201,Kuckuck::N,فاخته,gïeke
1202,Kuckuck::N,فاخته,giehka
1203,Kuckuck::N,فاخته,giehka
1204,Kuckuck::N,فاخته,kiehâ
1205,Kuckuck::N,فاخته,ǩiõkk
1206,Kuckuck::N,فاخته,кӣгк
1207,Schwan::N,قو,njoktje
1208,Schwan::N,قو,snjuktja
1209,Schwan::N,قو,njukča
1210,Schwan::N,قو,njuhčâ
1211,Schwan::N,قو,njuhčč
1212,Schwan::N,قو,нюххч
1213,Fisch::N,کب,guelie
1214,Fisch::N,کب,guolle
1215,Fisch::N,کب,guolli
1216,Fisch::N,کب,kyeḷi
1217,Fisch::N,کب,kue´ll
1218,Fisch::N,کب,кӯлль
1219,Fisch::N,ماهی,guelie
1220,Fisch::N,ماهی,guolle
1221,Fisch::N,ماهی,guolli
1222,Fisch::N,ماهی,kyeḷi
1223,Fisch::N,ماهی,kue´ll
1224,Fisch::N,ماهی,кӯлль
1225,Schlange[Tier]::N,مار,gïermesje
1226,Schlange[Tier]::N,مار,germaj
1227,Schlange[Tier]::N,مار,gearpmaš
1228,Schlange[Tier]::N,مار,kyev'đi
1229,Schlange[Tier]::N,مار,ku´vdd
1230,Schlange[Tier]::N,مار,кӯввьт
1231,Wurm::N,چینجی,mietie
1232,Wurm::N,چینجی,maarhke
1233,Wurm::N,چینجی,mádo
1234,Wurm::N,چینجی,máhtu
1235,Wurm::N,چینجی,máátu
1236,Wurm::N,چینجی,määtt
1237,Wurm::N,چینجی,ма̄дт
1238,Spinne::N,غڼه,hievnie
1239,Spinne::N,غڼه,hievnne
1240,Spinne::N,غڼه,heavdni
1241,Spinne::N,غڼه,evni
1242,Spinne::N,غڼه,eeunaž
1243,Spinne::N,غڼه,о̄а̄з
1244,Spinne::N,تارکښ,hievnie
1245,Spinne::N,تارکښ,hievnne
1246,Spinne::N,تارکښ,heavdni
1247,Spinne::N,تارکښ,evni
1248,Spinne::N,تارکښ,eeunaž
1249,Spinne::N,تارکښ,о̄а̄з
1250,Ameise::N,مېږی,garhke
1251,Ameise::N,مېږی,gårkkå
1252,Ameise::N,مېږی,gotka
1253,Ameise::N,مېږی,kutkâ
1254,Ameise::N,مېږی,kotkk
1255,Ameise::N,مېږی,ко̄ттк
1256,Laus::N,سپږه,dihkie
1257,Laus::N,سپږه,dihkke
1258,Laus::N,سپږه,dihkki
1259,Laus::N,سپږه,tikke
1260,Laus::N,سپږه,te´ǩǩ
1261,Laus::N,سپږه,тыһкь
1262,Mücke::N,ماشی,tjoejhke
1263,Mücke::N,ماشی,tjuojkka
1264,Mücke::N,ماشی,čuoika
1265,Mücke::N,ماشی,čuoš'kâ
1266,Mücke::N,ماشی,čuõškk
1267,Mücke::N,ماشی,чӯшшк
1268,Fliege::N,مچ,tjoere
1269,Fliege::N,مچ,boerege
1270,Fliege::N,مچ,tjuruk
1271,Fliege::N,مچ,čuru
1272,Fliege::N,مچ,kiärpáš
1273,Fliege::N,مچ,čuâr
1274,Fliege::N,مچ,čuâras
1275,Fliege::N,مچ,чуэраш
1276,Schmetterling::N,پتنګ,biejjielåbloe
1277,Schmetterling::N,پتنګ,biejvvelådde
1278,Schmetterling::N,پتنګ,beaiveloddi
1279,Schmetterling::N,پتنګ,piäi'vááloddááš
1280,Schmetterling::N,پتنګ,ä´llbaž
1281,Schmetterling::N,پتنګ,pei´vvlå´dd
1282,Schmetterling::N,پتنګ,а̄лльп
1283,Beere::N,مېوۍ,muerjie
1284,Beere::N,مېوۍ,muorjje
1285,Beere::N,مېوۍ,muorji
1286,Beere::N,مېوۍ,myer'ji
1287,Beere::N,مېوۍ,mue´rjj
1288,Beere::N,مېوۍ,мӯррьй
1289,Apfel::N,مڼه,æbpla
1290,Apfel::N,مڼه,ehpal
1291,Apfel::N,مڼه,eppel
1292,Apfel::N,مڼه,eahppel
1293,Apfel::N,مڼه,я̄блэк
1294,Pilz::N,خرېړی,goebpere
1295,Pilz::N,خرېړی,guoppar
1296,Pilz::N,خرېړی,guoppar
1297,Pilz::N,خرېړی,kuobâr
1298,Pilz::N,خرېړی,kuõbbâr
1299,Pilz::N,خرېړی,кӯмпар
1300,Zwiebel::N,پیاز,lööke
1301,Zwiebel::N,پیاز,løhkka
1302,Zwiebel::N,پیاز,lávki
1303,Zwiebel::N,پیاز,luukk
1304,Zwiebel::N,پیاز,луквець
1305,Saat::N,تخم,saajoe
1306,Saat::N,تخم,sádjo
1307,Saat::N,تخم,siepman
1308,Saat::N,تخم,siemâ
1309,Saat::N,تخم,siõm
1310,Saat::N,تخم,се̄м
1311,Korn::N,تخم,gernie
1312,Korn::N,تخم,gårnnetjalmme
1313,Korn::N,تخم,gordni
1314,Korn::N,تخم,jiṿe
1315,Korn::N,تخم,ле̄ййп
1316,Korn::N,دانه,gernie
1317,Korn::N,دانه,gårnnetjalmme
1318,Korn::N,دانه,gordni
1319,Korn::N,دانه,jiṿe
1320,Korn::N,دانه,ле̄ййп
1321,Heu::N,بوس,suejnieh
1322,Heu::N,بوس,ájvve
1323,Heu::N,بوس,suoidni
1324,Heu::N,بوس,syei'ni
1325,Heu::N,بوس,suei´nn
1326,Heu::N,بوس,сӯййн
1327,Heu::N,پروړه,suejnieh
1328,Heu::N,پروړه,ájvve
1329,Heu::N,پروړه,suoidni
1330,Heu::N,پروړه,syei'ni
1331,Heu::N,پروړه,suei´nn
1332,Heu::N,پروړه,сӯййн
1333,Schale::N,پوستکی,gïrre
1334,Schale::N,پوستکی,garra
1335,Schale::N,پوستکی,skádne
1336,Schale::N,پوستکی,garra
1337,Schale::N,پوستکی,korrâ
1338,Schale::N,پوستکی,kõrr
1339,Schale::N,پوستکی,ю̄дтҍ
1340,Grube::N,کنده,haevtie
1341,Grube::N,کنده,rågge
1342,Grube::N,کنده,gohpi
1343,Grube::N,کنده,roggi
1344,Grube::N,کنده,kyep'pi
1345,Grube::N,کنده,rogge
1346,Grube::N,کنده,rå´ǧǧ
1347,Grube::N,کنده,kåå´pp
1348,Grube::N,کنده,коабпь
1349,Falle::N,دام,barta
1350,Falle::N,دام,ruevtie
1351,Falle::N,دام,gillar
1352,Falle::N,دام,ruovdde
1353,Falle::N,دام,rihtá
1354,Falle::N,دام,báhcahat
1355,Falle::N,دام,ká'skástâh
1356,Falle::N,دام,ää´ǧǧes
1357,Falle::N,دام,кӣлл
1358,Falle::N,دام,ше̄шшь
1359,Falle::N,لومه,barta
1360,Falle::N,لومه,ruevtie
1361,Falle::N,لومه,gillar
1362,Falle::N,لومه,ruovdde
1363,Falle::N,لومه,rihtá
1364,Falle::N,لومه,báhcahat
1365,Falle::N,لومه,ká'skástâh
1366,Falle::N,لومه,ää´ǧǧes
1367,Falle::N,لومه,кӣлл
1368,Falle::N,لومه,ше̄шшь
1369,Schlinge::N,کړۍ,latjka
1370,Schlinge::N,کړۍ,gieras
1371,Schlinge::N,کړۍ,mohkki
1372,Schlinge::N,کړۍ,kieḷâ
1373,Schlinge::N,کړۍ,ǩiõll
1374,Schlinge::N,کړۍ,ää´ǧǧes
1375,Schlinge::N,کړۍ,кӣлл
1376,Schlinge::N,کړۍ,ше̄шшь
1377,Spur::N,نښه,gïeje
1378,Spur::N,نښه,luodda
1379,Spur::N,نښه,joavnes
1380,Spur::N,نښه,luodda
1381,Spur::N,نښه,luod'dâ
1382,Spur::N,نښه,ǩiõjj
1383,Spur::N,نښه,кӣйй
1384,Asche::N,آس,govne
1385,Asche::N,آس,gudna
1386,Asche::N,آس,gutna
1387,Asche::N,آس,kunnâ
1388,Asche::N,آس,kunn
1389,Asche::N,آس,кунн
1390,Asche::N,ایره,govne
1391,Asche::N,ایره,gudna
1392,Asche::N,ایره,gutna
1393,Asche::N,ایره,kunnâ
1394,Asche::N,ایره,kunn
1395,Asche::N,ایره,кунн
1396,Dreck::N,ناپاکي,haaskoe
1397,Dreck::N,ناپاکي,lænjok
1398,Dreck::N,ناپاکي,baška
1399,Dreck::N,ناپاکي,duova
1400,Dreck::N,ناپاکي,durdi
1401,Dreck::N,ناپاکي,tuol'vâ
1402,Dreck::N,ناپاکي,sähss
1403,Dreck::N,ناپاکي,са̄ккьс
1404,Eisen::N,اوسپنه,ruevtie
1405,Eisen::N,اوسپنه,ruovdde
1406,Eisen::N,اوسپنه,ruovdi
1407,Eisen::N,اوسپنه,ryev'di
1408,Eisen::N,اوسپنه,ru´vdd
1409,Eisen::N,اوسپنه,рӯввьт
