,Concept_ID,nl,lv
2304,setzen::V,zetten,пуксьӧдны
2305,setzen::V,zetten,sēdināt
2306,setzen::V,plaatsen,пуксьӧдны
2307,setzen::V,plaatsen,sēdināt
2308,legen::V,leggen,пуктыны
2309,legen::V,leggen,likt
2310,berühren::V,aanraken,вӧрзьӧдны
2311,berühren::V,aanraken,инмӧдчывны
2312,berühren::V,aanraken,skart
2313,berühren::V,aanraken,aizskart
2314,verbinden::V,verbinden,йитны
2315,verbinden::V,verbinden,saistīt
2316,verbinden::V,verbinden,savienot
2317,bedecken::V,bedekken,вевттьыны
2318,bedecken::V,bedekken,apsegt
2319,bedecken::V,bedekken,pārsegt
2320,aufhängen::V,ophangen,ӧшӧдны
2321,aufhängen::V,ophangen,джагӧдны
2322,aufhängen::V,ophangen,uzkārt
2323,anzünden::V,aansteken,ӧзтыны
2324,anzünden::V,aansteken,aizdegt
2325,anzünden::V,aansteken,aizdedzināt
2326,aufheben::V,oprapen,чеччӧдны
2327,aufheben::V,oprapen,сувтӧдны
2328,aufheben::V,oprapen,pacelt
2329,zurücklassen::V,achterlaten,кольны
2330,zurücklassen::V,achterlaten,atstāt
2331,verlieren::V,verliezen,воштыны
2332,verlieren::V,verliezen,zaudēt
2333,verlieren::V,verliezen,pazaudēt
2334,fallen lassen::V,laten vallen,уськӧдны
2335,fallen lassen::V,laten vallen,nomest
2336,machen::V,maken,вӧчны
2337,machen::V,maken,лӧсьӧдны
2338,machen::V,maken,darīt
2339,herstellen::V,produceren,лӧсьӧдны
2340,herstellen::V,produceren,ražot
2341,herstellen::V,produceren,izgatavot
2342,herstellen::V,voortbrengen,лӧсьӧдны
2343,herstellen::V,voortbrengen,ražot
2344,herstellen::V,voortbrengen,izgatavot
2345,bauen::V,bouwen,лэптыны
2346,bauen::V,bouwen,celt
2347,bauen::V,bouwen,būvēt
2348,reparieren::V,repareren,дзоньтавны
2349,reparieren::V,repareren,labot
2350,reparieren::V,repareren,remontēt
2351,reparieren::V,herstellen,дзоньтавны
2352,reparieren::V,herstellen,labot
2353,reparieren::V,herstellen,remontēt
2354,verbessern::V,verbeteren,бурмӧдны
2355,verbessern::V,verbeteren,labot
2356,verbessern::V,verbeteren,izlabot
2357,ändern::V,wijzigen,вежны
2358,ändern::V,wijzigen,mainīt
2359,ändern::V,veranderen,вежны
2360,ändern::V,veranderen,mainīt
2361,graben::V,graven,кодйыны
2362,graben::V,graven,rakt
2363,beugen::V,buigen,куснявны
2364,beugen::V,buigen,liekt
2365,biegen::V,buigen,куснявны
2366,biegen::V,buigen,liekt
2367,drehen::V,draaien,бергӧдлыны
2368,drehen::V,draaien,griezt
2369,wenden::V,keren,бергӧдны
2370,wenden::V,keren,apgriezt
2371,wenden::V,wenden,бергӧдны
2372,wenden::V,wenden,apgriezt
2373,umdrehen::V,omdraaien,бергӧдны
2374,umdrehen::V,omdraaien,apgriezt
2375,heben::V,heffen,лэптыны
2376,heben::V,heffen,celt
2377,heben::V,heffen,cilāt
2378,heben::V,heffen,pacelt
2379,heben::V,optillen,лэптыны
2380,heben::V,optillen,celt
2381,heben::V,optillen,cilāt
2382,heben::V,optillen,pacelt
2383,hochheben::V,tillen,кыпӧдны
2384,hochheben::V,tillen,pacelt
2385,ergreifen::V,pakken,кутны
2386,ergreifen::V,pakken,paķert
2387,ergreifen::V,pakken,satvert
2388,ergreifen::V,grijpen,кутны
2389,ergreifen::V,grijpen,paķert
2390,ergreifen::V,grijpen,satvert
2391,halten::V,houden,кутны
2392,halten::V,houden,turēt
2393,halten::V,houden,saturēt
2394,drücken::V,drukken,личкыны
2395,drücken::V,drukken,топӧдны
2396,drücken::V,drukken,spiest
2397,schieben::V,duwen,ӧтдортны
2398,schieben::V,duwen,йӧткыштны
2399,schieben::V,duwen,stumt
2400,schieben::V,schuiven,ӧтдортны
2401,schieben::V,schuiven,йӧткыштны
2402,schieben::V,schuiven,stumt
2403,kratzen::V,krassen,гуджӧдны
2404,kratzen::V,krassen,kasīt
2405,kratzen::V,krassen,skrāpēt
2406,lecken::V,likken,нювны
2407,lecken::V,likken,lakt
2408,lecken::V,likken,laizīt
2409,beißen::V,bijten,курччыны
2410,beißen::V,bijten,kost
2411,abreißen::V,afrukken,орӧдны
2412,abreißen::V,afrukken,atraut
2413,abreißen::V,afrukken,atplēst
2414,abreißen::V,afscheuren,орӧдны
2415,abreißen::V,afscheuren,atraut
2416,abreißen::V,afscheuren,atplēst
2417,abschneiden::V,afsnijden,вундавны
2418,abschneiden::V,afsnijden,nogriezt
2419,binden::V,binden,гӧрддзавны
2420,binden::V,binden,кӧртавны
2421,binden::V,binden,siet
2422,binden::V,binden,aptīt
2423,stecken::V,steken,сюйны
2424,stecken::V,steken,bāzt
2425,stecken::V,steken,spraust
2426,brechen::V,breken,чегны
2427,brechen::V,breken,lauzt
2428,brechen::V,breken,lauzīt
2429,klopfen::V,kloppen,камгыны
2430,klopfen::V,kloppen,klauvēt
2431,hauen::V,houwen,нӧйнты
2432,hauen::V,houwen,кучкыны
2433,hauen::V,houwen,cirst
2434,hauen::V,houwen,dauzīt
2435,kleben::V,plakken,лемавны
2436,kleben::V,plakken,ляскавны
2437,kleben::V,plakken,līmēt
2438,kleben::V,plakken,lipināt
2439,reiben::V,wrijven,тільны
2440,reiben::V,wrijven,зыравны
2441,reiben::V,wrijven,rīvēt
2442,reiben::V,wrijven,berzēt
2443,streichen::V,smeren,мавтны
2444,streichen::V,smeren,ziest
2445,streichen::V,smeren,triept
2446,schleifen::V,slijpen,кеслыны
2447,schleifen::V,slijpen,trīt
2448,schleifen::V,slijpen,asināt
2449,schneiden::V,snijden,шырны
2450,schneiden::V,snijden,griezt
2451,schneiden::V,snijden,sagriezt
2452,rütteln::V,schudden,легӧдны
2453,rütteln::V,schudden,катлӧдлыны
2454,rütteln::V,schudden,kratīt
2455,rütteln::V,schudden,purināt
2456,schütteln::V,schudden,тракӧдны
2457,schütteln::V,schudden,kratīt
2458,schwenken::V,wuiven,ӧвтны
2459,schwenken::V,wuiven,шенасьны
2460,schwenken::V,wuiven,vēzēt
2461,schwenken::V,wuiven,vēcināt
2462,schwenken::V,zwaaien,ӧвтны
2463,schwenken::V,zwaaien,шенасьны
2464,schwenken::V,zwaaien,vēzēt
2465,schwenken::V,zwaaien,vēcināt
2466,schütten::V,gieten,кисьтны
2467,schütten::V,gieten,bērt
2468,schütten::V,storten,кисьтны
2469,schütten::V,storten,bērt
2470,füllen::V,vullen,тыртны
2471,füllen::V,vullen,pildīt
2472,füllen::V,vullen,piepildīt
2473,einwickeln::V,inwikkelen,тубыртны
2474,einwickeln::V,inwikkelen,ietīt
2475,tragen::V,dragen,нуны
2476,tragen::V,dragen,nest
2477,schleppen::V,slepen,кыскавны
2478,schleppen::V,slepen,stiept
2479,schleppen::V,slepen,staipīt
2480,ziehen::V,trekken,кыскыны
2481,ziehen::V,trekken,vilkt
2482,aufbewahren::V,bewaren,видзны
2483,aufbewahren::V,bewaren,glabāt
2484,aufbewahren::V,bewaren,uzglabāt
2485,werfen::V,gooien,чӧвтны
2486,werfen::V,gooien,шыбитны
2487,werfen::V,gooien,mest
2488,werfen::V,gooien,sviest
2489,fangen::V,vangen,кутны
2490,fangen::V,vangen,ķert
2491,fangen::V,vangen,uzķert
2492,packen::V,pakken,босьтны
2493,packen::V,pakken,paķert
2494,packen::V,pakken,satvert
2495,packen::V,vastpakken,босьтны
2496,packen::V,vastpakken,paķert
2497,packen::V,vastpakken,satvert
2498,verstecken::V,verstoppen,дзебны
2499,verstecken::V,verstoppen,slēpt
2500,verstecken::V,verstoppen,noglabāt
2501,teilen::V,delen,юкны
2502,teilen::V,delen,dalīt
2503,schicken::V,sturen,ыстыны
2504,schicken::V,sturen,sūtīt
2505,schicken::V,sturen,atsūtīt
2506,bringen::V,brengen,вайны
2507,bringen::V,brengen,atvest
2508,hinzufügen::V,toevoegen,содтыны
2509,hinzufügen::V,toevoegen,pievienot
2510,bekommen::V,verkrijgen,босьтны
2511,bekommen::V,verkrijgen,dabūt
2512,erhalten::V,krijgen,босьтны
2513,erhalten::V,krijgen,saņemt
2514,nehmen::V,nemen,босьтны
2515,nehmen::V,nemen,ņemt
2516,nehmen::V,nemen,paņemt
2517,wählen::V,kiezen,бӧрйыны
2518,wählen::V,kiezen,ievēlēt
2519,wählen::V,verkiezen,бӧрйыны
2520,wählen::V,verkiezen,ievēlēt
2521,auswählen::V,uitkiezen,бӧрйыны
2522,auswählen::V,uitkiezen,izvēlēt
2523,bewahren::V,bewaren,видзны
2524,bewahren::V,bewaren,saglabāt
2525,behindern::V,hinderen,конйӧдлыны
2526,behindern::V,hinderen,джӧмдӧдны
2527,behindern::V,hinderen,kavēt
2528,behindern::V,hinderen,aizkavēt
2529,verderben::V,bederven,тшыкӧдны
2530,verderben::V,bederven,sabojāt
2531,beschädigen::V,beschadigen,тшыкӧдны
2532,beschädigen::V,beschadigen,bojāt
2533,beschädigen::V,beschadigen,maitāt
2534,zerbrechen::V,breken,жуглыны
2535,zerbrechen::V,breken,salauzt
2536,zerbrechen::V,breken,sadauzīt
2537,zerbrechen::V,stukbreken,жуглыны
2538,zerbrechen::V,stukbreken,salauzt
2539,zerbrechen::V,stukbreken,sadauzīt
2540,zerreißen::V,scheuren,орӧдны
2541,zerreißen::V,scheuren,pārraut
2542,zerreißen::V,verscheuren,орӧдны
2543,zerreißen::V,verscheuren,pārraut
2544,zerstören::V,vernielen,жугӧдны
2545,zerstören::V,vernielen,кисьтны
2546,zerstören::V,vernielen,косявны
2547,zerstören::V,vernielen,graut
2548,zerstören::V,vernielen,sagraut
2549,verbrennen::V,branden,сотны
2550,verbrennen::V,branden,сотчыны
2551,verbrennen::V,branden,dedzināt
2552,verbrennen::V,branden,sadedzināt
2553,verbrennen::V,verbranden,сотны
2554,verbrennen::V,verbranden,сотчыны
2555,verbrennen::V,verbranden,dedzināt
2556,verbrennen::V,verbranden,sadedzināt
2557,geben::V,geven,сетны
2558,geben::V,geven,dot
2559,geben::V,geven,padot
2560,reichen::V,reiken,сетны
2561,reichen::V,reiken,padot
2562,reichen::V,reiken,sniegt
2563,reichen::V,aanreiken,сетны
2564,reichen::V,aanreiken,padot
2565,reichen::V,aanreiken,sniegt
2566,schenken::V,schenken,козьнавны
2567,schenken::V,schenken,dāvāt
2568,schenken::V,schenken,dāvināt
2569,versprechen::V,beloven,кыв сетны
2570,versprechen::V,beloven,solīt
2571,versprechen::V,beloven,apsolīt
2572,wünschen::V,wensen,кӧсйыны
2573,wünschen::V,wensen,vēlēt
2574,wünschen::V,wensen,novēlēt
2575,loben::V,loven,ошкыны
2576,loben::V,loven,lielīt
2577,loben::V,prijzen,ошкыны
2578,loben::V,prijzen,lielīt
2579,küssen::V,kussen,окавны
2580,küssen::V,kussen,bučot
2581,küssen::V,kussen,skūpstīt
2582,wiegen::V,wiegen,гудрӧдлыны
2583,wiegen::V,wiegen,šūpot
2584,zudecken::V,toedekken,веввттьыны
2585,zudecken::V,toedekken,apklāt
2586,zudecken::V,toedekken,aizsegt
2587,wecken::V,wekken,садьмӧдны
2588,wecken::V,wekken,чуксавны
2589,wecken::V,wekken,modināt
2590,zeigen::V,tonen,петкӧдлыны
2591,zeigen::V,tonen,rādīt
2592,zeigen::V,wijzen,петкӧдлыны
2593,zeigen::V,wijzen,rādīt
2594,führen::V,voeren,нуӧдны
2595,führen::V,voeren,vadīt
2596,lehren::V,leren,велӧдны
2597,lehren::V,leren,mācīt
2598,lehren::V,leren,iemācīt
2599,unterrichten::V,onderwijzen,велӧдны
2600,unterrichten::V,onderwijzen,apmācīt
2601,aufziehen::V,grootbrengen,быдтыны
2602,aufziehen::V,grootbrengen,uzaudzināt
2603,leiten::V,leiden,веськӧдлыны
2604,leiten::V,leiden,vadīt
2605,leiten::V,leiden,pārzināt
2606,antreiben::V,aandrijven,тэрмӧдны
2607,antreiben::V,aandrijven,urdīt
2608,antreiben::V,aandrijven,mudināt
2609,lassen::V,laten,тшӧктыны
2610,lassen::V,laten,ļaut
2611,einladen::V,uitnodigen,корны
2612,einladen::V,uitnodigen,ielūgt
2613,einladen::V,uitnodigen,aicināt
2614,vereinigen::V,verenigen,ӧтувтны
2615,vereinigen::V,verenigen,котыртны
2616,vereinigen::V,verenigen,vienot
2617,vereinigen::V,verenigen,apvienot
2618,besuchen::V,bezoeken,волыны
2619,besuchen::V,bezoeken,ветлыны
2620,besuchen::V,bezoeken,apciemot
2621,treffen::V,treffen,вочаӧдны
2622,treffen::V,treffen,паныдавны
2623,treffen::V,treffen,satikt
2624,treffen::V,treffen,sastapt
2625,treffen::V,ontmoeten,вочаӧдны
2626,treffen::V,ontmoeten,паныдавны
2627,treffen::V,ontmoeten,satikt
2628,treffen::V,ontmoeten,sastapt
2629,sich versammeln::V,zich verzamelen,лӧсьӧдчыны
2630,sich versammeln::V,zich verzamelen,salasīties
2631,sich versammeln::V,zich verzamelen,sapulcēties
2632,spielen::V,spelen,ворсны
2633,spielen::V,spelen,spēlēt
2634,spielen::V,spelen,spēlēties
2635,singen::V,zingen,сьывны
2636,singen::V,zingen,dziedāt
2637,tanzen::V,dansen,йӧктыны
2638,tanzen::V,dansen,diet
2639,tanzen::V,dansen,dejot
2640,tanzen::V,dansen,dancot
2641,sich trennen::V,van elkaar gaan,торйӧдчыны
2642,sich trennen::V,van elkaar gaan,šķirties
2643,sich trennen::V,van elkaar gaan,izšķirties
2644,verlassen::V,verlaten,эновтны
2645,verlassen::V,verlaten,atstāt
2646,retten::V,redden,видзны
2647,retten::V,redden,мездыны
2648,retten::V,redden,glābt
2649,bewachen::V,bewaken,видзны
2650,bewachen::V,bewaken,sargāt
2651,schützen::V,beschermen,видзны
2652,schützen::V,beschermen,pasargāt
2653,schützen::V,beschermen,aizsargāt
2654,verteidigen::V,verdedigen,дорйыны
2655,verteidigen::V,verdedigen,aizstāvēt
2656,sich schlagen::V,knokken,косясьны
2657,sich schlagen::V,knokken,kauties
2658,sich schlagen::V,knokken,izkauties
2659,schießen::V,schieten,лыйны
2660,schießen::V,schieten,šaut
2661,schießen::V,schieten,šaudīt
2662,siegen::V,overwinnen,вермыны
2663,siegen::V,overwinnen,uzvarēt
2664,ärgern::V,ergeren,лӧгӧдны
2665,ärgern::V,ergeren,лёкмӧдны
2666,ärgern::V,ergeren,скӧрмӧдны
2667,ärgern::V,ergeren,sadusmot
2668,schlagen::V,slaan,вартны
2669,schlagen::V,slaan,sist
2670,schlagen::V,slaan,triekt
2671,treten::V,trappen,лёгны
2672,treten::V,trappen,майкны
2673,treten::V,trappen,mīt
2674,treten::V,trappen,paspert
2675,treten::V,schoppen,лёгны
2676,treten::V,schoppen,майкны
2677,treten::V,schoppen,mīt
2678,treten::V,schoppen,paspert
2679,stechen::V,steken,бышткыны
2680,stechen::V,steken,durt
2681,stechen::V,prikken,бышткыны
2682,stechen::V,prikken,durt
2683,stoßen::V,stoten,тойлыны
2684,stoßen::V,stoten,йӧткавны
2685,stoßen::V,stoten,grūst
2686,stehlen::V,stelen,гусявны
2687,stehlen::V,stelen,zagt
2688,stören::V,storen,падмӧдны
2689,stören::V,storen,traucēt
2690,stören::V,verstoren,падмӧдны
2691,stören::V,verstoren,traucēt
2692,belästigen::V,lastig vallen,дӧзмӧдны
2693,belästigen::V,lastig vallen,apgrūtināt
2694,verbergen::V,verbergen,дзебны
2695,verbergen::V,verbergen,сайӧдны
2696,verbergen::V,verbergen,slēpt
2697,verbergen::V,verbergen,paslēpt
2698,täuschen::V,misleiden,пӧръявны
2699,täuschen::V,misleiden,ылӧдны
2700,täuschen::V,misleiden,mānīt
2701,täuschen::V,misleiden,maldināt
2702,betrügen::V,bedriegen,сӧрны
2703,betrügen::V,bedriegen,krāpt
2704,betrügen::V,bedriegen,apkrāpt
2705,töten::V,doden,вины
2706,töten::V,doden,nāvēt
2707,töten::V,doden,nogalināt
2708,wohnen::V,wonen,овны
2709,wohnen::V,wonen,dzīvot
2710,arbeiten::V,werken,уджавны
2711,arbeiten::V,werken,strādāt
2712,arbeiten::V,werken,darboties
2713,sammeln::V,inzamelen,чукӧртны
2714,sammeln::V,inzamelen,vākt
2715,sammeln::V,verzamelen,чукӧртны
2716,sammeln::V,verzamelen,vākt
2717,pflücken::V,plukken,вотны
2718,pflücken::V,plukken,ӧктыны
2719,pflücken::V,plukken,raut
2720,pflücken::V,plukken,plūkt
2721,jagen::V,jagen,кыйсьыны
2722,jagen::V,jagen,medīt
2723,fischen::V,vissen,чери кыйны
2724,fischen::V,vissen,zvejot
2725,fassen::V,vangen,кутны
2726,fassen::V,vangen,saķert
2727,hüten::V,hoeden,видзны
2728,hüten::V,hoeden,йирӧдны
2729,hüten::V,hoeden,ganīt
2730,treiben::V,drijven,вӧтлыны
2731,treiben::V,drijven,dzīt
2732,anbinden::V,vastbinden,домавны
2733,anbinden::V,vastbinden,piesiet
2734,anbinden::V,vastbinden,piesaistīt
2735,füttern::V,voeren,вердны
2736,füttern::V,voeren,barot
2737,melken::V,melken,лысьтыны
2738,melken::V,melken,slaukt
2739,hacken::V,hakken,керавны
2740,hacken::V,hakken,kapāt
2741,gießen::V,gieten,киськавны
2742,gießen::V,gieten,liet
2743,gießen::V,gieten,laistīt
2744,reifen::V,rijpen,кисьмыны
2745,reifen::V,rijpen,briest
2746,zubereiten::V,klaarmaken,дасьтыны
2747,zubereiten::V,klaarmaken,taisīt
2748,zubereiten::V,klaarmaken,gatavot
2749,zubereiten::V,toebereiden,дасьтыны
2750,zubereiten::V,toebereiden,taisīt
2751,zubereiten::V,toebereiden,gatavot
2752,kochen::V,koken,пуны
2753,kochen::V,koken,vārīt
2754,backen::V,bakken,пӧжавны
2755,backen::V,bakken,cept
2756,braten::V,braden,пражитны
2757,braten::V,braden,cept
2758,braten::V,braden,cepināt
2759,umrühren::V,omroeren,сорлавны
2760,umrühren::V,omroeren,maisīt
2761,umrühren::V,omroeren,apmaisīt
2762,stricken::V,breien,кӧртны
2763,stricken::V,breien,adīt
2764,nähen::V,naaien,вурны
2765,nähen::V,naaien,šūt
2766,färben::V,verven,мичӧдны
2767,färben::V,verven,краситны
2768,färben::V,verven,krāsot
2769,färben::V,verven,nokrāsot
2770,färben::V,kleuren,мичӧдны
2771,färben::V,kleuren,краситны
2772,färben::V,kleuren,krāsot
2773,färben::V,kleuren,nokrāsot
2774,reinigen::V,reinigen,весавны
2775,reinigen::V,reinigen,tīrīt
2776,reinigen::V,reinigen,attīrīt
2777,waschen::V,wassen,мыськыны
2778,waschen::V,wassen,mazgāt
2779,abwischen::V,afvegen,чышкыны
2780,abwischen::V,afvegen,noslaucīt
2781,spülen::V,spoelen,пожъявны
2782,spülen::V,spoelen,skalot
2783,spülen::V,afwassen,пожъявны
2784,spülen::V,afwassen,skalot
2785,fegen::V,vegen,чышкыны
2786,fegen::V,vegen,slaucīt
2787,kehren::V,vegen,чышкыны
2788,kehren::V,vegen,mēzt
2789,baden::V,baden,купайтчыны
2790,baden::V,baden,peldēties
2791,sich waschen::V,zich wassen,мыссьыны
2792,sich waschen::V,zich wassen,mazgāties
2793,ausziehen::V,uittrekken,пӧрччӧдны
2794,ausziehen::V,uittrekken,noģērbt
2795,anziehen::V,aantrekken,кӧмавны
2796,anziehen::V,aantrekken,пасьтавны
2797,anziehen::V,aantrekken,uzvilkt
2798,sich anziehen::V,zich aankleden,пасьтасьны
2799,sich anziehen::V,zich aankleden,apģērbties
2800,kämmen::V,kammen,сынавны
2801,kämmen::V,kammen,sukāt
2802,schmücken::V,tooien,мичмӧдны
2803,schmücken::V,tooien,rotāt
2804,schmücken::V,tooien,greznot
2805,sagen::V,zeggen,шуны
2806,sagen::V,zeggen,висьтавны
2807,sagen::V,zeggen,teikt
2808,sprechen::V,spreken,сёрнитны
2809,sprechen::V,spreken,runāt
2810,reden::V,praten,сёрнитны
2811,reden::V,praten,norunāt
2812,sich unterhalten::V,zich onderhouden,сёрнитны
2813,sich unterhalten::V,zich onderhouden,варовитны
2814,sich unterhalten::V,zich onderhouden,sarunāties
2815,fragen::V,vragen,юавны
2816,fragen::V,vragen,jautāt
2817,bitten::V,vragen,корны
2818,bitten::V,vragen,lūgt
2819,bitten::V,vragen,prasīt
2820,bitten::V,verzoeken,корны
2821,bitten::V,verzoeken,lūgt
2822,bitten::V,verzoeken,prasīt
2823,erzählen::V,vertellen,висьтавны
2824,erzählen::V,vertellen,stāstīt
2825,mitteilen::V,meedelen,юӧртны
2826,mitteilen::V,meedelen,висьтавны
2827,mitteilen::V,meedelen,pavēstīt
2828,nennen::V,noemen,шуны
2829,nennen::V,noemen,ним сетны
2830,nennen::V,noemen,saukt
2831,rufen::V,roepen,корны
2832,rufen::V,roepen,saukt
2833,prahlen::V,pralen,ошйысьны
2834,prahlen::V,pralen,lielīties
2835,übersetzen::V,vertalen,вуджӧдны
2836,übersetzen::V,vertalen,tulkot
2837,übersetzen::V,vertalen,pārtulkot
2838,denken::V,denken,мӧвпавны
2839,denken::V,denken,domāt
2840,glauben::V,geloven,эскыны
2841,glauben::V,geloven,ticēt
2842,bemerken::V,bemerken,казявны
2843,bemerken::V,bemerken,ievērot
2844,bemerken::V,bemerken,ieraudzīt
2845,erkennen::V,herkennen,тӧдмавны
2846,erkennen::V,herkennen,pazīt
2847,erkennen::V,herkennen,atpazīt
2848,begreifen::V,begrijpen,вежӧртны
2849,begreifen::V,begrijpen,гӧгӧрвоны
2850,begreifen::V,begrijpen,jēgt
2851,begreifen::V,begrijpen,apjēgt
2852,verstehen::V,verstaan,вежӧртны
2853,verstehen::V,verstaan,гӧгӧрвоны
2854,verstehen::V,verstaan,saprast
2855,lernen::V,leren,вeлöдчыны
2856,lernen::V,leren,mācīties
2857,wissen::V,weten,тӧдны
2858,wissen::V,weten,zināt
2859,sich erinnern an::V,zich herinneren aan,казьтывны
2860,sich erinnern an::V,zich herinneren aan,дум вылӧ уськӧдны
2861,sich erinnern an::V,zich herinneren aan,atminēties
2862,vergessen::V,vergeten,вунӧдны
2863,vergessen::V,vergeten,mirst
2864,vergessen::V,vergeten,aizmirst
2865,messen::V,meten,муртавны
2866,messen::V,meten,mērīt
2867,zählen::V,tellen,лыддьыны
2868,zählen::V,tellen,skaitīt
2869,rechnen::V,rekenen,лыддьыны
2870,rechnen::V,rekenen,rēķināt
2871,lesen::V,lezen,лыддьыны
2872,lesen::V,lezen,lasīt
2873,malen::V,schilderen,серпасавны
2874,malen::V,schilderen,gleznot
2875,zeichnen::V,tekenen,серпасавны
2876,zeichnen::V,tekenen,zīmēt
2877,schreiben::V,schrijven,гижны
2878,schreiben::V,schrijven,rakstīt
2879,besitzen::V,bezitten,лоны
2880,besitzen::V,bezitten,piederēt
2881,kaufen::V,kopen,ньӧбны
2882,kaufen::V,kopen,pirkt
2883,verkaufen::V,verkopen,вузавны
2884,verkaufen::V,verkopen,pārdot
2885,bezahlen::V,betalen,мынтыны
2886,bezahlen::V,betalen,мынтысьны
2887,bezahlen::V,betalen,apmaksāt
2888,zahlen::V,betalen,мынтыны
2889,zahlen::V,betalen,maksāt
2890,beherrschen::V,beheersen,ас улын кутны
2891,beherrschen::V,beheersen,valdīt
2892,ertragen::V,verdragen,пыкны
2893,ertragen::V,verdragen,лэптыны
2894,ertragen::V,verdragen,panest
2895,ertragen::V,verdragen,paciest
