,Concept_ID,lv,ba
1479,fern::A,ылі,алыҫ
1480,fern::A,ылі,йыраҡ
1481,fern::A,tāls,алыҫ
1482,fern::A,tāls,йыраҡ
1483,linker::A,шуйга,һул
1484,linker::A,kreisais,һул
1485,rechter::A,веськыд,уң
1486,rechter::A,labais,уң
1487,anderer::A,мукӧд,бутән
1488,anderer::A,otrs,бутән
1489,erster::A,медводдза,тәүге
1490,erster::A,pirmais,тәүге
1491,zweiter::A,мӧд,икенсе
1492,zweiter::A,otrais,икенсе
1493,dritter::A,коймӧд,өсөнсө
1494,dritter::A,trešais,өсөнсө
1495,letzter::A,бӧръя,һуңғы
1496,letzter::A,beidzamais,һуңғы
1497,allein::ADV,ӧтка,бер үҙе
1498,allein::ADV,ӧтка,яңғыҙ
1499,allein::ADV,viens pats,бер үҙе
1500,allein::ADV,viens pats,яңғыҙ
1501,auf einmal::ADV,ӧтпырйӧ,бер юлы
1502,auf einmal::ADV,reizē,бер юлы
1503,zusammen::ADV,тшӧтш,бергә
1504,zusammen::ADV,kopā,бергә
1505,zusammen::ADV,vienviet,бергә
1506,lange::ADV,дыр,оҙаҡ
1507,lange::ADV,ilgi,оҙаҡ
1508,plötzlich::ADV,друг,ҡапыл
1509,plötzlich::ADV,pēkšņi,ҡапыл
1510,sofort::ADV,дзик пыр,шунда уҡ
1511,sofort::ADV,tūlīt,шунда уҡ
1512,später::ADV,сэсся,һуңыраҡ
1513,später::ADV,vēlāk,һуңыраҡ
1514,jetzt::ADV,ӧні,хәҙер
1515,jetzt::ADV,tagad,хәҙер
1516,heute::ADV,талун,бөгөн
1517,heute::ADV,šodien,бөгөн
1518,morgen::ADV,аски,иртәгә
1519,morgen::ADV,rīt,иртәгә
1520,bald::ADV,регыд,тиҙҙән
1521,bald::ADV,drīz,тиҙҙән
1522,dann::ADV,бӧрын,һуңынан
1523,dann::ADV,бӧрти,һуңынан
1524,dann::ADV,tad,һуңынан
1525,gestern::ADV,тӧнлун,кисә
1526,gestern::ADV,vakar,кисә
1527,einst::ADV,ӧтчыд,ҡасандыр
1528,einst::ADV,ӧтчыд,бер баҡыт
1529,einst::ADV,ӧтпыр,ҡасандыр
1530,einst::ADV,ӧтпыр,бер баҡыт
1531,einst::ADV,citreiz,ҡасандыр
1532,einst::ADV,citreiz,бер баҡыт
1533,damals::ADV,сэки,ул саҡта
1534,damals::ADV,toreiz,ул саҡта
1535,danach::ADV,сэсся,һуңынан
1536,danach::ADV,pēc tam,һуңынан
1537,vorher::ADV,войдӧр,элек
1538,vorher::ADV,iepriekš,элек
1539,vorher::ADV,pirms tam,элек
1540,zuerst::ADV,войдӧр,башта
1541,zuerst::ADV,vis'pirms,башта
1542,einmal::ADV,ӧтчыдысь,бер
1543,einmal::ADV,reiz,бер
1544,einmal::ADV,vienreiz,бер
1545,manchmal::ADV,корсюрӧ,ҡайһы берҙә
1546,manchmal::ADV,dažkārt,ҡайһы берҙә
1547,oft::ADV,тшӧкыда,йыш
1548,oft::ADV,bieži,йыш
1549,immer::ADV,век,һәр ҡасан
1550,immer::ADV,allaž,һәр ҡасан
1551,immer::ADV,vien'mēr,һәр ҡасан
1552,niemals::ADV,оз некор,бер ҡасан да
1553,niemals::ADV,оз некор,бер ваҡытта ла
1554,niemals::ADV,nemūžam,бер ҡасан да
1555,niemals::ADV,nemūžam,бер ваҡытта ла
1556,hier::ADV,со,бында
1557,hier::ADV,тонӧ,бында
1558,hier::ADV,te,бында
1559,hier::ADV,šeit,бында
1560,hierhin::ADV,татчӧ,бында
1561,hierhin::ADV,талань,бында
1562,hierhin::ADV,šurp,бында
1563,hierhin::ADV,uz šejieni,бында
1564,von hier::ADV,тасянь,бынан
1565,von hier::ADV,тасянь,ошонан
1566,von hier::ADV,no šejienes,бынан
1567,von hier::ADV,no šejienes,ошонан
1568,dort::ADV,сэні,шунда
1569,dort::ADV,сэні,тегендә
1570,dort::ADV,tur,шунда
1571,dort::ADV,tur,тегендә
1572,dorthin::ADV,сэтчӧ,шунда
1573,dorthin::ADV,сэтчӧ,тегеләй
1574,dorthin::ADV,turp,шунда
1575,dorthin::ADV,turp,тегеләй
1576,dorthin::ADV,uz turieni,шунда
1577,dorthin::ADV,uz turieni,тегеләй
1578,geradeaus::ADV,веськыда,тура
1579,geradeaus::ADV,taisni uz priekšu,тура
1580,vorwärts::ADV,водзӧ,алға
1581,vorwärts::ADV,uz priekšu,алға
1582,rückwärts::ADV,бӧрӧ,кирегә
1583,rückwärts::ADV,atmuguriski,кирегә
1584,zurück::ADV,бӧр,кирегә
1585,zurück::ADV,atpakāļ,кирегә
1586,unten::ADV,улын,түбәндә
1587,unten::ADV,уліын,түбәндә
1588,unten::ADV,lejā,түбәндә
1589,unten::ADV,apakšā,түбәндә
1590,hinab::ADV,улӧ,түбәнгә
1591,hinab::ADV,увлан,түбәнгә
1592,hinab::ADV,uz leju,түбәнгә
1593,oben::ADV,вылын,юғарыла
1594,oben::ADV,выліын,юғарыла
1595,oben::ADV,virsū,юғарыла
1596,hinauf::ADV,выліӧ,юғарыға
1597,hinauf::ADV,augšā,юғарыға
1598,hinauf::ADV,uz augšu,юғарыға
1599,überall::ADV,быдлаын,бөтә урында
1600,überall::ADV,visur,бөтә урында
1601,nicht::ADV,oз,тугел
1602,nicht::ADV,ne,тугел
1603,ein wenig::ADV,неуна,аҙ
1604,ein wenig::ADV,drusku,аҙ
1605,kaum::ADV,мырдэм,көскә
1606,kaum::ADV,мырдэм,саҡ-саҡ
1607,kaum::ADV,diezin vai,көскә
1608,kaum::ADV,diezin vai,саҡ-саҡ
1609,sehr::ADV,зэв,ифат
1610,sehr::ADV,ļoti,ифат
1611,sehr::ADV,gaužām,ифат
1612,so::ADV,тадз,шулай
1613,so::ADV,сідз,шулай
1614,so::ADV,tā,шулай
1615,so::ADV,tik,шулай
1616,noch::ADV,на,йәнә
1617,noch::ADV,нӧшта,йәнә
1618,noch::ADV,vēl,йәнә
1619,nur::ADV,куш,бары
1620,nur::ADV,сӧмын,бары
1621,nur::ADV,vien,бары
1622,nur::ADV,tikai,бары
1623,schon::ADV,нин,инде
1624,schon::ADV,jau,инде
1625,wieder::ADV,бара,тағы
1626,wieder::ADV,atkal,тағы
1627,vergebens::ADV,весьшӧрӧ,бушҡа
1628,vergebens::ADV,velti,бушҡа
1629,vor::PRP,водзын,алдында
1630,vor::PRP,priekš,алдында
1631,hinter::PRP,бӧрнын,артында
1632,hinter::PRP,aiz,артында
1633,unter::PRP,улын,аҫтында
1634,unter::PRP,zem,аҫтында
1635,durch::PRP,пыр,үтә
1636,durch::PRP,пырыс,үтә
1637,durch::PRP,caur,үтә
1638,durch::PRP,cauri,үтә
1639,neben::PRP,бердын,эргәһендә
1640,neben::PRP,līdzās,эргәһендә
1641,zwischen::PRP,костын,араһында
1642,zwischen::PRP,starp,араһында
1643,wegen::PRP,вӧсна,өсөн
1644,wegen::PRP,вӧсна,сәбәпле
1645,wegen::PRP,pēc,өсөн
1646,wegen::PRP,pēc,сәбәпле
1647,dies::PRN,тайӧ,был
1648,dies::PRN,тайӧ,ошо
1649,dies::PRN,šis,был
1650,dies::PRN,šis,ошо
1651,das::PRN,ciйö,ул
1652,das::PRN,tas,ул
1653,alles::PRN,став,бөтә
1654,alles::PRN,viss,бөтә
1655,ich::PRN,ме,мин
1656,ich::PRN,es,мин
1657,du::PRN,тэ,һин
1658,du::PRN,tu,һин
1659,er::PRN,сійӧ,ул
1660,er::PRN,viņš,ул
1661,wir::PRN,ми,беҙ
1662,wir::PRN,mēs,беҙ
1663,ihr::PRN,тi,һеҙ
1664,ihr::PRN,jūs,һеҙ
1665,sie::PRN,найö,улар
1666,sie::PRN,viņi,улар
1667,sie::PRN,viņas,улар
1668,was::FPRN,мый,ә
1669,was::FPRN,мый,ни
1670,was::FPRN,мый,нәмә
1671,was::FPRN,kas,ә
1672,was::FPRN,kas,ни
1673,was::FPRN,kas,нәмә
1674,wer::FPRN,код,ҡем
1675,wer::FPRN,kas,ҡем
1676,wo::FADV,кыті,ҡайҙа
1677,wo::FADV,kur,ҡайҙа
1678,wohin::FADV,кытчӧ,ҡайҙа
1679,wohin::FADV,kurp,ҡайҙа
1680,wohin::FADV,uz kurieni,ҡайҙа
1681,wie::FADV,кыдзи,инидәй
1682,wie::FADV,kā,инидәй
1683,warum::FADV,мыйла,ин өсөн
1684,warum::FADV,kāpēc,ин өсөн
1685,wieviel::FNUM,кымын,күпме
1686,wieviel::FNUM,cik,күпме
1687,eins::NUM,ӧтик,бер
1688,eins::NUM,viens,бер
1689,zwei::NUM,кык,ике
1690,zwei::NUM,кык,икәү
1691,zwei::NUM,divi,ике
1692,zwei::NUM,divi,икәү
1693,drei::NUM,куим,өс
1694,drei::NUM,trīs,өс
1695,vier::NUM,нель,дүрт
1696,vier::NUM,četri,дүрт
1697,fünf::NUM,вит,биш
1698,fünf::NUM,pieci,биш
1699,sechs::NUM,квайт,алты
1700,sechs::NUM,seši,алты
1701,sieben::NUM,сизим,ете
1702,sieben::NUM,septiņi,ете
1703,acht::NUM,кӧкъямыс,һигеҙ
1704,acht::NUM,astoņi,һигеҙ
1705,neun::NUM,ӧкмыс,туғыҙ
1706,neun::NUM,deviņi,туғыҙ
1707,zehn::NUM,дас,ун
1708,zehn::NUM,desmit,ун
1709,elf::NUM,дас ӧтик,ун бер
1710,elf::NUM,vienpadsmit,ун бер
1711,zwölf::NUM,дас кык,ун ике
1712,zwölf::NUM,divpadsmit,ун ике
1713,zwanzig::NUM,кызь,егерме
1714,zwanzig::NUM,divdesmit,егерме
1715,dreißig::NUM,комын,утыҙ
1716,dreißig::NUM,trīsdesmit,утыҙ
1717,vierzig::NUM,нелямын,ҡырҡ
1718,vierzig::NUM,četrdesmit,ҡырҡ
1719,fünfzig::NUM,ветымын,илле
1720,fünfzig::NUM,piecdesmit,илле
1721,sechzig::NUM,квайтымын,алтмыш
1722,sechzig::NUM,sešdesmit,алтмыш
1723,siebzig::NUM,сизимдас,етмеш
1724,siebzig::NUM,septiņdesmit,етмеш
1725,achtzig::NUM,кӧкъямысдас,һикһән
1726,achtzig::NUM,astoņdesmit,һикһән
1727,neunzig::NUM,ӧкмысдас,туҡһан
1728,neunzig::NUM,deviņdesmit,туҡһан
1729,hundert::NUM,сё,йөҙ
1730,hundert::NUM,simt,йөҙ
1731,tausend::NUM,сюрс,мең
1732,tausend::NUM,tūkstoš,мең
1733,und::CNJ,и,да
1734,und::CNJ,un,да
1735,oder::CNJ,либӧ,йәки
1736,oder::CNJ,jeb,йәки
1737,stehen::V,сулавны,тороу
1738,stehen::V,stāvēt,тороу
1739,sitzen::V,пукавны,ултырыу
1740,sitzen::V,sēdēt,ултырыу
1741,liegen::V,куйлыны,ятыу
1742,liegen::V,gulēt,ятыу
1743,hängen::V,ӧшавны,аҫылынып тороу
1744,hängen::V,karāties,аҫылынып тороу
1745,werden::V,лоны,булыу
1746,werden::V,tapt,булыу
1747,passieren::V,лоны,булыу
1748,passieren::V,notikt,булыу
1749,beginnen::V,кутчысьны,башлау
1750,beginnen::V,кутны,башлау
1751,beginnen::V,sākties,башлау
1752,enden::V,помасьны,бөтөү
1753,enden::V,помасьны,тамамланыү
1754,enden::V,beigties,бөтөү
1755,enden::V,beigties,тамамланыү
1756,wechseln::V,вежсьыны,үҙгәреү
1757,wechseln::V,mainīties,үҙгәреү
1758,aufgehen[Sonne]::V,петны,ҡалҡыу
1759,aufgehen[Sonne]::V,lēkt,ҡалҡыу
1760,aufgehen[Sonne]::V,uzlēkt,ҡалҡыу
1761,untergehen[Sonne]::V,пуксьыны,байыу
1762,untergehen[Sonne]::V,noiet,байыу
1763,untergehen[Sonne]::V,rietēt,байыу
1764,scheinen[Sonne]::V,югъявны,яҡтыртып тороу
1765,scheinen[Sonne]::V,югвидзны,яҡтыртып тороу
1766,scheinen[Sonne]::V,spīdēt,яҡтыртып тороу
1767,donnern::V,гымавны,күкрәү
1768,donnern::V,dārdēt,күкрәү
1769,wehen::V,пӧльтны,иҫеү
1770,wehen::V,pūst,иҫеү
1771,strömen::V,киссьыны,ташыу
1772,strömen::V,līt,ташыу
1773,strömen::V,plūst,ташыу
1774,fließen::V,визувтны,ағыу
1775,fließen::V,tecēt,ағыу
1776,sich drehen::V,бергавны,әйләнеү
1777,sich drehen::V,grozīties,әйләнеү
1778,schwanken::V,легны,тирбәлеү
1779,schwanken::V,лайкъявны,тирбәлеү
1780,schwanken::V,līgoties,тирбәлеү
1781,schwanken::V,grīļoties,тирбәлеү
1782,schwingen::V,лайкъявны,бәүетеү
1783,schwingen::V,люллявны,бәүетеү
1784,schwingen::V,vēzēties,бәүетеү
1785,fallen::V,усьны,йығылыу
1786,fallen::V,krist,йығылыу
1787,brennen::V,сотчыны,яныу
1788,brennen::V,degt,яныу
1789,rauchen::V,тшынӧдны,төтәү
1790,rauchen::V,dūmot,төтәү
1791,regnen::V,зэрны,ямғыр яуа
1792,regnen::V,līt,ямғыр яуа
1793,gefrieren::V,кынмыны,туңыү
1794,gefrieren::V,sasalt,туңыү
1795,tauen::V,сывны,иреү
1796,tauen::V,kust,иреү
1797,schmelzen::V,сывны,иреү
1798,schmelzen::V,kust,иреү
1799,schmelzen::V,nokust,иреү
1800,trocknen::V,косьмыны,кибеү
1801,trocknen::V,žūt,кибеү
1802,trocknen::V,kaltēties,кибеү
1803,sieden::V,пуны,ҡайнау
1804,sieden::V,virt,ҡайнау
1805,sieden::V,vārīties,ҡайнау
1806,faulen::V,сісьмыны,сереу
1807,faulen::V,pūt,сереу
1808,faulen::V,trudēt,сереу
1809,verfaulen::V,сісьмыны,сереу
1810,verfaulen::V,sapūt,сереу
1811,verfaulen::V,satrūdēt,сереу
1812,reißen::V,орны,өҙөү
1813,reißen::V,орны,йыртылыу
1814,reißen::V,plīst,өҙөү
1815,reißen::V,plīst,йыртылыу
1816,reißen::V,satrūkt,өҙөү
1817,reißen::V,satrūkt,йыртылыу
1818,versinken::V,вӧйны,батыу
1819,versinken::V,grimt,батыу
1820,versinken::V,nogrimt,батыу
1821,vergehen::V,кольны,үтеү
1822,vergehen::V,ордйыны,үтеү
1823,vergehen::V,paiet,үтеү
1824,erscheinen::V,петкӧдчыны,килеп сығыу
1825,erscheinen::V,parādīties,килеп сығыу
1826,verschwinden::V,бырны,юғалыу
1827,verschwinden::V,nozust,юғалыу
1828,sinken::V,вӧйны,түбәнәйеү
1829,sinken::V,kristies,түбәнәйеү
1830,abnehmen::V,чинны,кәметеү
1831,abnehmen::V,noplakt,кәметеү
1832,abnehmen::V,mazināties,кәметеү
1833,zunehmen::V,содны,артыу
1834,zunehmen::V,ыдждыны,артыу
1835,zunehmen::V,pieaugt,артыу
1836,zunehmen::V,pieņemties,артыу
1837,steigen::V,лыбны,күтәрелеү
1838,steigen::V,kāpt,күтәрелеү
1839,wachsen::V,быдмыны,үҫеү
1840,wachsen::V,augt,үҫеү
1841,glänzen::V,югъявны,ялтырау
1842,glänzen::V,дзирдавны,ялтырау
1843,glänzen::V,zaigot,ялтырау
1844,glänzen::V,laistīties,ялтырау
1845,funkeln::V,югъявны,баҙлау
1846,funkeln::V,дзирдавны,баҙлау
1847,funkeln::V,mirdzēt,баҙлау
1848,funkeln::V,dzirkstēt,баҙлау
1849,lärmen::V,жувгыны,шаулау
1850,lärmen::V,ыугыны,шаулау
1851,lärmen::V,шумитны,шаулау
1852,lärmen::V,ālēties,шаулау
1853,lärmen::V,trokšņot,шаулау
1854,läuten::V,жургыны,ҡағыу
1855,läuten::V,zvanīt,ҡағыу
1856,klingeln::V,звӧнитны,ҡағыу
1857,klingeln::V,звӧнитны,шылтыратыу
1858,klingeln::V,zvanīt,ҡағыу
1859,klingeln::V,zvanīt,шылтыратыу
1860,klirren::V,гольскöдчыны,шылтыратыу
1861,klirren::V,tinkšķēt,шылтыратыу
1862,klirren::V,džinkstēt,шылтыратыу
1863,brausen::V,буавны,ҡотороноу
1864,brausen::V,krākt,ҡотороноу
1865,brausen::V,brāzmot,ҡотороноу
1866,rauschen::V,кышакывны,шыптырлау
1867,rauschen::V,šalkt,шыптырлау
1868,klingen::V,шыавны,яңғырау
1869,klingen::V,юргыны,яңғырау
1870,klingen::V,skanēt,яңғырау
1871,klingen::V,izklausīties,яңғырау
1872,bellen::V,увтны,өрөү
1873,bellen::V,riet,өрөү
1874,heulen::V,омлявны,олоу
1875,heulen::V,вурзавны,олоу
1876,heulen::V,kaukt,олоу
1877,heulen::V,gaudot,олоу
1878,blasen::V,пӧльтны,өрөү
1879,blasen::V,pūst,өрөү
1880,pfeifen::V,шутьлявны,һызғырып ебәреү
1881,pfeifen::V,svilpt,һызғырып ебәреү
1882,pfeifen::V,svilpot,һызғырып ебәреү
1883,schreien::V,горзыны,ҡысҡырыу
1884,schreien::V,brēkt,ҡысҡырыу
1885,schreien::V,kliegt,ҡысҡырыу
1886,stöhnen::V,ымзыны,уңғырашыу
1887,stöhnen::V,vaidēt,уңғырашыу
1888,zittern::V,тіравны,ҡалтырау
1889,zittern::V,drebēt,ҡалтырау
1890,leben::V,овны,йәшәү
1891,leben::V,dzīvot,йәшәү
1892,geboren werden::V,чужны,тыуыу
1893,geboren werden::V,dzimt,тыуыу
1894,atmen::V,кашкыны,тын алыү
1895,atmen::V,пошиктыны,тын алыү
1896,atmen::V,elpot,тын алыү
1897,trinken::V,юны,эсеү
1898,trinken::V,dzert,эсеү
1899,essen::V,сёйны,ашау
1900,essen::V,ēst,ашау
1901,schlucken::V,ньылавны,йотоу
1902,schlucken::V,rīt,йотоу
1903,müde werden::V,мудзны,арыу
1904,müde werden::V,nokust,арыу
1905,einschlafen::V,ланьтны,йоҡлап китеү
1906,einschlafen::V,унмовсьны,йоҡлап китеү
1907,einschlafen::V,iemigt,йоҡлап китеү
1908,einschlafen::V,aizmigt,йоҡлап китеү
1909,schlafen::V,узьны,йоҡлау
1910,schlafen::V,gulēt,йоҡлау
1911,aufwachen::V,садьмыны,уяныу
1912,aufwachen::V,mosties,уяныу
1913,aufstehen::V,чеччыны,тороу
1914,aufstehen::V,celties,тороу
1915,sich erholen::V,шойччыны,ял итеү
1916,sich erholen::V,atžirgt,ял итеү
1917,sich erholen::V,atpūsties,ял итеү
1918,krank werden::V,висьмыны,сирләү
1919,krank werden::V,sasirgt,сирләү
1920,krank sein::V,висьны,сирләү
1921,krank sein::V,slimot,сирләү
1922,schmerzen::V,висьны,ауыртыу
1923,schmerzen::V,sāpēt,ауыртыу
1924,schmerzen::V,smelgt,ауыртыу
1925,husten::V,кызны,йүтәлләү
1926,husten::V,klepot,йүтәлләү
1927,genesen::V,бурдны,һауығыу
1928,genesen::V,veseļoties,һауығыу
1929,sterben::V,кувны,үлеү
1930,sterben::V,mirt,үлеү
1931,sterben::V,nomirt,үлеү
1932,umkommen::V,кувны,һәләк булыу
1933,umkommen::V,apsprāgt,һәләк булыу
1934,umkommen::V,aiziet bojā,һәләк булыу
1935,sich bewegen::V,вӧрзьыны,хәрәкәт итеү
1936,sich bewegen::V,virzīties,хәрәкәт итеү
1937,sich rühren::V,вӧрны,ҡуҙғалыу
1938,sich rühren::V,вӧрӧдчыны,ҡуҙғалыу
1939,sich rühren::V,sagrozīties,ҡуҙғалыу
1940,sich erheben::V,сувтны,тороу
1941,sich erheben::V,piecelties,тороу
1942,sich setzen::V,пуксьыны,ултырыу
1943,sich setzen::V,sēsties,ултырыу
1944,hinfallen::V,усьны,ҡолау
1945,hinfallen::V,sabirt,ҡолау
1946,hinfallen::V,pakrist,ҡолау
1947,laufen::V,мyнны,йөрөү
1948,laufen::V,iet,йөрөү
1949,laufen::V,skraidīt,йөрөү
1950,schreiten::V,восьлавны,атлау
1951,schreiten::V,soļot,атлау
1952,spazierengehen::V,гуляйтны,ял итеп йороү
1953,spazierengehen::V,staigāt,ял итеп йороү
1954,spazierengehen::V,pastaigāties,ял итеп йороү
1955,eilen::V,тэрмасьны,ашығыу
1956,eilen::V,тэрмасьны,ҡабаланыу
1957,eilen::V,traukt,ашығыу
1958,eilen::V,traukt,ҡабаланыу
1959,sich beeilen::V,тэрмасьны,ашығыу
1960,sich beeilen::V,тэрмасьны,ҡабаланыу
1961,sich beeilen::V,steigties,ашығыу
1962,sich beeilen::V,steigties,ҡабаланыу
1963,sich beeilen::V,pasteigties,ашығыу
1964,sich beeilen::V,pasteigties,ҡабаланыу
1965,sausen::V,тӧвзьыны,елеү
1966,sausen::V,drāzt,елеү
1967,sausen::V,brāzties,елеү
1968,rennen::V,котӧртны,йүгеп йөрөү
1969,rennen::V,skriet,йүгеп йөрөү
1970,springen::V,чеччавны,һикереү
1971,springen::V,lēkt,һикереү
1972,klettern::V,кышасьны,үрмәләү
1973,klettern::V,кышасьны,үрмәләп менеү
1974,klettern::V,кавшасьны,үрмәләү
1975,klettern::V,кавшасьны,үрмәләп менеү
1976,klettern::V,kāpt,үрмәләү
1977,klettern::V,kāpt,үрмәләп менеү
1978,klettern::V,rāpties,үрмәләү
1979,klettern::V,rāpties,үрмәләп менеү
1980,schaukeln::V,гычасьны,сайҡалыу
1981,schaukeln::V,šūpoties,сайҡалыу
1982,schaukeln::V,zvalstīties,сайҡалыу
1983,kriechen::V,кыссьыны,шыуышыу
1984,kriechen::V,līst,шыуышыу
1985,kriechen::V,rāpot,шыуышыу
1986,schwimmen::V,уявны,йоҙөү
1987,schwimmen::V,peldēt,йоҙөү
1988,tauchen::V,сунавны,сумыу
1989,tauchen::V,gremdēties,сумыу
1990,rudern::V,пелысасьны,ишеү
1991,rudern::V,airēt,ишеү
1992,rudern::V,irties,ишеү
1993,fahren::V,мунны,йөрөү
1994,fahren::V,braukt,йөрөү
1995,fliegen::V,лэбны,осоу
1996,fliegen::V,lidot,осоу
1997,fliegen::V,laisties,осоу
1998,gehen::V,мyнны,барыу
1999,gehen::V,iet,барыу
2000,weggehen::V,мунавны,китеү
2001,weggehen::V,aiziet,китеү
2002,abfahren::V,мӧдӧдчыны,сығыу
2003,abfahren::V,atiet,сығыу
2004,abfahren::V,aizbraukt,сығыу
2005,anhalten::V,джӧмдыны,тукталыу
2006,anhalten::V,apstāties,тукталыу
2007,hineingehen::V,пырны,инеү
2008,hineingehen::V,ieiet,инеү
2009,eintreten::V,пырны,инеү
2010,eintreten::V,ienākt,инеү
2011,kommen::V,воны,килеү
2012,kommen::V,локны,килеү
2013,kommen::V,nākt,килеү
2014,ankommen::V,воны,килеү
2015,ankommen::V,локны,килеү
2016,ankommen::V,nonākt,килеү
2017,ankommen::V,ierasties,килеү
2018,zurückkommen::V,косны,ҡайтыу
2019,zurückkommen::V,бергӧдчыны,ҡайтыу
2020,zurückkommen::V,atgriezties,ҡайтыу
2021,bleiben::V,кольны,ҡалыу
2022,bleiben::V,palikt,ҡалыу
2023,warten::V,виччысьны,көтөп тороу
2024,warten::V,gaidīt,көтөп тороу
2025,erwarten::V,виччысьны,көтөү
2026,erwarten::V,sagaidīt,көтөү
2027,suchen::V,корсьны,эҙләү
2028,suchen::V,meklēt,эҙләү
2029,finden::V,казявны,табыу
2030,finden::V,rast,табыу
2031,finden::V,atrast,табыу
2032,versuchen::V,заводитчывны,тырышып ҡарау
2033,versuchen::V,mēģināt,тырышып ҡарау
2034,vorbereiten::V,дасьтыны,әҙерләү
2035,vorbereiten::V,gatavot,әҙерләү
2036,vorbereiten::V,sagatavot,әҙерләү
2037,lieben::V,радейтны,яратыу
2038,lieben::V,mīlēt,яратыу
2039,mögen::V,радейтны,һөйөү
2040,mögen::V,радейтны,яратыу
2041,mögen::V,gribēties,һөйөү
2042,mögen::V,gribēties,яратыу
2043,lachen::V,серавны,көлөү
2044,lachen::V,серавлыны,көлөү
2045,lachen::V,smiet,көлөү
2046,lachen::V,smieties,көлөү
2047,rühren::V,нормӧдны,ҡағылыу
2048,rühren::V,aizgrābt,ҡағылыу
2049,weinen::V,бӧрдны,илау
2050,weinen::V,raudāt,илау
