,Concept_ID,se,kv
6462,streichen::V,badtjadidh,мавтны
6463,streichen::V,vuojddat,мавтны
6464,streichen::V,málet,мавтны
6465,streichen::V,njuohtat,мавтны
6466,streichen::V,njuottâđ,мавтны
6467,streichen::V,puák'suđ,мавтны
6468,streichen::V,påhssad,мавтны
6469,streichen::V,мо̄а̄шшэ,мавтны
6470,schleifen::V,slijhpedh,кыскыны
6471,schleifen::V,sadjet,кыскыны
6472,schleifen::V,sadjit,кыскыны
6473,schleifen::V,šliipet,кыскыны
6474,schleifen::V,saijeeđ,кыскыны
6475,schleifen::V,sââjjad,кыскыны
6476,schleifen::V,tabǯsted,кыскыны
6477,schleifen::V,то̄а̄мчсе,кыскыны
6478,schneiden::V,bietskedh,вундавны
6479,schneiden::V,suoddat,вундавны
6480,schneiden::V,tjuohppat,вундавны
6481,schneiden::V,biesskedit,вундавны
6482,schneiden::V,čuohppat,вундавны
6483,schneiden::V,čuop'pâđ,вундавны
6484,schneiden::V,čuõp'pâd,вундавны
6485,schneiden::V,е̄дтэ,вундавны
6486,schneiden::V,пе̄ррэ,вундавны
6487,schneiden::V,чӯххпэ,вундавны
6488,rütteln::V,firredh,шатлавны
6489,rütteln::V,doargestit,шатлавны
6490,rütteln::V,šluvgit,шатлавны
6491,rütteln::V,pušteđ,шатлавны
6492,rütteln::V,pu´štted,шатлавны
6493,rütteln::V,пушшьтэ,шатлавны
6494,schütteln::V,firredh,зыбӧтны
6495,schütteln::V,sjavnnjet,зыбӧтны
6496,schütteln::V,sillnat,зыбӧтны
6497,schütteln::V,skullhet,зыбӧтны
6498,schütteln::V,salkalit,зыбӧтны
6499,schütteln::V,pušteđ,зыбӧтны
6500,schütteln::V,pu´štted,зыбӧтны
6501,schütteln::V,пушшьтэ,зыбӧтны
6502,schwenken::V,svinhtedh,ӧвтны
6503,schwenken::V,svinhtedh,макайтны
6504,schwenken::V,svikkastit,ӧвтны
6505,schwenken::V,svikkastit,макайтны
6506,schwenken::V,šlivgut,ӧвтны
6507,schwenken::V,šlivgut,макайтны
6508,schwenken::V,hiä'iluttiđ,ӧвтны
6509,schwenken::V,hiä'iluttiđ,макайтны
6510,schwenken::V,heeilted,ӧвтны
6511,schwenken::V,heeilted,макайтны
6512,schwenken::V,маххъе,ӧвтны
6513,schwenken::V,маххъе,макайтны
6514,schütten::V,gurhkedh,кисьтны
6515,schütten::V,hállit,кисьтны
6516,schütten::V,liejkkit,кисьтны
6517,schütten::V,leškiđ,кисьтны
6518,schütten::V,virâttiđ,кисьтны
6519,schütten::V,väällad,кисьтны
6520,schütten::V,ва̄ллэ,кисьтны
6521,füllen::V,dievhtedh,тыртны
6522,füllen::V,dievhtedh,тырсьӧтны
6523,füllen::V,dievddet,тыртны
6524,füllen::V,dievddet,тырсьӧтны
6525,füllen::V,deavdit,тыртны
6526,füllen::V,deavdit,тырсьӧтны
6527,füllen::V,tevdiđ,тыртны
6528,füllen::V,tevdiđ,тырсьӧтны
6529,füllen::V,tiudded,тыртны
6530,füllen::V,tiudded,тырсьӧтны
6531,füllen::V,тӣввтэ,тыртны
6532,füllen::V,тӣввтэ,тырсьӧтны
6533,einwickeln::V,gïesedh,тубны
6534,einwickeln::V,giessat,тубны
6535,einwickeln::V,gárrat,тубны
6536,einwickeln::V,giessat,тубны
6537,einwickeln::V,gurpat,тубны
6538,einwickeln::V,kiessâđ,тубны
6539,einwickeln::V,ǩiõssâd,тубны
6540,einwickeln::V,кӣссэ,тубны
6541,tragen::V,guedtedh,новйӧтны
6542,tragen::V,guoddet,новйӧтны
6543,tragen::V,guoddit,новйӧтны
6544,tragen::V,kyed'diđ,новйӧтны
6545,tragen::V,kue´d'ded,новйӧтны
6546,tragen::V,кӯннҌтэ,новйӧтны
6547,schleppen::V,fatnehtidh,кыскыны
6548,schleppen::V,sliehpit,кыскыны
6549,schleppen::V,feastit,кыскыны
6550,schleppen::V,vie'šidiđ,кыскыны
6551,schleppen::V,hinnađ,кыскыны
6552,schleppen::V,nje´ʒʒed,кыскыны
6553,schleppen::V,чуввкэ,кыскыны
6554,ziehen::V,giesedh,кыскыны
6555,ziehen::V,giesset,кыскыны
6556,ziehen::V,geassit,кыскыны
6557,ziehen::V,keessiđ,кыскыны
6558,ziehen::V,ǩie´ssed,кыскыны
6559,ziehen::V,ке̄ссе,кыскыны
6560,aufbewahren::V,vöörhkedh,видзны
6561,aufbewahren::V,vuorkkit,видзны
6562,aufbewahren::V,seailluhit,видзны
6563,aufbewahren::V,siä'iluttiđ,видзны
6564,aufbewahren::V,seeilted,видзны
6565,aufbewahren::V,рӯкнэ,видзны
6566,werfen::V,slampestidh,шентывлыны
6567,werfen::V,bálkkot,шентывлыны
6568,werfen::V,suhppet,шентывлыны
6569,werfen::V,šlivgiđ,шентывлыны
6570,werfen::V,čeâǥǥted,шентывлыны
6571,werfen::V,суэххпэ,шентывлыны
6572,fangen::V,bivtedh,кутны
6573,fangen::V,giddit,кутны
6574,fangen::V,bivdit,кутны
6575,fangen::V,toppiđ,кутны
6576,fangen::V,tää´vted,кутны
6577,fangen::V,та̄бпэ,кутны
6578,fangen::V,со̄а̄гкэ,кутны
6579,packen::V,doerelidh,кутасьны
6580,packen::V,doerelidh,кватитны
6581,packen::V,kreemsedh,кутасьны
6582,packen::V,kreemsedh,кватитны
6583,packen::V,doahppit,кутасьны
6584,packen::V,doahppit,кватитны
6585,packen::V,doahput,кутасьны
6586,packen::V,doahput,кватитны
6587,packen::V,tuáppuđ,кутасьны
6588,packen::V,tuáppuđ,кватитны
6589,packen::V,ká'ivâstiđ,кутасьны
6590,packen::V,ká'ivâstiđ,кватитны
6591,packen::V,tää´vted,кутасьны
6592,packen::V,tää´vted,кватитны
6593,packen::V,каццсе,кутасьны
6594,packen::V,каццсе,кватитны
6595,packen::V,туэрркэ,кутасьны
6596,packen::V,туэрркэ,кватитны
6597,packen::V,ро̄а̄ппчье,кутасьны
6598,packen::V,ро̄а̄ппчье,кватитны
6599,verstecken::V,tjïekedh,дзебны
6600,verstecken::V,tjiehkat,дзебны
6601,verstecken::V,čiehkat,дзебны
6602,verstecken::V,čieḥâđ,дзебны
6603,verstecken::V,peittad,дзебны
6604,verstecken::V,пе̄йхьтэ,дзебны
6605,teilen::V,juekedh,торйӧтны
6606,teilen::V,juohket,торйӧтны
6607,teilen::V,juohkit,торйӧтны
6608,teilen::V,jyeḥiđ,торйӧтны
6609,teilen::V,jue´ǩǩed,торйӧтны
6610,teilen::V,ю̄гке,торйӧтны
6611,teilen::V,ра̄ттҍке,торйӧтны
6612,schicken::V,saadtodh,иньдыны
6613,schicken::V,sáddit,иньдыны
6614,schicken::V,sáddet,иньдыны
6615,schicken::V,vuo'lgâttiđ,иньдыны
6616,schicken::V,vuõltteed,иньдыны
6617,schicken::V,вӯлкхэ,иньдыны
6618,bringen::V,buektedh,вайны
6619,bringen::V,doalvvot,вайны
6620,bringen::V,buktit,вайны
6621,bringen::V,tuál'vuđ,вайны
6622,bringen::V,pu´htted,вайны
6623,bringen::V,пыххьтэ,вайны
6624,hinzufügen::V,dievhtedh,содтыны
6625,hinzufügen::V,duoddit,содтыны
6626,hinzufügen::V,lasedit,содтыны
6627,hinzufügen::V,lasihit,содтыны
6628,hinzufügen::V,lasettiđ,содтыны
6629,hinzufügen::V,lââ´zzted,содтыны
6630,hinzufügen::V,лажьхе,содтыны
6631,bekommen::V,åadtjodh,получитны
6632,bekommen::V,åttjudit,получитны
6633,bekommen::V,oažžut,получитны
6634,bekommen::V,juksâđ,получитны
6635,bekommen::V,uáž'žuđ,получитны
6636,bekommen::V,vuäǯ'ǯâd,получитны
6637,bekommen::V,вуаннче,получитны
6638,erhalten::V,åadtjodh,получитны
6639,erhalten::V,oadtjot,получитны
6640,erhalten::V,oažžut,получитны
6641,erhalten::V,uáž'žuđ,получитны
6642,erhalten::V,vuäǯ'ǯâd,получитны
6643,erhalten::V,ва̄лльтэ,получитны
6644,nehmen::V,vaeltedh,босьтны
6645,nehmen::V,válldet,босьтны
6646,nehmen::V,váldit,босьтны
6647,nehmen::V,väldiđ,босьтны
6648,nehmen::V,vä´ldded,босьтны
6649,nehmen::V,ва̄лльтэ,босьтны
6650,wählen::V,veeljedh,бӧрйыны
6651,wählen::V,válljit,бӧрйыны
6652,wählen::V,válljet,бӧрйыны
6653,wählen::V,valjiđ,бӧрйыны
6654,wählen::V,vaalšed,бӧрйыны
6655,wählen::V,va´lljeed,бӧрйыны
6656,wählen::V,воалшэ,бӧрйыны
6657,auswählen::V,veeljedh,бӧрйыны
6658,auswählen::V,tjuolldet,бӧрйыны
6659,auswählen::V,válljet,бӧрйыны
6660,auswählen::V,valjiđ,бӧрйыны
6661,auswählen::V,vaalšed,бӧрйыны
6662,auswählen::V,va´lljeed,бӧрйыны
6663,auswählen::V,воалшэ,бӧрйыны
6664,bewahren::V,vaarjelidh,видзны
6665,bewahren::V,bisodit,видзны
6666,bewahren::V,várjjalit,видзны
6667,bewahren::V,seailluhit,видзны
6668,bewahren::V,varjâliđ,видзны
6669,bewahren::V,varjjled,видзны
6670,bewahren::V,ӣшшьтэ,видзны
6671,bewahren::V,во̄а̄ррьдэ,видзны
6672,behindern::V,hööptdeh,падтыны
6673,behindern::V,hieredit,падтыны
6674,behindern::V,muhttet,падтыны
6675,behindern::V,eastadit,падтыны
6676,behindern::V,estiđ,падтыны
6677,behindern::V,coggâđ,падтыны
6678,behindern::V,hettiđ,падтыны
6679,behindern::V,cõggâd,падтыны
6680,behindern::V,е̄кхэллэ,падтыны
6681,verderben::V,biejstedh,изводавны
6682,verderben::V,spedjat,изводавны
6683,verderben::V,billistit,изводавны
6684,verderben::V,pillediđ,изводавны
6685,verderben::V,tårmmad,изводавны
6686,verderben::V,pe´llsted,изводавны
6687,verderben::V,тоаррмэ,изводавны
6688,verderben::V,ма̄ййкэ,изводавны
6689,beschädigen::V,fæjloedidh,паздыны
6690,beschädigen::V,vahágahttet,паздыны
6691,beschädigen::V,bilidit,паздыны
6692,beschädigen::V,vahâgittiđ,паздыны
6693,beschädigen::V,pä´rtteed,паздыны
6694,beschädigen::V,муррьтэ,паздыны
6695,zerbrechen::V,tsööpkedh,паздыны
6696,zerbrechen::V,doadjet,паздыны
6697,zerbrechen::V,cuvket,паздыны
6698,zerbrechen::V,cuov'kkiđ,паздыны
6699,zerbrechen::V,muårrâd,паздыны
6700,zerbrechen::V,cu´vǩǩeed,паздыны
6701,zerbrechen::V,муррьтэ,паздыны
6702,zerreißen::V,gejhkielidh,косявны
6703,zerreißen::V,gajkudit,косявны
6704,zerreißen::V,gaikkodit,косявны
6705,zerreißen::V,ráisket,косявны
6706,zerreißen::V,kiškođ,косявны
6707,zerreißen::V,ra´šǩǩeed,косявны
6708,zerreißen::V,пуатткэ,косявны
6709,zerstören::V,eerjedh,паздыны
6710,zerstören::V,biejsstet,паздыны
6711,zerstören::V,håhkkidit,паздыны
6712,zerstören::V,heavahit,паздыны
6713,zerstören::V,duš'šadit,паздыны
6714,zerstören::V,bilidit,паздыны
6715,zerstören::V,hevâttiđ,паздыны
6716,zerstören::V,hiâvted,паздыны
6717,zerstören::V,ёҏтэ,паздыны
6718,verbrennen::V,båeltedh,сотны
6719,verbrennen::V,boalldet,сотны
6720,verbrennen::V,boaldit,сотны
6721,verbrennen::V,puál'diđ,сотны
6722,verbrennen::V,puä´ldded,сотны
6723,verbrennen::V,пуэлльтэ,сотны
6724,geben::V,vedtedh,сетны
6725,geben::V,vaddet,сетны
6726,geben::V,addit,сетны
6727,geben::V,addliđ,сетны
6728,geben::V,ä´n,сетны
6729,geben::V,аннҍтэ,сетны
6730,reichen::V,geelkedh,сетны
6731,reichen::V,lagádit,сетны
6732,reichen::V,geiget,сетны
6733,reichen::V,keigiđ,сетны
6734,reichen::V,vuõiggâ´stted,сетны
6735,reichen::V,аннҍтэ,сетны
6736,schenken::V,vedtedh,козьнавны
6737,schenken::V,vaddet,козьнавны
6738,schenken::V,skeaŋkut,козьнавны
6739,schenken::V,skeŋket,козьнавны
6740,schenken::V,skeŋkkiđ,козьнавны
6741,schenken::V,sǩiâŋkkâd,козьнавны
6742,schenken::V,ла̄ххе,козьнавны
6743,versprechen::V,luhpiedidh,кӧсйыны
6744,versprechen::V,jáhttet,кӧсйыны
6745,versprechen::V,lohpidit,кӧсйыны
6746,versprechen::V,lopediđ,кӧсйыны
6747,versprechen::V,lå´ppeed,кӧсйыны
6748,versprechen::V,о̄а̄шштҍе,кӧсйыны
6749,wünschen::V,lahkoehtidh,бурсьыны
6750,wünschen::V,sávvat,бурсьыны
6751,wünschen::V,sávadit,бурсьыны
6752,wünschen::V,doaivvuhit,бурсьыны
6753,wünschen::V,tuá'ivuttiđ,бурсьыны
6754,wünschen::V,tuâivvad,бурсьыны
6755,wünschen::V,туввэ,бурсьыны
6756,loben::V,girmedh,ошкыны
6757,loben::V,májnnot,ошкыны
6758,loben::V,rámmpot,ошкыны
6759,loben::V,máidnut,ошкыны
6760,loben::V,rámidit,ошкыны
6761,loben::V,rammuđ,ошкыны
6762,loben::V,rämidiđ,ошкыны
6763,loben::V,ââ´leed,ошкыны
6764,loben::V,ǩei´tted,ошкыны
6765,loben::V,кыйта,ошкыны
6766,küssen::V,tjånnahtidh,окавны
6767,küssen::V,tjuvliestidh,окавны
6768,küssen::V,tjullit,окавны
6769,küssen::V,tjulestit,окавны
6770,küssen::V,cum'mát,окавны
6771,küssen::V,cummistit,окавны
6772,küssen::V,cummâliđ,окавны
6773,küssen::V,cu´mmsted,окавны
6774,küssen::V,cu´mmstõõllâd,окавны
6775,küssen::V,нӣссэ,окавны
6776,wiegen::V,sjammadidh,тюттьӧтны
6777,wiegen::V,vuohttot,тюттьӧтны
6778,wiegen::V,vuohtudit,тюттьӧтны
6779,wiegen::V,vuohttut,тюттьӧтны
6780,wiegen::V,vuát'tuđ,тюттьӧтны
6781,wiegen::V,nuäkkad,тюттьӧтны
6782,wiegen::V,suâibted,тюттьӧтны
6783,wiegen::V,нуагкэ,тюттьӧтны
6784,zudecken::V,gaptjedh,вевттьыны
6785,zudecken::V,loavddet,вевттьыны
6786,zudecken::V,gokčat,вевттьыны
6787,zudecken::V,luáv'diđ,вевттьыны
6788,zudecken::V,kä´tted,вевттьыны
6789,zudecken::V,ка̄ххьтэ,вевттьыны
6790,wecken::V,gåaskodh,саймӧтны
6791,wecken::V,båktet,саймӧтны
6792,wecken::V,boktit,саймӧтны
6793,wecken::V,rávkat,саймӧтны
6794,wecken::V,cuvnâđ,саймӧтны
6795,wecken::V,counnâd,саймӧтны
6796,wecken::V,цо̄ввнэ,саймӧтны
6797,zeigen::V,vuesiehtidh,мыччавны
6798,zeigen::V,vuosedit,мыччавны
6799,zeigen::V,giejgget,мыччавны
6800,zeigen::V,čájehit,мыччавны
6801,zeigen::V,čäittiđ,мыччавны
6802,zeigen::V,čujottiđ,мыччавны
6803,zeigen::V,čuäi´ted,мыччавны
6804,zeigen::V,вӯзьхе,мыччавны
6805,führen::V,steeredh,нуӧтны
6806,führen::V,doalvvot,нуӧтны
6807,führen::V,láidet,нуӧтны
6808,führen::V,jođettiđ,нуӧтны
6809,führen::V,jåå´đted,нуӧтны
6810,führen::V,выгкэ,нуӧтны
6811,lehren::V,ööhpehtidh,велӧтны
6812,lehren::V,åhpadit,велӧтны
6813,lehren::V,oahpahit,велӧтны
6814,lehren::V,máttááttiđ,велӧтны
6815,lehren::V,mätt'ted,велӧтны
6816,lehren::V,vuä´ppsted,велӧтны
6817,lehren::V,ма̄тҍха,велӧтны
6818,unterrichten::V,ööhpehtidh,велӧтны
6819,unterrichten::V,lågådit,велӧтны
6820,unterrichten::V,åhpadit,велӧтны
6821,unterrichten::V,oahpahit,велӧтны
6822,unterrichten::V,škovliđ,велӧтны
6823,unterrichten::V,máttááttiđ,велӧтны
6824,unterrichten::V,mätt'ted,велӧтны
6825,unterrichten::V,vuä´ppsted,велӧтны
6826,unterrichten::V,ма̄тҍха,велӧтны
6827,aufziehen::V,eeledh,быдтыны
6828,aufziehen::V,bajedit,быдтыны
6829,aufziehen::V,biebmat,быдтыны
6830,aufziehen::V,pajaskeessiđ,быдтыны
6831,aufziehen::V,šoddâdiđ,быдтыны
6832,aufziehen::V,šõddeed,быдтыны
6833,aufziehen::V,peâm'mad,быдтыны
6834,aufziehen::V,вуэпьсе,быдтыны
6835,leiten::V,lijrehtidh,юравны
6836,leiten::V,lijrehtidh,веськӧтлыны
6837,leiten::V,lájddit,юравны
6838,leiten::V,lájddit,веськӧтлыны
6839,leiten::V,oatsodit,юравны
6840,leiten::V,oatsodit,веськӧтлыны
6841,leiten::V,jođihit,юравны
6842,leiten::V,jođihit,веськӧтлыны
6843,leiten::V,stivriđ,юравны
6844,leiten::V,stivriđ,веськӧтлыны
6845,leiten::V,hovdiđ,юравны
6846,leiten::V,hovdiđ,веськӧтлыны
6847,leiten::V,jåå´đted,юравны
6848,leiten::V,jåå´đted,веськӧтлыны
6849,leiten::V,выгкэ,юравны
6850,leiten::V,выгкэ,веськӧтлыны
6851,leiten::V,вӯййкье,юравны
6852,leiten::V,вӯййкье,веськӧтлыны
6853,antreiben::V,eadtjoestidh,тэрмӧтны
6854,antreiben::V,hasodit,тэрмӧтны
6855,antreiben::V,hállsjedit,тэрмӧтны
6856,antreiben::V,gevret,тэрмӧтны
6857,antreiben::V,rássat,тэрмӧтны
6858,antreiben::V,kušottiđ,тэрмӧтны
6859,antreiben::V,huá'puttiđ,тэрмӧтны
6860,antreiben::V,rääskted,тэрмӧтны
6861,antreiben::V,hõškkled,тэрмӧтны
6862,antreiben::V,ёадҌхе,тэрмӧтны
6863,lassen::V,baajedh,-ӧтыны
6864,lassen::V,-ahttet,-ӧтыны
6865,lassen::V,diktit,-ӧтыны
6866,lassen::V,-ttiđ,-ӧтыны
6867,lassen::V,ä´n,-ӧтыны
6868,lassen::V,па̄ххкэ,-ӧтыны
6869,einladen::V,bööredh,корны
6870,einladen::V,bivddit,корны
6871,einladen::V,gåhttjot,корны
6872,einladen::V,bovdet,корны
6873,einladen::V,koččođ,корны
6874,einladen::V,kåččad,корны
6875,einladen::V,коаххче,корны
6876,vereinigen::V,iktedidh,ӧтувтны
6877,vereinigen::V,iktedidh,ӧтлаавны
6878,vereinigen::V,aktidit,ӧтувтны
6879,vereinigen::V,aktidit,ӧтлаавны
6880,vereinigen::V,ovttastahttit,ӧтувтны
6881,vereinigen::V,ovttastahttit,ӧтлаавны
6882,vereinigen::V,o'vtâstittiđ,ӧтувтны
6883,vereinigen::V,o'vtâstittiđ,ӧтлаавны
6884,vereinigen::V,õhtteed,ӧтувтны
6885,vereinigen::V,õhtteed,ӧтлаавны
6886,vereinigen::V,э̄хтхэ,ӧтувтны
6887,vereinigen::V,э̄хтхэ,ӧтлаавны
6888,besuchen::V,åahpodh,пыравлыны
6889,besuchen::V,goevlelidh,пыравлыны
6890,besuchen::V,guossit,пыравлыны
6891,besuchen::V,gal'let,пыравлыны
6892,besuchen::V,fitnat,пыравлыны
6893,besuchen::V,kolliđ,пыравлыны
6894,besuchen::V,kõ´ll'jed,пыравлыны
6895,besuchen::V,по̄дтлэ,пыравлыны
6896,besuchen::V,во̄тэдтэ,пыравлыны
6897,besuchen::V,во̄а̄ррдэ,пыравлыны
6898,treffen::V,dieviedidh,пантавны
6899,treffen::V,iejvvit,пантавны
6900,treffen::V,deaivat,пантавны
6901,treffen::V,staaviđ,пантавны
6902,treffen::V,teividiđ,пантавны
6903,treffen::V,o´ddjõõttâd,пантавны
6904,treffen::V,вуэсстлэ,пантавны
6905,sich versammeln::V,gaavnedidh,ӧксьыны
6906,sich versammeln::V,tjoaggut,ӧксьыны
6907,sich versammeln::V,čoahkkanit,ӧксьыны
6908,sich versammeln::V,čokkâniđ,ӧксьыны
6909,sich versammeln::V,nurâdâttâđ,ӧксьыны
6910,sich versammeln::V,noorõõttâd,ӧксьыны
6911,sich versammeln::V,вӯллклэ,ӧксьыны
6912,spielen::V,rïdtjedh,орсны
6913,spielen::V,lustedalledh,орсны
6914,spielen::V,ståhkat,орсны
6915,spielen::V,stuvssit,орсны
6916,spielen::V,speallat,орсны
6917,spielen::V,le'ihâšiđ,орсны
6918,spielen::V,siõrrâd,орсны
6919,spielen::V,speâllad,орсны
6920,spielen::V,сӣррэ,орсны
6921,singen::V,laavlodh,сьывны
6922,singen::V,lávllot,сьывны
6923,singen::V,lávlut,сьывны
6924,singen::V,lávluđ,сьывны
6925,singen::V,läullad,сьывны
6926,singen::V,ла̄ввлэ,сьывны
6927,tanzen::V,daanhtsodh,йӧктыны
6928,tanzen::V,dánssat,йӧктыны
6929,tanzen::V,gærssulit,йӧктыны
6930,tanzen::V,dánset,йӧктыны
6931,tanzen::V,tánssáđ,йӧктыны
6932,tanzen::V,ta´nssjed,йӧктыны
6933,tanzen::V,pleäs'sjed,йӧктыны
6934,tanzen::V,нюччке,йӧктыны
6935,tanzen::V,пляссъе,йӧктыны
6936,sich trennen::V,jååkedidh,торьясьны
6937,sich trennen::V,sirrat,торьясьны
6938,sich trennen::V,sirádit,торьясьны
6939,sich trennen::V,earránit,торьясьны
6940,sich trennen::V,ratkuđ,торьясьны
6941,sich trennen::V,rätkkjed,торьясьны
6942,sich trennen::V,кӯдтъе,торьясьны
6943,verlassen::V,laehpedh,кольны
6944,verlassen::V,guodet,кольны
6945,verlassen::V,guođđit,кольны
6946,verlassen::V,hilgođ,кольны
6947,verlassen::V,kyeđđiđ,кольны
6948,verlassen::V,kue´đđed,кольны
6949,verlassen::V,сӯһпъе,кольны
6950,retten::V,gorredidh,мынтны
6951,retten::V,gádjot,мынтны
6952,retten::V,gádjut,мынтны
6953,retten::V,kááijuđ,мынтны
6954,retten::V,piä'luštiđ,мынтны
6955,retten::V,ka´jjeed,мынтны
6956,retten::V,вуаннче,мынтны
6957,bewachen::V,geehtedh,смекайтны
6958,bewachen::V,váktit,смекайтны
6959,bewachen::V,fáktet,смекайтны
6960,bewachen::V,vahtiđ,смекайтны
6961,bewachen::V,värddjed,смекайтны
6962,bewachen::V,va´httjed,смекайтны
6963,bewachen::V,пынне,смекайтны
6964,bewachen::V,ка̄рвуллэ,смекайтны
6965,schützen::V,vaarjelidh,дорйыны
6966,schützen::V,suoddjit,дорйыны
6967,schützen::V,suodjalit,дорйыны
6968,schützen::V,suddjet,дорйыны
6969,schützen::V,varjâliđ,дорйыны
6970,schützen::V,suâided,дорйыны
6971,schützen::V,varjjled,дорйыны
6972,schützen::V,пынне,дорйыны
6973,verteidigen::V,vaarjelidh,дорйыны
6974,verteidigen::V,bælostit,дорйыны
6975,verteidigen::V,bealuštit,дорйыны
6976,verteidigen::V,čuollat,дорйыны
6977,verteidigen::V,piä'luštiđ,дорйыны
6978,verteidigen::V,peälšted,дорйыны
6979,verteidigen::V,пэ̄лль мэ̄ннэ,дорйыны
6980,sich schlagen::V,dåarodh,тышкасьны
6981,sich schlagen::V,tjoelestidh,тышкасьны
6982,sich schlagen::V,doarrot,тышкасьны
6983,sich schlagen::V,doarrut,тышкасьны
6984,sich schlagen::V,tuárruđ,тышкасьны
6985,sich schlagen::V,tuärrad,тышкасьны
6986,sich schlagen::V,туаррэ,тышкасьны
6987,schießen::V,vuetjedh,лыйны
6988,schießen::V,skööhtedh,лыйны
6989,schießen::V,vuohtjet,лыйны
6990,schießen::V,báhčit,лыйны
6991,schießen::V,pääččiđ,лыйны
6992,schießen::V,pää´ččed,лыйны
6993,schießen::V,ря̄хшкхэ,лыйны
6994,siegen::V,vïtnedh,вермыны
6995,siegen::V,vuojttet,вермыны
6996,siegen::V,vuoitit,вермыны
6997,siegen::V,vyei'ttiđ,вермыны
6998,siegen::V,vuei´tted,вермыны
6999,siegen::V,вуэйхьтэ,вермыны
7000,ärgern::V,måarahtehtedh,лӧгӧтны
7001,ärgern::V,suhttadit,лӧгӧтны
7002,ärgern::V,hárdit,лӧгӧтны
7003,ärgern::V,piä'ṿuttiđ,лӧгӧтны
7004,ärgern::V,âsseed,лӧгӧтны
7005,ärgern::V,се̄нтхэ,лӧгӧтны
7006,schlagen::V,håasedh,базнитны
7007,schlagen::V,laekedh,базнитны
7008,schlagen::V,tsábbmet,базнитны
7009,schlagen::V,tjassket,базнитны
7010,schlagen::V,huškut,базнитны
7011,schlagen::V,časkeđ,базнитны
7012,schlagen::V,čâ´cǩǩed,базнитны
7013,schlagen::V,та̄гкэ,базнитны
7014,schlagen::V,ва̄сстэ,базнитны
7015,treten::V,tjïektjedh,чужьявны
7016,treten::V,tjiektjat,чужьявны
7017,treten::V,čiekčat,чужьявны
7018,treten::V,čieh'čâđ,чужьявны
7019,treten::V,tanccâđ,чужьявны
7020,treten::V,tanccâd,чужьявны
7021,treten::V,то̄ппцэ,чужьявны
7022,stechen::V,baskedh,бытшкыны
7023,stechen::V,tjuoggit,бытшкыны
7024,stechen::V,čuoggut,бытшкыны
7025,stechen::V,čuog'giđ,бытшкыны
7026,stechen::V,čuõ´ǧ'ǧeed,бытшкыны
7027,stechen::V,чо̄ххкэ,бытшкыны
7028,stoßen::V,nehkiehtidh,тапкыны
7029,stoßen::V,nehkiehtidh,тойыштны
7030,stoßen::V,nårddådit,тапкыны
7031,stoßen::V,nårddådit,тойыштны
7032,stoßen::V,nordadit,тапкыны
7033,stoßen::V,nordadit,тойыштны
7034,stoßen::V,nutkâliđ,тапкыны
7035,stoßen::V,nutkâliđ,тойыштны
7036,stoßen::V,oi´ǧǧeed,тапкыны
7037,stoßen::V,oi´ǧǧeed,тойыштны
7038,stoßen::V,оййкье,тапкыны
7039,stoßen::V,оййкье,тойыштны
7040,stoßen::V,тоалкъе,тапкыны
7041,stoßen::V,тоалкъе,тойыштны
7042,stehlen::V,sualadidh,гусявны
7043,stehlen::V,suoládit,гусявны
7044,stehlen::V,suoládit,гусявны
7045,stehlen::V,suá'ládiđ,гусявны
7046,stehlen::V,suâleed,гусявны
7047,stehlen::V,суэлнэ,гусявны
7048,stören::V,stööredh,костіавны
7049,stören::V,hearaldehtedh,костіавны
7050,stören::V,massit,костіавны
7051,stören::V,sjuddit,костіавны
7052,stören::V,heađuštit,костіавны
7053,stören::V,hettiđ,костіавны
7054,stören::V,heṃâdiđ,костіавны
7055,stören::V,stamlded,костіавны
7056,stören::V,вӣршэ,костіавны
7057,stören::V,е̄кхэллэ,костіавны
7058,belästigen::V,vaejviestidh,назыляйтны
7059,belästigen::V,vájvedit,назыляйтны
7060,belästigen::V,muodástuhttet,назыляйтны
7061,belästigen::V,váivvidit,назыляйтны
7062,belästigen::V,bieguhit,назыляйтны
7063,belästigen::V,vä'ividiđ,назыляйтны
7064,belästigen::V,stamlded,назыляйтны
7065,belästigen::V,е̄кхэллэ,назыляйтны
7066,belästigen::V,во̄а̄йвшэ,назыляйтны
7067,verbergen::V,tjïekedh,дзебны
7068,verbergen::V,tjiehkat,дзебны
7069,verbergen::V,čiehkat,дзебны
7070,verbergen::V,čieḥâđ,дзебны
7071,verbergen::V,peittad,дзебны
7072,verbergen::V,чӣгкэ,дзебны
7073,verbergen::V,пе̄йхьтэ,дзебны
7074,täuschen::V,iermedh,бӧбӧтны
7075,täuschen::V,iermedh,пӧрьявны
7076,täuschen::V,eajhkaldehtedh,бӧбӧтны
7077,täuschen::V,eajhkaldehtedh,пӧрьявны
7078,täuschen::V,tjáddjit,бӧбӧтны
7079,täuschen::V,tjáddjit,пӧрьявны
7080,täuschen::V,dájuhit,бӧбӧтны
7081,täuschen::V,dájuhit,пӧрьявны
7082,täuschen::V,viehtalit,бӧбӧтны
7083,täuschen::V,viehtalit,пӧрьявны
7084,täuschen::V,villiđ,бӧбӧтны
7085,täuschen::V,villiđ,пӧрьявны
7086,täuschen::V,ǩiõllâd,бӧбӧтны
