,Concept_ID,lv,eu
2274,eilen::V,тэрмасьны,lasterkatu
2275,eilen::V,traukt,lasterkatu
2276,sich beeilen::V,тэрмасьны,lehiatu
2277,sich beeilen::V,steigties,lehiatu
2278,sich beeilen::V,pasteigties,lehiatu
2279,sausen::V,тӧвзьыны,ziztu bizian joan
2280,sausen::V,drāzt,ziztu bizian joan
2281,sausen::V,brāzties,ziztu bizian joan
2282,rennen::V,котӧртны,lasterka egin
2283,rennen::V,skriet,lasterka egin
2284,springen::V,чеччавны,jauzi egin
2285,springen::V,lēkt,jauzi egin
2286,klettern::V,кышасьны,igo
2287,klettern::V,кавшасьны,igo
2288,klettern::V,kāpt,igo
2289,klettern::V,rāpties,igo
2290,schaukeln::V,гычасьны,zabu egin
2291,schaukeln::V,гычасьны,zanbulu egin
2292,schaukeln::V,šūpoties,zabu egin
2293,schaukeln::V,šūpoties,zanbulu egin
2294,schaukeln::V,zvalstīties,zabu egin
2295,schaukeln::V,zvalstīties,zanbulu egin
2296,kriechen::V,кыссьыны,narras egin
2297,kriechen::V,līst,narras egin
2298,kriechen::V,rāpot,narras egin
2299,schwimmen::V,уявны,igerikatu
2300,schwimmen::V,уявны,igeri egin
2301,schwimmen::V,peldēt,igerikatu
2302,schwimmen::V,peldēt,igeri egin
2303,tauchen::V,сунавны,murgildu
2304,tauchen::V,сунавны,pulunpatu
2305,tauchen::V,gremdēties,murgildu
2306,tauchen::V,gremdēties,pulunpatu
2307,rudern::V,пелысасьны,bogatu
2308,rudern::V,пелысасьны,arraun egin
2309,rudern::V,airēt,bogatu
2310,rudern::V,airēt,arraun egin
2311,rudern::V,irties,bogatu
2312,rudern::V,irties,arraun egin
2313,fahren::V,мунны,joan
2314,fahren::V,braukt,joan
2315,fliegen::V,лэбны,hegaldatu
2316,fliegen::V,лэбны,hegan egin
2317,fliegen::V,lidot,hegaldatu
2318,fliegen::V,lidot,hegan egin
2319,fliegen::V,laisties,hegaldatu
2320,fliegen::V,laisties,hegan egin
2321,gehen::V,мyнны,joan
2322,gehen::V,iet,joan
2323,weggehen::V,мунавны,alde egin
2324,weggehen::V,aiziet,alde egin
2325,abfahren::V,мӧдӧдчыны,abiatu
2326,abfahren::V,atiet,abiatu
2327,abfahren::V,aizbraukt,abiatu
2328,anhalten::V,джӧмдыны,geratu
2329,anhalten::V,джӧмдыны,gelditu
2330,anhalten::V,apstāties,geratu
2331,anhalten::V,apstāties,gelditu
2332,hineingehen::V,пырны,sartu
2333,hineingehen::V,ieiet,sartu
2334,eintreten::V,пырны,sartu
2335,eintreten::V,ienākt,sartu
2336,kommen::V,воны,etorri
2337,kommen::V,локны,etorri
2338,kommen::V,nākt,etorri
2339,ankommen::V,воны,heldu
2340,ankommen::V,воны,iritsi
2341,ankommen::V,локны,heldu
2342,ankommen::V,локны,iritsi
2343,ankommen::V,nonākt,heldu
2344,ankommen::V,nonākt,iritsi
2345,ankommen::V,ierasties,heldu
2346,ankommen::V,ierasties,iritsi
2347,zurückkommen::V,косны,itzuli
2348,zurückkommen::V,бергӧдчыны,itzuli
2349,zurückkommen::V,atgriezties,itzuli
2350,bleiben::V,кольны,gelditu
2351,bleiben::V,palikt,gelditu
2352,warten::V,виччысьны,itxaron
2353,warten::V,виччысьны,zain egon
2354,warten::V,gaidīt,itxaron
2355,warten::V,gaidīt,zain egon
2356,erwarten::V,виччысьны,iguriki
2357,erwarten::V,sagaidīt,iguriki
2358,suchen::V,корсьны,bilatu
2359,suchen::V,meklēt,bilatu
2360,finden::V,казявны,idoro
2361,finden::V,казявны,aurkitu
2362,finden::V,rast,idoro
2363,finden::V,rast,aurkitu
2364,finden::V,atrast,idoro
2365,finden::V,atrast,aurkitu
2366,versuchen::V,заводитчывны,saiatu
2367,versuchen::V,заводитчывны,ahalegindu
2368,versuchen::V,mēģināt,saiatu
2369,versuchen::V,mēģināt,ahalegindu
2370,vorbereiten::V,дасьтыны,gertatu
2371,vorbereiten::V,gatavot,gertatu
2372,vorbereiten::V,sagatavot,gertatu
2373,lieben::V,радейтны,maitatu
2374,lieben::V,радейтны,maite izan
2375,lieben::V,mīlēt,maitatu
2376,lieben::V,mīlēt,maite izan
2377,mögen::V,радейтны,laket izan
2378,mögen::V,радейтны,atsegin izan
2379,mögen::V,gribēties,laket izan
2380,mögen::V,gribēties,atsegin izan
2381,lachen::V,серавны,irri egin
2382,lachen::V,серавны,barre egin
2383,lachen::V,серавлыны,irri egin
2384,lachen::V,серавлыны,barre egin
2385,lachen::V,smiet,irri egin
2386,lachen::V,smiet,barre egin
2387,lachen::V,smieties,irri egin
2388,lachen::V,smieties,barre egin
2389,rühren::V,нормӧдны,hunkitu
2390,rühren::V,aizgrābt,hunkitu
2391,weinen::V,бӧрдны,negar egin
2392,weinen::V,raudāt,negar egin
2393,schimpfen::V,видчыны,erneguka ari izan
2394,schimpfen::V,rāties,erneguka ari izan
2395,schimpfen::V,lamāties,erneguka ari izan
2396,sich ärgern::V,скӧравны,ernegatu
2397,sich ärgern::V,скӧравны,haserretu
2398,sich ärgern::V,īgt,ernegatu
2399,sich ärgern::V,īgt,haserretu
2400,sich ärgern::V,pukoties,ernegatu
2401,sich ärgern::V,pukoties,haserretu
2402,sich ärgern::V,dusmoties,ernegatu
2403,sich ärgern::V,dusmoties,haserretu
2404,sich fürchten::V,повны,beldur izan
2405,sich fürchten::V,bīties,beldur izan
2406,sich fürchten::V,baidīties,beldur izan
2407,fürchten::V,повны,beldur izan
2408,fürchten::V,baidīties no,beldur izan
2409,fliehen::V,пышйыны,ihes egin
2410,fliehen::V,bēgt,ihes egin
2411,flüchten::V,пышйыны,ihes egin
2412,flüchten::V,aizbēgt,ihes egin
2413,sehen::V,аддзыны,ikusi
2414,sehen::V,redzēt,ikusi
2415,anschauen::V,видзӧдны,begietsi
2416,anschauen::V,paraudzīties,begietsi
2417,ansehen::V,видзӧдны,begiratu
2418,ansehen::V,aplūkot,begiratu
2419,hören::V,кывны,aditu
2420,hören::V,dzirdēt,aditu
2421,zuhören::V,кывзыны,entzun
2422,zuhören::V,klausīties,entzun
2423,probieren::V,видлыны,dastatu
2424,probieren::V,nogaršot,dastatu
2425,riechen::V,чушкыны,usnatu
2426,riechen::V,чушкыны,usaindu
2427,riechen::V,ost,usnatu
2428,riechen::V,ost,usaindu
2429,riechen::V,ostīt,usnatu
2430,riechen::V,ostīt,usaindu
2431,fühlen::V,вежӧртны,sentitu
2432,fühlen::V,гӧгӧрвоны,sentitu
2433,fühlen::V,just,sentitu
2434,fühlen::V,izjust,sentitu
2435,scheinen::V,кажитчыны,iruditu
2436,scheinen::V,кажитчыны,begitandu
2437,scheinen::V,šķist,iruditu
2438,scheinen::V,šķist,begitandu
2439,scheinen::V,likties,iruditu
2440,scheinen::V,likties,begitandu
2441,zu sehen sein::V,тыдавны,azaldu
2442,zu sehen sein::V,parādīties,azaldu
2443,vernehmen::V,кывны,aditu
2444,vernehmen::V,saklausīt,aditu
2445,frieren::V,кынмыны,hotz izan
2446,frieren::V,salt,hotz izan
2447,tun::V,керны,egin
2448,tun::V,darīt,egin
2449,können::V,кужны,ahal izan
2450,können::V,prast,ahal izan
2451,wollen::V,кӧсйыны,nahi izan
2452,wollen::V,gribēt,nahi izan
2453,anfangen::V,заводитны,hasi
2454,anfangen::V,пондыны,hasi
2455,anfangen::V,sākt,hasi
2456,anfangen::V,iesākt,hasi
2457,beenden::V,помавны,bukatu
2458,beenden::V,beigt,bukatu
2459,beenden::V,pabeigt,bukatu
2460,aufhören::V,дугӧдны,utzi
2461,aufhören::V,pārtraukt,utzi
2462,gelingen::V,артмыны,lortu
2463,gelingen::V,izdoties,lortu
2464,geraten::V,сюрны,heldu
2465,geraten::V,веськавны,heldu
2466,geraten::V,veikties,heldu
2467,öffnen::V,восьтыны,ireki
2468,öffnen::V,восьтыны,zabaldu
2469,öffnen::V,atvērt,ireki
2470,öffnen::V,atvērt,zabaldu
2471,öffnen::V,attaisīt,ireki
2472,öffnen::V,attaisīt,zabaldu
2473,schließen::V,пӧдлавны,itxi
2474,schließen::V,slēgt,itxi
2475,schließen::V,aizvērt,itxi
2476,schließen::V,aiztaisīt,itxi
2477,stellen::V,сувтӧдны,ipini
2478,stellen::V,likt,ipini
2479,stellen::V,nolikt,ipini
2480,setzen::V,пуксьӧдны,jesarri
2481,setzen::V,sēdināt,jesarri
2482,legen::V,пуктыны,jarri
2483,legen::V,likt,jarri
2484,berühren::V,вӧрзьӧдны,ukitu
2485,berühren::V,инмӧдчывны,ukitu
2486,berühren::V,skart,ukitu
2487,berühren::V,aizskart,ukitu
2488,verbinden::V,йитны,uztartu
2489,verbinden::V,saistīt,uztartu
2490,verbinden::V,savienot,uztartu
2491,bedecken::V,вевттьыны,estali
2492,bedecken::V,apsegt,estali
2493,bedecken::V,pārsegt,estali
2494,aufhängen::V,ӧшӧдны,eseki
2495,aufhängen::V,ӧшӧдны,eskegi
2496,aufhängen::V,джагӧдны,eseki
2497,aufhängen::V,джагӧдны,eskegi
2498,aufhängen::V,uzkārt,eseki
2499,aufhängen::V,uzkārt,eskegi
2500,anzünden::V,ӧзтыны,piztu
2501,anzünden::V,aizdegt,piztu
2502,anzünden::V,aizdedzināt,piztu
2503,aufheben::V,чеччӧдны,jaso
2504,aufheben::V,сувтӧдны,jaso
2505,aufheben::V,pacelt,jaso
2506,zurücklassen::V,кольны,atzean utzi
2507,zurücklassen::V,atstāt,atzean utzi
2508,verlieren::V,воштыны,galdu
2509,verlieren::V,zaudēt,galdu
2510,verlieren::V,pazaudēt,galdu
2511,fallen lassen::V,уськӧдны,erortzen utzi
2512,fallen lassen::V,nomest,erortzen utzi
2513,machen::V,вӧчны,egin
2514,machen::V,лӧсьӧдны,egin
2515,machen::V,darīt,egin
2516,herstellen::V,лӧсьӧдны,ekoiztu
2517,herstellen::V,ražot,ekoiztu
2518,herstellen::V,izgatavot,ekoiztu
2519,bauen::V,лэптыны,eraiki
2520,bauen::V,celt,eraiki
2521,bauen::V,būvēt,eraiki
2522,reparieren::V,дзоньтавны,konpondu
2523,reparieren::V,labot,konpondu
2524,reparieren::V,remontēt,konpondu
2525,verbessern::V,бурмӧдны,hobetu
2526,verbessern::V,labot,hobetu
2527,verbessern::V,izlabot,hobetu
2528,ändern::V,вежны,mudatu
2529,ändern::V,mainīt,mudatu
2530,graben::V,кодйыны,aitzurtu
2531,graben::V,rakt,aitzurtu
2532,beugen::V,куснявны,makurtu
2533,beugen::V,liekt,makurtu
2534,biegen::V,куснявны,malgutu
2535,biegen::V,куснявны,makolatu
2536,biegen::V,liekt,malgutu
2537,biegen::V,liekt,makolatu
2538,drehen::V,бергӧдлыны,jiratu
2539,drehen::V,griezt,jiratu
2540,wenden::V,бергӧдны,bihurtu
2541,wenden::V,apgriezt,bihurtu
2542,umdrehen::V,бергӧдны,biratu
2543,umdrehen::V,бергӧдны,alderantzikatu
2544,umdrehen::V,apgriezt,biratu
2545,umdrehen::V,apgriezt,alderantzikatu
2546,heben::V,лэптыны,jaso
2547,heben::V,лэптыны,goratu
2548,heben::V,celt,jaso
2549,heben::V,celt,goratu
2550,heben::V,cilāt,jaso
2551,heben::V,cilāt,goratu
2552,heben::V,pacelt,jaso
2553,heben::V,pacelt,goratu
2554,hochheben::V,кыпӧдны,goratu
2555,hochheben::V,кыпӧдны,altxatu
2556,hochheben::V,pacelt,goratu
2557,hochheben::V,pacelt,altxatu
2558,ergreifen::V,кутны,oratu
2559,ergreifen::V,paķert,oratu
2560,ergreifen::V,satvert,oratu
2561,halten::V,кутны,eutsi
2562,halten::V,turēt,eutsi
2563,halten::V,saturēt,eutsi
2564,drücken::V,личкыны,sakatu
2565,drücken::V,топӧдны,sakatu
2566,drücken::V,spiest,sakatu
2567,schieben::V,ӧтдортны,bultzatu
2568,schieben::V,йӧткыштны,bultzatu
2569,schieben::V,stumt,bultzatu
2570,kratzen::V,гуджӧдны,hatz egin
2571,kratzen::V,гуджӧдны,hazka egin
2572,kratzen::V,kasīt,hatz egin
2573,kratzen::V,kasīt,hazka egin
2574,kratzen::V,skrāpēt,hatz egin
2575,kratzen::V,skrāpēt,hazka egin
2576,lecken::V,нювны,miaztu
2577,lecken::V,нювны,lamikatu
2578,lecken::V,lakt,miaztu
2579,lecken::V,lakt,lamikatu
2580,lecken::V,laizīt,miaztu
2581,lecken::V,laizīt,lamikatu
2582,beißen::V,курччыны,hozka egin
2583,beißen::V,курччыны,ausiki egin
2584,beißen::V,kost,hozka egin
2585,beißen::V,kost,ausiki egin
2586,abreißen::V,орӧдны,kendu
2587,abreißen::V,atraut,kendu
2588,abreißen::V,atplēst,kendu
2589,abschneiden::V,вундавны,moztu
2590,abschneiden::V,вундавны,pikatu
2591,abschneiden::V,nogriezt,moztu
2592,abschneiden::V,nogriezt,pikatu
2593,binden::V,гӧрддзавны,lotu
2594,binden::V,гӧрддзавны,estekatu
2595,binden::V,кӧртавны,lotu
2596,binden::V,кӧртавны,estekatu
2597,binden::V,siet,lotu
2598,binden::V,siet,estekatu
2599,binden::V,aptīt,lotu
2600,binden::V,aptīt,estekatu
2601,stecken::V,сюйны,sartu
2602,stecken::V,bāzt,sartu
2603,stecken::V,spraust,sartu
2604,brechen::V,чегны,apurtu
2605,brechen::V,lauzt,apurtu
2606,brechen::V,lauzīt,apurtu
2607,klopfen::V,камгыны,jo
2608,klopfen::V,klauvēt,jo
2609,hauen::V,нӧйнты,jo
2610,hauen::V,кучкыны,jo
2611,hauen::V,cirst,jo
2612,hauen::V,dauzīt,jo
2613,kleben::V,лемавны,itsatsi
2614,kleben::V,ляскавны,itsatsi
2615,kleben::V,līmēt,itsatsi
2616,kleben::V,lipināt,itsatsi
2617,reiben::V,тільны,igurtzi
2618,reiben::V,зыравны,igurtzi
2619,reiben::V,rīvēt,igurtzi
2620,reiben::V,berzēt,igurtzi
2621,streichen::V,мавтны,igurtzi
2622,streichen::V,ziest,igurtzi
2623,streichen::V,triept,igurtzi
2624,schleifen::V,кеслыны,zorroztu
2625,schleifen::V,trīt,zorroztu
2626,schleifen::V,asināt,zorroztu
2627,schneiden::V,шырны,moztu
2628,schneiden::V,griezt,moztu
2629,schneiden::V,sagriezt,moztu
2630,rütteln::V,легӧдны,astindu
2631,rütteln::V,легӧдны,inarrosi
2632,rütteln::V,катлӧдлыны,astindu
2633,rütteln::V,катлӧдлыны,inarrosi
2634,rütteln::V,kratīt,astindu
2635,rütteln::V,kratīt,inarrosi
2636,rütteln::V,purināt,astindu
2637,rütteln::V,purināt,inarrosi
2638,schütteln::V,тракӧдны,astindu
2639,schütteln::V,тракӧдны,inarrosi
2640,schütteln::V,kratīt,astindu
2641,schütteln::V,kratīt,inarrosi
2642,schwenken::V,ӧвтны,zabukatu
2643,schwenken::V,шенасьны,zabukatu
2644,schwenken::V,vēzēt,zabukatu
2645,schwenken::V,vēcināt,zabukatu
2646,schütten::V,кисьтны,isuri
2647,schütten::V,bērt,isuri
2648,füllen::V,тыртны,bete
2649,füllen::V,pildīt,bete
2650,füllen::V,piepildīt,bete
2651,einwickeln::V,тубыртны,bildu
2652,einwickeln::V,ietīt,bildu
2653,tragen::V,нуны,eroan
2654,tragen::V,нуны,eraman
2655,tragen::V,nest,eroan
2656,tragen::V,nest,eraman
2657,schleppen::V,кыскавны,narrastu
2658,schleppen::V,кыскавны,herrestatu
2659,schleppen::V,stiept,narrastu
2660,schleppen::V,stiept,herrestatu
2661,schleppen::V,staipīt,narrastu
2662,schleppen::V,staipīt,herrestatu
2663,ziehen::V,кыскыны,tira egin
2664,ziehen::V,vilkt,tira egin
2665,aufbewahren::V,видзны,gorde
2666,aufbewahren::V,glabāt,gorde
2667,aufbewahren::V,uzglabāt,gorde
2668,werfen::V,чӧвтны,jaurti
2669,werfen::V,чӧвтны,aurtiki
2670,werfen::V,шыбитны,jaurti
2671,werfen::V,шыбитны,aurtiki
2672,werfen::V,mest,jaurti
2673,werfen::V,mest,aurtiki
2674,werfen::V,sviest,jaurti
2675,werfen::V,sviest,aurtiki
2676,fangen::V,кутны,atzeman
2677,fangen::V,ķert,atzeman
2678,fangen::V,uzķert,atzeman
2679,packen::V,босьтны,heldu
2680,packen::V,paķert,heldu
2681,packen::V,satvert,heldu
2682,verstecken::V,дзебны,ostendu
2683,verstecken::V,дзебны,ezkutatu
2684,verstecken::V,slēpt,ostendu
2685,verstecken::V,slēpt,ezkutatu
2686,verstecken::V,noglabāt,ostendu
2687,verstecken::V,noglabāt,ezkutatu
2688,teilen::V,юкны,zatitu
2689,teilen::V,dalīt,zatitu
2690,schicken::V,ыстыны,bidali
2691,schicken::V,sūtīt,bidali
2692,schicken::V,atsūtīt,bidali
2693,bringen::V,вайны,ekarri
2694,bringen::V,atvest,ekarri
2695,hinzufügen::V,содтыны,eratxiki
2696,hinzufügen::V,содтыны,gaineratu
2697,hinzufügen::V,pievienot,eratxiki
2698,hinzufügen::V,pievienot,gaineratu
2699,bekommen::V,босьтны,jaso
2700,bekommen::V,dabūt,jaso
2701,erhalten::V,босьтны,jaso
2702,erhalten::V,saņemt,jaso
2703,nehmen::V,босьтны,hartu
2704,nehmen::V,ņemt,hartu
2705,nehmen::V,paņemt,hartu
2706,wählen::V,бӧрйыны,hautatu
2707,wählen::V,бӧрйыны,aukeratu
2708,wählen::V,ievēlēt,hautatu
2709,wählen::V,ievēlēt,aukeratu
2710,auswählen::V,бӧрйыны,hautatu
2711,auswählen::V,бӧрйыны,aukeratu
2712,auswählen::V,izvēlēt,hautatu
2713,auswählen::V,izvēlēt,aukeratu
2714,bewahren::V,видзны,begiratu
2715,bewahren::V,saglabāt,begiratu
2716,behindern::V,конйӧдлыны,oztopatu
2717,behindern::V,джӧмдӧдны,oztopatu
2718,behindern::V,kavēt,oztopatu
2719,behindern::V,aizkavēt,oztopatu
2720,verderben::V,тшыкӧдны,hondatu
2721,verderben::V,sabojāt,hondatu
2722,beschädigen::V,тшыкӧдны,akastu
2723,beschädigen::V,bojāt,akastu
2724,beschädigen::V,maitāt,akastu
2725,zerbrechen::V,жуглыны,apurtu
2726,zerbrechen::V,salauzt,apurtu
2727,zerbrechen::V,sadauzīt,apurtu
2728,zerreißen::V,орӧдны,zarratatu
2729,zerreißen::V,pārraut,zarratatu
2730,zerstören::V,жугӧдны,suntsitu
2731,zerstören::V,кисьтны,suntsitu
2732,zerstören::V,косявны,suntsitu
2733,zerstören::V,graut,suntsitu
2734,zerstören::V,sagraut,suntsitu
2735,verbrennen::V,сотны,erre
2736,verbrennen::V,сотны,kiskali
2737,verbrennen::V,сотчыны,erre
2738,verbrennen::V,сотчыны,kiskali
2739,verbrennen::V,dedzināt,erre
2740,verbrennen::V,dedzināt,kiskali
2741,verbrennen::V,sadedzināt,erre
2742,verbrennen::V,sadedzināt,kiskali
2743,geben::V,сетны,eman
2744,geben::V,dot,eman
2745,geben::V,padot,eman
2746,reichen::V,сетны,luzatu
2747,reichen::V,сетны,helarazi
2748,reichen::V,padot,luzatu
2749,reichen::V,padot,helarazi
2750,reichen::V,sniegt,luzatu
2751,reichen::V,sniegt,helarazi
2752,schenken::V,козьнавны,oparitu
2753,schenken::V,dāvāt,oparitu
2754,schenken::V,dāvināt,oparitu
2755,versprechen::V,кыв сетны,agindu
2756,versprechen::V,solīt,agindu
2757,versprechen::V,apsolīt,agindu
2758,wünschen::V,кӧсйыны,opatu
2759,wünschen::V,кӧсйыны,opetsi
2760,wünschen::V,vēlēt,opatu
2761,wünschen::V,vēlēt,opetsi
2762,wünschen::V,novēlēt,opatu
2763,wünschen::V,novēlēt,opetsi
2764,loben::V,ошкыны,laudatu
2765,loben::V,ошкыны,goraipatu
2766,loben::V,lielīt,laudatu
2767,loben::V,lielīt,goraipatu
2768,küssen::V,окавны,musu eman
2769,küssen::V,bučot,musu eman
2770,küssen::V,skūpstīt,musu eman
2771,wiegen::V,гудрӧдлыны,kulunkatu
2772,wiegen::V,šūpot,kulunkatu
2773,zudecken::V,веввттьыны,estali
2774,zudecken::V,apklāt,estali
2775,zudecken::V,aizsegt,estali
2776,wecken::V,садьмӧдны,esnatu
2777,wecken::V,садьмӧдны,iratzartu
2778,wecken::V,чуксавны,esnatu
2779,wecken::V,чуксавны,iratzartu
2780,wecken::V,modināt,esnatu
2781,wecken::V,modināt,iratzartu
2782,zeigen::V,петкӧдлыны,erakutsi
2783,zeigen::V,rādīt,erakutsi
2784,führen::V,нуӧдны,gidatu
2785,führen::V,vadīt,gidatu
2786,lehren::V,велӧдны,irakatsi
2787,lehren::V,mācīt,irakatsi
2788,lehren::V,iemācīt,irakatsi
2789,unterrichten::V,велӧдны,eskolak eman
2790,unterrichten::V,apmācīt,eskolak eman
2791,aufziehen::V,быдтыны,hazi
2792,aufziehen::V,uzaudzināt,hazi
2793,leiten::V,веськӧдлыны,arteztu
2794,leiten::V,vadīt,arteztu
2795,leiten::V,pārzināt,arteztu
2796,antreiben::V,тэрмӧдны,bulkatu
2797,antreiben::V,urdīt,bulkatu
2798,antreiben::V,mudināt,bulkatu
2799,lassen::V,тшӧктыны,-arazi
2800,lassen::V,ļaut,-arazi
2801,einladen::V,корны,gonbidatu
2802,einladen::V,ielūgt,gonbidatu
2803,einladen::V,aicināt,gonbidatu
2804,vereinigen::V,ӧтувтны,batu
2805,vereinigen::V,ӧтувтны,bateratu
2806,vereinigen::V,котыртны,batu
2807,vereinigen::V,котыртны,bateratu
2808,vereinigen::V,vienot,batu
2809,vereinigen::V,vienot,bateratu
2810,vereinigen::V,apvienot,batu
2811,vereinigen::V,apvienot,bateratu
2812,besuchen::V,волыны,ikustatu
2813,besuchen::V,ветлыны,ikustatu
2814,besuchen::V,apciemot,ikustatu
2815,treffen::V,вочаӧдны,topatu
2816,treffen::V,паныдавны,topatu
2817,treffen::V,satikt,topatu
2818,treffen::V,sastapt,topatu
2819,sich versammeln::V,лӧсьӧдчыны,bildu
2820,sich versammeln::V,salasīties,bildu
2821,sich versammeln::V,sapulcēties,bildu
2822,spielen::V,ворсны,jolastu
2823,spielen::V,spēlēt,jolastu
2824,spielen::V,spēlēties,jolastu
2825,singen::V,сьывны,abestu
2826,singen::V,сьывны,kantatu
2827,singen::V,dziedāt,abestu
2828,singen::V,dziedāt,kantatu
2829,tanzen::V,йӧктыны,dantzatu
2830,tanzen::V,йӧктыны,dantzan egin
2831,tanzen::V,diet,dantzatu
2832,tanzen::V,diet,dantzan egin
2833,tanzen::V,dejot,dantzatu
2834,tanzen::V,dejot,dantzan egin
2835,tanzen::V,dancot,dantzatu
2836,tanzen::V,dancot,dantzan egin
2837,sich trennen::V,торйӧдчыны,banandu
2838,sich trennen::V,šķirties,banandu
2839,sich trennen::V,izšķirties,banandu
2840,verlassen::V,эновтны,utzietsi
2841,verlassen::V,atstāt,utzietsi
2842,retten::V,видзны,salbatu
2843,retten::V,видзны,gaizkatu
2844,retten::V,мездыны,salbatu
2845,retten::V,мездыны,gaizkatu
2846,retten::V,glābt,salbatu
2847,retten::V,glābt,gaizkatu
2848,bewachen::V,видзны,jagon
2849,bewachen::V,видзны,zaindu
2850,bewachen::V,sargāt,jagon
2851,bewachen::V,sargāt,zaindu
2852,schützen::V,видзны,babestu
2853,schützen::V,видзны,gerizatu
2854,schützen::V,pasargāt,babestu
2855,schützen::V,pasargāt,gerizatu
2856,schützen::V,aizsargāt,babestu
2857,schützen::V,aizsargāt,gerizatu
2858,verteidigen::V,дорйыны,aldeztu
2859,verteidigen::V,aizstāvēt,aldeztu
2860,sich schlagen::V,косясьны,elkar jo
2861,sich schlagen::V,косясьны,elkar borrokatu
2862,sich schlagen::V,kauties,elkar jo
2863,sich schlagen::V,kauties,elkar borrokatu
2864,sich schlagen::V,izkauties,elkar jo
2865,sich schlagen::V,izkauties,elkar borrokatu
2866,schießen::V,лыйны,tiro egin
2867,schießen::V,šaut,tiro egin
2868,schießen::V,šaudīt,tiro egin
2869,siegen::V,вермыны,irabazi
2870,siegen::V,uzvarēt,irabazi
2871,ärgern::V,лӧгӧдны,ernegatu
2872,ärgern::V,лӧгӧдны,haserretu
2873,ärgern::V,лёкмӧдны,ernegatu
2874,ärgern::V,лёкмӧдны,haserretu
2875,ärgern::V,скӧрмӧдны,ernegatu
2876,ärgern::V,скӧрмӧдны,haserretu
2877,ärgern::V,sadusmot,ernegatu
2878,ärgern::V,sadusmot,haserretu
2879,schlagen::V,вартны,jo
2880,schlagen::V,вартны,erauntsi
2881,schlagen::V,sist,jo
2882,schlagen::V,sist,erauntsi
2883,schlagen::V,triekt,jo
2884,schlagen::V,triekt,erauntsi
2885,treten::V,лёгны,zapaldu
2886,treten::V,лёгны,ostiaktu
2887,treten::V,майкны,zapaldu
2888,treten::V,майкны,ostiaktu
2889,treten::V,mīt,zapaldu
2890,treten::V,mīt,ostiaktu
2891,treten::V,paspert,zapaldu
2892,treten::V,paspert,ostiaktu
2893,stechen::V,бышткыны,sastatu
2894,stechen::V,durt,sastatu
2895,stoßen::V,тойлыны,bultzatu
2896,stoßen::V,йӧткавны,bultzatu
2897,stoßen::V,grūst,bultzatu
2898,stehlen::V,гусявны,ostu
2899,stehlen::V,гусявны,lapurtu
2900,stehlen::V,zagt,ostu
2901,stehlen::V,zagt,lapurtu
2902,stören::V,падмӧдны,galarazi
2903,stören::V,traucēt,galarazi
2904,belästigen::V,дӧзмӧдны,gohaindu
2905,belästigen::V,дӧзмӧдны,alamena eman
2906,belästigen::V,apgrūtināt,gohaindu
2907,belästigen::V,apgrūtināt,alamena eman
2908,verbergen::V,дзебны,ezkutatu
2909,verbergen::V,сайӧдны,ezkutatu
2910,verbergen::V,slēpt,ezkutatu
2911,verbergen::V,paslēpt,ezkutatu
2912,täuschen::V,пӧръявны,tronpatu
2913,täuschen::V,пӧръявны,engainatu
2914,täuschen::V,ылӧдны,tronpatu
2915,täuschen::V,ылӧдны,engainatu
2916,täuschen::V,mānīt,tronpatu
2917,täuschen::V,mānīt,engainatu
2918,täuschen::V,maldināt,tronpatu
2919,täuschen::V,maldināt,engainatu
2920,betrügen::V,сӧрны,iruzurtu
2921,betrügen::V,krāpt,iruzurtu
2922,betrügen::V,apkrāpt,iruzurtu
2923,töten::V,вины,hil
2924,töten::V,вины,heriotza eman
2925,töten::V,nāvēt,hil
2926,töten::V,nāvēt,heriotza eman
2927,töten::V,nogalināt,hil
2928,töten::V,nogalināt,heriotza eman
2929,wohnen::V,овны,bizi izan
2930,wohnen::V,dzīvot,bizi izan
2931,arbeiten::V,уджавны,lan egin
2932,arbeiten::V,уджавны,behar egin
2933,arbeiten::V,strādāt,lan egin
2934,arbeiten::V,strādāt,behar egin
2935,arbeiten::V,darboties,lan egin
2936,arbeiten::V,darboties,behar egin
2937,sammeln::V,чукӧртны,bildu
2938,sammeln::V,чукӧртны,bildumatu
2939,sammeln::V,vākt,bildu
2940,sammeln::V,vākt,bildumatu
2941,pflücken::V,вотны,batu
2942,pflücken::V,вотны,bildu
2943,pflücken::V,ӧктыны,batu
2944,pflücken::V,ӧктыны,bildu
2945,pflücken::V,raut,batu
2946,pflücken::V,raut,bildu
2947,pflücken::V,plūkt,batu
2948,pflücken::V,plūkt,bildu
2949,jagen::V,кыйсьыны,ehizatu
2950,jagen::V,medīt,ehizatu
2951,fischen::V,чери кыйны,arrantzatu
2952,fischen::V,чери кыйны,arrantza egin
2953,fischen::V,zvejot,arrantzatu
2954,fischen::V,zvejot,arrantza egin
2955,fassen::V,кутны,harrapatu
2956,fassen::V,saķert,harrapatu
2957,hüten::V,видзны,begiratu
2958,hüten::V,йирӧдны,begiratu
2959,hüten::V,ganīt,begiratu
2960,treiben::V,вӧтлыны,bultza egin
2961,treiben::V,dzīt,bultza egin
2962,anbinden::V,домавны,estekatu
2963,anbinden::V,piesiet,estekatu
