,Concept_ID,lt,se
4510,fett::A,riebus,buajtehks
4511,fett::A,riebus,buojdák
4512,fett::A,riebus,buoidi
4513,fett::A,riebus,puáidáh
4514,fett::A,riebus,pueidaǥ
4515,fett::A,riebus,пуййт
4516,schlank::A,laibas,siegkies
4517,schlank::A,laibas,bievrek
4518,schlank::A,laibas,njuorro
4519,schlank::A,laibas,seaggi
4520,schlank::A,laibas,šoođbâs
4521,schlank::A,laibas,seä´ǧ'ǧ
4522,schlank::A,laibas,се̄ӈькесь
4523,schlank::A,lieknas,siegkies
4524,schlank::A,lieknas,bievrek
4525,schlank::A,lieknas,njuorro
4526,schlank::A,lieknas,seaggi
4527,schlank::A,lieknas,šoođbâs
4528,schlank::A,lieknas,seä´ǧ'ǧ
4529,schlank::A,lieknas,се̄ӈькесь
4530,hübsch::A,gražus,faavroes
4531,hübsch::A,gražus,fávrro
4532,hübsch::A,gražus,fávru
4533,hübsch::A,gražus,muččâd
4534,hübsch::A,gražus,mooččâd
4535,hübsch::A,gražus,мо̄джесь
4536,böse::A,blogas,vesties
4537,böse::A,blogas,bahá
4538,böse::A,blogas,bahá
4539,böse::A,blogas,paa
4540,böse::A,blogas,ilbâd
4541,böse::A,blogas,paas
4542,böse::A,blogas,ilbbâd
4543,böse::A,blogas,поасс
4544,böse::A,blogas,кэ̄рряй
4545,dumm::A,paikas,gåffoeh
4546,dumm::A,paikas,jalla
4547,dumm::A,paikas,doavki
4548,dumm::A,paikas,tuhme
4549,dumm::A,paikas,tu´hmm
4550,dumm::A,paikas,о̄менэш
4551,dumm::A,paikas,то̄ӆӆкхем
4552,dumm::A,kvailas,gåffoeh
4553,dumm::A,kvailas,jalla
4554,dumm::A,kvailas,doavki
4555,dumm::A,kvailas,tuhme
4556,dumm::A,kvailas,tu´hmm
4557,dumm::A,kvailas,о̄менэш
4558,dumm::A,kvailas,то̄ӆӆкхем
4559,faul::A,tingus,aeblehts
4560,faul::A,tingus,lájkke
4561,faul::A,tingus,láiki
4562,faul::A,tingus,läški
4563,faul::A,tingus,lä´šǩǩ
4564,faul::A,tingus,ла̄шькесь
4565,fleißig::A,stropus,rudtjege
4566,fleißig::A,stropus,vïssjeles
4567,fleißig::A,stropus,vissjal
4568,fleißig::A,stropus,viššal
4569,fleißig::A,stropus,doaimmalaš
4570,fleißig::A,stropus,viššâl
4571,fleißig::A,stropus,re´ttev
4572,fleißig::A,kruopštus,rudtjege
4573,fleißig::A,kruopštus,vïssjeles
4574,fleißig::A,kruopštus,vissjal
4575,fleißig::A,kruopštus,viššal
4576,fleißig::A,kruopštus,doaimmalaš
4577,fleißig::A,kruopštus,viššâl
4578,fleißig::A,kruopštus,re´ttev
4579,geizig::A,šykštus,saejkies
4580,geizig::A,šykštus,hánes
4581,geizig::A,šykštus,gáhcci
4582,geizig::A,šykštus,gárži
4583,geizig::A,šykštus,käcci
4584,geizig::A,šykštus,häänis
4585,geizig::A,šykštus,kä´cc
4586,geizig::A,šykštus,сыннҍ
4587,geizig::A,šykštus,скухьпесь
4588,klug::A,sumanus,vihtehks
4589,klug::A,sumanus,vijses
4590,klug::A,sumanus,jiermmá
4591,klug::A,sumanus,fihtolaš
4592,klug::A,sumanus,jiä'rmálâš
4593,klug::A,sumanus,hitrai
4594,klug::A,sumanus,то̄ӆӆкэш
4595,klug::A,sumanus,вӣллвэсь
4596,klug::A,protingas,vihtehks
4597,klug::A,protingas,vijses
4598,klug::A,protingas,jiermmá
4599,klug::A,protingas,fihtolaš
4600,klug::A,protingas,jiä'rmálâš
4601,klug::A,protingas,hitrai
4602,klug::A,protingas,то̄ӆӆкэш
4603,klug::A,protingas,вӣллвэсь
4604,geschickt::A,apsukrus,tjiehpies
4605,geschickt::A,apsukrus,tjiehppe
4606,geschickt::A,apsukrus,čeahppi
4607,geschickt::A,apsukrus,čeppi
4608,geschickt::A,apsukrus,čeä´p'p
4609,geschickt::A,apsukrus,чепесь
4610,lieb::A,mielas,boerehks
4611,lieb::A,mielas,lådje
4612,lieb::A,mielas,gieres
4613,lieb::A,mielas,ráhkis
4614,lieb::A,mielas,láđis
4615,lieb::A,mielas,räähis
4616,lieb::A,mielas,pue´rr
4617,lieb::A,mielas,rää´ǩǩes
4618,lieb::A,mielas,мӣлса
4619,lustig::A,smagus,lustes
4620,lustig::A,smagus,suohtas
4621,lustig::A,smagus,hávski
4622,lustig::A,smagus,hitruu
4623,lustig::A,smagus,iilooš
4624,lustig::A,smagus,hää´sǩ
4625,lustig::A,smagus,viä´s'sel
4626,lustig::A,smagus,руэняс
4627,lustig::A,linksmas,lustes
4628,lustig::A,linksmas,suohtas
4629,lustig::A,linksmas,hávski
4630,lustig::A,linksmas,hitruu
4631,lustig::A,linksmas,iilooš
4632,lustig::A,linksmas,hää´sǩ
4633,lustig::A,linksmas,viä´s'sel
4634,lustig::A,linksmas,руэняс
4635,sanft::A,švelnus,lïemkeds
4636,sanft::A,švelnus,lines
4637,sanft::A,švelnus,lágŋet
4638,sanft::A,švelnus,linis
4639,sanft::A,švelnus,láđis
4640,sanft::A,švelnus,liägus
4641,sanft::A,švelnus,pivvâl
4642,sanft::A,švelnus,heä´nn
4643,sanft::A,švelnus,э̄йвсесь
4644,sanft::A,minkštas,lïemkeds
4645,sanft::A,minkštas,lines
4646,sanft::A,minkštas,lágŋet
4647,sanft::A,minkštas,linis
4648,sanft::A,minkštas,láđis
4649,sanft::A,minkštas,liägus
4650,sanft::A,minkštas,pivvâl
4651,sanft::A,minkštas,heä´nn
4652,sanft::A,minkštas,э̄йвсесь
4653,hungrig::A,alkanas,nælggomin
4654,hungrig::A,alkanas,nealggas
4655,hungrig::A,alkanas,neälǥlaž
4656,hungrig::A,alkanas,не̄лльк
4657,krank::A,ligotas,skïemtje
4658,krank::A,ligotas,skibás
4659,krank::A,ligotas,buohcci
4660,krank::A,ligotas,pyec'cee
4661,krank::A,ligotas,puõcci
4662,krank::A,ligotas,panntiõrvas
4663,krank::A,ligotas,кэ̄бп
4664,krank::A,sergantis,skïemtje
4665,krank::A,sergantis,skibás
4666,krank::A,sergantis,buohcci
4667,krank::A,sergantis,pyec'cee
4668,krank::A,sergantis,puõcci
4669,krank::A,sergantis,panntiõrvas
4670,krank::A,sergantis,кэ̄бп
4671,nackt::A,nuogas,båadtsoeh
4672,nackt::A,nuogas,rihtso
4673,nackt::A,nuogas,álás
4674,nackt::A,nuogas,pie'tittem
4675,nackt::A,nuogas,piät'táá
4676,nackt::A,nuogas,päälljas
4677,nackt::A,nuogas,пефта
4678,nackt::A,nuogas,па̄льяс
4679,traurig::A,liūdnas,håjnoes
4680,traurig::A,liūdnas,suohtas
4681,traurig::A,liūdnas,hådje
4682,traurig::A,liūdnas,ahkit
4683,traurig::A,liūdnas,ahheev
4684,traurig::A,liūdnas,â´ǩǩed
4685,traurig::A,liūdnas,чуэввесь
4686,lebendig::A,gyvas,jielije
4687,lebendig::A,gyvas,viesso
4688,lebendig::A,gyvas,ealli
4689,lebendig::A,gyvas,eeleev
4690,lebendig::A,gyvas,jie´lli
4691,lebendig::A,gyvas,е̄лльгденҍ
4692,gut::A,geras,buerie
4693,gut::A,geras,buorre
4694,gut::A,geras,buorre
4695,gut::A,geras,pyeṛi
4696,gut::A,geras,šiõǥǥ
4697,gut::A,geras,pue´rr
4698,gut::A,geras,шувв
4699,gut::A,geras,пуррь
4700,schlecht::A,blogas,nåake
4701,schlecht::A,blogas,skraape
4702,schlecht::A,blogas,mådtan
4703,schlecht::A,blogas,nievrre
4704,schlecht::A,blogas,headju
4705,schlecht::A,blogas,heittot
4706,schlecht::A,blogas,hyeṇi
4707,schlecht::A,blogas,niev'ri
4708,schlecht::A,blogas,hue´nn
4709,schlecht::A,blogas,нюэссь
4710,schlecht::A,blogas,ню̄э̄зесь
4711,schlecht::A,prastas,nåake
4712,schlecht::A,prastas,skraape
4713,schlecht::A,prastas,mådtan
4714,schlecht::A,prastas,nievrre
4715,schlecht::A,prastas,headju
4716,schlecht::A,prastas,heittot
4717,schlecht::A,prastas,hyeṇi
4718,schlecht::A,prastas,niev'ri
4719,schlecht::A,prastas,hue´nn
4720,schlecht::A,prastas,нюэссь
4721,schlecht::A,prastas,ню̄э̄зесь
4722,richtig::A,tikras,rïekte
4723,richtig::A,tikras,duolla
4724,richtig::A,tikras,rievtes
4725,richtig::A,tikras,riekta
4726,richtig::A,tikras,vuoi'gâ
4727,richtig::A,tikras,vuõiǥâs
4728,richtig::A,tikras,вӯййк
4729,richtig::A,tikras,вӯйкэсс
4730,richtig::A,teisingas,rïekte
4731,richtig::A,teisingas,duolla
4732,richtig::A,teisingas,rievtes
4733,richtig::A,teisingas,riekta
4734,richtig::A,teisingas,vuoi'gâ
4735,richtig::A,teisingas,vuõiǥâs
4736,richtig::A,teisingas,вӯййк
4737,richtig::A,teisingas,вӯйкэсс
4738,schlimm::A,blogas,nåake
4739,schlimm::A,blogas,bahá
4740,schlimm::A,blogas,vearrái
4741,schlimm::A,blogas,niev'ri
4742,schlimm::A,blogas,neu´rr
4743,schlimm::A,blogas,ню̄э̄зесь
4744,schlimm::A,prastas,nåake
4745,schlimm::A,prastas,bahá
4746,schlimm::A,prastas,vearrái
4747,schlimm::A,prastas,niev'ri
4748,schlimm::A,prastas,neu´rr
4749,schlimm::A,prastas,ню̄э̄зесь
4750,wahr::A,tikras,saetnies
4751,wahr::A,tikras,sádnes
4752,wahr::A,tikras,duohta
4753,wahr::A,tikras,tuotâ
4754,wahr::A,tikras,tuõtt
4755,wahr::A,tikras,вӯйкас
4756,alt::A,senas,båeries
4757,alt::A,senas,oames
4758,alt::A,senas,boaris
4759,alt::A,senas,uámis
4760,alt::A,senas,vuä´mes
4761,alt::A,senas,вуэммь
4762,neu::A,naujas,orre
4763,neu::A,naujas,ådås
4764,neu::A,naujas,ođas
4765,neu::A,naujas,uuđâs
4766,neu::A,naujas,oođâs
4767,neu::A,naujas,о̄дт
4768,ehemalig::A,buvęs,evtebe
4769,ehemalig::A,buvęs,åvdep
4770,ehemalig::A,buvęs,dološ
4771,ehemalig::A,buvęs,oovdiš
4772,ehemalig::A,buvęs,tuâl'jõž
4773,ehemalig::A,buvęs,туллъя
4774,ehemalig::A,buvęs,э̄ввтлэсь
4775,alt[Lebewesen]::A,pagyvenęs,voeres
4776,alt[Lebewesen]::A,pagyvenęs,vuoras
4777,alt[Lebewesen]::A,pagyvenęs,boares
4778,alt[Lebewesen]::A,pagyvenęs,vuoras
4779,alt[Lebewesen]::A,pagyvenęs,puáris
4780,alt[Lebewesen]::A,pagyvenęs,puä´res
4781,alt[Lebewesen]::A,pagyvenęs,пуэресь
4782,jung::A,jaunas,noere
4783,jung::A,jaunas,nuorra
4784,jung::A,jaunas,nuorra
4785,jung::A,jaunas,nuoṛâ
4786,jung::A,jaunas,nuõrr
4787,jung::A,jaunas,нӯрр
4788,arm::A,neturtingas,giefies
4789,arm::A,neturtingas,hædjo
4790,arm::A,neturtingas,geafi
4791,arm::A,neturtingas,kevhi
4792,arm::A,neturtingas,ǩeeu´h
4793,arm::A,neturtingas,ва̄йваш
4794,reich::A,turtingas,ræjhkoes
4795,reich::A,turtingas,boanndá
4796,reich::A,turtingas,rikkis
4797,reich::A,turtingas,riges
4798,reich::A,turtingas,ree´ǧǧes
4799,reich::A,turtingas,ва̄птэк
4800,bekannt::A,žinomas,åehpies
4801,bekannt::A,žinomas,oahpes
4802,bekannt::A,žinomas,dieđus
4803,bekannt::A,žinomas,uápis
4804,bekannt::A,žinomas,tuubdâs
4805,bekannt::A,žinomas,toobdâs
4806,bekannt::A,žinomas,томтас
4807,bekannt::A,pažįstamas,åehpies
4808,bekannt::A,pažįstamas,oahpes
4809,bekannt::A,pažįstamas,dieđus
4810,bekannt::A,pažįstamas,uápis
4811,bekannt::A,pažįstamas,tuubdâs
4812,bekannt::A,pažįstamas,toobdâs
4813,bekannt::A,pažįstamas,томтас
4814,berühmt::A,žymus,byögke
4815,berühmt::A,žymus,mihtos
4816,berühmt::A,žymus,beakkán
4817,berühmt::A,žymus,beakkálmas
4818,berühmt::A,žymus,mááinuh
4819,berühmt::A,žymus,peeggâlm
4820,berühmt::A,žymus,snäätnai
4821,berühmt::A,žymus,куллъей
4822,berühmt::A,garsus,byögke
4823,berühmt::A,garsus,mihtos
4824,berühmt::A,garsus,beakkán
4825,berühmt::A,garsus,beakkálmas
4826,berühmt::A,garsus,mááinuh
4827,berühmt::A,garsus,peeggâlm
4828,berühmt::A,garsus,snäätnai
4829,berühmt::A,garsus,куллъей
4830,fremd::A,svetimas,ammes
4831,fremd::A,svetimas,amás
4832,fremd::A,svetimas,vieres
4833,fremd::A,svetimas,amas
4834,fremd::A,svetimas,vie'res
4835,fremd::A,svetimas,puigâ
4836,fremd::A,svetimas,vee´res
4837,fremd::A,svetimas,е̄ххк
4838,fremd::A,svetimas,вӣресь
4839,verschieden::A,įvairus,ovmese
4840,verschieden::A,įvairus,moattelágásj
4841,verschieden::A,įvairus,iesjgeŋgalágásj
4842,verschieden::A,įvairus,eará
4843,verschieden::A,įvairus,eresláván
4844,verschieden::A,įvairus,jee´res
4845,verschieden::A,įvairus,jee´resnallšem
4846,verschieden::A,įvairus,югке
4847,verschieden::A,įvairus,югкеналшэм
4848,nah::A,artimas,gietskies
4849,nah::A,artimas,lahka
4850,nah::A,artimas,lagas
4851,nah::A,artimas,a'ldemuš
4852,nah::A,artimas,âlddlõs
4853,nah::A,artimas,альтэсь
4854,fern::A,tolimas,gahkese
4855,fern::A,tolimas,guhkken
4856,fern::A,tolimas,gáiddus
4857,fern::A,tolimas,kuhás
4858,fern::A,tolimas,ku´ǩes
4859,fern::A,tolimas,туммплэсь
4860,linker::A,kairys,gårroeh
4861,linker::A,kairys,gåro
4862,linker::A,kairys,gurut
4863,linker::A,kairys,čižet
4864,linker::A,kairys,či´ǯǯ
4865,linker::A,kairys,чинч
4866,rechter::A,dešinys,åelkies
4867,rechter::A,dešinys,oalges
4868,rechter::A,dešinys,olgeš
4869,rechter::A,dešinys,uál'gis
4870,rechter::A,dešinys,vuõiǥâs
4871,rechter::A,dešinys,вуэлькесь
4872,anderer::A,kitas,jeatjebe
4873,anderer::A,kitas,nubbe
4874,anderer::A,kitas,eará
4875,anderer::A,kitas,nubbi
4876,anderer::A,kitas,nubbe
4877,anderer::A,kitas,nu´bb
4878,anderer::A,kitas,jee´res
4879,anderer::A,kitas,мудта
4880,anderer::A,kitas,е̄ресь
4881,erster::A,pirmas,voestes
4882,erster::A,pirmas,vuostasj
4883,erster::A,pirmas,vuosttaš
4884,erster::A,pirmas,vuos'muš
4885,erster::A,pirmas,vuõs's
4886,erster::A,pirmas,õõu´dmõs
4887,erster::A,pirmas,авьтмусс
4888,zweiter::A,antras,mubpie
4889,zweiter::A,antras,nubbe
4890,zweiter::A,antras,nubbi
4891,zweiter::A,antras,nubbe
4892,zweiter::A,antras,nu´bb
4893,zweiter::A,antras,ныммьп
4894,dritter::A,trečias,gåalmede
4895,dritter::A,trečias,goalmát
4896,dritter::A,trečias,goalmmát
4897,dritter::A,trečias,kuálmád
4898,dritter::A,trečias,kuälmad
4899,dritter::A,trečias,кӯа̄ллмант
4900,letzter::A,paskutinis,minngemes
4901,letzter::A,paskutinis,maŋemus
4902,letzter::A,paskutinis,maŋimus
4903,letzter::A,paskutinis,majemuš
4904,letzter::A,paskutinis,mââi´mõs
4905,letzter::A,paskutinis,маӈьмусс
4906,allein::ADV,vienas,oktegh
4907,allein::ADV,vienas,oktegimse
4908,allein::ADV,vienas,oktebisnie
4909,allein::ADV,vienas,aktu
4910,allein::ADV,vienas,okto
4911,allein::ADV,vienas,ohtuu
4912,allein::ADV,vienas,õhttu
4913,allein::ADV,vienas,о̄ххтэ
4914,auf einmal::ADV,iš karto,avtatrajes
4915,auf einmal::ADV,iš karto,hávális
4916,auf einmal::ADV,iš karto,hávil
4917,auf einmal::ADV,iš karto,tove
4918,auf einmal::ADV,iš karto,аххтан
4919,zusammen::ADV,kartu,ektine
4920,zusammen::ADV,kartu,ektesne
4921,zusammen::ADV,kartu,tjåenghkesne
4922,zusammen::ADV,kartu,siegen
4923,zusammen::ADV,kartu,oktan
4924,zusammen::ADV,kartu,ovttas
4925,zusammen::ADV,kartu,čoahkis
4926,zusammen::ADV,kartu,oovtâst
4927,zusammen::ADV,kartu,õõutsââ´jest
4928,zusammen::ADV,kartu,аххтан
4929,zusammen::ADV,kartu,эфтэсьт
4930,zusammen::ADV,drauge,ektine
4931,zusammen::ADV,drauge,ektesne
4932,zusammen::ADV,drauge,tjåenghkesne
4933,zusammen::ADV,drauge,siegen
4934,zusammen::ADV,drauge,oktan
4935,zusammen::ADV,drauge,ovttas
4936,zusammen::ADV,drauge,čoahkis
4937,zusammen::ADV,drauge,oovtâst
4938,zusammen::ADV,drauge,õõutsââ´jest
4939,zusammen::ADV,drauge,аххтан
4940,zusammen::ADV,drauge,эфтэсьт
4941,lange::ADV,ilgai,guhkiem
4942,lange::ADV,ilgai,guhkev
4943,lange::ADV,ilgai,mælggadav
4944,lange::ADV,ilgai,guhká
4945,lange::ADV,ilgai,kuhe
4946,lange::ADV,ilgai,kuhháá
4947,lange::ADV,ilgai,kuu´ǩǩ
4948,lange::ADV,ilgai,кугкь
4949,plötzlich::ADV,staiga,faahketji
4950,plötzlich::ADV,staiga,hæhkkat
4951,plötzlich::ADV,staiga,fáhkkestaga
4952,plötzlich::ADV,staiga,fakkist
4953,plötzlich::ADV,staiga,kruu´ta
4954,plötzlich::ADV,staiga,а̄йнханна
4955,sofort::ADV,tuojau,dallegh
4956,sofort::ADV,tuojau,dalá
4957,sofort::ADV,tuojau,dalánagi
4958,sofort::ADV,tuojau,dakkavide
4959,sofort::ADV,tuojau,dakkaviđe
4960,sofort::ADV,tuojau,tállán
4961,sofort::ADV,tuojau,naraaz
4962,sofort::ADV,tuojau,атть
4963,später::ADV,vėliau,mænngan 
4964,später::ADV,vėliau,maŋŋebut
4965,später::ADV,vėliau,maŋŋel
4966,später::ADV,vėliau,maŋ̣eláá
4967,später::ADV,vėliau,mâ´ŋŋlakast
4968,später::ADV,vėliau,маӈӈа
4969,später::ADV,paskiau,mænngan 
4970,später::ADV,paskiau,maŋŋebut
4971,später::ADV,paskiau,maŋŋel
4972,später::ADV,paskiau,maŋ̣eláá
4973,später::ADV,paskiau,mâ´ŋŋlakast
4974,später::ADV,paskiau,маӈӈа
4975,jetzt::ADV,dabãr,daelie
4976,jetzt::ADV,dabãr,dal
4977,jetzt::ADV,dabãr,dal
4978,jetzt::ADV,dabãr,tääl
4979,jetzt::ADV,dabãr,ââ´n
4980,jetzt::ADV,dabãr,атть
4981,heute::ADV,šiandien,daenbien
4982,heute::ADV,šiandien,uddni
4983,heute::ADV,šiandien,odne
4984,heute::ADV,šiandien,onne
4985,heute::ADV,šiandien,tä´bbe
4986,heute::ADV,šiandien,та̄ррьм
4987,morgen::ADV,rytoj,jirreden
4988,morgen::ADV,rytoj,idet
4989,morgen::ADV,rytoj,ihttin
4990,morgen::ADV,rytoj,itten
4991,morgen::ADV,rytoj,jâđđa
4992,morgen::ADV,rytoj,янта
4993,bald::ADV,greitai,varke
4994,bald::ADV,greitai,ruvva
4995,bald::ADV,greitai,farga
4996,bald::ADV,greitai,vorgâ
4997,bald::ADV,greitai,sõrgg
4998,bald::ADV,greitai,вэхтэнне
4999,bald::ADV,netrukus,varke
5000,bald::ADV,netrukus,ruvva
5001,bald::ADV,netrukus,farga
5002,bald::ADV,netrukus,vorgâ
5003,bald::ADV,netrukus,sõrgg
5004,bald::ADV,netrukus,вэхтэнне
5005,dann::ADV,po to,die
5006,dann::ADV,po to,dalloj
5007,dann::ADV,po to,de
5008,dann::ADV,po to,te
5009,dann::ADV,po to,de
5010,dann::ADV,po to,teä
5011,dann::ADV,po to,â´tte
5012,dann::ADV,po to,те
5013,gestern::ADV,vakar,jååktan
5014,gestern::ADV,vakar,iektu
5015,gestern::ADV,vakar,ikte
5016,gestern::ADV,vakar,jieh't
5017,gestern::ADV,vakar,jåhtta
5018,gestern::ADV,vakar,яххта
5019,einst::ADV,kadaise,dejpeli
5020,einst::ADV,kadaise,åvdebut
5021,einst::ADV,kadaise,áigi
5022,einst::ADV,kadaise,dolin
5023,einst::ADV,kadaise,tovle
5024,einst::ADV,kadaise,tuu´l
5025,einst::ADV,kadaise,э̄ххьтэшьт
5026,einst::ADV,kitą kartą,dejpeli
5027,einst::ADV,kitą kartą,åvdebut
5028,einst::ADV,kitą kartą,áigi
5029,einst::ADV,kitą kartą,dolin
5030,einst::ADV,kitą kartą,tovle
5031,einst::ADV,kitą kartą,tuu´l
5032,einst::ADV,kitą kartą,э̄ххьтэшьт
5033,damals::ADV,anuomet,aejkien
5034,damals::ADV,anuomet,dalloj
5035,damals::ADV,anuomet,dalle
5036,damals::ADV,anuomet,talle
5037,damals::ADV,anuomet,te´l
5038,damals::ADV,anuomet,teä´l
5039,damals::ADV,anuomet,танна
5040,damals::ADV,anuokart,aejkien
5041,damals::ADV,anuokart,dalloj
5042,damals::ADV,anuokart,dalle
5043,damals::ADV,anuokart,talle
5044,damals::ADV,anuokart,te´l
5045,damals::ADV,anuokart,teä´l
5046,damals::ADV,anuokart,танна
5047,danach::ADV,po to,mïnngesne
5048,danach::ADV,po to,dan maŋŋela
5049,danach::ADV,po to,maŋŋil
5050,danach::ADV,po to,das maŋŋá
5051,danach::ADV,po to,maŋ̣a
5052,danach::ADV,po to,mâ´ŋŋlest
5053,danach::ADV,po to,маӈӈа
5054,danach::ADV,paskui,mïnngesne
5055,danach::ADV,paskui,dan maŋŋela
5056,danach::ADV,paskui,maŋŋil
5057,danach::ADV,paskui,das maŋŋá
5058,danach::ADV,paskui,maŋ̣a
5059,danach::ADV,paskui,mâ´ŋŋlest
5060,danach::ADV,paskui,маӈӈа
5061,vorher::ADV,anksčiau,aarebi
5062,vorher::ADV,anksčiau,åvddål
5063,vorher::ADV,anksčiau,árat
5064,vorher::ADV,anksčiau,ovdâl
5065,vorher::ADV,anksčiau,ouddâl
5066,vorher::ADV,anksčiau,а̄йка
5067,zuerst::ADV,pirma,voestegh
5068,zuerst::ADV,pirma,álgon
5069,zuerst::ADV,pirma,vuos
5070,zuerst::ADV,pirma,vuohččan
5071,zuerst::ADV,pirma,vuoč'čin
5072,zuerst::ADV,pirma,vuõ´ste
5073,zuerst::ADV,pirma,vuõs'smõõssân
5074,zuerst::ADV,pirma,э̄ввтла
5075,zuerst::ADV,pirma,э̄ввтэль
5076,zuerst::ADV,iš pradžių̃,voestegh
5077,zuerst::ADV,iš pradžių̃,álgon
5078,zuerst::ADV,iš pradžių̃,vuos
5079,zuerst::ADV,iš pradžių̃,vuohččan
5080,zuerst::ADV,iš pradžių̃,vuoč'čin
5081,zuerst::ADV,iš pradžių̃,vuõ´ste
5082,zuerst::ADV,iš pradžių̃,vuõs'smõõssân
5083,zuerst::ADV,iš pradžių̃,э̄ввтла
5084,zuerst::ADV,iš pradžių̃,э̄ввтэль
5085,einmal::ADV,kartą,ikth
5086,einmal::ADV,kartą,akti
5087,einmal::ADV,kartą,okte
5088,einmal::ADV,kartą,ohtii
5089,einmal::ADV,kartą,kojo
5090,einmal::ADV,kartą,måttmešt
5091,einmal::ADV,kartą,э̄фт вэ̄рр
5092,einmal::ADV,vieną kartą,ikth
5093,einmal::ADV,vieną kartą,akti
5094,einmal::ADV,vieną kartą,okte
5095,einmal::ADV,vieną kartą,ohtii
5096,einmal::ADV,vieną kartą,kojo
5097,einmal::ADV,vieną kartą,måttmešt
5098,einmal::ADV,vieną kartą,э̄фт вэ̄рр
5099,manchmal::ADV,kai kada,muvhtene
5100,manchmal::ADV,kai kada,muhttijn
5101,manchmal::ADV,kai kada,duolla dálla
5102,manchmal::ADV,kai kada,muhtumin
5103,manchmal::ADV,kai kada,kuásnii
5104,manchmal::ADV,kai kada,måttmešt
5105,manchmal::ADV,kai kada,kuä´ss-ne
5106,manchmal::ADV,kai kada,мудта вэ̄р
5107,oft::ADV,dažnai,daamtaj
5108,oft::ADV,dažnai,álu
5109,oft::ADV,dažnai,ábaj
5110,oft::ADV,dažnai,dájvvá
5111,oft::ADV,dažnai,dávjá
5112,oft::ADV,dažnai,távjá
5113,oft::ADV,dažnai,täujja
5114,oft::ADV,dažnai,то̄а̄ййв
5115,immer::ADV,visada,iktesth
5116,immer::ADV,visada,eejnegen
5117,immer::ADV,visada,agev
5118,immer::ADV,visada,álo
5119,immer::ADV,visada,ain
5120,immer::ADV,visada,ovttuu
5121,immer::ADV,visada,pâi
5122,immer::ADV,visada,пай
5123,immer::ADV,visuomet,iktesth
5124,immer::ADV,visuomet,eejnegen
5125,immer::ADV,visuomet,agev
5126,immer::ADV,visuomet,álo
5127,immer::ADV,visuomet,ain
5128,immer::ADV,visuomet,ovttuu
5129,immer::ADV,visuomet,pâi
5130,immer::ADV,visuomet,пай
5131,niemals::ADV,niekada,ij gåessie
5132,niemals::ADV,niekada,ij goassak
5133,niemals::ADV,niekada,ij ihkenis
5134,niemals::ADV,niekada,ii goassege
5135,niemals::ADV,niekada,ij kuás'sin
5136,niemals::ADV,niekada,ij ni kuä´ss
5137,niemals::ADV,niekada,эйй никуэссь
5138,niemals::ADV,niekuomet,ij gåessie
5139,niemals::ADV,niekuomet,ij goassak
5140,niemals::ADV,niekuomet,ij ihkenis
5141,niemals::ADV,niekuomet,ii goassege
5142,niemals::ADV,niekuomet,ij kuás'sin
5143,niemals::ADV,niekuomet,ij ni kuä´ss
5144,niemals::ADV,niekuomet,эйй никуэссь
5145,hier::ADV,čia,daagkoe
5146,hier::ADV,čia,dála
5147,hier::ADV,čia,dánna
5148,hier::ADV,čia,dá
5149,hier::ADV,čia,dás
5150,hier::ADV,čia,taa
5151,hier::ADV,čia,tää
5152,hier::ADV,čia,ta´ltte
5153,hier::ADV,čia,тала
5154,hier::ADV,čia,тэста
5155,hierhin::ADV,šen,diekie
5156,hierhin::ADV,šen,dási
5157,hierhin::ADV,šen,diehki
5158,hierhin::ADV,šen,deike
5159,hierhin::ADV,šen,teehi
5160,hierhin::ADV,šen,tii´ǩ
5161,hierhin::ADV,šen,тӣге
5162,hierhin::ADV,čionai,diekie
5163,hierhin::ADV,čionai,dási
5164,hierhin::ADV,čionai,diehki
5165,hierhin::ADV,čionai,deike
5166,hierhin::ADV,čionai,teehi
5167,hierhin::ADV,čionai,tii´ǩ
5168,hierhin::ADV,čionai,тӣге
5169,von hier::ADV,iš čia,daebpede
5170,von hier::ADV,iš čia,dássta
5171,von hier::ADV,iš čia,dáppelt
5172,von hier::ADV,iš čia,dáppe
5173,von hier::ADV,iš čia,tástán
5174,von hier::ADV,iš čia,tääiǥ
5175,von hier::ADV,iš čia,tääi´ben
5176,von hier::ADV,iš čia,тэста
5177,dort::ADV,ten,dagkoe
5178,dort::ADV,ten,dale
5179,dort::ADV,ten,dakko
5180,dort::ADV,ten,tuo
5181,dort::ADV,ten,tovben
5182,dort::ADV,ten,to´ben
5183,dort::ADV,ten,тёллэ
5184,dort::ADV,ten,тамьпе
5185,dort::ADV,tenai,dagkoe
5186,dort::ADV,tenai,dale
5187,dort::ADV,tenai,dakko
5188,dort::ADV,tenai,tuo
5189,dort::ADV,tenai,tovben
5190,dort::ADV,tenai,to´ben
5191,dort::ADV,tenai,тёллэ
5192,dort::ADV,tenai,тамьпе
5193,dorthin::ADV,ten,dahkoe
5194,dorthin::ADV,ten,dåhku
5195,dorthin::ADV,ten,dohko
5196,dorthin::ADV,ten,diehko
5197,dorthin::ADV,ten,tuohu
5198,dorthin::ADV,ten,tok
5199,dorthin::ADV,ten,tok-aa
5200,dorthin::ADV,ten,то̄гэ
5201,dorthin::ADV,ten link,dahkoe
