,Concept_ID,ady,lv
671,Gewicht::N,онтэгъугъэ́,сьӧкта
672,Gewicht::N,онтэгъугъэ́,сьӧкталун
673,Gewicht::N,онтэгъугъэ́,svars
674,Gewicht::N,онтэгъугъэ́,smagums
675,Menge::N,пчъагъэ́,лун
676,Menge::N,пчъагъэ́,числӧ
677,Menge::N,пчъагъэ́,masa
678,Menge::N,пчъагъэ́,daudzums
679,Haufen::N,ӏат,чукӧр
680,Haufen::N,ӏат,čupa
681,Haufen::N,ӏат,grēda
682,Haufen::N,ӏат,kaudze
683,Reihe::N,саты́р,рад
684,Reihe::N,саты́р,rinda
685,Reihe::N,саты́р,virkne
686,Boot::N,къуашъо́,пыж
687,Boot::N,къуашъо́,laiva
688,Ruder::N,къошъобэ́щ,пелыс
689,Ruder::N,къошъобэ́щ,ӧпаснӧй
690,Ruder::N,къошъобэ́щ,airis
691,Ruder::N,къошъобэ́щ,irklis
692,Ski::N,лыжэхэр,лызь
693,Ski::N,лыжэхэр,slēpe
694,Lagerfeuer::N,пхъэмашӏу,бипур
695,Lagerfeuer::N,пхъэмашӏу,ugunskurs
696,Gang::N,кӏоныр,мунӧм
697,Gang::N,кӏоныр,ветлӧм
698,Gang::N,кӏоныр,eja
699,Gang::N,кӏоныр,gājums
700,Schritt::N,лъэубэ́къу,воськов
701,Schritt::N,лъэубэ́къу,воськовтӧм
702,Schritt::N,лъэубэ́къу,solis
703,Norden::N,темы́р,войвыв
704,Norden::N,темы́р,ziemeļi
705,Süden::N,къыблэ́,лунвыв
706,Süden::N,къыблэ́,dienvidi
707,Westen::N,тыгъэкъохьа́пӏ,рытыв
708,Westen::N,тыгъэкъохьа́пӏ,rietumi
709,Osten::N,тыгьэкъокӏы́пӏ,асыв
710,Osten::N,тыгьэкъокӏы́пӏ,austrumi
711,Holz::N,чъыгы́,пу
712,Holz::N,чъыгы́,koks
713,Holz::N,чъыгы́,koksne
714,Brett::N,пхъэ́мбгъу,пӧв
715,Brett::N,пхъэ́мбгъу,dēlis
716,Platte::N,упсыхьагъ,плита
717,Platte::N,упсыхьагъ,plate
718,Platte::N,упсыхьагъ,plāksne
719,Stütze::N,кӏэгъэкъон,пыкӧд
720,Stütze::N,кӏэгъэкъон,мыджӧд
721,Stütze::N,кӏэгъэкъон,balsts
722,Stütze::N,кӏэгъэкъон,atspaids
723,Stange::N,къорэ́гъ,потш
724,Stange::N,къорэ́гъ,maikste
725,Stock::N,бэщ,бедь
726,Stock::N,бэщ,boze
727,Stock::N,бэщ,spieķis
728,Stab::N,бэщ кӏы́хь,зир
729,Stab::N,бэщ кӏы́хь,zizlis
730,Rohr::N,онджэкъ,труба
731,Rohr::N,онджэкъ,caurule
732,Haus::N,унэ́,керка
733,Haus::N,унэ́,māja
734,Heim::N,унэ́,горт
735,Heim::N,унэ́,mājas
736,Ofen::N,гъэжъэн,пач
737,Ofen::N,гъэжъэн,krāsns
738,Fußboden::N,джэхашъу,джодж
739,Fußboden::N,джэхашъу,grīda
740,Tisch::N,стол,пызан
741,Tisch::N,стол,galds
742,Stuhl::N,пхъэнтӏэ́кӏу,улӧс
743,Stuhl::N,пхъэнтӏэ́кӏу,krēsls
744,Wiege::N,кушъэ́,зыбка
745,Wiege::N,кушъэ́,šūpulis
746,Bett::N,пӏэкӏо́р,вольпась
747,Bett::N,пӏэкӏо́р,gulta
748,Regal::N,мэкӏай,джадж
749,Regal::N,мэкӏай,plaukts
750,Kiste::N,ящык,куд
751,Kiste::N,ящык,ящик
752,Kiste::N,ящык,kaste
753,Kiste::N,ящык,šķirsts
754,Fenster::N,шъхьаныгъу́пчъ,ӧшинь
755,Fenster::N,шъхьаныгъу́пчъ,logs
756,Tür::N,пчъэ,ӧдзӧс
757,Tür::N,пчъэ,durvis
758,Tor::N,къэла́пчъ,дзиръя
759,Tor::N,къэла́пчъ,vārti
760,Zaun::N,шӏыхьагъэ́,потшӧс
761,Zaun::N,шӏыхьагъэ́,žogs
762,Dach::N,шъхьэ́,вевт
763,Dach::N,шъхьэ́,jumts
764,Leiter::N,лъэо́й,пос
765,Leiter::N,лъэо́й,kāpnes
766,Leiter::N,лъэо́й,redeles
767,Leiter::N,дэкӏояпӏэ́,пос
768,Leiter::N,дэкӏояпӏэ́,kāpnes
769,Leiter::N,дэкӏояпӏэ́,redeles
770,Besen::N,пхъэнкӏы́пхъ,рос
771,Besen::N,пхъэнкӏы́пхъ,slota
772,Spaten::N,къазгъы́р,зыр
773,Spaten::N,къазгъы́р,lāpsta
774,Schaufel::N,хэӏалъ,тэльӧб
775,Schaufel::N,хэӏалъ,liekšķere
776,Gabel::N,цацэ,вилки
777,Gabel::N,цацэ,dakšiņa
778,Löffel::N,джэмы́шх,пань
779,Löffel::N,джэмы́шх,karote
780,Messer::N,шъэжъы́й,пурт
781,Messer::N,шъэжъы́й,nazis
782,Nagel::N,гъучӏыӏу́н,тув
783,Nagel::N,гъучӏыӏу́н,кӧрт тув
784,Nagel::N,гъучӏыӏу́н,nagla
785,Netz::N,хъытыу,тыв
786,Netz::N,хъытыу,tīkls
787,Haken::N,хьажтӏаркъу,крук
788,Haken::N,хьажтӏаркъу,āķis
789,Haken::N,хьажтӏаркъу,kāsis
790,Haken::N,хьажтӏаркъу,krampis
791,Griff::N,къопс,нуд
792,Griff::N,къопс,kāts
793,Griff::N,къопс,rokturis
794,Schloss::N,ӏункӏы́бз,томан
795,Schloss::N,ӏункӏы́бз,aizslēgs
796,Bild::N,сурэ́т,серпас
797,Bild::N,сурэ́т,glezna
798,Puppe::N,нысхъа́п,акань
799,Puppe::N,нысхъа́п,lelle
800,Beutel::N,дзыо́,мешӧк
801,Beutel::N,дзыо́,kule
802,Beutel::N,дзыо́,maisiņš
803,Tasche::N,ӏэлъмэ́къ,сумка
804,Tasche::N,ӏэлъмэ́къ,soma
805,Eimer::N,щалъ,ведра
806,Eimer::N,щалъ,spainis
807,Deckel::N,шъхьэ,пӧдан
808,Deckel::N,шъхьэ,тупкӧд
809,Deckel::N,шъхьэ,vāks
810,Geschirr::N,хьакъу-шыкъу,дозмук
811,Geschirr::N,хьакъу-шыкъу,тасьті-пань
812,Geschirr::N,хьакъу-шыкъу,trauki
813,Sack::N,дзыо́,мешӧк
814,Sack::N,дзыо́,maiss
815,Tasse::N,чашк,бекар
816,Tasse::N,чашк,тасьті
817,Tasse::N,чашк,tase
818,Topf::N,кастрюль,гырнич
819,Topf::N,кастрюль,pods
820,Kessel::N,шыуа́н,пӧрт
821,Kessel::N,шыуа́н,katls
822,Essen::N,шхэн,сёйӧм
823,Essen::N,шхэн,ēdiens
824,Nahrung::N,шхэн,сёян
825,Nahrung::N,шхэн,barība
826,Speise::N,шхыныгъу,сёян
827,Speise::N,шхыныгъу,сёянтор
828,Speise::N,шхыныгъу,ēdiens
829,Fleisch::N,лы,яй
830,Fleisch::N,лы,gaļa
831,Getreide::N,лэжьыгъацэ́,нянь
832,Getreide::N,лэжьыгъацэ́,labība
833,Brei::N,пӏастэ́,рок
834,Brei::N,пӏастэ́,putra
835,Brei::N,пӏастэ́,biezenis
836,Brot::N,хьалыгъу,нянь
837,Brot::N,хьалыгъу,maize
838,Scheibe::N,такъы́р,шӧрӧм
839,Scheibe::N,такъы́р,чӧлан
840,Scheibe::N,такъы́р,šķēle
841,Scheibe::N,такъы́р,rieciens
842,Fett::N,дагъэ́,гос
843,Fett::N,дагъэ́,тшог
844,Fett::N,дагъэ́,tauki
845,Butter::N,тхъу,вый
846,Butter::N,тхъу,sviests
847,Öl::N,тхъу,вый
848,Öl::N,тхъу,eļļa
849,Salz::N,щыгъу,сов
850,Salz::N,щыгъу,sāls
851,Suppe::N,хьантхъупс,шыд
852,Suppe::N,хьантхъупс,zupa
853,Honig::N,шъоу́,ма
854,Honig::N,шъоу́,medus
855,Milch::N,щэ,йӧв
856,Milch::N,щэ,piens
857,Tee::N,щай,чай
858,Tee::N,щай,tēja
859,Leder::N,кӏы́шъу,ку
860,Leder::N,кӏы́шъу,āda
861,Wolle::N,цы,вурун
862,Wolle::N,цы,vilna
863,Stoff::N,шэкӏы,дӧра
864,Stoff::N,шэкӏы,drāna
865,Stoff::N,шэкӏы,audums
866,Nadel::N,бгъэ́хаӏу,ем
867,Nadel::N,бгъэ́хаӏу,adata
868,Faden::N,ӏуда́н,сунис
869,Faden::N,ӏуда́н,diegs
870,Faden::N,ӏуда́н,pavediens
871,Knopf::N,занкӏэу,кизь
872,Knopf::N,занкӏэу,poga
873,Knoten::N,зэкъодзапӏэ,гӧрӧд
874,Knoten::N,зэкъодзапӏэ,mezgls
875,Farbe::N,краск,краска
876,Farbe::N,краск,вап
877,Farbe::N,краск,krāsa
878,Kleidung::N,щыгъы́ны,паськӧм
879,Kleidung::N,щыгъы́ны,tērps
880,Kleidung::N,щыгъы́ны,drēbes
881,Hemd::N,джан,дӧрӧм
882,Hemd::N,джан,krekls
883,Kragen::N,пшъапӏ,воротник
884,Kragen::N,пшъапӏ,apkakle
885,Ärmel::N,гъуап,сос
886,Ärmel::N,гъуап,piedurkne
887,Hose::N,гъончэ́дж,гач
888,Hose::N,гъончэ́дж,bikses
889,Gürtel::N,бгыры́пх,вӧнь
890,Gürtel::N,бгыры́пх,josta
891,Mütze::N,паӏо́,шапка
892,Mütze::N,паӏо́,cepure
893,Stiefel::N,щазым,сапӧг
894,Stiefel::N,щазым,zābaks
895,Ring::N,ӏэлъы́н,кытш
896,Ring::N,ӏэлъы́н,gredzens
897,Band::N,лент,лента
898,Band::N,лент,вундас
899,Band::N,лент,lente
900,Kamm::N,мажь,сынан
901,Kamm::N,мажь,ķemme
902,Spiegel::N,гъундж,рӧмпӧштан
903,Spiegel::N,гъундж,spogulis
904,Riemen::N,бгыры́пх,тасма
905,Riemen::N,бгыры́пх,siksna
906,Schnur::N,кӏапсэ́,гез
907,Schnur::N,кӏапсэ́,aukla
908,Leine::N,шъокӏапс,юргез
909,Leine::N,шъокӏапс,saite
910,Decke::N,чыхӏэн,эшкын
911,Decke::N,чыхӏэн,шебрас
912,Decke::N,чыхӏэн,sega
913,Kissen::N,шъхьант,юрлӧс
914,Kissen::N,шъхьант,spilvens
915,Tuch::N,шъхьэтехъу,чышъян
916,Tuch::N,шъхьэтехъу,vadmala
917,Handtuch::N,ӏаплъэкӏ,ки чышкӧд
918,Handtuch::N,ӏаплъэкӏ,кизьчышъян
919,Handtuch::N,ӏаплъэкӏ,dvielis
920,Kraft::N,къары́у,этш
921,Kraft::N,къары́у,эбӧс
922,Kraft::N,къары́у,spēks
923,Kraft::N,кӏуачӏэ́,этш
924,Kraft::N,кӏуачӏэ́,эбӧс
925,Kraft::N,кӏуачӏэ́,spēks
926,Stärke::N,кӏуачӏэ́,ёнлун
927,Stärke::N,кӏуачӏэ́,чорыдлун
928,Stärke::N,кӏуачӏэ́,stiprums
929,Gesundheit::N,псауныгъ,дзоньвидзалун
930,Gesundheit::N,псауныгъ,veselība
931,Krankheit::N,узы,висьӧм
932,Krankheit::N,узы,slimība
933,Schmerz::N,узы,висьӧм
934,Schmerz::N,узы,sāpes
935,Wunde::N,уӏагъэ́,дой
936,Wunde::N,уӏагъэ́,brūce
937,Wunde::N,уӏагъэ́,jēlums
938,Fieber::N,техьа́гъу,жар
939,Fieber::N,техьа́гъу,drudzis
940,Fieber::N,техьа́гъу,karstums
941,Fieber::N,жъоку,жар
942,Fieber::N,жъоку,drudzis
943,Fieber::N,жъоку,karstums
944,Arznei::N,ӏэзэ́гъу,лекарство
945,Arznei::N,ӏэзэ́гъу,зелля
946,Arznei::N,ӏэзэ́гъу,zāles
947,Arznei::N,ӏэзэ́гъу,medikaments
948,Brücke::N,лъэмы́д ж,пос
949,Brücke::N,лъэмы́д ж,tilts
950,Brunnen::N,псынэ́,юкмӧс
951,Brunnen::N,псынэ́,aka
952,Weide::N,хъупӏэ́,пӧскӧтина
953,Weide::N,хъупӏэ́,ganības
954,Pfad::N,лъагъу,туй
955,Pfad::N,лъагъу,кыснан
956,Pfad::N,лъагъу,taka
957,Weg::N,гъо́гу,туй
958,Weg::N,гъо́гу,ceļš
959,Straße::N,гъо́гу,туй
960,Straße::N,гъо́гу,iela
961,Dorf::N,къуа́дж,сикт
962,Dorf::N,къуа́дж,ciems
963,Stadt::N,къалэ́,кар
964,Stadt::N,къалэ́,pilsēta
965,Brief::N,тхэн,письмӧ
966,Brief::N,тхэн,vēstule
967,Brief::N,письмэ,письмӧ
968,Brief::N,письмэ,vēstule
969,Buch::N,тхы́лъ,небӧг
970,Buch::N,тхы́лъ,grāmata
971,Buchstabe::N,хьары́ф,шыпас
972,Buchstabe::N,хьары́ф,burts
973,Zeitung::N,газет,газет
974,Zeitung::N,газет,avīze
975,Zeitung::N,газет,laikraksts
976,Leben::N,гъашӏэ́,лов
977,Leben::N,гъашӏэ́,олӧм
978,Leben::N,гъашӏэ́,dzīve
979,Tod::N,аджал,кулӧм
980,Tod::N,аджал,nāve
981,Grab::N,бэны́,гу
982,Grab::N,бэны́,kaps
983,Kirche::N,чылы́с,вичко
984,Kirche::N,чылы́с,baznīca
985,Sünde::N,гунахь,мыж
986,Sünde::N,гунахь,grēks
987,Gott::N,тхьэ,ен
988,Gott::N,тхьэ,dievs
989,Arbeiter::N,рабоч,уджалысь
990,Arbeiter::N,рабоч,strādnieks
991,Chef::N,гъэр,юралысь
992,Chef::N,гъэр,веськӧдлысь
993,Chef::N,гъэр,šefs
994,Chef::N,гъэр,vadītajs
995,Chef::N,гъэр,priekšnieks
996,Meister::N,ӏэпыӏа́с,вӧчысь
997,Meister::N,ӏэпыӏа́с,meistars
998,Lehrer::N,кӏэлэегъа́дж,велӧдысь
999,Lehrer::N,кӏэлэегъа́дж,skolotājs
1000,Geld::N,ахъщ,сьӧм
1001,Geld::N,ахъщ,nauda
1002,Geschäft::N,ӏофшӏэн,удж
1003,Geschäft::N,ӏофшӏэн,bizness
1004,Geschäft::N,ӏофшӏэн,darījums
1005,Laden::N,туча́н,вузасянін
1006,Laden::N,туча́н,bode
1007,Laden::N,туча́н,veikals
1008,Preis::N,уасэ́,дон
1009,Preis::N,уасэ́,cena
1010,Ware::N,хьап-щып,тӧвар
1011,Ware::N,хьап-щып,prece
1012,Nutzen::N,чар,воӧм
1013,Nutzen::N,чар,выгӧда
1014,Nutzen::N,чар,labums
1015,Nutzen::N,федэ́,воӧм
1016,Nutzen::N,федэ́,выгӧда
1017,Nutzen::N,федэ́,labums
1018,Reichtum::N,байныгъ,озырлун
1019,Reichtum::N,байныгъ,bagātība
1020,Welt::N,дуна́й,енкӧла
1021,Welt::N,дуна́й,pasaule
1022,Land::N,хэгъэ́́гу,му
1023,Land::N,хэгъэ́́гу,zeme
1024,Staat::N,къэралыгъу,канму
1025,Staat::N,къэралыгъу,государство
1026,Staat::N,къэралыгъу,valsts
1027,König::N,пачъы́хь,кан
1028,König::N,пачъы́хь,ķēniņš
1029,König::N,пачъы́хь,karalis
1030,Macht::N,шынэгъакзэ́,каналӧм
1031,Macht::N,шынэгъакзэ́,vara
1032,Grenze::N,гъуна́пкъ,су
1033,Grenze::N,гъуна́пкъ,суйӧр
1034,Grenze::N,гъуна́пкъ,robeža
1035,Krieg::N,зао́,ожман
1036,Krieg::N,зао́,karš
1037,Feind::N,пы́и,враг
1038,Feind::N,пы́и,вӧрӧг
1039,Feind::N,пы́и,ienaidnieks
1040,Gewalt::N,егъэзыгъэныгъ,мырдöналöм
1041,Gewalt::N,егъэзыгъэныгъ,vara
1042,Gewalt::N,егъэзыгъэныгъ,vardarbība
1043,Kampf::N,бэнэныгъ,вермасьӧм
1044,Kampf::N,бэнэныгъ,cīņa
1045,Bogen[Waffe]::N,щабз,ньӧввуж
1046,Bogen[Waffe]::N,щабз,loks
1047,Pfeil::N,щэбза́щ,ньӧв
1048,Pfeil::N,щэбза́щ,bulta
1049,Gewehr::N,шхонч,пишшаль
1050,Gewehr::N,шхонч,šautene
1051,Fehler::N,хэукъоныгъ,сорсьӧм
1052,Fehler::N,хэукъоныгъ,дзугсьӧм
1053,Fehler::N,хэукъоныгъ,kļūda
1054,Lüge::N,пцӏы,пӧръясьӧм
1055,Lüge::N,пцӏы,ылӧдлӧм
1056,Lüge::N,пцӏы,meli
1057,Schaden::N,зэра́р,лёк
1058,Schaden::N,зэра́р,изъян
1059,Schaden::N,зэра́р,пакӧсьт
1060,Schaden::N,зэра́р,bojājums
1061,Schaden::N,зэра́р,kaitējums
1062,Unglück::N,тхьамыкӏагъу,шог
1063,Unglück::N,тхьамыкӏагъу,kļūme
1064,Unglück::N,тхьамыкӏагъу,klizma
1065,Unglück::N,тхьамыкӏагъу,nelaime
1066,Schuld::N,мысагъэ́,мыж
1067,Schuld::N,мысагъэ́,vaina
1068,Alter::N,ныбжь,арлыд
1069,Alter::N,ныбжь,vecums
1070,Schluss::N,кӏэ,пом
1071,Schluss::N,кӏэ,beigas
1072,Zeit::N,уахътэ́,кад
1073,Zeit::N,уахътэ́,laiks
1074,Tag::N,мафэ́,лун
1075,Tag::N,мафэ́,diena
1076,Morgen::N,пчэды́жь,асыв
1077,Morgen::N,пчэды́жь,rīts
1078,Mittag::N,щэджагьу́,лун шӧр
1079,Mittag::N,щэджагьу́,pusdiena
1080,Abend::N,пчыхьэ́,рыт
1081,Abend::N,пчыхьэ́,vakars
1082,Nacht::N,чэщы́,вой
1083,Nacht::N,чэщы́,nakts
1084,Woche::N,тхьамафэ́,вежон
1085,Woche::N,тхьамафэ́,nedēļa
1086,Monat::N,мазэ́,тӧлысь
1087,Monat::N,мазэ́,mēnesis
1088,Jahr::N,илъэ́с,во
1089,Jahr::N,илъэ́с,gads
1090,Frühling::N,гъатхэ́,тулыс
1091,Frühling::N,гъатхэ́,pavasaris
1092,Sommer::N,гъэмафэ́,гожӧм
1093,Sommer::N,гъэмафэ́,vasara
1094,Herbst::N,бжыхьэ́,ар
1095,Herbst::N,бжыхьэ́,rudens
1096,Winter::N,кӏыма́ф,тӧв
1097,Winter::N,кӏыма́ф,ziema
1098,Januar::N,январь,тӧв шӧр
1099,Januar::N,январь,janvāris
1100,Februar::N,февраль,урасьӧм
1101,Februar::N,февраль,februāris
1102,März::N,март,рака
1103,März::N,март,marts
1104,April::N,апрель,кос му
1105,April::N,апрель,aprīlis
1106,Mai::N,май,ода-кора
1107,Mai::N,май,maijs
1108,Juni::N,июнь,лӧддза-номъя
1109,Juni::N,июнь,jūnijs
1110,Juli::N,июль,сора
1111,Juli::N,июль,jūlijs
1112,August::N,август,моз
1113,August::N,август,augusts
1114,September::N,сентябрь,кӧч
1115,September::N,сентябрь,septembris
1116,Oktober::N,октябрь,йирым
1117,Oktober::N,октябрь,oktobris
1118,November::N,ноябрь,вӧльгым
1119,November::N,ноябрь,novembris
1120,Dezember::N,декабрь,ӧшым
1121,Dezember::N,декабрь,decembris
1122,Montag::N,блыпэ́,выльлун
1123,Montag::N,блыпэ́,pirmdiena
1124,Dienstag::N,гъубдж,воторник
1125,Dienstag::N,гъубдж,otrdiena
1126,Mittwoch::N,бэрэскэжъый,середа
1127,Mittwoch::N,бэрэскэжъый,trešdiena
1128,Donnerstag::N,мэфэ́ку,четверг
1129,Donnerstag::N,мэфэ́ку,ceturtdiena
1130,Freitag::N,бэрэскэшху,пекнича
1131,Freitag::N,бэрэскэшху,piektdiena
1132,Samstag::N,шэмбэ́т,субӧта
1133,Samstag::N,шэмбэ́т,sestdiena
1134,Sonntag::N,тхьаума́ф,вӧскресенньӧ
1135,Sonntag::N,тхьаума́ф,svētdiena
1136,groß::A,ины́,ыджыд
1137,groß::A,ины́,dižs
1138,groß::A,ины́,liels
1139,klein::A,цӏы́кӏу,ичӧт
1140,klein::A,цӏы́кӏу,mazs
1141,lang::A,кӏыхьэ́,кузь
1142,lang::A,кӏыхьэ́,garš
1143,kurz::A,кӏэкӏы́,дженьыд
1144,kurz::A,кӏэкӏы́,īss
1145,breit::A,шъуамбгъо́,ота
1146,breit::A,шъуамбгъо́,паськыд
1147,breit::A,шъуамбгъо́,plats
1148,schmal::A,бгъузэ́,оттӧм
1149,schmal::A,бгъузэ́,tievs
1150,dicht::A,ӏужъу́,сук
1151,dicht::A,ӏужъу́,blīvs
1152,dick[Gegenstand]::A,ӏужъу́,кыз
1153,dick[Gegenstand]::A,ӏужъу́,biezs
1154,dünn::A,пӏуакӏэ́,вӧсни
1155,dünn::A,пӏуакӏэ́,вӧсньыд
1156,dünn::A,пӏуакӏэ́,plāns
1157,fein::A,пӏуакӏэ́,посни
1158,fein::A,пӏуакӏэ́,smalks
1159,fest::A,пытэ́,зумыд
1160,fest::A,пытэ́,tvirts
1161,fest::A,пытэ́,noturīgs
1162,flach::A,тешъо́,плавкӧс
1163,flach::A,тешъо́,тшӧтшкӧс
1164,flach::A,тешъо́,lēzens
1165,flach::A,тешъо́,līdzens
1166,glatt::A,зэны́бжь,вольк
1167,glatt::A,зэны́бжь,мольыд
1168,glatt::A,зэны́бжь,gluds
1169,glatt::A,зэны́бжь,slidens
1170,hart::A,пытэ́,зумыд
1171,hart::A,пытэ́,ciets
1172,weich::A,шъабэ́,небыд
1173,weich::A,шъабэ́,mīksts
1174,rund::A,хъура́й,гӧгрӧс
1175,rund::A,хъура́й,apaļš
1176,spitz::A,папцӏэ́,ёсь йыла
1177,spitz::A,папцӏэ́,smails
1178,scharf::A,чан,ёсь
1179,scharf::A,чан,ass
1180,stumpf::A,цако́,ныж
1181,stumpf::A,цако́,truls
1182,stumpf::A,цако́,strups
1183,schwer::A,онтэ́гъу,сьӧкыд
1184,schwer::A,онтэ́гъу,smags
1185,schön::A,дахэ́,мича
1186,schön::A,дахэ́,лӧсьыд
1187,schön::A,дахэ́,daiļš
1188,schön::A,дахэ́,skaists
1189,heiß::A,жъо́ркъ,пӧсь
1190,heiß::A,жъо́ркъ,karsts
1191,warm::A,фабэ́у,шоныд
1192,warm::A,фабэ́у,silts
1193,kalt::A,чъыӏэ́,кӧдзыд
1194,kalt::A,чъыӏэ́,salts
1195,kalt::A,чъыӏэ́,auksts
1196,kühl::A,чъыӏэтагъ,юзыд
1197,kühl::A,чъыӏэтагъ,ыркыд
1198,kühl::A,чъыӏэтагъ,vēss
1199,kühl::A,чъыӏэтагъ,dzestrs
1200,frisch::A,чъыӏэтагъ,выль
1201,frisch::A,чъыӏэтагъ,svaigs
1202,feucht::A,шынагъэ зиӏэ,уль
1203,feucht::A,шынагъэ зиӏэ,mitrs
1204,feucht::A,шынагъэ зиӏэ,drēgns
1205,feucht::A,шынэгъакӏэ зиӏэ,уль
1206,feucht::A,шынэгъакӏэ зиӏэ,mitrs
1207,feucht::A,шынэгъакӏэ зиӏэ,drēgns
1208,nass::A,цӏынэ́,ва
1209,nass::A,цӏынэ́,slapjš
1210,trocken::A,гъушъ,кос
1211,trocken::A,гъушъ,sauss
1212,trocken::A,чъэпхъыгъ,кос
1213,trocken::A,чъэпхъыгъ,sauss
1214,voll::A,из,кыз
1215,voll::A,из,pilns
1216,voll::A,изыбз,кыз
1217,voll::A,изыбз,pilns
1218,leer::A,нэкӏы́,куш
1219,leer::A,нэкӏы́,тыртӧм
1220,leer::A,нэкӏы́,tukšs
1221,offen::A,зэдэхыгъэ,восьса
1222,offen::A,зэдэхыгъэ,vaļējs
1223,offen::A,зэдэхыгъэ,atvērts
1224,geschlossen::A,зэфэшӏыгъ,пӧдса
1225,geschlossen::A,зэфэшӏыгъ,slēgts
1226,sauber::A,къабзэ́,сӧстӧм
1227,sauber::A,къабзэ́,tīrs
1228,sauber::A,къабзэ́,spodrs
1229,schmutzig::A,шӏо́и,няйт
1230,schmutzig::A,шӏо́и,netīrs
1231,schmutzig::A,шӏо́и,dubļains
1232,roh::A,мыжъо́,уль
1233,roh::A,мыжъо́,jēls
1234,reif::A,чъэпхъыгъ,кисьмӧм
1235,reif::A,чъэпхъыгъ,gatavs
1236,reif::A,чъэпхъыгъ,nobriedis
1237,lecker::A,го́хьы,чӧскыд
1238,lecker::A,го́хьы,gards
1239,lecker::A,го́хьы,garšīgs
1240,süß::A,ӏэшӏу,юмов
1241,süß::A,ӏэшӏу,чӧскыд
1242,süß::A,ӏэшӏу,salds
1243,bitter::A,дыджы́,курыд
1244,bitter::A,дыджы́,sūrs
1245,bitter::A,дыджы́,rūgts
1246,sauer::A,хафэ́,шома
1247,sauer::A,хафэ́,skābs
1248,hell::A,нэфын,югыд
1249,hell::A,нэфын,gaišs
1250,dunkel::A,мэзэхэ,пемыд
1251,dunkel::A,мэзэхэ,tumšs
1252,schwarz::A,шӏуцӏэ,сьӧд
1253,schwarz::A,шӏуцӏэ,melns
1254,weiß::A,фыжьы́,еджыд
1255,weiß::A,фыжьы́,balts
1256,rot::A,плъыжьы́,гӧрд
1257,rot::A,плъыжьы́,sarkans
1258,gelb::A,гъожьы́,виж
1259,gelb::A,гъожьы́,dzeltens
1260,blau::A,шхъуантӏэ,лӧз
1261,blau::A,шхъуантӏэ,zils
1262,grün::A,шхъуантӏэ,веж
1263,grün::A,шхъуантӏэ,турунвиж
1264,grün::A,шхъуантӏэ,zaļš
1265,grau::A,шхъо,руд
1266,grau::A,шхъо,pelēks
1267,bunt::A,къолэны,сера
1268,bunt::A,къолэны,raibs
1269,bunt::A,къолэны,krāsains
1270,billig::A,пыут,донтӧг
1271,billig::A,пыут,lēts
1272,teuer::A,сикӏа́с,дона
1273,teuer::A,сикӏа́с,dārgs
1274,teuer::A,силъа́пӏ,дона
1275,teuer::A,силъа́пӏ,dārgs
1276,wertvoll::A,пкӏэ зиӏ,дона
1277,wertvoll::A,пкӏэ зиӏ,vērtīgs
1278,wertvoll::A,уасэ́ зыфа́шӏ,дона
1279,wertvoll::A,уасэ́ зыфа́шӏ,vērtīgs
1280,blind::A,нэшъу́,синтӧм
1281,blind::A,нэшъу́,akls
1282,taub::A,дэгу,пельтӧм
1283,taub::A,дэгу,kurls
1284,kräftig::A,лъэ́ш,вынйӧра
1285,kräftig::A,лъэ́ш,spēcīgs
1286,stark::A,лъэ́ш,ён
1287,stark::A,лъэ́ш,вына
1288,stark::A,лъэ́ш,stiprs
1289,schwach::A,хъыбэй,жеб
1290,schwach::A,хъыбэй,vājš
1291,fett::A,пщэры́,госа
1292,fett::A,пщэры́,brangs
1293,schlank::A,ищыгъэ,веськыд
1294,schlank::A,ищыгъэ,slaids
1295,hübsch::A,дахэ́,мича
1296,hübsch::A,дахэ́,лӧсьыд
1297,hübsch::A,дахэ́,glīts
1298,böse::A,ябгэ,лёк
1299,böse::A,ябгэ,ļauns
1300,böse::A,ябгэ,negants
1301,dumm::A,делэ,йӧй
1302,dumm::A,делэ,вежӧртӧм
1303,dumm::A,делэ,stulbs
1304,dumm::A,делэ,muļķīgs
1305,faul::A,шъхьахы́нэ,дыш
1306,faul::A,шъхьахы́нэ,slinks
1307,fleißig::A,егугъурэ,зільысь
1308,fleißig::A,егугъурэ,čakls
1309,fleißig::A,егугъурэ,cītīgs
1310,geizig::A,тхьацэ,топыд
1311,geizig::A,тхьацэ,skops
1312,geizig::A,тхьацэ,sīksts
1313,klug::A,акъылышӏу́,юра
1314,klug::A,акъылышӏу́,вежӧра
1315,klug::A,акъылышӏу́,gudrs
1316,geschickt::A,ӏэпэӏэсэ́,кипода
1317,geschickt::A,ӏэпэӏэсэ́,кужысь
1318,geschickt::A,ӏэпэӏэсэ́,manīgs
1319,geschickt::A,шо́у шӏыгъэ́,кипода
1320,geschickt::A,шо́у шӏыгъэ́,кужысь
1321,geschickt::A,шо́у шӏыгъэ́,manīgs
1322,lieb::A,псэм фэд,муса
1323,lieb::A,псэм фэд,мича
1324,lieb::A,псэм фэд,лӧсьыд
1325,lieb::A,псэм фэд,mīļš
1326,lustig::A,чэф,кыпыд
1327,lustig::A,чэф,jautrs
