,Concept_ID,lv,pl
2255,drücken::V,spiest,naciskać
2256,schieben::V,ӧтдортны,pchać
2257,schieben::V,ӧтдортны,posuwać
2258,schieben::V,йӧткыштны,pchać
2259,schieben::V,йӧткыштны,posuwać
2260,schieben::V,stumt,pchać
2261,schieben::V,stumt,posuwać
2262,kratzen::V,гуджӧдны,drapać
2263,kratzen::V,kasīt,drapać
2264,kratzen::V,skrāpēt,drapać
2265,lecken::V,нювны,lizać
2266,lecken::V,lakt,lizać
2267,lecken::V,laizīt,lizać
2268,beißen::V,курччыны,kąsać
2269,beißen::V,kost,kąsać
2270,abreißen::V,орӧдны,oderwać
2271,abreißen::V,atraut,oderwać
2272,abreißen::V,atplēst,oderwać
2273,abschneiden::V,вундавны,odciąć
2274,abschneiden::V,nogriezt,odciąć
2275,binden::V,гӧрддзавны,wiązać
2276,binden::V,кӧртавны,wiązać
2277,binden::V,siet,wiązać
2278,binden::V,aptīt,wiązać
2279,stecken::V,сюйны,wetknąć
2280,stecken::V,bāzt,wetknąć
2281,stecken::V,spraust,wetknąć
2282,brechen::V,чегны,złamać
2283,brechen::V,lauzt,złamać
2284,brechen::V,lauzīt,złamać
2285,klopfen::V,камгыны,pukać
2286,klopfen::V,камгыны,stukać
2287,klopfen::V,klauvēt,pukać
2288,klopfen::V,klauvēt,stukać
2289,hauen::V,нӧйнты,bić
2290,hauen::V,кучкыны,bić
2291,hauen::V,cirst,bić
2292,hauen::V,dauzīt,bić
2293,kleben::V,лемавны,kleić
2294,kleben::V,ляскавны,kleić
2295,kleben::V,līmēt,kleić
2296,kleben::V,lipināt,kleić
2297,reiben::V,тільны,trzeć
2298,reiben::V,зыравны,trzeć
2299,reiben::V,rīvēt,trzeć
2300,reiben::V,berzēt,trzeć
2301,streichen::V,мавтны,smarować
2302,streichen::V,ziest,smarować
2303,streichen::V,triept,smarować
2304,schleifen::V,кеслыны,ostrzyć
2305,schleifen::V,trīt,ostrzyć
2306,schleifen::V,asināt,ostrzyć
2307,schneiden::V,шырны,ciąć
2308,schneiden::V,шырны,krajać
2309,schneiden::V,griezt,ciąć
2310,schneiden::V,griezt,krajać
2311,schneiden::V,sagriezt,ciąć
2312,schneiden::V,sagriezt,krajać
2313,rütteln::V,легӧдны,trząść
2314,rütteln::V,катлӧдлыны,trząść
2315,rütteln::V,kratīt,trząść
2316,rütteln::V,purināt,trząść
2317,schütteln::V,тракӧдны,trząść
2318,schütteln::V,kratīt,trząść
2319,schwenken::V,ӧвтны,machać
2320,schwenken::V,шенасьны,machać
2321,schwenken::V,vēzēt,machać
2322,schwenken::V,vēcināt,machać
2323,schütten::V,кисьтны,nasypać
2324,schütten::V,bērt,nasypać
2325,füllen::V,тыртны,napełnić
2326,füllen::V,pildīt,napełnić
2327,füllen::V,piepildīt,napełnić
2328,einwickeln::V,тубыртны,zawinąć
2329,einwickeln::V,ietīt,zawinąć
2330,tragen::V,нуны,nieść
2331,tragen::V,nest,nieść
2332,schleppen::V,кыскавны,wlec
2333,schleppen::V,stiept,wlec
2334,schleppen::V,staipīt,wlec
2335,ziehen::V,кыскыны,ciągnąć
2336,ziehen::V,vilkt,ciągnąć
2337,aufbewahren::V,видзны,przechowywać
2338,aufbewahren::V,glabāt,przechowywać
2339,aufbewahren::V,uzglabāt,przechowywać
2340,werfen::V,чӧвтны,rzucać
2341,werfen::V,шыбитны,rzucać
2342,werfen::V,mest,rzucać
2343,werfen::V,sviest,rzucać
2344,fangen::V,кутны,łowić
2345,fangen::V,ķert,łowić
2346,fangen::V,uzķert,łowić
2347,packen::V,босьтны,chwycić
2348,packen::V,paķert,chwycić
2349,packen::V,satvert,chwycić
2350,verstecken::V,дзебны,ukryć
2351,verstecken::V,дзебны,schować
2352,verstecken::V,slēpt,ukryć
2353,verstecken::V,slēpt,schować
2354,verstecken::V,noglabāt,ukryć
2355,verstecken::V,noglabāt,schować
2356,teilen::V,юкны,podzielić
2357,teilen::V,dalīt,podzielić
2358,schicken::V,ыстыны,posyłać
2359,schicken::V,sūtīt,posyłać
2360,schicken::V,atsūtīt,posyłać
2361,bringen::V,вайны,przynieść
2362,bringen::V,atvest,przynieść
2363,hinzufügen::V,содтыны,dodać
2364,hinzufügen::V,pievienot,dodać
2365,bekommen::V,босьтны,dostać
2366,bekommen::V,dabūt,dostać
2367,erhalten::V,босьтны,otrzymać
2368,erhalten::V,saņemt,otrzymać
2369,nehmen::V,босьтны,wziąć
2370,nehmen::V,ņemt,wziąć
2371,nehmen::V,paņemt,wziąć
2372,wählen::V,бӧрйыны,wybrać
2373,wählen::V,ievēlēt,wybrać
2374,auswählen::V,бӧрйыны,wybrać
2375,auswählen::V,izvēlēt,wybrać
2376,bewahren::V,видзны,zachować
2377,bewahren::V,saglabāt,zachować
2378,behindern::V,конйӧдлыны,utrudnić
2379,behindern::V,конйӧдлыны,przeszkadzać
2380,behindern::V,джӧмдӧдны,utrudnić
2381,behindern::V,джӧмдӧдны,przeszkadzać
2382,behindern::V,kavēt,utrudnić
2383,behindern::V,kavēt,przeszkadzać
2384,behindern::V,aizkavēt,utrudnić
2385,behindern::V,aizkavēt,przeszkadzać
2386,verderben::V,тшыкӧдны,zepsuć
2387,verderben::V,sabojāt,zepsuć
2388,beschädigen::V,тшыкӧдны,uszkodzić
2389,beschädigen::V,bojāt,uszkodzić
2390,beschädigen::V,maitāt,uszkodzić
2391,zerbrechen::V,жуглыны,złamać
2392,zerbrechen::V,salauzt,złamać
2393,zerbrechen::V,sadauzīt,złamać
2394,zerreißen::V,орӧдны,drzeć
2395,zerreißen::V,орӧдны,rozdzierać
2396,zerreißen::V,pārraut,drzeć
2397,zerreißen::V,pārraut,rozdzierać
2398,zerstören::V,жугӧдны,zniszczyć
2399,zerstören::V,кисьтны,zniszczyć
2400,zerstören::V,косявны,zniszczyć
2401,zerstören::V,graut,zniszczyć
2402,zerstören::V,sagraut,zniszczyć
2403,verbrennen::V,сотны,spalić
2404,verbrennen::V,сотчыны,spalić
2405,verbrennen::V,dedzināt,spalić
2406,verbrennen::V,sadedzināt,spalić
2407,geben::V,сетны,dać
2408,geben::V,dot,dać
2409,geben::V,padot,dać
2410,reichen::V,сетны,podać
2411,reichen::V,padot,podać
2412,reichen::V,sniegt,podać
2413,schenken::V,козьнавны,darować
2414,schenken::V,dāvāt,darować
2415,schenken::V,dāvināt,darować
2416,versprechen::V,кыв сетны,obiecać
2417,versprechen::V,solīt,obiecać
2418,versprechen::V,apsolīt,obiecać
2419,wünschen::V,кӧсйыны,życzyć
2420,wünschen::V,vēlēt,życzyć
2421,wünschen::V,novēlēt,życzyć
2422,loben::V,ошкыны,chwalić
2423,loben::V,lielīt,chwalić
2424,küssen::V,окавны,całować
2425,küssen::V,bučot,całować
2426,küssen::V,skūpstīt,całować
2427,wiegen::V,гудрӧдлыны,kołysać
2428,wiegen::V,šūpot,kołysać
2429,zudecken::V,веввттьыны,przykryć
2430,zudecken::V,apklāt,przykryć
2431,zudecken::V,aizsegt,przykryć
2432,wecken::V,садьмӧдны,zbudzić
2433,wecken::V,чуксавны,zbudzić
2434,wecken::V,modināt,zbudzić
2435,zeigen::V,петкӧдлыны,pokazać
2436,zeigen::V,rādīt,pokazać
2437,führen::V,нуӧдны,wieść
2438,führen::V,нуӧдны,prowadzić
2439,führen::V,vadīt,wieść
2440,führen::V,vadīt,prowadzić
2441,lehren::V,велӧдны,uczyć
2442,lehren::V,mācīt,uczyć
2443,lehren::V,iemācīt,uczyć
2444,unterrichten::V,велӧдны,nauczać
2445,unterrichten::V,apmācīt,nauczać
2446,aufziehen::V,быдтыны,wychować
2447,aufziehen::V,uzaudzināt,wychować
2448,leiten::V,веськӧдлыны,kierować
2449,leiten::V,vadīt,kierować
2450,leiten::V,pārzināt,kierować
2451,antreiben::V,тэрмӧдны,popędzić
2452,antreiben::V,urdīt,popędzić
2453,antreiben::V,mudināt,popędzić
2454,lassen::V,тшӧктыны,zostawić
2455,lassen::V,ļaut,zostawić
2456,einladen::V,корны,zaprosić
2457,einladen::V,ielūgt,zaprosić
2458,einladen::V,aicināt,zaprosić
2459,vereinigen::V,ӧтувтны,zjednoczyć
2460,vereinigen::V,котыртны,zjednoczyć
2461,vereinigen::V,vienot,zjednoczyć
2462,vereinigen::V,apvienot,zjednoczyć
2463,besuchen::V,волыны,odwiedzić
2464,besuchen::V,ветлыны,odwiedzić
2465,besuchen::V,apciemot,odwiedzić
2466,treffen::V,вочаӧдны,trafić
2467,treffen::V,вочаӧдны,spotkać
2468,treffen::V,паныдавны,trafić
2469,treffen::V,паныдавны,spotkać
2470,treffen::V,satikt,trafić
2471,treffen::V,satikt,spotkać
2472,treffen::V,sastapt,trafić
2473,treffen::V,sastapt,spotkać
2474,sich versammeln::V,лӧсьӧдчыны,zebrać się
2475,sich versammeln::V,лӧсьӧдчыны,zgromadzić się
2476,sich versammeln::V,salasīties,zebrać się
2477,sich versammeln::V,salasīties,zgromadzić się
2478,sich versammeln::V,sapulcēties,zebrać się
2479,sich versammeln::V,sapulcēties,zgromadzić się
2480,spielen::V,ворсны,grać
2481,spielen::V,ворсны,bawić się
2482,spielen::V,spēlēt,grać
2483,spielen::V,spēlēt,bawić się
2484,spielen::V,spēlēties,grać
2485,spielen::V,spēlēties,bawić się
2486,singen::V,сьывны,śpiewać
2487,singen::V,dziedāt,śpiewać
2488,tanzen::V,йӧктыны,pląsać
2489,tanzen::V,йӧктыны,tańczyć
2490,tanzen::V,diet,pląsać
2491,tanzen::V,diet,tańczyć
2492,tanzen::V,dejot,pląsać
2493,tanzen::V,dejot,tańczyć
2494,tanzen::V,dancot,pląsać
2495,tanzen::V,dancot,tańczyć
2496,sich trennen::V,торйӧдчыны,rozstać się
2497,sich trennen::V,šķirties,rozstać się
2498,sich trennen::V,izšķirties,rozstać się
2499,verlassen::V,эновтны,opuścić
2500,verlassen::V,atstāt,opuścić
2501,retten::V,видзны,ocalić
2502,retten::V,видзны,uratować
2503,retten::V,мездыны,ocalić
2504,retten::V,мездыны,uratować
2505,retten::V,glābt,ocalić
2506,retten::V,glābt,uratować
2507,bewachen::V,видзны,pilnować
2508,bewachen::V,sargāt,pilnować
2509,schützen::V,видзны,ochronić
2510,schützen::V,pasargāt,ochronić
2511,schützen::V,aizsargāt,ochronić
2512,verteidigen::V,дорйыны,bronić
2513,verteidigen::V,aizstāvēt,bronić
2514,sich schlagen::V,косясьны,pobić się
2515,sich schlagen::V,kauties,pobić się
2516,sich schlagen::V,izkauties,pobić się
2517,schießen::V,лыйны,strzelać
2518,schießen::V,šaut,strzelać
2519,schießen::V,šaudīt,strzelać
2520,siegen::V,вермыны,zwycziężyć
2521,siegen::V,uzvarēt,zwycziężyć
2522,ärgern::V,лӧгӧдны,gniewać
2523,ärgern::V,лёкмӧдны,gniewać
2524,ärgern::V,скӧрмӧдны,gniewać
2525,ärgern::V,sadusmot,gniewać
2526,schlagen::V,вартны,bić
2527,schlagen::V,вартны,uderzyć
2528,schlagen::V,sist,bić
2529,schlagen::V,sist,uderzyć
2530,schlagen::V,triekt,bić
2531,schlagen::V,triekt,uderzyć
2532,treten::V,лёгны,kopnąć
2533,treten::V,майкны,kopnąć
2534,treten::V,mīt,kopnąć
2535,treten::V,paspert,kopnąć
2536,stechen::V,бышткыны,ukłuć
2537,stechen::V,durt,ukłuć
2538,stoßen::V,тойлыны,popchnąć
2539,stoßen::V,йӧткавны,popchnąć
2540,stoßen::V,grūst,popchnąć
2541,stehlen::V,гусявны,ukraść
2542,stehlen::V,zagt,ukraść
2543,stören::V,падмӧдны,zakłócić
2544,stören::V,падмӧдны,przeszkodzić
2545,stören::V,traucēt,zakłócić
2546,stören::V,traucēt,przeszkodzić
2547,belästigen::V,дӧзмӧдны,dokuczać
2548,belästigen::V,apgrūtināt,dokuczać
2549,verbergen::V,дзебны,ukryć
2550,verbergen::V,сайӧдны,ukryć
2551,verbergen::V,slēpt,ukryć
2552,verbergen::V,paslēpt,ukryć
2553,täuschen::V,пӧръявны,łudzić
2554,täuschen::V,ылӧдны,łudzić
2555,täuschen::V,mānīt,łudzić
2556,täuschen::V,maldināt,łudzić
2557,betrügen::V,сӧрны,oszukać
2558,betrügen::V,krāpt,oszukać
2559,betrügen::V,apkrāpt,oszukać
2560,töten::V,вины,zabić
2561,töten::V,nāvēt,zabić
2562,töten::V,nogalināt,zabić
2563,wohnen::V,овны,mieszkać
2564,wohnen::V,dzīvot,mieszkać
2565,arbeiten::V,уджавны,pracować
2566,arbeiten::V,strādāt,pracować
2567,arbeiten::V,darboties,pracować
2568,sammeln::V,чукӧртны,zebrać
2569,sammeln::V,vākt,zebrać
2570,pflücken::V,вотны,zerwać
2571,pflücken::V,ӧктыны,zerwać
2572,pflücken::V,raut,zerwać
2573,pflücken::V,plūkt,zerwać
2574,jagen::V,кыйсьыны,polować
2575,jagen::V,medīt,polować
2576,fischen::V,чери кыйны,łowić ryby
2577,fischen::V,zvejot,łowić ryby
2578,fassen::V,кутны,złapać
2579,fassen::V,saķert,złapać
2580,hüten::V,видзны,paść
2581,hüten::V,йирӧдны,paść
2582,hüten::V,ganīt,paść
2583,treiben::V,вӧтлыны,pędzić
2584,treiben::V,dzīt,pędzić
2585,anbinden::V,домавны,przywiązać
2586,anbinden::V,piesiet,przywiązać
2587,anbinden::V,piesaistīt,przywiązać
2588,füttern::V,вердны,karmić
2589,füttern::V,barot,karmić
2590,melken::V,лысьтыны,doić
2591,melken::V,slaukt,doić
2592,hacken::V,керавны,rąbać
2593,hacken::V,kapāt,rąbać
2594,gießen::V,киськавны,lać
2595,gießen::V,киськавны,podlać
2596,gießen::V,liet,lać
2597,gießen::V,liet,podlać
2598,gießen::V,laistīt,lać
2599,gießen::V,laistīt,podlać
2600,reifen::V,кисьмыны,dojrzeć
2601,reifen::V,briest,dojrzeć
2602,zubereiten::V,дасьтыны,przyrządzić
2603,zubereiten::V,taisīt,przyrządzić
2604,zubereiten::V,gatavot,przyrządzić
2605,kochen::V,пуны,gotować
2606,kochen::V,vārīt,gotować
2607,backen::V,пӧжавны,piec
2608,backen::V,cept,piec
2609,braten::V,пражитны,piec
2610,braten::V,пражитны,smażyć
2611,braten::V,cept,piec
2612,braten::V,cept,smażyć
2613,braten::V,cepināt,piec
2614,braten::V,cepināt,smażyć
2615,umrühren::V,сорлавны,przemieszać
2616,umrühren::V,maisīt,przemieszać
2617,umrühren::V,apmaisīt,przemieszać
2618,stricken::V,кӧртны,dziać
2619,stricken::V,adīt,dziać
2620,nähen::V,вурны,szyć
2621,nähen::V,šūt,szyć
2622,färben::V,мичӧдны,pofarbować
2623,färben::V,краситны,pofarbować
2624,färben::V,krāsot,pofarbować
2625,färben::V,nokrāsot,pofarbować
2626,reinigen::V,весавны,oczyścić
2627,reinigen::V,tīrīt,oczyścić
2628,reinigen::V,attīrīt,oczyścić
2629,waschen::V,мыськыны,prać
2630,waschen::V,mazgāt,prać
2631,abwischen::V,чышкыны,obetrzeć
2632,abwischen::V,noslaucīt,obetrzeć
2633,spülen::V,пожъявны,płukać
2634,spülen::V,skalot,płukać
2635,fegen::V,чышкыны,zamiatać
2636,fegen::V,slaucīt,zamiatać
2637,kehren::V,чышкыны,zamieść
2638,kehren::V,mēzt,zamieść
2639,baden::V,купайтчыны,kąpać się
2640,baden::V,peldēties,kąpać się
2641,sich waschen::V,мыссьыны,myć się
2642,sich waschen::V,mazgāties,myć się
2643,ausziehen::V,пӧрччӧдны,zdjąć
2644,ausziehen::V,noģērbt,zdjąć
2645,anziehen::V,кӧмавны,włożyć
2646,anziehen::V,пасьтавны,włożyć
2647,anziehen::V,uzvilkt,włożyć
2648,sich anziehen::V,пасьтасьны,ubrać się
2649,sich anziehen::V,apģērbties,ubrać się
2650,kämmen::V,сынавны,uczesać
2651,kämmen::V,sukāt,uczesać
2652,schmücken::V,мичмӧдны,ozdabiać
2653,schmücken::V,rotāt,ozdabiać
2654,schmücken::V,greznot,ozdabiać
2655,sagen::V,шуны,powiedzieć
2656,sagen::V,висьтавны,powiedzieć
2657,sagen::V,teikt,powiedzieć
2658,sprechen::V,сёрнитны,mówić
2659,sprechen::V,runāt,mówić
2660,reden::V,сёрнитны,mówić
2661,reden::V,norunāt,mówić
2662,sich unterhalten::V,сёрнитны,rozmawiać
2663,sich unterhalten::V,варовитны,rozmawiać
2664,sich unterhalten::V,sarunāties,rozmawiać
2665,fragen::V,юавны,zapytać
2666,fragen::V,jautāt,zapytać
2667,bitten::V,корны,prosić
2668,bitten::V,lūgt,prosić
2669,bitten::V,prasīt,prosić
2670,erzählen::V,висьтавны,opowiedzieć
2671,erzählen::V,stāstīt,opowiedzieć
2672,mitteilen::V,юӧртны,zawiadomić o
2673,mitteilen::V,висьтавны,zawiadomić o
2674,mitteilen::V,pavēstīt,zawiadomić o
2675,nennen::V,шуны,nazwać
2676,nennen::V,ним сетны,nazwać
2677,nennen::V,saukt,nazwać
2678,rufen::V,корны,wołać
2679,rufen::V,saukt,wołać
2680,prahlen::V,ошйысьны,chełpić się
2681,prahlen::V,lielīties,chełpić się
2682,übersetzen::V,вуджӧдны,tłumaczyć
2683,übersetzen::V,tulkot,tłumaczyć
2684,übersetzen::V,pārtulkot,tłumaczyć
2685,denken::V,мӧвпавны,myśleć
2686,denken::V,domāt,myśleć
2687,glauben::V,эскыны,sądzić
2688,glauben::V,эскыны,wierzyć
2689,glauben::V,ticēt,sądzić
2690,glauben::V,ticēt,wierzyć
2691,bemerken::V,казявны,zauważyć
2692,bemerken::V,ievērot,zauważyć
2693,bemerken::V,ieraudzīt,zauważyć
2694,erkennen::V,тӧдмавны,poznać
2695,erkennen::V,pazīt,poznać
2696,erkennen::V,atpazīt,poznać
2697,begreifen::V,вежӧртны,zrozumieć
2698,begreifen::V,гӧгӧрвоны,zrozumieć
2699,begreifen::V,jēgt,zrozumieć
2700,begreifen::V,apjēgt,zrozumieć
2701,verstehen::V,вежӧртны,rozumieć
2702,verstehen::V,вежӧртны,dosłyszeć
2703,verstehen::V,гӧгӧрвоны,rozumieć
2704,verstehen::V,гӧгӧрвоны,dosłyszeć
2705,verstehen::V,saprast,rozumieć
2706,verstehen::V,saprast,dosłyszeć
2707,lernen::V,вeлöдчыны,uczyć się
2708,lernen::V,mācīties,uczyć się
2709,wissen::V,тӧдны,wiedzieć
2710,wissen::V,zināt,wiedzieć
2711,sich erinnern an::V,казьтывны,przypomnieć sobie
2712,sich erinnern an::V,дум вылӧ уськӧдны,przypomnieć sobie
2713,sich erinnern an::V,atminēties,przypomnieć sobie
2714,vergessen::V,вунӧдны,zapomnieć
2715,vergessen::V,mirst,zapomnieć
2716,vergessen::V,aizmirst,zapomnieć
2717,messen::V,муртавны,mierzyć
2718,messen::V,mērīt,mierzyć
2719,zählen::V,лыддьыны,liczyć
2720,zählen::V,skaitīt,liczyć
2721,rechnen::V,лыддьыны,rachować
2722,rechnen::V,rēķināt,rachować
2723,lesen::V,лыддьыны,czytać
2724,lesen::V,lasīt,czytać
2725,malen::V,серпасавны,malować
2726,malen::V,gleznot,malować
2727,zeichnen::V,серпасавны,rysować
2728,zeichnen::V,zīmēt,rysować
2729,schreiben::V,гижны,pisać
2730,schreiben::V,rakstīt,pisać
2731,besitzen::V,лоны,posiadać
2732,besitzen::V,piederēt,posiadać
2733,kaufen::V,ньӧбны,kupić
2734,kaufen::V,pirkt,kupić
2735,verkaufen::V,вузавны,sprzedać
2736,verkaufen::V,pārdot,sprzedać
2737,bezahlen::V,мынтыны,zapłacić
2738,bezahlen::V,мынтысьны,zapłacić
2739,bezahlen::V,apmaksāt,zapłacić
2740,zahlen::V,мынтыны,płacić
2741,zahlen::V,maksāt,płacić
2742,beherrschen::V,ас улын кутны,opanować
2743,beherrschen::V,valdīt,opanować
2744,ertragen::V,пыкны,znieść
2745,ertragen::V,лэптыны,znieść
2746,ertragen::V,panest,znieść
2747,ertragen::V,paciest,znieść
