,Concept_ID,kv,se
6310,wenden::V,бергӧтны,jorgalit
6311,wenden::V,бергӧтны,jurgâliđ
6312,wenden::V,бергӧтны,jåårǥlâ´tted
6313,wenden::V,бергӧтны,вӣррлаххътэ
6314,wenden::V,бергӧтны,ка̄вьсе
6315,umdrehen::V,бергӧтны,jarkedh
6316,umdrehen::V,бергӧтны,måttsåstit
6317,umdrehen::V,бергӧтны,botnjat
6318,umdrehen::V,бергӧтны,jorgođ
6319,umdrehen::V,бергӧтны,jårǥsted
6320,umdrehen::V,бергӧтны,коамьхе
6321,umdrehen::V,бергӧтны,калльтлэ
6322,heben::V,лэбтыны,luknjedh
6323,heben::V,лэбтыны,baavhkestidh
6324,heben::V,лэбтыны,bajedit
6325,heben::V,лэбтыны,loktet
6326,heben::V,лэбтыны,bajidit
6327,heben::V,лэбтыны,pajediđ
6328,heben::V,лэбтыны,kokkiđ
6329,heben::V,лэбтыны,kaggâd
6330,heben::V,лэбтыны,pââ´jeed
6331,heben::V,лэбтыны,пайнэ
6332,heben::V,лэбтыны,пайнэллэ
6333,hochheben::V,лэбтыны,lutnjedh
6334,hochheben::V,лэбтыны,låggŋit
6335,hochheben::V,лэбтыны,loktet
6336,hochheben::V,лэбтыны,pajediđ
6337,hochheben::V,лэбтыны,kuåstteed
6338,hochheben::V,лэбтыны,пайнэ
6339,ergreifen::V,кватитны,fihkelidh
6340,ergreifen::V,кватитны,sårjjot
6341,ergreifen::V,кватитны,doahppit
6342,ergreifen::V,кватитны,fáhtet
6343,ergreifen::V,кватитны,tuáppuđ
6344,ergreifen::V,кватитны,poppâ´tted
6345,ergreifen::V,кватитны,каццсе
6346,ergreifen::V,кватитны,туэрркэ
6347,ergreifen::V,кватитны,ро̄а̄ппчье
6348,halten::V,видзны,steeredh
6349,halten::V,видзны,utniedidh
6350,halten::V,видзны,anedit
6351,halten::V,видзны,adnalit
6352,halten::V,видзны,doallat
6353,halten::V,видзны,toollâd
6354,halten::V,видзны,tue´rjjeed
6355,halten::V,видзны,туаррье
6356,drücken::V,личкыны,dïelkestidh
6357,drücken::V,личкыны,dieddet
6358,drücken::V,личкыны,deaddit
6359,drücken::V,личкыны,čárvet
6360,drücken::V,личкыны,čárvuđ
6361,drücken::V,личкыны,čärvvad
6362,drücken::V,личкыны,teä´d'ded
6363,drücken::V,личкыны,пе̄ррэ
6364,drücken::V,личкыны,ра̄ппче
6365,schieben::V,тойлавны,vuetjedh
6366,schieben::V,тойлавны,sjáhtjat
6367,schieben::V,тойлавны,cáhkit
6368,schieben::V,тойлавны,cuggâđ
6369,schieben::V,тойлавны,oi´ǧǧeed
6370,schieben::V,тойлавны,оййкье
6371,kratzen::V,шаркӧтны,våhtsodh
6372,kratzen::V,шаркӧтны,skreepedh
6373,kratzen::V,шаркӧтны,ruohkkat
6374,kratzen::V,шаркӧтны,ruohkastit
6375,kratzen::V,шаркӧтны,gazzut
6376,kratzen::V,шаркӧтны,kazzođ
6377,kratzen::V,шаркӧтны,võckkâd
6378,kratzen::V,шаркӧтны,кышшкэ
6379,kratzen::V,шаркӧтны,каххьце
6380,lecken::V,нювны,njåalodh
6381,lecken::V,нювны,njoallot
6382,lecken::V,нювны,njolodit
6383,lecken::V,нювны,njuálluđ
6384,lecken::V,нювны,njuällad
6385,lecken::V,нювны,нюаллэ
6386,beißen::V,йирны,gaektjedh
6387,beißen::V,йирны,gássket
6388,beißen::V,йирны,gáskestit
6389,beißen::V,йирны,gáskit
6390,beißen::V,йирны,käskiđ
6391,beißen::V,йирны,kä´cǩǩed
6392,beißen::V,йирны,ка̄ццьке
6393,abreißen::V,орӧтны,bïhkedh
6394,abreißen::V,орӧтны,gajkkot
6395,abreißen::V,орӧтны,gaikkihit
6396,abreißen::V,орӧтны,roottâđ
6397,abreißen::V,орӧтны,ra´šǩǩeed
6398,abreißen::V,орӧтны,rååttad
6399,abreißen::V,орӧтны,ро̄дтҍе
6400,abreißen::V,орӧтны,пӯттҍкье
6401,abschneiden::V,шӧрыштны,tjoehpestidh
6402,abschneiden::V,шӧрыштны,jallat
6403,abschneiden::V,шӧрыштны,čuohppat
6404,abschneiden::V,шӧрыштны,jogâldiđ
6405,abschneiden::V,шӧрыштны,geerelidh
6406,abschneiden::V,шӧрыштны,е̄дтэ
6407,abschneiden::V,шӧрыштны,е̄дтлэ
6408,abschneiden::V,вундыштны,tjoehpestidh
6409,abschneiden::V,вундыштны,jallat
6410,abschneiden::V,вундыштны,čuohppat
6411,abschneiden::V,вундыштны,jogâldiđ
6412,abschneiden::V,вундыштны,geerelidh
6413,abschneiden::V,вундыштны,е̄дтэ
6414,abschneiden::V,вундыштны,е̄дтлэ
6415,binden::V,гӧрдззыны,gårredidh
6416,binden::V,гӧрдззыны,tjadnat
6417,binden::V,гӧрдззыны,gárrat
6418,binden::V,гӧрдззыны,čoonnâđ
6419,binden::V,гӧрдззыны,čõõnnâd
6420,binden::V,гӧрдззыны,čuõlmmâd
6421,binden::V,гӧрдззыны,ко̄ррэ
6422,binden::V,гӧрдззыны,чӯллмдэ
6423,binden::V,гӧрдззыны,ко̄а̄ррэ
6424,stecken::V,мӧртны,rïjtedh
6425,stecken::V,мӧртны,tsævkkat
6426,stecken::V,мӧртны,cáhkit
6427,stecken::V,мӧртны,cuggâđ
6428,stecken::V,мӧртны,čuõ´ǧ'ǧeed
6429,stecken::V,мӧртны,чогксэ
6430,stecken::V,мӧртны,це̄ӈькхэ
6431,brechen::V,жугдыны,dåajodh
6432,brechen::V,жугдыны,tsåapkodh
6433,brechen::V,жугдыны,doaddjut
6434,brechen::V,жугдыны,cuvket
6435,brechen::V,жугдыны,moorrâđ
6436,brechen::V,жугдыны,mu´rdded
6437,brechen::V,жугдыны,муррьтэ
6438,klopfen::V,зукӧтны,beenghkedh
6439,klopfen::V,зукӧтны,goalkkalit
6440,klopfen::V,зукӧтны,tsábbmet
6441,klopfen::V,зукӧтны,goalkit
6442,klopfen::V,зукӧтны,skoalkit
6443,klopfen::V,зукӧтны,skuá'lkuttiđ
6444,klopfen::V,зукӧтны,kuälkted
6445,klopfen::V,зукӧтны,та̄гкэ
6446,hauen::V,желльыны,beenghkedh
6447,hauen::V,желльыны,tjuollat
6448,hauen::V,желльыны,čuollat
6449,hauen::V,желльыны,čurmâđ
6450,hauen::V,желльыны,čâ´cǩǩed
6451,hauen::V,желльыны,та̄гкэ
6452,hauen::V,желльыны,ва̄сстэ
6453,kleben::V,лякӧтны,njamkedh
6454,kleben::V,лякӧтны,dædnjodit
6455,kleben::V,лякӧтны,liibmet
6456,kleben::V,лякӧтны,taṃadiđ
6457,kleben::V,лякӧтны,li´jmmjed
6458,kleben::V,лякӧтны,нямхэ
6459,reiben::V,зыртны,daanjedh
6460,reiben::V,зыртны,ruvvit
6461,reiben::V,зыртны,ruvvet
6462,reiben::V,зыртны,fiärruđ
6463,reiben::V,зыртны,heârrad
6464,reiben::V,зыртны,ru´vvjed
6465,reiben::V,зыртны,е̄ррэ
6466,streichen::V,мавтны,daejdedh
6467,streichen::V,мавтны,badtjadidh
6468,streichen::V,мавтны,vuojddat
6469,streichen::V,мавтны,málet
6470,streichen::V,мавтны,njuohtat
6471,streichen::V,мавтны,njuottâđ
6472,streichen::V,мавтны,puák'suđ
6473,streichen::V,мавтны,påhssad
6474,streichen::V,мавтны,мо̄а̄шшэ
6475,schleifen::V,кыскыны,slijhpedh
6476,schleifen::V,кыскыны,sadjet
6477,schleifen::V,кыскыны,sadjit
6478,schleifen::V,кыскыны,šliipet
6479,schleifen::V,кыскыны,saijeeđ
6480,schleifen::V,кыскыны,sââjjad
6481,schleifen::V,кыскыны,tabǯsted
6482,schleifen::V,кыскыны,то̄а̄мчсе
6483,schneiden::V,вундавны,bietskedh
6484,schneiden::V,вундавны,suoddat
6485,schneiden::V,вундавны,tjuohppat
6486,schneiden::V,вундавны,biesskedit
6487,schneiden::V,вундавны,čuohppat
6488,schneiden::V,вундавны,čuop'pâđ
6489,schneiden::V,вундавны,čuõp'pâd
6490,schneiden::V,вундавны,е̄дтэ
6491,schneiden::V,вундавны,пе̄ррэ
6492,schneiden::V,вундавны,чӯххпэ
6493,rütteln::V,шатлавны,firredh
6494,rütteln::V,шатлавны,doargestit
6495,rütteln::V,шатлавны,šluvgit
6496,rütteln::V,шатлавны,pušteđ
6497,rütteln::V,шатлавны,pu´štted
6498,rütteln::V,шатлавны,пушшьтэ
6499,schütteln::V,зыбӧтны,firredh
6500,schütteln::V,зыбӧтны,sjavnnjet
6501,schütteln::V,зыбӧтны,sillnat
6502,schütteln::V,зыбӧтны,skullhet
6503,schütteln::V,зыбӧтны,salkalit
6504,schütteln::V,зыбӧтны,pušteđ
6505,schütteln::V,зыбӧтны,pu´štted
6506,schütteln::V,зыбӧтны,пушшьтэ
6507,schwenken::V,ӧвтны,svinhtedh
6508,schwenken::V,ӧвтны,svikkastit
6509,schwenken::V,ӧвтны,šlivgut
6510,schwenken::V,ӧвтны,hiä'iluttiđ
6511,schwenken::V,ӧвтны,heeilted
6512,schwenken::V,ӧвтны,маххъе
6513,schwenken::V,макайтны,svinhtedh
6514,schwenken::V,макайтны,svikkastit
6515,schwenken::V,макайтны,šlivgut
6516,schwenken::V,макайтны,hiä'iluttiđ
6517,schwenken::V,макайтны,heeilted
6518,schwenken::V,макайтны,маххъе
6519,schütten::V,кисьтны,gurhkedh
6520,schütten::V,кисьтны,hállit
6521,schütten::V,кисьтны,liejkkit
6522,schütten::V,кисьтны,leškiđ
6523,schütten::V,кисьтны,virâttiđ
6524,schütten::V,кисьтны,väällad
6525,schütten::V,кисьтны,ва̄ллэ
6526,füllen::V,тыртны,dievhtedh
6527,füllen::V,тыртны,dievddet
6528,füllen::V,тыртны,deavdit
6529,füllen::V,тыртны,tevdiđ
6530,füllen::V,тыртны,tiudded
6531,füllen::V,тыртны,тӣввтэ
6532,füllen::V,тырсьӧтны,dievhtedh
6533,füllen::V,тырсьӧтны,dievddet
6534,füllen::V,тырсьӧтны,deavdit
6535,füllen::V,тырсьӧтны,tevdiđ
6536,füllen::V,тырсьӧтны,tiudded
6537,füllen::V,тырсьӧтны,тӣввтэ
6538,einwickeln::V,тубны,gïesedh
6539,einwickeln::V,тубны,giessat
6540,einwickeln::V,тубны,gárrat
6541,einwickeln::V,тубны,giessat
6542,einwickeln::V,тубны,gurpat
6543,einwickeln::V,тубны,kiessâđ
6544,einwickeln::V,тубны,ǩiõssâd
6545,einwickeln::V,тубны,кӣссэ
6546,tragen::V,новйӧтны,guedtedh
6547,tragen::V,новйӧтны,guoddet
6548,tragen::V,новйӧтны,guoddit
6549,tragen::V,новйӧтны,kyed'diđ
6550,tragen::V,новйӧтны,kue´d'ded
6551,tragen::V,новйӧтны,кӯннҌтэ
6552,schleppen::V,кыскыны,fatnehtidh
6553,schleppen::V,кыскыны,sliehpit
6554,schleppen::V,кыскыны,feastit
6555,schleppen::V,кыскыны,vie'šidiđ
6556,schleppen::V,кыскыны,hinnađ
6557,schleppen::V,кыскыны,nje´ʒʒed
6558,schleppen::V,кыскыны,чуввкэ
6559,ziehen::V,кыскыны,giesedh
6560,ziehen::V,кыскыны,giesset
6561,ziehen::V,кыскыны,geassit
6562,ziehen::V,кыскыны,keessiđ
6563,ziehen::V,кыскыны,ǩie´ssed
6564,ziehen::V,кыскыны,ке̄ссе
6565,aufbewahren::V,видзны,vöörhkedh
6566,aufbewahren::V,видзны,vuorkkit
6567,aufbewahren::V,видзны,seailluhit
6568,aufbewahren::V,видзны,siä'iluttiđ
6569,aufbewahren::V,видзны,seeilted
6570,aufbewahren::V,видзны,рӯкнэ
6571,werfen::V,шентывлыны,slampestidh
6572,werfen::V,шентывлыны,bálkkot
6573,werfen::V,шентывлыны,suhppet
6574,werfen::V,шентывлыны,šlivgiđ
6575,werfen::V,шентывлыны,čeâǥǥted
6576,werfen::V,шентывлыны,суэххпэ
6577,fangen::V,кутны,bivtedh
6578,fangen::V,кутны,giddit
6579,fangen::V,кутны,bivdit
6580,fangen::V,кутны,toppiđ
6581,fangen::V,кутны,tää´vted
6582,fangen::V,кутны,та̄бпэ
6583,fangen::V,кутны,со̄а̄гкэ
6584,packen::V,кутасьны,doerelidh
6585,packen::V,кутасьны,kreemsedh
6586,packen::V,кутасьны,doahppit
6587,packen::V,кутасьны,doahput
6588,packen::V,кутасьны,tuáppuđ
6589,packen::V,кутасьны,ká'ivâstiđ
6590,packen::V,кутасьны,tää´vted
6591,packen::V,кутасьны,каццсе
6592,packen::V,кутасьны,туэрркэ
6593,packen::V,кутасьны,ро̄а̄ппчье
6594,packen::V,кватитны,doerelidh
6595,packen::V,кватитны,kreemsedh
6596,packen::V,кватитны,doahppit
6597,packen::V,кватитны,doahput
6598,packen::V,кватитны,tuáppuđ
6599,packen::V,кватитны,ká'ivâstiđ
6600,packen::V,кватитны,tää´vted
6601,packen::V,кватитны,каццсе
6602,packen::V,кватитны,туэрркэ
6603,packen::V,кватитны,ро̄а̄ппчье
6604,verstecken::V,дзебны,tjïekedh
6605,verstecken::V,дзебны,tjiehkat
6606,verstecken::V,дзебны,čiehkat
6607,verstecken::V,дзебны,čieḥâđ
6608,verstecken::V,дзебны,peittad
6609,verstecken::V,дзебны,пе̄йхьтэ
6610,teilen::V,торйӧтны,juekedh
6611,teilen::V,торйӧтны,juohket
6612,teilen::V,торйӧтны,juohkit
6613,teilen::V,торйӧтны,jyeḥiđ
6614,teilen::V,торйӧтны,jue´ǩǩed
6615,teilen::V,торйӧтны,ю̄гке
6616,teilen::V,торйӧтны,ра̄ттҍке
6617,schicken::V,иньдыны,saadtodh
6618,schicken::V,иньдыны,sáddit
6619,schicken::V,иньдыны,sáddet
6620,schicken::V,иньдыны,vuo'lgâttiđ
6621,schicken::V,иньдыны,vuõltteed
6622,schicken::V,иньдыны,вӯлкхэ
6623,bringen::V,вайны,buektedh
6624,bringen::V,вайны,doalvvot
6625,bringen::V,вайны,buktit
6626,bringen::V,вайны,tuál'vuđ
6627,bringen::V,вайны,pu´htted
6628,bringen::V,вайны,пыххьтэ
6629,hinzufügen::V,содтыны,dievhtedh
6630,hinzufügen::V,содтыны,duoddit
6631,hinzufügen::V,содтыны,lasedit
6632,hinzufügen::V,содтыны,lasihit
6633,hinzufügen::V,содтыны,lasettiđ
6634,hinzufügen::V,содтыны,lââ´zzted
6635,hinzufügen::V,содтыны,лажьхе
6636,bekommen::V,получитны,åadtjodh
6637,bekommen::V,получитны,åttjudit
6638,bekommen::V,получитны,oažžut
6639,bekommen::V,получитны,juksâđ
6640,bekommen::V,получитны,uáž'žuđ
6641,bekommen::V,получитны,vuäǯ'ǯâd
6642,bekommen::V,получитны,вуаннче
6643,erhalten::V,получитны,åadtjodh
6644,erhalten::V,получитны,oadtjot
6645,erhalten::V,получитны,oažžut
6646,erhalten::V,получитны,uáž'žuđ
6647,erhalten::V,получитны,vuäǯ'ǯâd
6648,erhalten::V,получитны,ва̄лльтэ
6649,nehmen::V,босьтны,vaeltedh
6650,nehmen::V,босьтны,válldet
6651,nehmen::V,босьтны,váldit
6652,nehmen::V,босьтны,väldiđ
6653,nehmen::V,босьтны,vä´ldded
6654,nehmen::V,босьтны,ва̄лльтэ
6655,wählen::V,бӧрйыны,veeljedh
6656,wählen::V,бӧрйыны,válljit
6657,wählen::V,бӧрйыны,válljet
6658,wählen::V,бӧрйыны,valjiđ
6659,wählen::V,бӧрйыны,vaalšed
6660,wählen::V,бӧрйыны,va´lljeed
6661,wählen::V,бӧрйыны,воалшэ
6662,auswählen::V,бӧрйыны,veeljedh
6663,auswählen::V,бӧрйыны,tjuolldet
6664,auswählen::V,бӧрйыны,válljet
6665,auswählen::V,бӧрйыны,valjiđ
6666,auswählen::V,бӧрйыны,vaalšed
6667,auswählen::V,бӧрйыны,va´lljeed
6668,auswählen::V,бӧрйыны,воалшэ
6669,bewahren::V,видзны,vaarjelidh
6670,bewahren::V,видзны,bisodit
6671,bewahren::V,видзны,várjjalit
6672,bewahren::V,видзны,seailluhit
6673,bewahren::V,видзны,varjâliđ
6674,bewahren::V,видзны,varjjled
6675,bewahren::V,видзны,ӣшшьтэ
6676,bewahren::V,видзны,во̄а̄ррьдэ
6677,behindern::V,падтыны,hööptdeh
6678,behindern::V,падтыны,hieredit
6679,behindern::V,падтыны,muhttet
6680,behindern::V,падтыны,eastadit
6681,behindern::V,падтыны,estiđ
6682,behindern::V,падтыны,coggâđ
6683,behindern::V,падтыны,hettiđ
6684,behindern::V,падтыны,cõggâd
6685,behindern::V,падтыны,е̄кхэллэ
6686,verderben::V,изводавны,biejstedh
6687,verderben::V,изводавны,spedjat
6688,verderben::V,изводавны,billistit
6689,verderben::V,изводавны,pillediđ
6690,verderben::V,изводавны,tårmmad
6691,verderben::V,изводавны,pe´llsted
6692,verderben::V,изводавны,тоаррмэ
6693,verderben::V,изводавны,ма̄ййкэ
6694,beschädigen::V,паздыны,fæjloedidh
6695,beschädigen::V,паздыны,vahágahttet
6696,beschädigen::V,паздыны,bilidit
6697,beschädigen::V,паздыны,vahâgittiđ
6698,beschädigen::V,паздыны,pä´rtteed
6699,beschädigen::V,паздыны,муррьтэ
6700,zerbrechen::V,паздыны,tsööpkedh
6701,zerbrechen::V,паздыны,doadjet
6702,zerbrechen::V,паздыны,cuvket
6703,zerbrechen::V,паздыны,cuov'kkiđ
6704,zerbrechen::V,паздыны,muårrâd
6705,zerbrechen::V,паздыны,cu´vǩǩeed
6706,zerbrechen::V,паздыны,муррьтэ
6707,zerreißen::V,косявны,gejhkielidh
6708,zerreißen::V,косявны,gajkudit
6709,zerreißen::V,косявны,gaikkodit
6710,zerreißen::V,косявны,ráisket
6711,zerreißen::V,косявны,kiškođ
6712,zerreißen::V,косявны,ra´šǩǩeed
6713,zerreißen::V,косявны,пуатткэ
6714,zerstören::V,паздыны,eerjedh
6715,zerstören::V,паздыны,biejsstet
6716,zerstören::V,паздыны,håhkkidit
6717,zerstören::V,паздыны,heavahit
6718,zerstören::V,паздыны,duš'šadit
6719,zerstören::V,паздыны,bilidit
6720,zerstören::V,паздыны,hevâttiđ
6721,zerstören::V,паздыны,hiâvted
6722,zerstören::V,паздыны,ёҏтэ
6723,verbrennen::V,сотны,båeltedh
6724,verbrennen::V,сотны,boalldet
6725,verbrennen::V,сотны,boaldit
6726,verbrennen::V,сотны,puál'diđ
6727,verbrennen::V,сотны,puä´ldded
6728,verbrennen::V,сотны,пуэлльтэ
6729,geben::V,сетны,vedtedh
6730,geben::V,сетны,vaddet
6731,geben::V,сетны,addit
6732,geben::V,сетны,addliđ
6733,geben::V,сетны,ä´n
6734,geben::V,сетны,аннҍтэ
6735,reichen::V,сетны,geelkedh
6736,reichen::V,сетны,lagádit
6737,reichen::V,сетны,geiget
6738,reichen::V,сетны,keigiđ
6739,reichen::V,сетны,vuõiggâ´stted
6740,reichen::V,сетны,аннҍтэ
6741,schenken::V,козьнавны,vedtedh
6742,schenken::V,козьнавны,vaddet
6743,schenken::V,козьнавны,skeaŋkut
6744,schenken::V,козьнавны,skeŋket
6745,schenken::V,козьнавны,skeŋkkiđ
6746,schenken::V,козьнавны,sǩiâŋkkâd
6747,schenken::V,козьнавны,ла̄ххе
6748,versprechen::V,кӧсйыны,luhpiedidh
6749,versprechen::V,кӧсйыны,jáhttet
6750,versprechen::V,кӧсйыны,lohpidit
6751,versprechen::V,кӧсйыны,lopediđ
6752,versprechen::V,кӧсйыны,lå´ppeed
6753,versprechen::V,кӧсйыны,о̄а̄шштҍе
6754,wünschen::V,бурсьыны,lahkoehtidh
6755,wünschen::V,бурсьыны,sávvat
6756,wünschen::V,бурсьыны,sávadit
6757,wünschen::V,бурсьыны,doaivvuhit
6758,wünschen::V,бурсьыны,tuá'ivuttiđ
6759,wünschen::V,бурсьыны,tuâivvad
6760,wünschen::V,бурсьыны,туввэ
6761,loben::V,ошкыны,girmedh
6762,loben::V,ошкыны,májnnot
6763,loben::V,ошкыны,rámmpot
6764,loben::V,ошкыны,máidnut
6765,loben::V,ошкыны,rámidit
6766,loben::V,ошкыны,rammuđ
6767,loben::V,ошкыны,rämidiđ
6768,loben::V,ошкыны,ââ´leed
6769,loben::V,ошкыны,ǩei´tted
6770,loben::V,ошкыны,кыйта
6771,küssen::V,окавны,tjånnahtidh
6772,küssen::V,окавны,tjuvliestidh
6773,küssen::V,окавны,tjullit
6774,küssen::V,окавны,tjulestit
6775,küssen::V,окавны,cum'mát
6776,küssen::V,окавны,cummistit
6777,küssen::V,окавны,cummâliđ
6778,küssen::V,окавны,cu´mmsted
6779,küssen::V,окавны,cu´mmstõõllâd
6780,küssen::V,окавны,нӣссэ
6781,wiegen::V,тюттьӧтны,sjammadidh
6782,wiegen::V,тюттьӧтны,vuohttot
6783,wiegen::V,тюттьӧтны,vuohtudit
6784,wiegen::V,тюттьӧтны,vuohttut
6785,wiegen::V,тюттьӧтны,vuát'tuđ
6786,wiegen::V,тюттьӧтны,nuäkkad
6787,wiegen::V,тюттьӧтны,suâibted
6788,wiegen::V,тюттьӧтны,нуагкэ
6789,zudecken::V,вевттьыны,gaptjedh
6790,zudecken::V,вевттьыны,loavddet
6791,zudecken::V,вевттьыны,gokčat
6792,zudecken::V,вевттьыны,luáv'diđ
6793,zudecken::V,вевттьыны,kä´tted
6794,zudecken::V,вевттьыны,ка̄ххьтэ
6795,wecken::V,саймӧтны,gåaskodh
6796,wecken::V,саймӧтны,båktet
6797,wecken::V,саймӧтны,boktit
6798,wecken::V,саймӧтны,rávkat
6799,wecken::V,саймӧтны,cuvnâđ
6800,wecken::V,саймӧтны,counnâd
6801,wecken::V,саймӧтны,цо̄ввнэ
6802,zeigen::V,мыччавны,vuesiehtidh
6803,zeigen::V,мыччавны,vuosedit
6804,zeigen::V,мыччавны,giejgget
6805,zeigen::V,мыччавны,čájehit
6806,zeigen::V,мыччавны,čäittiđ
6807,zeigen::V,мыччавны,čujottiđ
6808,zeigen::V,мыччавны,čuäi´ted
6809,zeigen::V,мыччавны,вӯзьхе
6810,führen::V,нуӧтны,steeredh
6811,führen::V,нуӧтны,doalvvot
6812,führen::V,нуӧтны,láidet
6813,führen::V,нуӧтны,jođettiđ
6814,führen::V,нуӧтны,jåå´đted
6815,führen::V,нуӧтны,выгкэ
6816,lehren::V,велӧтны,ööhpehtidh
6817,lehren::V,велӧтны,åhpadit
6818,lehren::V,велӧтны,oahpahit
6819,lehren::V,велӧтны,máttááttiđ
6820,lehren::V,велӧтны,mätt'ted
6821,lehren::V,велӧтны,vuä´ppsted
6822,lehren::V,велӧтны,ма̄тҍха
6823,unterrichten::V,велӧтны,ööhpehtidh
6824,unterrichten::V,велӧтны,lågådit
6825,unterrichten::V,велӧтны,åhpadit
6826,unterrichten::V,велӧтны,oahpahit
6827,unterrichten::V,велӧтны,škovliđ
6828,unterrichten::V,велӧтны,máttááttiđ
6829,unterrichten::V,велӧтны,mätt'ted
6830,unterrichten::V,велӧтны,vuä´ppsted
6831,unterrichten::V,велӧтны,ма̄тҍха
6832,aufziehen::V,быдтыны,eeledh
6833,aufziehen::V,быдтыны,bajedit
6834,aufziehen::V,быдтыны,biebmat
6835,aufziehen::V,быдтыны,pajaskeessiđ
6836,aufziehen::V,быдтыны,šoddâdiđ
6837,aufziehen::V,быдтыны,šõddeed
6838,aufziehen::V,быдтыны,peâm'mad
6839,aufziehen::V,быдтыны,вуэпьсе
6840,leiten::V,юравны,lijrehtidh
6841,leiten::V,юравны,lájddit
6842,leiten::V,юравны,oatsodit
6843,leiten::V,юравны,jođihit
6844,leiten::V,юравны,stivriđ
6845,leiten::V,юравны,hovdiđ
6846,leiten::V,юравны,jåå´đted
6847,leiten::V,юравны,выгкэ
6848,leiten::V,юравны,вӯййкье
6849,leiten::V,веськӧтлыны,lijrehtidh
6850,leiten::V,веськӧтлыны,lájddit
6851,leiten::V,веськӧтлыны,oatsodit
6852,leiten::V,веськӧтлыны,jođihit
6853,leiten::V,веськӧтлыны,stivriđ
6854,leiten::V,веськӧтлыны,hovdiđ
6855,leiten::V,веськӧтлыны,jåå´đted
6856,leiten::V,веськӧтлыны,выгкэ
6857,leiten::V,веськӧтлыны,вӯййкье
6858,antreiben::V,тэрмӧтны,eadtjoestidh
6859,antreiben::V,тэрмӧтны,hasodit
6860,antreiben::V,тэрмӧтны,hállsjedit
6861,antreiben::V,тэрмӧтны,gevret
6862,antreiben::V,тэрмӧтны,rássat
6863,antreiben::V,тэрмӧтны,kušottiđ
6864,antreiben::V,тэрмӧтны,huá'puttiđ
6865,antreiben::V,тэрмӧтны,rääskted
6866,antreiben::V,тэрмӧтны,hõškkled
6867,antreiben::V,тэрмӧтны,ёадҌхе
6868,lassen::V,-ӧтыны,baajedh
6869,lassen::V,-ӧтыны,-ahttet
6870,lassen::V,-ӧтыны,diktit
6871,lassen::V,-ӧтыны,-ttiđ
6872,lassen::V,-ӧтыны,ä´n
6873,lassen::V,-ӧтыны,па̄ххкэ
6874,einladen::V,корны,bööredh
6875,einladen::V,корны,bivddit
6876,einladen::V,корны,gåhttjot
6877,einladen::V,корны,bovdet
6878,einladen::V,корны,koččođ
6879,einladen::V,корны,kåččad
6880,einladen::V,корны,коаххче
6881,vereinigen::V,ӧтувтны,iktedidh
6882,vereinigen::V,ӧтувтны,aktidit
6883,vereinigen::V,ӧтувтны,ovttastahttit
6884,vereinigen::V,ӧтувтны,o'vtâstittiđ
6885,vereinigen::V,ӧтувтны,õhtteed
6886,vereinigen::V,ӧтувтны,э̄хтхэ
6887,vereinigen::V,ӧтлаавны,iktedidh
6888,vereinigen::V,ӧтлаавны,aktidit
6889,vereinigen::V,ӧтлаавны,ovttastahttit
6890,vereinigen::V,ӧтлаавны,o'vtâstittiđ
6891,vereinigen::V,ӧтлаавны,õhtteed
6892,vereinigen::V,ӧтлаавны,э̄хтхэ
6893,besuchen::V,пыравлыны,åahpodh
6894,besuchen::V,пыравлыны,goevlelidh
6895,besuchen::V,пыравлыны,guossit
6896,besuchen::V,пыравлыны,gal'let
6897,besuchen::V,пыравлыны,fitnat
6898,besuchen::V,пыравлыны,kolliđ
6899,besuchen::V,пыравлыны,kõ´ll'jed
6900,besuchen::V,пыравлыны,по̄дтлэ
6901,besuchen::V,пыравлыны,во̄тэдтэ
6902,besuchen::V,пыравлыны,во̄а̄ррдэ
6903,treffen::V,пантавны,dieviedidh
6904,treffen::V,пантавны,iejvvit
6905,treffen::V,пантавны,deaivat
6906,treffen::V,пантавны,staaviđ
6907,treffen::V,пантавны,teividiđ
6908,treffen::V,пантавны,o´ddjõõttâd
6909,treffen::V,пантавны,вуэсстлэ
6910,sich versammeln::V,ӧксьыны,gaavnedidh
6911,sich versammeln::V,ӧксьыны,tjoaggut
6912,sich versammeln::V,ӧксьыны,čoahkkanit
6913,sich versammeln::V,ӧксьыны,čokkâniđ
6914,sich versammeln::V,ӧксьыны,nurâdâttâđ
6915,sich versammeln::V,ӧксьыны,noorõõttâd
6916,sich versammeln::V,ӧксьыны,вӯллклэ
6917,spielen::V,орсны,rïdtjedh
6918,spielen::V,орсны,lustedalledh
6919,spielen::V,орсны,ståhkat
6920,spielen::V,орсны,stuvssit
6921,spielen::V,орсны,speallat
6922,spielen::V,орсны,le'ihâšiđ
6923,spielen::V,орсны,siõrrâd
6924,spielen::V,орсны,speâllad
6925,spielen::V,орсны,сӣррэ
6926,singen::V,сьывны,laavlodh
6927,singen::V,сьывны,lávllot
6928,singen::V,сьывны,lávlut
6929,singen::V,сьывны,lávluđ
6930,singen::V,сьывны,läullad
6931,singen::V,сьывны,ла̄ввлэ
6932,tanzen::V,йӧктыны,daanhtsodh
6933,tanzen::V,йӧктыны,dánssat
6934,tanzen::V,йӧктыны,gærssulit
6935,tanzen::V,йӧктыны,dánset
