,Concept_ID,lv,kl
2773,verbergen::V,сайӧдны,anngigaa
2774,verbergen::V,slēpt,anngigaa
2775,verbergen::V,paslēpt,anngigaa
2776,täuschen::V,пӧръявны,
2777,täuschen::V,ылӧдны,
2778,täuschen::V,mānīt,
2779,täuschen::V,maldināt,
2780,betrügen::V,сӧрны,peqquserluttuliorfigaa
2781,betrügen::V,krāpt,peqquserluttuliorfigaa
2782,betrügen::V,apkrāpt,peqquserluttuliorfigaa
2783,töten::V,вины,maappaa
2784,töten::V,вины,toquppaa
2785,töten::V,nāvēt,maappaa
2786,töten::V,nāvēt,toquppaa
2787,töten::V,nogalināt,maappaa
2788,töten::V,nogalināt,toquppaa
2789,wohnen::V,овны,najugaqarpoq
2790,wohnen::V,dzīvot,najugaqarpoq
2791,arbeiten::V,уджавны,sulivoq
2792,arbeiten::V,strādāt,sulivoq
2793,arbeiten::V,darboties,sulivoq
2794,sammeln::V,чукӧртны,katersorpai
2795,sammeln::V,vākt,katersorpai
2796,pflücken::V,вотны,
2797,pflücken::V,ӧктыны,
2798,pflücken::V,raut,
2799,pflücken::V,plūkt,
2800,jagen::V,кыйсьыны,piniarpoq
2801,jagen::V,medīt,piniarpoq
2802,fischen::V,чери кыйны,aalisarpoq
2803,fischen::V,zvejot,aalisarpoq
2804,fassen::V,кутны,
2805,fassen::V,saķert,
2806,hüten::V,видзны,
2807,hüten::V,йирӧдны,
2808,hüten::V,ganīt,
2809,treiben::V,вӧтлыны,
2810,treiben::V,dzīt,
2811,anbinden::V,домавны,qilerut
2812,anbinden::V,домавны,qilersorpaa
2813,anbinden::V,домавны,ungerlatserpaa
2814,anbinden::V,piesiet,qilerut
2815,anbinden::V,piesiet,qilersorpaa
2816,anbinden::V,piesiet,ungerlatserpaa
2817,anbinden::V,piesaistīt,qilerut
2818,anbinden::V,piesaistīt,qilersorpaa
2819,anbinden::V,piesaistīt,ungerlatserpaa
2820,füttern::V,вердны,nerlerpaa
2821,füttern::V,barot,nerlerpaa
2822,melken::V,лысьтыны,
2823,melken::V,slaukt,
2824,hacken::V,керавны,
2825,hacken::V,kapāt,
2826,gießen::V,киськавны,imerterpaa
2827,gießen::V,liet,imerterpaa
2828,gießen::V,laistīt,imerterpaa
2829,reifen::V,кисьмыны,
2830,reifen::V,briest,
2831,zubereiten::V,дасьтыны,
2832,zubereiten::V,taisīt,
2833,zubereiten::V,gatavot,
2834,kochen::V,пуны,igavoq
2835,kochen::V,vārīt,igavoq
2836,backen::V,пӧжавны,
2837,backen::V,cept,
2838,braten::V,пражитны,siappaa
2839,braten::V,cept,siappaa
2840,braten::V,cepināt,siappaa
2841,umrühren::V,сорлавны,qeerlerpaa
2842,umrühren::V,maisīt,qeerlerpaa
2843,umrühren::V,apmaisīt,qeerlerpaa
2844,stricken::V,кӧртны,
2845,stricken::V,adīt,
2846,nähen::V,вурны,
2847,nähen::V,šūt,
2848,färben::V,мичӧдны,misuppaa
2849,färben::V,краситны,misuppaa
2850,färben::V,krāsot,misuppaa
2851,färben::V,nokrāsot,misuppaa
2852,reinigen::V,весавны,sanniarpaa
2853,reinigen::V,tīrīt,sanniarpaa
2854,reinigen::V,attīrīt,sanniarpaa
2855,waschen::V,мыськыны,asappaa
2856,waschen::V,mazgāt,asappaa
2857,abwischen::V,чышкыны,saligarpaa
2858,abwischen::V,чышкыны,saligartorpaa
2859,abwischen::V,noslaucīt,saligarpaa
2860,abwischen::V,noslaucīt,saligartorpaa
2861,spülen::V,пожъявны,
2862,spülen::V,skalot,
2863,fegen::V,чышкыны,sanngiarpaa
2864,fegen::V,slaucīt,sanngiarpaa
2865,kehren::V,чышкыны,
2866,kehren::V,mēzt,
2867,baden::V,купайтчыны,uffarpoq
2868,baden::V,peldēties,uffarpoq
2869,sich waschen::V,мыссьыны,uffarpoq
2870,sich waschen::V,mazgāties,uffarpoq
2871,ausziehen::V,пӧрччӧдны,annoraajarpaa
2872,ausziehen::V,noģērbt,annoraajarpaa
2873,anziehen::V,кӧмавны,ativaa
2874,anziehen::V,кӧмавны,atitippaa
2875,anziehen::V,пасьтавны,ativaa
2876,anziehen::V,пасьтавны,atitippaa
2877,anziehen::V,uzvilkt,ativaa
2878,anziehen::V,uzvilkt,atitippaa
2879,sich anziehen::V,пасьтасьны,atisalersorpoq
2880,sich anziehen::V,apģērbties,atisalersorpoq
2881,kämmen::V,сынавны,
2882,kämmen::V,sukāt,
2883,schmücken::V,мичмӧдны,
2884,schmücken::V,rotāt,
2885,schmücken::V,greznot,
2886,sagen::V,шуны,oqarpoq
2887,sagen::V,висьтавны,oqarpoq
2888,sagen::V,teikt,oqarpoq
2889,sprechen::V,сёрнитны,oqaluttarpoq
2890,sprechen::V,runāt,oqaluttarpoq
2891,reden::V,сёрнитны,oqaluppoq
2892,reden::V,norunāt,oqaluppoq
2893,sich unterhalten::V,сёрнитны,
2894,sich unterhalten::V,варовитны,
2895,sich unterhalten::V,sarunāties,
2896,fragen::V,юавны,aperaa
2897,fragen::V,jautāt,aperaa
2898,bitten::V,корны,aperaa
2899,bitten::V,корны,qinnuigaa
2900,bitten::V,lūgt,aperaa
2901,bitten::V,lūgt,qinnuigaa
2902,bitten::V,prasīt,aperaa
2903,bitten::V,prasīt,qinnuigaa
2904,erzählen::V,висьтавны,oqaluttuaraa
2905,erzählen::V,stāstīt,oqaluttuaraa
2906,mitteilen::V,юӧртны,oqalualaarpoq
2907,mitteilen::V,висьтавны,oqalualaarpoq
2908,mitteilen::V,pavēstīt,oqalualaarpoq
2909,nennen::V,шуны,
2910,nennen::V,ним сетны,
2911,nennen::V,saukt,
2912,rufen::V,корны,qaaqquaa
2913,rufen::V,saukt,qaaqquaa
2914,prahlen::V,ошйысьны,oqqartuvoq
2915,prahlen::V,ошйысьны,oqallortuvoq
2916,prahlen::V,lielīties,oqqartuvoq
2917,prahlen::V,lielīties,oqallortuvoq
2918,übersetzen::V,вуджӧдны,ikaarpoq
2919,übersetzen::V,вуджӧдны,nutserpaa
2920,übersetzen::V,tulkot,ikaarpoq
2921,übersetzen::V,tulkot,nutserpaa
2922,übersetzen::V,pārtulkot,ikaarpoq
2923,übersetzen::V,pārtulkot,nutserpaa
2924,denken::V,мӧвпавны,isumaqarpoq
2925,denken::V,domāt,isumaqarpoq
2926,glauben::V,эскыны,upperaa
2927,glauben::V,эскыны,isumaqarpoq
2928,glauben::V,ticēt,upperaa
2929,glauben::V,ticēt,isumaqarpoq
2930,bemerken::V,казявны,
2931,bemerken::V,ievērot,
2932,bemerken::V,ieraudzīt,
2933,erkennen::V,тӧдмавны,ilisaraa
2934,erkennen::V,pazīt,ilisaraa
2935,erkennen::V,atpazīt,ilisaraa
2936,begreifen::V,вежӧртны,
2937,begreifen::V,гӧгӧрвоны,
2938,begreifen::V,jēgt,
2939,begreifen::V,apjēgt,
2940,verstehen::V,вежӧртны,paasivaa
2941,verstehen::V,гӧгӧрвоны,paasivaa
2942,verstehen::V,saprast,paasivaa
2943,lernen::V,вeлöдчыны,ilinniarpoq
2944,lernen::V,mācīties,ilinniarpoq
2945,wissen::V,тӧдны,nalunngilaa
2946,wissen::V,zināt,nalunngilaa
2947,sich erinnern an::V,казьтывны,eqqaavaa
2948,sich erinnern an::V,дум вылӧ уськӧдны,eqqaavaa
2949,sich erinnern an::V,atminēties,eqqaavaa
2950,vergessen::V,вунӧдны,puiorpaa
2951,vergessen::V,mirst,puiorpaa
2952,vergessen::V,aizmirst,puiorpaa
2953,messen::V,муртавны,ussersarpaa
2954,messen::V,mērīt,ussersarpaa
2955,zählen::V,лыддьыны,kisitsivoq
2956,zählen::V,skaitīt,kisitsivoq
2957,rechnen::V,лыддьыны,kisitsivoq
2958,rechnen::V,rēķināt,kisitsivoq
2959,lesen::V,лыддьыны,atuarpoq
2960,lesen::V,lasīt,atuarpoq
2961,malen::V,серпасавны,qalipappaa
2962,malen::V,gleznot,qalipappaa
2963,zeichnen::V,серпасавны,
2964,zeichnen::V,zīmēt,
2965,schreiben::V,гижны,allappoq
2966,schreiben::V,rakstīt,allappoq
2967,besitzen::V,лоны,
2968,besitzen::V,piederēt,
2969,kaufen::V,ньӧбны,pisiaraa
2970,kaufen::V,pirkt,pisiaraa
2971,verkaufen::V,вузавны,akigaa
2972,verkaufen::V,pārdot,akigaa
2973,bezahlen::V,мынтыны,akilerpaa
2974,bezahlen::V,мынтысьны,akilerpaa
2975,bezahlen::V,apmaksāt,akilerpaa
2976,zahlen::V,мынтыны,
2977,zahlen::V,maksāt,
2978,beherrschen::V,ас улын кутны,inappaa
2979,beherrschen::V,valdīt,inappaa
2980,ertragen::V,пыкны,ernertaaraa
2981,ertragen::V,лэптыны,ernertaaraa
2982,ertragen::V,panest,ernertaaraa
2983,ertragen::V,paciest,ernertaaraa
