,Concept_ID,tt,se
6517,setzen::V,утырту,bidjat
6518,setzen::V,утырту,i'štâttiđ
6519,setzen::V,утырту,piijjâd
6520,setzen::V,утырту,пыййе
6521,legen::V,яткыру,bïejedh
6522,legen::V,яткыру,biedjat
6523,legen::V,яткыру,biejadit
6524,legen::V,яткыру,bidjat
6525,legen::V,яткыру,asâttiđ
6526,legen::V,яткыру,piijjâd
6527,legen::V,яткыру,пыййе
6528,berühren::V,тию,gaajesjidh
6529,berühren::V,тию,duohttat
6530,berühren::V,тию,giehtadit
6531,berühren::V,тию,guoskat
6532,berühren::V,тию,guoskkahit
6533,berühren::V,тию,kuos'kâđ
6534,berühren::V,тию,kuo'skâttiđ
6535,berühren::V,тию,nja'vhâstiđ
6536,berühren::V,тию,kuõskted
6537,berühren::V,тию,njaauksted
6538,berühren::V,тию,кӯсскэ
6539,berühren::V,тию,лыксаххьтэ
6540,verbinden::V,ялгау,ektiedidh
6541,verbinden::V,ялгау,gårredidh
6542,verbinden::V,ялгау,tjadnat
6543,verbinden::V,ялгау,ovttastahttit
6544,verbinden::V,ялгау,o'vtâstittiđ
6545,verbinden::V,ялгау,lahteđ
6546,verbinden::V,ялгау,lâ´htted
6547,verbinden::V,ялгау,чӯллмдэ
6548,bedecken::V,өрту,gaptjedh
6549,bedecken::V,өрту,jávvet
6550,bedecken::V,өрту,gåbttjåt
6551,bedecken::V,өрту,gokčat
6552,bedecken::V,өрту,luáv'diđ
6553,bedecken::V,өрту,kä´tted
6554,bedecken::V,өрту,tu´vdded
6555,bedecken::V,өрту,аййдэ
6556,bedecken::V,өрту,тэ̄ффкэ
6557,bedecken::V,өрту,ка̄ххьтэ
6558,bedecken::V,каплау,gaptjedh
6559,bedecken::V,каплау,jávvet
6560,bedecken::V,каплау,gåbttjåt
6561,bedecken::V,каплау,gokčat
6562,bedecken::V,каплау,luáv'diđ
6563,bedecken::V,каплау,kä´tted
6564,bedecken::V,каплау,tu´vdded
6565,bedecken::V,каплау,аййдэ
6566,bedecken::V,каплау,тэ̄ффкэ
6567,bedecken::V,каплау,ка̄ххьтэ
6568,bedecken::V,томалау,gaptjedh
6569,bedecken::V,томалау,jávvet
6570,bedecken::V,томалау,gåbttjåt
6571,bedecken::V,томалау,gokčat
6572,bedecken::V,томалау,luáv'diđ
6573,bedecken::V,томалау,kä´tted
6574,bedecken::V,томалау,tu´vdded
6575,bedecken::V,томалау,аййдэ
6576,bedecken::V,томалау,тэ̄ффкэ
6577,bedecken::V,томалау,ка̄ххьтэ
6578,aufhängen::V,асу,gævnjodh
6579,aufhängen::V,асу,gæhtsasjidh
6580,aufhängen::V,асу,gahtsot
6581,aufhängen::V,асу,gatsostit
6582,aufhängen::V,асу,heŋget
6583,aufhängen::V,асу,heŋgiđ
6584,aufhängen::V,асу,he'ŋgâstiđ
6585,aufhängen::V,асу,kååccad
6586,aufhängen::V,асу,коадсэ
6587,anzünden::V,кабызу,tsïhkijehtedh
6588,anzünden::V,кабызу,buollidit
6589,anzünden::V,кабызу,tsahkkidit
6590,anzünden::V,кабызу,cahkkedit
6591,anzünden::V,кабызу,cokkiittiđ
6592,anzünden::V,кабызу,cõ´ǩǩted
6593,anzünden::V,кабызу,puâl'lted
6594,anzünden::V,кабызу,пуэллхэ
6595,aufheben::V,күтәрү,bijjiedidh
6596,aufheben::V,күтәрү,låpptit
6597,aufheben::V,күтәрү,bajidit
6598,aufheben::V,күтәрү,pajediđ
6599,aufheben::V,күтәрү,pââi´ded
6600,aufheben::V,күтәрү,пайнэ
6601,zurücklassen::V,калдыру,laehpedh
6602,zurücklassen::V,калдыру,guodet
6603,zurücklassen::V,калдыру,guođđit
6604,zurücklassen::V,калдыру,kyeđđiḋ
6605,zurücklassen::V,калдыру,kue´đđed
6606,zurücklassen::V,калдыру,кӯдтӭ
6607,verlieren::V,югалту,dassedh
6608,verlieren::V,югалту,biestedh
6609,verlieren::V,югалту,masset
6610,verlieren::V,югалту,láhppet
6611,verlieren::V,югалту,láhppit
6612,verlieren::V,югалту,läppiđ
6613,verlieren::V,югалту,monâttiđ
6614,verlieren::V,югалту,lä´pped
6615,verlieren::V,югалту,rââ´ppted
6616,verlieren::V,югалту,ка̄дхэ
6617,verlieren::V,югалту,кӯдтъе
6618,fallen lassen::V,төшерү,gahtjehtidh
6619,fallen lassen::V,төшерү,luojttet
6620,fallen lassen::V,төшерү,luojttalit
6621,fallen lassen::V,төшерү,gahčahit
6622,fallen lassen::V,төшерү,lyeš'tiđ
6623,fallen lassen::V,төшерү,kočâttiđ
6624,fallen lassen::V,төшерү,rõpsted
6625,fallen lassen::V,төшерү,kõõččted
6626,fallen lassen::V,төшерү,ёҏтэ
6627,fallen lassen::V,төшерү,кэчхэ
6628,machen::V,ясау,daajhtodh
6629,machen::V,ясау,dahkat
6630,machen::V,ясау,dahkat
6631,machen::V,ясау,rähtiđ
6632,machen::V,ясау,raajjâd
6633,machen::V,ясау,tue´j'jeed
6634,machen::V,ясау,тӯййше
6635,machen::V,ясау,ӣллькье
6636,machen::V,эшләү,daajhtodh
6637,machen::V,эшләү,dahkat
6638,machen::V,эшләү,dahkat
6639,machen::V,эшләү,rähtiđ
6640,machen::V,эшләү,raajjâd
6641,machen::V,эшләү,tue´j'jeed
6642,machen::V,эшләү,тӯййше
6643,machen::V,эшләү,ӣллькье
6644,herstellen::V,ясау,skaepiedidh
6645,herstellen::V,ясау,buvtadit
6646,herstellen::V,ясау,dudjot
6647,herstellen::V,ясау,a'mnâstiđ
6648,herstellen::V,ясау,va'lmâštiđ
6649,herstellen::V,ясау,vaalmšted
6650,herstellen::V,ясау,лыххкэ
6651,herstellen::V,ясау,ӣллькье
6652,bauen::V,кору,bigkedh
6653,bauen::V,кору,biggit
6654,bauen::V,кору,ráhkadit
6655,bauen::V,кору,huksiđ
6656,bauen::V,кору,raajjâd
6657,bauen::V,кору,тӯййше
6658,reparieren::V,төзәтү,davvodh
6659,reparieren::V,төзәтү,divvot
6660,reparieren::V,төзәтү,divvut
6661,reparieren::V,төзәтү,tivvoođ
6662,reparieren::V,төзәтү,čihtâđ
6663,reparieren::V,төзәтү,teevvad
6664,reparieren::V,төзәтү,чиннэ
6665,verbessern::V,яхшырту,bueriedidh
6666,verbessern::V,яхшырту,báredit
6667,verbessern::V,яхшырту,buoredit
6668,verbessern::V,яхшырту,buoridit
6669,verbessern::V,яхшырту,pye'rediđ
6670,verbessern::V,яхшырту,pue´reed
6671,verbessern::V,яхшырту,шӣгнэ
6672,ändern::V,үзгәртү,jeatjahtehtedh
6673,ändern::V,үзгәртү,rievddadit
6674,ändern::V,үзгәртү,muhttit
6675,ändern::V,үзгәртү,molsut
6676,ändern::V,үзгәртү,mutteđ
6677,ändern::V,үзгәртү,mu´tted
6678,ändern::V,үзгәртү,вуайхе
6679,ändern::V,үзгәртү,ка̄вьсе
6680,graben::V,казу,berkedh
6681,graben::V,казу,kroehkedh
6682,graben::V,казу,bállet
6683,graben::V,казу,goaivut
6684,graben::V,казу,roggat
6685,graben::V,казу,kuái'vuđ
6686,graben::V,казу,rääppad
6687,graben::V,казу,kuäivvad
6688,graben::V,казу,ра̄бпэ
6689,graben::V,казу,куаййве
6690,beugen::V,ию,sojjedidh
6691,beugen::V,ию,såjådit
6692,beugen::V,ию,sojahit
6693,beugen::V,ию,sujâttiđ
6694,beugen::V,ию,kå´mrded
6695,beugen::V,ию,njikklõõttâd
6696,beugen::V,ию,сойхьтэ
6697,beugen::V,ию,то̄а̄ххкэ
6698,beugen::V,ию,нигклаххьтэ
6699,biegen::V,бөгү,sojjehtidh
6700,biegen::V,бөгү,såjådit
6701,biegen::V,бөгү,niejddet
6702,biegen::V,бөгү,sojahit
6703,biegen::V,бөгү,čipteđ
6704,biegen::V,бөгү,soojted
6705,biegen::V,бөгү,сойхьтэ
6706,drehen::V,бору,jårrehtidh
6707,drehen::V,бору,bådnjåt
6708,drehen::V,бору,botnjat
6709,drehen::V,бору,jurâttiđ
6710,drehen::V,бору,jåårǥlâ´tted
6711,drehen::V,бору,чоӊӊтэ
6712,drehen::V,бөтерү,jårrehtidh
6713,drehen::V,бөтерү,bådnjåt
6714,drehen::V,бөтерү,botnjat
6715,drehen::V,бөтерү,jurâttiđ
6716,drehen::V,бөтерү,jåårǥlâ´tted
6717,drehen::V,бөтерү,чоӊӊтэ
6718,wenden::V,бору,jarkelidh
6719,wenden::V,бору,jårggålit
6720,wenden::V,бору,jorgalit
6721,wenden::V,бору,jurgâliđ
6722,wenden::V,бору,jåårǥlâ´tted
6723,wenden::V,бору,вӣррлаххътэ
6724,wenden::V,бору,ка̄вьсе
6725,umdrehen::V,түнтәрү,jarkedh
6726,umdrehen::V,түнтәрү,måttsåstit
6727,umdrehen::V,түнтәрү,botnjat
6728,umdrehen::V,түнтәрү,jorgođ
6729,umdrehen::V,түнтәрү,jårǥsted
6730,umdrehen::V,түнтәрү,коамьхе
6731,umdrehen::V,түнтәрү,калльтлэ
6732,heben::V,күтәрү,luknjedh
6733,heben::V,күтәрү,baavhkestidh
6734,heben::V,күтәрү,bajedit
6735,heben::V,күтәрү,loktet
6736,heben::V,күтәрү,bajidit
6737,heben::V,күтәрү,pajediđ
6738,heben::V,күтәрү,kokkiđ
6739,heben::V,күтәрү,kaggâd
6740,heben::V,күтәрү,pââ´jeed
6741,heben::V,күтәрү,пайнэ
6742,heben::V,күтәрү,пайнэллэ
6743,hochheben::V,күтәрү,lutnjedh
6744,hochheben::V,күтәрү,låggŋit
6745,hochheben::V,күтәрү,loktet
6746,hochheben::V,күтәрү,pajediđ
6747,hochheben::V,күтәрү,kuåstteed
6748,hochheben::V,күтәрү,пайнэ
6749,ergreifen::V,эләктерү,fihkelidh
6750,ergreifen::V,эләктерү,sårjjot
6751,ergreifen::V,эләктерү,doahppit
6752,ergreifen::V,эләктерү,fáhtet
6753,ergreifen::V,эләктерү,tuáppuđ
6754,ergreifen::V,эләктерү,poppâ´tted
6755,ergreifen::V,эләктерү,каццсе
6756,ergreifen::V,эләктерү,туэрркэ
6757,ergreifen::V,эләктерү,ро̄а̄ппчье
6758,halten::V,тоту,steeredh
6759,halten::V,тоту,utniedidh
6760,halten::V,тоту,anedit
6761,halten::V,тоту,adnalit
6762,halten::V,тоту,doallat
6763,halten::V,тоту,toollâd
6764,halten::V,тоту,tue´rjjeed
6765,halten::V,тоту,туаррье
6766,drücken::V,кысу,dïelkestidh
6767,drücken::V,кысу,dieddet
6768,drücken::V,кысу,deaddit
6769,drücken::V,кысу,čárvet
6770,drücken::V,кысу,čárvuđ
6771,drücken::V,кысу,čärvvad
6772,drücken::V,кысу,teä´d'ded
6773,drücken::V,кысу,пе̄ррэ
6774,drücken::V,кысу,ра̄ппче
6775,schieben::V,кузгату,vuetjedh
6776,schieben::V,кузгату,sjáhtjat
6777,schieben::V,кузгату,cáhkit
6778,schieben::V,кузгату,cuggâđ
6779,schieben::V,кузгату,oi´ǧǧeed
6780,schieben::V,кузгату,оййкье
6781,kratzen::V,тырнау,våhtsodh
6782,kratzen::V,тырнау,skreepedh
6783,kratzen::V,тырнау,ruohkkat
6784,kratzen::V,тырнау,ruohkastit
6785,kratzen::V,тырнау,gazzut
6786,kratzen::V,тырнау,kazzođ
6787,kratzen::V,тырнау,võckkâd
6788,kratzen::V,тырнау,кышшкэ
6789,kratzen::V,тырнау,каххьце
6790,lecken::V,ялау,njåalodh
6791,lecken::V,ялау,njoallot
6792,lecken::V,ялау,njolodit
6793,lecken::V,ялау,njuálluđ
6794,lecken::V,ялау,njuällad
6795,lecken::V,ялау,нюаллэ
6796,beißen::V,тешләү,gaektjedh
6797,beißen::V,тешләү,gássket
6798,beißen::V,тешләү,gáskestit
6799,beißen::V,тешләү,gáskit
6800,beißen::V,тешләү,käskiđ
6801,beißen::V,тешләү,kä´cǩǩed
6802,beißen::V,тешләү,ка̄ццьке
6803,abreißen::V,өзү,bïhkedh
6804,abreißen::V,өзү,gajkkot
6805,abreißen::V,өзү,gaikkihit
6806,abreißen::V,өзү,roottâđ
6807,abreißen::V,өзү,ra´šǩǩeed
6808,abreißen::V,өзү,rååttad
6809,abreißen::V,өзү,ро̄дтҍе
6810,abreißen::V,өзү,пӯттҍкье
6811,abschneiden::V,кыю,tjoehpestidh
6812,abschneiden::V,кыю,jallat
6813,abschneiden::V,кыю,čuohppat
6814,abschneiden::V,кыю,jogâldiđ
6815,abschneiden::V,кыю,geerelidh
6816,abschneiden::V,кыю,е̄дтэ
6817,abschneiden::V,кыю,е̄дтлэ
6818,abschneiden::V,кисү,tjoehpestidh
6819,abschneiden::V,кисү,jallat
6820,abschneiden::V,кисү,čuohppat
6821,abschneiden::V,кисү,jogâldiđ
6822,abschneiden::V,кисү,geerelidh
6823,abschneiden::V,кисү,е̄дтэ
6824,abschneiden::V,кисү,е̄дтлэ
6825,binden::V,бәйләү,gårredidh
6826,binden::V,бәйләү,tjadnat
6827,binden::V,бәйләү,gárrat
6828,binden::V,бәйләү,čoonnâđ
6829,binden::V,бәйләү,čõõnnâd
6830,binden::V,бәйләү,čuõlmmâd
6831,binden::V,бәйләү,ко̄ррэ
6832,binden::V,бәйләү,чӯллмдэ
6833,binden::V,бәйләү,ко̄а̄ррэ
6834,stecken::V,төртү,rïjtedh
6835,stecken::V,төртү,tsævkkat
6836,stecken::V,төртү,cáhkit
6837,stecken::V,төртү,cuggâđ
6838,stecken::V,төртү,čuõ´ǧ'ǧeed
6839,stecken::V,төртү,чогксэ
6840,stecken::V,төртү,це̄ӈькхэ
6841,stecken::V,тыгу,rïjtedh
6842,stecken::V,тыгу,tsævkkat
6843,stecken::V,тыгу,cáhkit
6844,stecken::V,тыгу,cuggâđ
6845,stecken::V,тыгу,čuõ´ǧ'ǧeed
6846,stecken::V,тыгу,чогксэ
6847,stecken::V,тыгу,це̄ӈькхэ
6848,brechen::V,сындыру,dåajodh
6849,brechen::V,сындыру,tsåapkodh
6850,brechen::V,сындыру,doaddjut
6851,brechen::V,сындыру,cuvket
6852,brechen::V,сындыру,moorrâđ
6853,brechen::V,сындыру,mu´rdded
6854,brechen::V,сындыру,муррьтэ
6855,klopfen::V,шаку,beenghkedh
6856,klopfen::V,шаку,goalkkalit
6857,klopfen::V,шаку,tsábbmet
6858,klopfen::V,шаку,goalkit
6859,klopfen::V,шаку,skoalkit
6860,klopfen::V,шаку,skuá'lkuttiđ
6861,klopfen::V,шаку,kuälkted
6862,klopfen::V,шаку,та̄гкэ
6863,klopfen::V,шакылдау,beenghkedh
6864,klopfen::V,шакылдау,goalkkalit
6865,klopfen::V,шакылдау,tsábbmet
6866,klopfen::V,шакылдау,goalkit
6867,klopfen::V,шакылдау,skoalkit
6868,klopfen::V,шакылдау,skuá'lkuttiđ
6869,klopfen::V,шакылдау,kuälkted
6870,klopfen::V,шакылдау,та̄гкэ
6871,hauen::V,кыйнау,beenghkedh
6872,hauen::V,кыйнау,tjuollat
6873,hauen::V,кыйнау,čuollat
6874,hauen::V,кыйнау,čurmâđ
6875,hauen::V,кыйнау,čâ´cǩǩed
6876,hauen::V,кыйнау,та̄гкэ
6877,hauen::V,кыйнау,ва̄сстэ
6878,kleben::V,ябыштыру,njamkedh
6879,kleben::V,ябыштыру,dædnjodit
6880,kleben::V,ябыштыру,liibmet
6881,kleben::V,ябыштыру,taṃadiđ
6882,kleben::V,ябыштыру,li´jmmjed
6883,kleben::V,ябыштыру,нямхэ
6884,reiben::V,ышку,daanjedh
6885,reiben::V,ышку,ruvvit
6886,reiben::V,ышку,ruvvet
6887,reiben::V,ышку,fiärruđ
6888,reiben::V,ышку,heârrad
6889,reiben::V,ышку,ru´vvjed
6890,reiben::V,ышку,е̄ррэ
6891,streichen::V,ягу,daejdedh
6892,streichen::V,ягу,badtjadidh
6893,streichen::V,ягу,vuojddat
6894,streichen::V,ягу,málet
6895,streichen::V,ягу,njuohtat
6896,streichen::V,ягу,njuottâđ
6897,streichen::V,ягу,puák'suđ
6898,streichen::V,ягу,påhssad
6899,streichen::V,ягу,мо̄а̄шшэ
6900,schleifen::V,кайрау,slijhpedh
6901,schleifen::V,кайрау,sadjet
6902,schleifen::V,кайрау,sadjit
6903,schleifen::V,кайрау,šliipet
6904,schleifen::V,кайрау,saijeeđ
6905,schleifen::V,кайрау,sââjjad
6906,schleifen::V,кайрау,tabǯsted
6907,schleifen::V,кайрау,то̄а̄мчсе
6908,schneiden::V,кисү,bietskedh
6909,schneiden::V,кисү,suoddat
6910,schneiden::V,кисү,tjuohppat
6911,schneiden::V,кисү,biesskedit
6912,schneiden::V,кисү,čuohppat
6913,schneiden::V,кисү,čuop'pâđ
6914,schneiden::V,кисү,čuõp'pâd
6915,schneiden::V,кисү,е̄дтэ
6916,schneiden::V,кисү,пе̄ррэ
6917,schneiden::V,кисү,чӯххпэ
6918,rütteln::V,селкетү,firredh
6919,rütteln::V,селкетү,doargestit
6920,rütteln::V,селкетү,šluvgit
6921,rütteln::V,селкетү,pušteđ
6922,rütteln::V,селкетү,pu´štted
6923,rütteln::V,селкетү,пушшьтэ
6924,schütteln::V,селкетү,firredh
6925,schütteln::V,селкетү,sjavnnjet
6926,schütteln::V,селкетү,sillnat
6927,schütteln::V,селкетү,skullhet
6928,schütteln::V,селкетү,salkalit
6929,schütteln::V,селкетү,pušteđ
6930,schütteln::V,селкетү,pu´štted
6931,schütteln::V,селкетү,пушшьтэ
6932,schwenken::V,болгау,svinhtedh
6933,schwenken::V,болгау,svikkastit
6934,schwenken::V,болгау,šlivgut
6935,schwenken::V,болгау,hiä'iluttiđ
6936,schwenken::V,болгау,heeilted
6937,schwenken::V,болгау,маххъе
6938,schütten::V,кою,gurhkedh
6939,schütten::V,кою,hállit
6940,schütten::V,кою,liejkkit
6941,schütten::V,кою,leškiđ
6942,schütten::V,кою,virâttiđ
6943,schütten::V,кою,väällad
6944,schütten::V,кою,ва̄ллэ
6945,füllen::V,тутыру,dievhtedh
6946,füllen::V,тутыру,dievddet
6947,füllen::V,тутыру,deavdit
6948,füllen::V,тутыру,tevdiđ
6949,füllen::V,тутыру,tiudded
6950,füllen::V,тутыру,тӣввтэ
6951,einwickeln::V,төрү,gïesedh
6952,einwickeln::V,төрү,giessat
6953,einwickeln::V,төрү,gárrat
6954,einwickeln::V,төрү,giessat
6955,einwickeln::V,төрү,gurpat
6956,einwickeln::V,төрү,kiessâđ
6957,einwickeln::V,төрү,ǩiõssâd
6958,einwickeln::V,төрү,кӣссэ
6959,tragen::V,ташу,guedtedh
6960,tragen::V,ташу,guoddet
6961,tragen::V,ташу,guoddit
6962,tragen::V,ташу,kyed'diđ
6963,tragen::V,ташу,kue´d'ded
6964,tragen::V,ташу,кӯннҌтэ
6965,schleppen::V,сөйрәү,fatnehtidh
6966,schleppen::V,сөйрәү,sliehpit
6967,schleppen::V,сөйрәү,feastit
6968,schleppen::V,сөйрәү,vie'šidiđ
6969,schleppen::V,сөйрәү,hinnađ
6970,schleppen::V,сөйрәү,nje´ʒʒed
6971,schleppen::V,сөйрәү,чуввкэ
6972,schleppen::V,өстерәү,fatnehtidh
6973,schleppen::V,өстерәү,sliehpit
6974,schleppen::V,өстерәү,feastit
6975,schleppen::V,өстерәү,vie'šidiđ
6976,schleppen::V,өстерәү,hinnađ
6977,schleppen::V,өстерәү,nje´ʒʒed
6978,schleppen::V,өстерәү,чуввкэ
6979,ziehen::V,тарту,giesedh
6980,ziehen::V,тарту,giesset
6981,ziehen::V,тарту,geassit
6982,ziehen::V,тарту,keessiđ
6983,ziehen::V,тарту,ǩie´ssed
6984,ziehen::V,тарту,ке̄ссе
6985,aufbewahren::V,саклау,vöörhkedh
6986,aufbewahren::V,саклау,vuorkkit
6987,aufbewahren::V,саклау,seailluhit
6988,aufbewahren::V,саклау,siä'iluttiđ
6989,aufbewahren::V,саклау,seeilted
6990,aufbewahren::V,саклау,рӯкнэ
6991,werfen::V,ыргыту,slampestidh
6992,werfen::V,ыргыту,bálkkot
6993,werfen::V,ыргыту,suhppet
6994,werfen::V,ыргыту,šlivgiđ
6995,werfen::V,ыргыту,čeâǥǥted
6996,werfen::V,ыргыту,суэххпэ
6997,fangen::V,тоту,bivtedh
6998,fangen::V,тоту,giddit
6999,fangen::V,тоту,bivdit
7000,fangen::V,тоту,toppiđ
7001,fangen::V,тоту,tää´vted
7002,fangen::V,тоту,та̄бпэ
7003,fangen::V,тоту,со̄а̄гкэ
7004,packen::V,эләктерү,doerelidh
7005,packen::V,эләктерү,kreemsedh
7006,packen::V,эләктерү,doahppit
7007,packen::V,эләктерү,doahput
7008,packen::V,эләктерү,tuáppuđ
7009,packen::V,эләктерү,ká'ivâstiđ
7010,packen::V,эләктерү,tää´vted
7011,packen::V,эләктерү,каццсе
7012,packen::V,эләктерү,туэрркэ
7013,packen::V,эләктерү,ро̄а̄ппчье
7014,verstecken::V,яшерү,tjïekedh
7015,verstecken::V,яшерү,tjiehkat
7016,verstecken::V,яшерү,čiehkat
7017,verstecken::V,яшерү,čieḥâđ
7018,verstecken::V,яшерү,peittad
7019,verstecken::V,яшерү,пе̄йхьтэ
7020,teilen::V,бүлү,juekedh
7021,teilen::V,бүлү,juohket
7022,teilen::V,бүлү,juohkit
7023,teilen::V,бүлү,jyeḥiđ
7024,teilen::V,бүлү,jue´ǩǩed
7025,teilen::V,бүлү,ю̄гке
7026,teilen::V,бүлү,ра̄ттҍке
7027,schicken::V,җибәрү,saadtodh
7028,schicken::V,җибәрү,sáddit
7029,schicken::V,җибәрү,sáddet
7030,schicken::V,җибәрү,vuo'lgâttiđ
7031,schicken::V,җибәрү,vuõltteed
7032,schicken::V,җибәрү,вӯлкхэ
7033,bringen::V,китерү,buektedh
7034,bringen::V,китерү,doalvvot
7035,bringen::V,китерү,buktit
7036,bringen::V,китерү,tuál'vuđ
7037,bringen::V,китерү,pu´htted
7038,bringen::V,китерү,пыххьтэ
7039,hinzufügen::V,өстәү,dievhtedh
7040,hinzufügen::V,өстәү,duoddit
7041,hinzufügen::V,өстәү,lasedit
7042,hinzufügen::V,өстәү,lasihit
7043,hinzufügen::V,өстәү,lasettiđ
7044,hinzufügen::V,өстәү,lââ´zzted
7045,hinzufügen::V,өстәү,лажьхе
7046,bekommen::V,алу,åadtjodh
7047,bekommen::V,алу,åttjudit
7048,bekommen::V,алу,oažžut
7049,bekommen::V,алу,juksâđ
7050,bekommen::V,алу,uáž'žuđ
7051,bekommen::V,алу,vuäǯ'ǯâd
7052,bekommen::V,алу,вуаннче
7053,erhalten::V,алу,åadtjodh
7054,erhalten::V,алу,oadtjot
7055,erhalten::V,алу,oažžut
7056,erhalten::V,алу,uáž'žuđ
7057,erhalten::V,алу,vuäǯ'ǯâd
7058,erhalten::V,алу,ва̄лльтэ
7059,nehmen::V,алу,vaeltedh
7060,nehmen::V,алу,válldet
7061,nehmen::V,алу,váldit
7062,nehmen::V,алу,väldiđ
7063,nehmen::V,алу,vä´ldded
7064,nehmen::V,алу,ва̄лльтэ
7065,wählen::V,сайлау,veeljedh
7066,wählen::V,сайлау,válljit
7067,wählen::V,сайлау,válljet
7068,wählen::V,сайлау,valjiđ
7069,wählen::V,сайлау,vaalšed
7070,wählen::V,сайлау,va´lljeed
7071,wählen::V,сайлау,воалшэ
7072,auswählen::V,сайлау,veeljedh
7073,auswählen::V,сайлау,tjuolldet
7074,auswählen::V,сайлау,válljet
7075,auswählen::V,сайлау,valjiđ
7076,auswählen::V,сайлау,vaalšed
7077,auswählen::V,сайлау,va´lljeed
7078,auswählen::V,сайлау,воалшэ
7079,bewahren::V,саклау,vaarjelidh
7080,bewahren::V,саклау,bisodit
7081,bewahren::V,саклау,várjjalit
7082,bewahren::V,саклау,seailluhit
7083,bewahren::V,саклау,varjâliđ
7084,bewahren::V,саклау,varjjled
7085,bewahren::V,саклау,ӣшшьтэ
7086,bewahren::V,саклау,во̄а̄ррьдэ
7087,behindern::V,комачаулау,hööptdeh
7088,behindern::V,комачаулау,hieredit
7089,behindern::V,комачаулау,muhttet
7090,behindern::V,комачаулау,eastadit
7091,behindern::V,комачаулау,estiđ
7092,behindern::V,комачаулау,coggâđ
7093,behindern::V,комачаулау,hettiđ
7094,behindern::V,комачаулау,cõggâd
7095,behindern::V,комачаулау,е̄кхэллэ
7096,verderben::V,бозу,biejstedh
7097,verderben::V,бозу,spedjat
7098,verderben::V,бозу,billistit
7099,verderben::V,бозу,pillediđ
7100,verderben::V,бозу,tårmmad
7101,verderben::V,бозу,pe´llsted
7102,verderben::V,бозу,тоаррмэ
7103,verderben::V,бозу,ма̄ййкэ
7104,beschädigen::V,бозу,fæjloedidh
7105,beschädigen::V,бозу,vahágahttet
7106,beschädigen::V,бозу,bilidit
7107,beschädigen::V,бозу,vahâgittiđ
7108,beschädigen::V,бозу,pä´rtteed
7109,beschädigen::V,бозу,муррьтэ
7110,zerbrechen::V,вату,tsööpkedh
7111,zerbrechen::V,вату,doadjet
7112,zerbrechen::V,вату,cuvket
7113,zerbrechen::V,вату,cuov'kkiđ
7114,zerbrechen::V,вату,muårrâd
7115,zerbrechen::V,вату,cu´vǩǩeed
7116,zerbrechen::V,вату,муррьтэ
7117,zerreißen::V,өзү,gejhkielidh
7118,zerreißen::V,өзү,gajkudit
7119,zerreißen::V,өзү,gaikkodit
7120,zerreißen::V,өзү,ráisket
7121,zerreißen::V,өзү,kiškođ
7122,zerreißen::V,өзү,ra´šǩǩeed
7123,zerreißen::V,өзү,пуатткэ
7124,zerreißen::V,ерту,gejhkielidh
7125,zerreißen::V,ерту,gajkudit
7126,zerreißen::V,ерту,gaikkodit
7127,zerreißen::V,ерту,ráisket
7128,zerreißen::V,ерту,kiškođ
7129,zerreißen::V,ерту,ra´šǩǩeed
7130,zerreißen::V,ерту,пуатткэ
7131,zerstören::V,җимерү,eerjedh
7132,zerstören::V,җимерү,biejsstet
7133,zerstören::V,җимерү,håhkkidit
7134,zerstören::V,җимерү,heavahit
7135,zerstören::V,җимерү,duš'šadit
7136,zerstören::V,җимерү,bilidit
7137,zerstören::V,җимерү,hevâttiđ
7138,zerstören::V,җимерү,hiâvted
7139,zerstören::V,җимерү,ёҏтэ
7140,verbrennen::V,яндыру,båeltedh
7141,verbrennen::V,яндыру,boalldet
7142,verbrennen::V,яндыру,boaldit
7143,verbrennen::V,яндыру,puál'diđ
7144,verbrennen::V,яндыру,puä´ldded
7145,verbrennen::V,яндыру,пуэлльтэ
7146,verbrennen::V,көйдерү,båeltedh
7147,verbrennen::V,көйдерү,boalldet
7148,verbrennen::V,көйдерү,boaldit
7149,verbrennen::V,көйдерү,puál'diđ
7150,verbrennen::V,көйдерү,puä´ldded
7151,verbrennen::V,көйдерү,пуэлльтэ
7152,geben::V,бирү,vedtedh
7153,geben::V,бирү,vaddet
7154,geben::V,бирү,addit
7155,geben::V,бирү,addliđ
7156,geben::V,бирү,ä´n
7157,geben::V,бирү,аннҍтэ
7158,reichen::V,тапшыру,geelkedh
7159,reichen::V,тапшыру,lagádit
7160,reichen::V,тапшыру,geiget
7161,reichen::V,тапшыру,keigiđ
7162,reichen::V,тапшыру,vuõiggâ´stted
7163,reichen::V,тапшыру,аннҍтэ
7164,schenken::V,бүләкләү,vedtedh
7165,schenken::V,бүләкләү,vaddet
7166,schenken::V,бүләкләү,skeaŋkut
7167,schenken::V,бүләкләү,skeŋket
7168,schenken::V,бүләкләү,skeŋkkiđ
7169,schenken::V,бүләкләү,sǩiâŋkkâd
7170,schenken::V,бүләкләү,ла̄ххе
7171,versprechen::V,вәгъдә бирү,luhpiedidh
7172,versprechen::V,вәгъдә бирү,jáhttet
7173,versprechen::V,вәгъдә бирү,lohpidit
7174,versprechen::V,вәгъдә бирү,lopediđ
7175,versprechen::V,вәгъдә бирү,lå´ppeed
